"target","shuffle_block","shuffle_fields","iteration","model","rows","labels","accuracy","macro_f1","macro_recall","block_count","shuffled_block_count","unchanged_label_share"
"thickness_bin","edge_frame","edge_frame","6","token_nb","844","4","0.490521","0.314051","0.321436","714","71","0.899289"
"thickness_bin","edge_frame","edge_frame","7","majority","844","4","0.436019","0.151815","0.25","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","7","length_type_site","844","4","0.552133","0.391474","0.403033","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","7","material_shape","844","4","0.520142","0.36401","0.395988","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","7","edge_frame","844","4","0.418246","0.203793","0.253805","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","7","edge_class_frame","844","4","0.42654","0.273337","0.279071","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","7","hard_proxy","844","4","0.53673","0.376075","0.377894","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","7","hard_proxy_edge_class","844","4","0.441943","0.276798","0.291296","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","7","token_nb","844","4","0.454976","0.288885","0.296666","714","71","0.895735"
"thickness_bin","edge_frame","edge_frame","8","majority","844","4","0.436019","0.151815","0.25","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","8","length_type_site","844","4","0.516588","0.349907","0.367173","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","8","material_shape","844","4","0.514218","0.353629","0.383031","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","8","edge_frame","844","4","0.418246","0.203793","0.253805","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","8","edge_class_frame","844","4","0.42654","0.273337","0.279071","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","8","hard_proxy","844","4","0.522512","0.365856","0.371398","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","8","hard_proxy_edge_class","844","4","0.439573","0.290793","0.298951","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","8","token_nb","844","4","0.477488","0.308617","0.315119","714","71","0.908768"
"thickness_bin","edge_frame","edge_frame","9","majority","844","4","0.436019","0.151815","0.25","714","71","0.893365"
"thickness_bin","edge_frame","edge_frame","9","length_type_site","844","4","0.566351","0.408006","0.415246","714","71","0.893365"
"thickness_bin","edge_frame","edge_frame","9","material_shape","844","4","0.527251","0.373085","0.406438","714","71","0.893365"
"thickness_bin","edge_frame","edge_frame","9","edge_frame","844","4","0.418246","0.203793","0.253805","714","71","0.893365"
"thickness_bin","edge_frame","edge_frame","9","edge_class_frame","844","4","0.42654","0.273337","0.279071","714","71","0.893365"
"thickness_bin","edge_frame","edge_frame","9","hard_proxy","844","4","0.533175","0.376822","0.388447","714","71","0.893365"
"thickness_bin","edge_frame","edge_frame","9","hard_proxy_edge_class","844","4","0.436019","0.282585","0.293617","714","71","0.893365"
"thickness_bin","edge_frame","edge_frame","9","token_nb","844","4","0.481043","0.312661","0.317266","714","71","0.893365"
"thickness_bin","edge_class_frame","edge_class_frame","0","majority","844","4","0.436019","0.151815","0.25","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","0","length_type_site","844","4","0.450237","0.267743","0.282905","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","0","material_shape","844","4","0.456161","0.263848","0.289476","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","0","edge_frame","844","4","0.417062","0.221673","0.259768","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","0","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","0","hard_proxy","844","4","0.441943","0.262166","0.278057","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","0","hard_proxy_edge_class","844","4","0.406398","0.233156","0.256168","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","0","token_nb","844","4","0.437204","0.262511","0.27626","153","101","0.468009"
"thickness_bin","edge_class_frame","edge_class_frame","1","majority","844","4","0.436019","0.151815","0.25","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","1","length_type_site","844","4","0.464455","0.271209","0.289354","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","1","material_shape","844","4","0.425355","0.236202","0.263628","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","1","edge_frame","844","4","0.404028","0.195844","0.246204","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","1","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","1","hard_proxy","844","4","0.42654","0.236115","0.258572","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","1","hard_proxy_edge_class","844","4","0.408768","0.233626","0.254991","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","1","token_nb","844","4","0.42654","0.256017","0.26949","153","101","0.492891"
"thickness_bin","edge_class_frame","edge_class_frame","2","majority","844","4","0.436019","0.151815","0.25","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","2","length_type_site","844","4","0.464455","0.318063","0.316428","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","2","material_shape","844","4","0.422986","0.234346","0.264254","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","2","edge_frame","844","4","0.420616","0.205886","0.256042","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","2","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","2","hard_proxy","844","4","0.476303","0.329868","0.328129","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","2","hard_proxy_edge_class","844","4","0.418246","0.218498","0.250429","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","2","token_nb","844","4","0.439573","0.260008","0.275588","153","101","0.508294"
"thickness_bin","edge_class_frame","edge_class_frame","3","majority","844","4","0.436019","0.151815","0.25","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","3","length_type_site","844","4","0.443128","0.273153","0.285047","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","3","material_shape","844","4","0.42891","0.276354","0.283731","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","3","edge_frame","844","4","0.404028","0.199055","0.248844","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","3","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","3","hard_proxy","844","4","0.444313","0.281456","0.292991","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","3","hard_proxy_edge_class","844","4","0.375592","0.200886","0.23016","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","3","token_nb","844","4","0.418246","0.258096","0.268422","153","101","0.486967"
"thickness_bin","edge_class_frame","edge_class_frame","4","majority","844","4","0.436019","0.151815","0.25","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","4","length_type_site","844","4","0.472749","0.312585","0.320495","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","4","material_shape","844","4","0.438389","0.267327","0.281081","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","4","edge_frame","844","4","0.413507","0.233763","0.266635","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","4","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","4","hard_proxy","844","4","0.446682","0.288867","0.300021","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","4","hard_proxy_edge_class","844","4","0.400474","0.219721","0.248988","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","4","token_nb","844","4","0.454976","0.271833","0.28656","153","101","0.516588"
"thickness_bin","edge_class_frame","edge_class_frame","5","majority","844","4","0.436019","0.151815","0.25","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","5","length_type_site","844","4","0.469194","0.273651","0.292025","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","5","material_shape","844","4","0.454976","0.257581","0.281751","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","5","edge_frame","844","4","0.413507","0.184191","0.24059","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","5","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","5","hard_proxy","844","4","0.445498","0.252343","0.274113","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","5","hard_proxy_edge_class","844","4","0.407583","0.226748","0.250907","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","5","token_nb","844","4","0.432464","0.247632","0.266732","153","101","0.494076"
"thickness_bin","edge_class_frame","edge_class_frame","6","majority","844","4","0.436019","0.151815","0.25","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","6","length_type_site","844","4","0.479858","0.281942","0.299951","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","6","material_shape","844","4","0.449052","0.230831","0.273545","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","6","edge_frame","844","4","0.404028","0.222883","0.258454","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","6","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","6","hard_proxy","844","4","0.4609","0.286722","0.303112","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","6","hard_proxy_edge_class","844","4","0.414692","0.248847","0.267293","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","6","token_nb","844","4","0.453791","0.271373","0.286099","153","101","0.481043"
"thickness_bin","edge_class_frame","edge_class_frame","7","majority","844","4","0.436019","0.151815","0.25","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","7","length_type_site","844","4","0.459716","0.298099","0.306367","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","7","material_shape","844","4","0.457346","0.252588","0.281688","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","7","edge_frame","844","4","0.408768","0.197604","0.246777","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","7","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","7","hard_proxy","844","4","0.402844","0.225697","0.248299","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","7","hard_proxy_edge_class","844","4","0.393365","0.24268","0.256523","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","7","token_nb","844","4","0.411137","0.244418","0.258409","153","101","0.478673"
"thickness_bin","edge_class_frame","edge_class_frame","8","majority","844","4","0.436019","0.151815","0.25","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","8","length_type_site","844","4","0.418246","0.245921","0.26122","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","8","material_shape","844","4","0.412322","0.218221","0.257438","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","8","edge_frame","844","4","0.400474","0.201022","0.245318","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","8","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","8","hard_proxy","844","4","0.407583","0.25446","0.267824","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","8","hard_proxy_edge_class","844","4","0.415877","0.261016","0.275585","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","8","token_nb","844","4","0.398104","0.238878","0.251328","153","101","0.482227"
"thickness_bin","edge_class_frame","edge_class_frame","9","majority","844","4","0.436019","0.151815","0.25","153","101","0.496445"
"thickness_bin","edge_class_frame","edge_class_frame","9","length_type_site","844","4","0.471564","0.309601","0.31744","153","101","0.496445"
"thickness_bin","edge_class_frame","edge_class_frame","9","material_shape","844","4","0.454976","0.27618","0.294452","153","101","0.496445"
"thickness_bin","edge_class_frame","edge_class_frame","9","edge_frame","844","4","0.445498","0.243972","0.282942","153","101","0.496445"
"thickness_bin","edge_class_frame","edge_class_frame","9","edge_class_frame","844","4","0.42654","0.273337","0.279071","153","101","0.496445"
"thickness_bin","edge_class_frame","edge_class_frame","9","hard_proxy","844","4","0.434834","0.26884","0.280682","153","101","0.496445"
"thickness_bin","edge_class_frame","edge_class_frame","9","hard_proxy_edge_class","844","4","0.437204","0.256102","0.27756","153","101","0.496445"
"thickness_bin","edge_class_frame","edge_class_frame","9","token_nb","844","4","0.432464","0.260756","0.273871","153","101","0.496445"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","majority","844","4","0.436019","0.151815","0.25","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","edge_frame","844","4","0.434834","0.223483","0.267486","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","edge_class_frame","844","4","0.459716","0.297017","0.302881","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","hard_proxy_edge_class","844","4","0.464455","0.30202","0.312087","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","0","token_nb","844","4","0.488152","0.299898","0.312064","269","86","0.656398"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","majority","844","4","0.436019","0.151815","0.25","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","edge_frame","844","4","0.427725","0.215477","0.260333","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","edge_class_frame","844","4","0.408768","0.258371","0.265005","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","hard_proxy_edge_class","844","4","0.46564","0.284179","0.301503","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","1","token_nb","844","4","0.444313","0.278718","0.287475","269","86","0.680095"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","majority","844","4","0.436019","0.151815","0.25","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","edge_frame","844","4","0.42891","0.209723","0.257825","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","edge_class_frame","844","4","0.398104","0.241457","0.253013","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","hard_proxy_edge_class","844","4","0.456161","0.274713","0.294366","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","2","token_nb","844","4","0.432464","0.264009","0.275746","269","86","0.689573"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","majority","844","4","0.436019","0.151815","0.25","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","edge_frame","844","4","0.437204","0.243229","0.28044","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","edge_class_frame","844","4","0.438389","0.302384","0.298801","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","hard_proxy_edge_class","844","4","0.451422","0.292853","0.304622","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","3","token_nb","844","4","0.452607","0.27276","0.286466","269","86","0.652844"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","majority","844","4","0.436019","0.151815","0.25","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","edge_frame","844","4","0.414692","0.197169","0.24869","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","edge_class_frame","844","4","0.417062","0.257765","0.268053","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","hard_proxy_edge_class","844","4","0.443128","0.272422","0.290799","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","4","token_nb","844","4","0.488152","0.302412","0.314141","269","86","0.68128"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","majority","844","4","0.436019","0.151815","0.25","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","edge_frame","844","4","0.425355","0.212113","0.258646","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","edge_class_frame","844","4","0.454976","0.274117","0.288245","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","hard_proxy_edge_class","844","4","0.458531","0.279005","0.299521","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","5","token_nb","844","4","0.458531","0.291558","0.299579","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","majority","844","4","0.436019","0.151815","0.25","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","edge_frame","844","4","0.438389","0.226855","0.269743","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","edge_class_frame","844","4","0.38981","0.239089","0.249305","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","hard_proxy_edge_class","844","4","0.456161","0.291992","0.304754","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","6","token_nb","844","4","0.470379","0.284809","0.298687","269","86","0.671801"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","majority","844","4","0.436019","0.151815","0.25","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","edge_frame","844","4","0.446682","0.240872","0.280763","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","edge_class_frame","844","4","0.476303","0.295783","0.3063","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","hard_proxy_edge_class","844","4","0.46564","0.294206","0.308924","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","7","token_nb","844","4","0.436019","0.251852","0.270191","269","86","0.661137"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","majority","844","4","0.436019","0.151815","0.25","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","edge_frame","844","4","0.414692","0.196221","0.24858","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","edge_class_frame","844","4","0.433649","0.269316","0.279267","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","hard_proxy_edge_class","844","4","0.449052","0.285867","0.297929","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","8","token_nb","844","4","0.469194","0.283829","0.297507","269","86","0.687204"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","majority","844","4","0.436019","0.151815","0.25","269","86","0.672986"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","length_type_site","844","4","0.554502","0.416074","0.423079","269","86","0.672986"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","material_shape","844","4","0.531991","0.377156","0.409483","269","86","0.672986"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","edge_frame","844","4","0.412322","0.206004","0.25222","269","86","0.672986"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","edge_class_frame","844","4","0.449052","0.28212","0.292424","269","86","0.672986"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","hard_proxy","844","4","0.546209","0.404728","0.405203","269","86","0.672986"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","hard_proxy_edge_class","844","4","0.453791","0.296715","0.305536","269","86","0.672986"
"thickness_bin","hard_proxy","length;type;site;material;shape;direction","9","token_nb","844","4","0.457346","0.273942","0.288574","269","86","0.672986"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","majority","844","4","0.436019","0.151815","0.25","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","length_type_site","844","4","0.554502","0.416074","0.423079","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","material_shape","844","4","0.531991","0.377156","0.409483","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","edge_frame","844","4","0.414692","0.201796","0.249236","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","edge_class_frame","844","4","0.42654","0.273337","0.279071","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","hard_proxy","844","4","0.546209","0.404728","0.405203","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","hard_proxy_edge_class","844","4","0.464455","0.313215","0.317497","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","token_nb","844","4","0.449052","0.290766","0.29591","513","106","0.81872"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","majority","844","4","0.436019","0.151815","0.25","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","length_type_site","844","4","0.554502","0.416074","0.423079","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","material_shape","844","4","0.531991","0.377156","0.409483","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","edge_frame","844","4","0.407583","0.187632","0.243739","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","edge_class_frame","844","4","0.42654","0.273337","0.279071","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","hard_proxy","844","4","0.546209","0.404728","0.405203","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","hard_proxy_edge_class","844","4","0.464455","0.313215","0.317497","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","1","token_nb","844","4","0.470379","0.293129","0.303467","513","106","0.817536"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","majority","844","4","0.436019","0.151815","0.25","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","length_type_site","844","4","0.554502","0.416074","0.423079","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","material_shape","844","4","0.531991","0.377156","0.409483","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","edge_frame","844","4","0.425355","0.209147","0.258209","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","edge_class_frame","844","4","0.42654","0.273337","0.279071","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","hard_proxy","844","4","0.546209","0.404728","0.405203","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","hard_proxy_edge_class","844","4","0.464455","0.313215","0.317497","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","2","token_nb","844","4","0.46564","0.295918","0.303655","513","106","0.831754"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","3","majority","844","4","0.436019","0.151815","0.25","513","106","0.783175"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","3","length_type_site","844","4","0.554502","0.416074","0.423079","513","106","0.783175"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","3","material_shape","844","4","0.531991","0.377156","0.409483","513","106","0.783175"
"thickness_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","3","edge_frame","844","4","0.425355","0.210432","0.256006","513","106","0.783175"
