"target","role","label","label_families","proxy_kind","proxy_field","top_proxy_value","top_proxy_count","proxy_total_for_label","top_proxy_share"
"material","material_anchor","Copper","57","metadata","direction","R/L","56","57","0.982456"
"material","material_anchor","Copper","57","metadata","horizontal_bin","h_025_035","26","55","0.472727"
"material","material_anchor","Copper","57","metadata","vertical_bin","v_020_030","39","55","0.709091"
"material","material_anchor","Copper","57","metadata","thickness_bin","th_000_003","11","22","0.5"
"material","material_anchor","Copper","57","metadata","area_bin","area_0500_1000","41","55","0.745455"
"material","material_anchor","Copper","57","metadata","aspect_bin","aspect_wide","25","55","0.454545"
"material","material_anchor","Copper","57","sign","first_sign","740","25","57","0.438596"
"material","material_anchor","Copper","57","sign","last_sign","806","6","57","0.105263"
"material","material_anchor","Copper","57","sign","edge_frame","740...806","5","57","0.087719"
"shape","object_form_anchor","square","1019","metadata","length","5","228","1019","0.223749"
"shape","object_form_anchor","square","1019","metadata","type","SEAL:S","982","1019","0.96369"
"shape","object_form_anchor","square","1019","metadata","site","Mohenjo-daro","718","1019","0.704612"
"shape","object_form_anchor","square","1019","metadata","region","Lower Indus","765","1019","0.750736"
"shape","object_form_anchor","square","1019","metadata","material","Steatite","867","921","0.941368"
"shape","object_form_anchor","square","1019","metadata","symbol","Bull1:W","288","980","0.293878"
"shape","object_form_anchor","square","1019","metadata","cult","SAN","470","810","0.580247"
"shape","object_form_anchor","square","1019","metadata","period","Intermediate","198","465","0.425806"
"shape","object_form_anchor","square","1019","metadata","phase","III","169","556","0.303957"
"shape","object_form_anchor","square","1019","metadata","direction","R/L","998","1019","0.979392"
"shape","object_form_anchor","square","1019","metadata","horizontal_bin","h_025_035","448","1009","0.444004"
"shape","object_form_anchor","square","1019","metadata","vertical_bin","v_020_030","538","965","0.557513"
"shape","object_form_anchor","square","1019","metadata","thickness_bin","th_007_012","277","505","0.548515"
"shape","object_form_anchor","square","1019","metadata","area_bin","area_0500_1000","481","965","0.498446"
"shape","object_form_anchor","square","1019","metadata","aspect_bin","aspect_squareish","949","965","0.98342"
"shape","object_form_anchor","square","1019","sign","first_sign","740","408","1019","0.400393"
"shape","object_form_anchor","square","1019","sign","last_sign","817","75","1019","0.073602"
"shape","object_form_anchor","square","1019","sign","edge_frame","740...820","39","1019","0.038273"
"shape","object_form_anchor","rectangular","353","metadata","length","3","89","353","0.252125"
"shape","object_form_anchor","rectangular","353","metadata","type","TAB:B","132","353","0.373938"
"shape","object_form_anchor","rectangular","353","metadata","site","Harappa","223","353","0.631728"
"shape","object_form_anchor","rectangular","353","metadata","region","Inter-Riverine","223","353","0.631728"
"shape","object_form_anchor","rectangular","353","metadata","material","Steatite","147","308","0.477273"
"shape","object_form_anchor","rectangular","353","metadata","symbol","Bult","15","100","0.15"
"shape","object_form_anchor","rectangular","353","metadata","cult","Trough","20","40","0.5"
"shape","object_form_anchor","rectangular","353","metadata","period","3","116","179","0.648045"
"shape","object_form_anchor","rectangular","353","metadata","phase","B/C","64","234","0.273504"
"shape","object_form_anchor","rectangular","353","metadata","direction","R/L","323","353","0.915014"
"shape","object_form_anchor","rectangular","353","metadata","horizontal_bin","h_015_025","153","343","0.446064"
"shape","object_form_anchor","rectangular","353","metadata","vertical_bin","v_000_010","178","348","0.511494"
"shape","object_form_anchor","rectangular","353","metadata","thickness_bin","th_003_007","85","180","0.472222"
"shape","object_form_anchor","rectangular","353","metadata","area_bin","area_0000_0200","183","343","0.533528"
"shape","object_form_anchor","rectangular","353","metadata","aspect_bin","aspect_wide","171","343","0.498542"
"shape","object_form_anchor","rectangular","353","sign","first_sign","740","104","353","0.294618"
"shape","object_form_anchor","rectangular","353","sign","last_sign","817","17","353","0.048159"
"shape","object_form_anchor","rectangular","353","sign","edge_frame","740...817","7","353","0.01983"
"shape","object_form_anchor","cuboid-convex","99","metadata","length","3","18","99","0.181818"
"shape","object_form_anchor","cuboid-convex","99","metadata","type","SEAL:R","98","99","0.989899"
"shape","object_form_anchor","cuboid-convex","99","metadata","site","Mohenjo-daro","52","99","0.525253"
"shape","object_form_anchor","cuboid-convex","99","metadata","region","Lower Indus","52","99","0.525253"
"shape","object_form_anchor","cuboid-convex","99","metadata","material","Steatite","84","85","0.988235"
"shape","object_form_anchor","cuboid-convex","99","metadata","symbol","Scene","1","2","0.5"
"shape","object_form_anchor","cuboid-convex","99","metadata","period","Late","16","37","0.432432"
"shape","object_form_anchor","cuboid-convex","99","metadata","phase","I","11","54","0.203704"
"shape","object_form_anchor","cuboid-convex","99","metadata","direction","R/L","98","99","0.989899"
"shape","object_form_anchor","cuboid-convex","99","metadata","horizontal_bin","h_gt_035","35","99","0.353535"
"shape","object_form_anchor","cuboid-convex","99","metadata","vertical_bin","v_010_020","83","99","0.838384"
"shape","object_form_anchor","cuboid-convex","99","metadata","thickness_bin","th_007_012","27","52","0.519231"
"shape","object_form_anchor","cuboid-convex","99","metadata","area_bin","area_0200_0500","58","99","0.585859"
"shape","object_form_anchor","cuboid-convex","99","metadata","aspect_bin","aspect_very_wide","77","99","0.777778"
"shape","object_form_anchor","cuboid-convex","99","sign","first_sign","740","39","99","0.393939"
"shape","object_form_anchor","cuboid-convex","99","sign","last_sign","820","11","99","0.111111"
"shape","object_form_anchor","cuboid-convex","99","sign","edge_frame","740...820","6","99","0.060606"
"shape","object_form_anchor","prism","65","metadata","length","4","19","65","0.292308"
"shape","object_form_anchor","prism","65","metadata","type","TAB:B","41","65","0.630769"
"shape","object_form_anchor","prism","65","metadata","site","Harappa","52","65","0.8"
"shape","object_form_anchor","prism","65","metadata","region","Inter-Riverine","52","65","0.8"
"shape","object_form_anchor","prism","65","metadata","material","Steatite","22","60","0.366667"
"shape","object_form_anchor","prism","65","metadata","symbol","Bult","17","50","0.34"
"shape","object_form_anchor","prism","65","metadata","cult","Mult","5","9","0.555556"
"shape","object_form_anchor","prism","65","metadata","period","3","34","40","0.85"
"shape","object_form_anchor","prism","65","metadata","phase","B/C","22","45","0.488889"
"shape","object_form_anchor","prism","65","metadata","direction","R/L","60","65","0.923077"
"shape","object_form_anchor","prism","65","metadata","horizontal_bin","h_015_025","29","64","0.453125"
"shape","object_form_anchor","prism","65","metadata","vertical_bin","v_000_010","49","62","0.790323"
"shape","object_form_anchor","prism","65","metadata","thickness_bin","th_003_007","7","19","0.368421"
"shape","object_form_anchor","prism","65","metadata","area_bin","area_0000_0200","47","61","0.770492"
"shape","object_form_anchor","prism","65","metadata","aspect_bin","aspect_very_wide","43","61","0.704918"
"shape","object_form_anchor","prism","65","sign","first_sign","400","17","65","0.261538"
"shape","object_form_anchor","prism","65","sign","last_sign","031","4","65","0.061538"
"shape","object_form_anchor","prism","65","sign","edge_frame","400...240","2","65","0.030769"
"shape","object_form_anchor","cylindrical","37","metadata","length","4","14","37","0.378378"
"shape","object_form_anchor","cylindrical","37","metadata","type","TAB:B","34","37","0.918919"
"shape","object_form_anchor","cylindrical","37","metadata","site","Harappa","34","37","0.918919"
"shape","object_form_anchor","cylindrical","37","metadata","region","Inter-Riverine","34","37","0.918919"
"shape","object_form_anchor","cylindrical","37","metadata","material","Clay","17","31","0.548387"
"shape","object_form_anchor","cylindrical","37","metadata","symbol","Phyt","10","22","0.454545"
"shape","object_form_anchor","cylindrical","37","metadata","cult","SAN","3","7","0.428571"
"shape","object_form_anchor","cylindrical","37","metadata","period","3","9","11","0.818182"
"shape","object_form_anchor","cylindrical","37","metadata","phase","Stratum III","7","29","0.241379"
"shape","object_form_anchor","cylindrical","37","metadata","direction","R/L","36","37","0.972973"
"shape","object_form_anchor","cylindrical","37","metadata","horizontal_bin","h_025_035","19","35","0.542857"
"shape","object_form_anchor","cylindrical","37","metadata","vertical_bin","v_000_010","6","9","0.666667"
"shape","object_form_anchor","cylindrical","37","metadata","thickness_bin","th_007_012","8","13","0.615385"
"shape","object_form_anchor","cylindrical","37","metadata","area_bin","area_0000_0200","4","8","0.5"
"shape","object_form_anchor","cylindrical","37","metadata","aspect_bin","aspect_wide","4","8","0.5"
"shape","object_form_anchor","cylindrical","37","sign","first_sign","400","12","37","0.324324"
"shape","object_form_anchor","cylindrical","37","sign","last_sign","240","3","37","0.081081"
"shape","object_form_anchor","cylindrical","37","sign","edge_frame","400...503","2","37","0.054054"
"shape","object_form_anchor","circular","31","metadata","length","3","10","31","0.322581"
"shape","object_form_anchor","circular","31","metadata","type","TAB:B","17","31","0.548387"
"shape","object_form_anchor","circular","31","metadata","site","Harappa","22","31","0.709677"
"shape","object_form_anchor","circular","31","metadata","region","Inter-Riverine","22","31","0.709677"
"shape","object_form_anchor","circular","31","metadata","material","Faience","13","29","0.448276"
"shape","object_form_anchor","circular","31","metadata","symbol","Bull1","3","10","0.3"
"shape","object_form_anchor","circular","31","metadata","cult","SAN","2","6","0.333333"
"shape","object_form_anchor","circular","31","metadata","period","3","7","9","0.777778"
"shape","object_form_anchor","circular","31","metadata","phase","B/C","4","18","0.222222"
"shape","object_form_anchor","circular","31","metadata","direction","R/L","30","31","0.967742"
"shape","object_form_anchor","circular","31","metadata","horizontal_bin","h_015_025","3","5","0.6"
"shape","object_form_anchor","circular","31","metadata","vertical_bin","v_000_010","2","2","1"
"shape","object_form_anchor","circular","31","metadata","thickness_bin","th_003_007","5","11","0.454545"
"shape","object_form_anchor","circular","31","metadata","area_bin","area_0000_0200","2","2","1"
"shape","object_form_anchor","circular","31","metadata","aspect_bin","aspect_very_wide","1","2","0.5"
"shape","object_form_anchor","circular","31","sign","first_sign","400","10","31","0.322581"
"shape","object_form_anchor","circular","31","sign","last_sign","032","2","31","0.064516"
"shape","object_form_anchor","circular","31","sign","edge_frame","740...817","2","31","0.064516"
"color","object_form_anchor","White","630","metadata","length","4","133","630","0.211111"
"color","object_form_anchor","White","630","metadata","type","SEAL:S","438","630","0.695238"
"color","object_form_anchor","White","630","metadata","site","Mohenjo-daro","311","630","0.493651"
"color","object_form_anchor","White","630","metadata","region","Lower Indus","346","630","0.549206"
"color","object_form_anchor","White","630","metadata","material","Steatite","585","628","0.931529"
"color","object_form_anchor","White","630","metadata","shape","square","440","625","0.704"
"color","object_form_anchor","White","630","metadata","symbol","Bull1:W","148","485","0.305155"
"color","object_form_anchor","White","630","metadata","cult","SAN","214","374","0.572193"
"color","object_form_anchor","White","630","metadata","period","3","58","111","0.522523"
"color","object_form_anchor","White","630","metadata","phase","Stratum IV","42","266","0.157895"
"color","object_form_anchor","White","630","metadata","direction","R/L","604","630","0.95873"
"color","object_form_anchor","White","630","metadata","horizontal_bin","h_015_025","248","618","0.401294"
"color","object_form_anchor","White","630","metadata","vertical_bin","v_020_030","220","596","0.369128"
"color","object_form_anchor","White","630","metadata","thickness_bin","th_003_007","57","141","0.404255"
"color","object_form_anchor","White","630","metadata","area_bin","area_0500_1000","216","593","0.36425"
"color","object_form_anchor","White","630","metadata","aspect_bin","aspect_squareish","417","593","0.703204"
"color","object_form_anchor","White","630","sign","first_sign","740","239","630","0.379365"
"color","object_form_anchor","White","630","sign","last_sign","817","47","630","0.074603"
"color","object_form_anchor","White","630","sign","edge_frame","740...820","23","630","0.036508"
"color","object_form_anchor","Blue","35","metadata","length","2","8","35","0.228571"
"color","object_form_anchor","Blue","35","metadata","type","SEAL:S","25","35","0.714286"
"color","object_form_anchor","Blue","35","metadata","site","Harappa","27","35","0.771429"
"color","object_form_anchor","Blue","35","metadata","region","Inter-Riverine","27","35","0.771429"
"color","object_form_anchor","Blue","35","metadata","material","Steatite","33","34","0.970588"
"color","object_form_anchor","Blue","35","metadata","shape","square","25","34","0.735294"
"color","object_form_anchor","Blue","35","metadata","symbol","Bull1:W","12","24","0.5"
"color","object_form_anchor","Blue","35","metadata","cult","SAN","15","23","0.652174"
"color","object_form_anchor","Blue","35","metadata","period","3","1","2","0.5"
"color","object_form_anchor","Blue","35","metadata","phase","Stratum I","5","22","0.227273"
"color","object_form_anchor","Blue","35","metadata","direction","R/L","35","35","1"
"color","object_form_anchor","Blue","35","metadata","horizontal_bin","h_015_025","14","34","0.411765"
"color","object_form_anchor","Blue","35","metadata","vertical_bin","v_020_030","17","34","0.5"
"color","object_form_anchor","Blue","35","metadata","thickness_bin","th_003_007","6","7","0.857143"
"color","object_form_anchor","Blue","35","metadata","area_bin","area_0500_1000","17","34","0.5"
"color","object_form_anchor","Blue","35","metadata","aspect_bin","aspect_squareish","25","34","0.735294"
"color","object_form_anchor","Blue","35","sign","first_sign","740","13","35","0.371429"
"color","object_form_anchor","Blue","35","sign","last_sign","817","4","35","0.114286"
"color","object_form_anchor","Blue","35","sign","edge_frame","002...260","1","35","0.028571"
"color","object_form_anchor","Red","35","metadata","length","5","11","35","0.314286"
"color","object_form_anchor","Red","35","metadata","type","TAB:B","24","35","0.685714"
"color","object_form_anchor","Red","35","metadata","site","Harappa","28","35","0.8"
"color","object_form_anchor","Red","35","metadata","region","Inter-Riverine","30","35","0.857143"
"color","object_form_anchor","Red","35","metadata","material","Clay","25","35","0.714286"
"color","object_form_anchor","Red","35","metadata","shape","rectangular","15","33","0.454545"
"color","object_form_anchor","Red","35","metadata","symbol","Mult","5","22","0.227273"
"color","object_form_anchor","Red","35","metadata","cult","Mult","4","8","0.5"
"color","object_form_anchor","Red","35","metadata","period","3","7","11","0.636364"
"color","object_form_anchor","Red","35","metadata","phase","Stratum IV","8","27","0.296296"
"color","object_form_anchor","Red","35","metadata","direction","R/L","34","35","0.971429"
"color","object_form_anchor","Red","35","metadata","horizontal_bin","h_025_035","15","34","0.441176"
"color","object_form_anchor","Red","35","metadata","vertical_bin","v_010_020","15","26","0.576923"
"color","object_form_anchor","Red","35","metadata","thickness_bin","th_003_007","5","11","0.454545"
"color","object_form_anchor","Red","35","metadata","area_bin","area_0200_0500","11","26","0.423077"
"color","object_form_anchor","Red","35","metadata","aspect_bin","aspect_very_wide","18","26","0.692308"
"color","object_form_anchor","Red","35","sign","first_sign","400","11","35","0.314286"
"color","object_form_anchor","Red","35","sign","last_sign","416","3","35","0.085714"
"color","object_form_anchor","Red","35","sign","edge_frame","400...416","3","35","0.085714"
"boss","object_form_anchor","PB","601","metadata","length","5","131","601","0.21797"
"boss","object_form_anchor","PB","601","metadata","type","SEAL:S","582","601","0.968386"
"boss","object_form_anchor","PB","601","metadata","site","Mohenjo-daro","458","601","0.762063"
"boss","object_form_anchor","PB","601","metadata","region","Lower Indus","476","601","0.792013"
"boss","object_form_anchor","PB","601","metadata","material","Steatite","537","558","0.962366"
"boss","object_form_anchor","PB","601","metadata","shape","square","584","601","0.971714"
"boss","object_form_anchor","PB","601","metadata","symbol","Bull1:W","168","589","0.285229"
"boss","object_form_anchor","PB","601","metadata","cult","SAN","284","493","0.576065"
"boss","object_form_anchor","PB","601","metadata","period","Intermediate","131","291","0.450172"
"boss","object_form_anchor","PB","601","metadata","phase","III","111","339","0.327434"
"boss","object_form_anchor","PB","601","metadata","direction","R/L","594","601","0.988353"
"boss","object_form_anchor","PB","601","metadata","horizontal_bin","h_025_035","269","595","0.452101"
"boss","object_form_anchor","PB","601","metadata","vertical_bin","v_020_030","315","567","0.555556"
"boss","object_form_anchor","PB","601","metadata","thickness_bin","th_007_012","173","284","0.609155"
"boss","object_form_anchor","PB","601","metadata","area_bin","area_0500_1000","279","567","0.492063"
"boss","object_form_anchor","PB","601","metadata","aspect_bin","aspect_squareish","547","567","0.964727"
"boss","object_form_anchor","PB","601","sign","first_sign","740","249","601","0.414309"
"boss","object_form_anchor","PB","601","sign","last_sign","817","55","601","0.091514"
"boss","object_form_anchor","PB","601","sign","edge_frame","740...817","27","601","0.044925"
"boss","object_form_anchor","PBSG","87","metadata","length","5","20","87","0.229885"
"boss","object_form_anchor","PBSG","87","metadata","type","SEAL:S","83","87","0.954023"
"boss","object_form_anchor","PBSG","87","metadata","site","Mohenjo-daro","45","87","0.517241"
"boss","object_form_anchor","PBSG","87","metadata","region","Lower Indus","56","87","0.643678"
"boss","object_form_anchor","PBSG","87","metadata","material","Steatite","75","77","0.974026"
"boss","object_form_anchor","PBSG","87","metadata","shape","square","84","87","0.965517"
"boss","object_form_anchor","PBSG","87","metadata","symbol","Bull1:W","33","84","0.392857"
"boss","object_form_anchor","PBSG","87","metadata","cult","SAN","35","67","0.522388"
"boss","object_form_anchor","PBSG","87","metadata","period","Late","14","48","0.291667"
"boss","object_form_anchor","PBSG","87","metadata","phase","I","10","47","0.212766"
"boss","object_form_anchor","PBSG","87","metadata","direction","R/L","85","87","0.977011"
"boss","object_form_anchor","PBSG","87","metadata","horizontal_bin","h_025_035","37","86","0.430233"
"boss","object_form_anchor","PBSG","87","metadata","vertical_bin","v_020_030","37","82","0.45122"
"boss","object_form_anchor","PBSG","87","metadata","thickness_bin","th_003_007","29","69","0.42029"
"boss","object_form_anchor","PBSG","87","metadata","area_bin","area_0500_1000","39","82","0.47561"
"boss","object_form_anchor","PBSG","87","metadata","aspect_bin","aspect_squareish","81","82","0.987805"
"boss","object_form_anchor","PBSG","87","sign","first_sign","740","32","87","0.367816"
"boss","object_form_anchor","PBSG","87","sign","last_sign","861","9","87","0.103448"
"boss","object_form_anchor","PBSG","87","sign","edge_frame","740...820","5","87","0.057471"
"boss","object_form_anchor","PN","58","metadata","length","4","12","58","0.206897"
"boss","object_form_anchor","PN","58","metadata","type","SEAL:R","39","58","0.672414"
"boss","object_form_anchor","PN","58","metadata","site","Mohenjo-daro","33","58","0.568966"
"boss","object_form_anchor","PN","58","metadata","region","Lower Indus","33","58","0.568966"
"boss","object_form_anchor","PN","58","metadata","material","Steatite","40","45","0.888889"
"boss","object_form_anchor","PN","58","metadata","shape","cuboid-convex","25","58","0.431034"
"boss","object_form_anchor","PN","58","metadata","symbol","Bull1:L","3","15","0.2"
"boss","object_form_anchor","PN","58","metadata","cult","SAN","11","14","0.785714"
"boss","object_form_anchor","PN","58","metadata","period","3","7","25","0.28"
"boss","object_form_anchor","PN","58","metadata","phase","I","6","29","0.206897"
"boss","object_form_anchor","PN","58","metadata","direction","R/L","57","58","0.982759"
"boss","object_form_anchor","PN","58","metadata","horizontal_bin","h_015_025","24","56","0.428571"
"boss","object_form_anchor","PN","58","metadata","vertical_bin","v_010_020","40","56","0.714286"
"boss","object_form_anchor","PN","58","metadata","thickness_bin","th_007_012","21","47","0.446809"
"boss","object_form_anchor","PN","58","metadata","area_bin","area_0200_0500","28","56","0.5"
"boss","object_form_anchor","PN","58","metadata","aspect_bin","aspect_very_wide","32","56","0.571429"
"boss","object_form_anchor","PN","58","sign","first_sign","740","21","58","0.362069"
"boss","object_form_anchor","PN","58","sign","last_sign","817","5","58","0.086207"
"boss","object_form_anchor","PN","58","sign","edge_frame","740...820","4","58","0.068966"
"boss","object_form_anchor","P","49","metadata","length","4","9","49","0.183673"
"boss","object_form_anchor","P","49","metadata","type","SEAL:R","48","49","0.979592"
"boss","object_form_anchor","P","49","metadata","site","Mohenjo-daro","41","49","0.836735"
"boss","object_form_anchor","P","49","metadata","region","Lower Indus","41","49","0.836735"
"boss","object_form_anchor","P","49","metadata","material","Steatite","47","47","1"
"boss","object_form_anchor","P","49","metadata","shape","cuboid-convex","47","49","0.959184"
"boss","object_form_anchor","P","49","metadata","symbol","Bull1:S","1","3","0.333333"
"boss","object_form_anchor","P","49","metadata","cult","SAN","2","2","1"
"boss","object_form_anchor","P","49","metadata","period","Late","15","31","0.483871"
"boss","object_form_anchor","P","49","metadata","phase","I","11","32","0.34375"
"boss","object_form_anchor","P","49","metadata","direction","R/L","49","49","1"
"boss","object_form_anchor","P","49","metadata","horizontal_bin","h_gt_035","19","49","0.387755"
"boss","object_form_anchor","P","49","metadata","vertical_bin","v_010_020","42","49","0.857143"
"boss","object_form_anchor","P","49","metadata","thickness_bin","th_007_012","21","30","0.7"
"boss","object_form_anchor","P","49","metadata","area_bin","area_0200_0500","28","49","0.571429"
"boss","object_form_anchor","P","49","metadata","aspect_bin","aspect_very_wide","39","49","0.795918"
"boss","object_form_anchor","P","49","sign","first_sign","740","21","49","0.428571"
"boss","object_form_anchor","P","49","sign","last_sign","820","6","49","0.122449"
"boss","object_form_anchor","P","49","sign","edge_frame","740...820","4","49","0.081633"
"condition","preservation_control","Good","647","metadata","length","5","129","647","0.199382"
"condition","preservation_control","Good","647","metadata","type","SEAL:S","415","647","0.641422"
"condition","preservation_control","Good","647","metadata","site","Mohenjo-daro","437","647","0.675425"
"condition","preservation_control","Good","647","metadata","region","Lower Indus","451","647","0.697063"
"condition","preservation_control","Good","647","metadata","material","Steatite","482","580","0.831034"
"condition","preservation_control","Good","647","metadata","shape","square","422","638","0.661442"
"condition","preservation_control","Good","647","metadata","symbol","Bull1:W","127","456","0.278509"
"condition","preservation_control","Good","647","metadata","cult","SAN","216","379","0.569921"
"condition","preservation_control","Good","647","metadata","period","Intermediate","153","392","0.390306"
"condition","preservation_control","Good","647","metadata","phase","III","122","443","0.275395"
"condition","preservation_control","Good","647","metadata","direction","R/L","629","647","0.972179"
"condition","preservation_control","Good","647","metadata","horizontal_bin","h_025_035","275","630","0.436508"
"condition","preservation_control","Good","647","metadata","vertical_bin","v_020_030","256","623","0.410915"
"condition","preservation_control","Good","647","metadata","thickness_bin","th_007_012","207","403","0.513648"
"condition","preservation_control","Good","647","metadata","area_bin","area_0500_1000","262","622","0.421222"
"condition","preservation_control","Good","647","metadata","aspect_bin","aspect_squareish","426","622","0.684887"
"condition","preservation_control","Good","647","sign","first_sign","740","232","647","0.358578"
"condition","preservation_control","Good","647","sign","last_sign","820","41","647","0.063369"
"condition","preservation_control","Good","647","sign","edge_frame","740...820","22","647","0.034003"
"condition","preservation_control","Fair","592","metadata","length","3","135","592","0.228041"
"condition","preservation_control","Fair","592","metadata","type","SEAL:S","288","592","0.486486"
"condition","preservation_control","Fair","592","metadata","site","Mohenjo-daro","271","592","0.45777"
"condition","preservation_control","Fair","592","metadata","region","Lower Indus","293","592","0.494932"
"condition","preservation_control","Fair","592","metadata","material","Steatite","369","533","0.692308"
"condition","preservation_control","Fair","592","metadata","shape","square","293","569","0.514938"
"condition","preservation_control","Fair","592","metadata","symbol","Bull1:W","92","390","0.235897"
"condition","preservation_control","Fair","592","metadata","cult","SAN","159","286","0.555944"
"condition","preservation_control","Fair","592","metadata","period","3","113","270","0.418519"
"condition","preservation_control","Fair","592","metadata","phase","B/C","64","350","0.182857"
"condition","preservation_control","Fair","592","metadata","direction","R/L","555","592","0.9375"
"condition","preservation_control","Fair","592","metadata","horizontal_bin","h_015_025","255","551","0.462795"
"condition","preservation_control","Fair","592","metadata","vertical_bin","v_020_030","174","536","0.324627"
"condition","preservation_control","Fair","592","metadata","thickness_bin","th_003_007","105","273","0.384615"
"condition","preservation_control","Fair","592","metadata","area_bin","area_0500_1000","172","534","0.322097"
"condition","preservation_control","Fair","592","metadata","aspect_bin","aspect_squareish","301","534","0.56367"
"condition","preservation_control","Fair","592","sign","first_sign","740","208","592","0.351351"
"condition","preservation_control","Fair","592","sign","last_sign","817","34","592","0.057432"
"condition","preservation_control","Fair","592","sign","edge_frame","740...817","15","592","0.025338"
"condition","preservation_control","Poor","485","metadata","length","4","99","485","0.204124"
"condition","preservation_control","Poor","485","metadata","type","SEAL:S","237","485","0.48866"
"condition","preservation_control","Poor","485","metadata","site","Mohenjo-daro","229","485","0.472165"
"condition","preservation_control","Poor","485","metadata","region","Lower Indus","246","485","0.507216"
"condition","preservation_control","Poor","485","metadata","material","Steatite","267","420","0.635714"
"condition","preservation_control","Poor","485","metadata","shape","square","254","437","0.581236"
"condition","preservation_control","Poor","485","metadata","symbol","Bull1","80","316","0.253165"
"condition","preservation_control","Poor","485","metadata","cult","SAN","98","179","0.547486"
"condition","preservation_control","Poor","485","metadata","period","3","61","137","0.445255"
"condition","preservation_control","Poor","485","metadata","phase","III","28","211","0.132701"
"condition","preservation_control","Poor","485","metadata","direction","R/L","457","485","0.942268"
"condition","preservation_control","Poor","485","metadata","horizontal_bin","h_015_025","177","430","0.411628"
"condition","preservation_control","Poor","485","metadata","vertical_bin","v_010_020","131","378","0.346561"
"condition","preservation_control","Poor","485","metadata","thickness_bin","th_003_007","66","146","0.452055"
"condition","preservation_control","Poor","485","metadata","area_bin","area_0500_1000","137","373","0.367292"
"condition","preservation_control","Poor","485","metadata","aspect_bin","aspect_squareish","209","373","0.560322"
"condition","preservation_control","Poor","485","sign","first_sign","740","168","485","0.346392"
"condition","preservation_control","Poor","485","sign","last_sign","820","34","485","0.070103"
"condition","preservation_control","Poor","485","sign","edge_frame","740...820","17","485","0.035052"
"condition","preservation_control","Fine","71","metadata","length","5","16","71","0.225352"
"condition","preservation_control","Fine","71","metadata","type","SEAL:S","49","71","0.690141"
"condition","preservation_control","Fine","71","metadata","site","Mohenjo-daro","30","71","0.422535"
"condition","preservation_control","Fine","71","metadata","region","Lower Indus","35","71","0.492958"
"condition","preservation_control","Fine","71","metadata","material","Steatite","64","65","0.984615"
"condition","preservation_control","Fine","71","metadata","shape","square","49","70","0.7"
"condition","preservation_control","Fine","71","metadata","symbol","Bull1:W","28","48","0.583333"
"condition","preservation_control","Fine","71","metadata","cult","SAN","22","42","0.52381"
"condition","preservation_control","Fine","71","metadata","period","2","11","17","0.647059"
"condition","preservation_control","Fine","71","metadata","phase","Late","8","29","0.275862"
"condition","preservation_control","Fine","71","metadata","direction","R/L","71","71","1"
"condition","preservation_control","Fine","71","metadata","horizontal_bin","h_gt_035","29","69","0.42029"
"condition","preservation_control","Fine","71","metadata","vertical_bin","v_gt_030","28","70","0.4"
"condition","preservation_control","Fine","71","metadata","thickness_bin","th_003_007","10","21","0.47619"
"condition","preservation_control","Fine","71","metadata","area_bin","area_0500_1000","27","69","0.391304"
"condition","preservation_control","Fine","71","metadata","aspect_bin","aspect_squareish","49","69","0.710145"
"condition","preservation_control","Fine","71","sign","first_sign","740","26","71","0.366197"
"condition","preservation_control","Fine","71","sign","last_sign","820","5","71","0.070423"
"condition","preservation_control","Fine","71","sign","edge_frame","740...817","4","71","0.056338"
"type","artifact_context_anchor","SEAL:S","990","metadata","length","5","224","990","0.226263"
"type","artifact_context_anchor","SEAL:S","990","metadata","site","Mohenjo-daro","697","990","0.70404"
"type","artifact_context_anchor","SEAL:S","990","metadata","region","Lower Indus","743","990","0.750505"
"type","artifact_context_anchor","SEAL:S","990","metadata","material","Steatite","867","893","0.970885"
"type","artifact_context_anchor","SEAL:S","990","metadata","shape","square","982","990","0.991919"
"type","artifact_context_anchor","SEAL:S","990","metadata","symbol","Bull1:W","286","962","0.297297"
"type","artifact_context_anchor","SEAL:S","990","metadata","cult","SAN","465","800","0.58125"
"type","artifact_context_anchor","SEAL:S","990","metadata","period","Intermediate","194","450","0.431111"
"type","artifact_context_anchor","SEAL:S","990","metadata","phase","III","162","543","0.298343"
"type","artifact_context_anchor","SEAL:S","990","metadata","direction","R/L","973","990","0.982828"
"type","artifact_context_anchor","SEAL:S","990","metadata","horizontal_bin","h_025_035","441","980","0.45"
"type","artifact_context_anchor","SEAL:S","990","metadata","vertical_bin","v_020_030","515","938","0.549041"
"type","artifact_context_anchor","SEAL:S","990","metadata","thickness_bin","th_007_012","275","491","0.560081"
"type","artifact_context_anchor","SEAL:S","990","metadata","area_bin","area_0500_1000","463","938","0.493603"
"type","artifact_context_anchor","SEAL:S","990","metadata","aspect_bin","aspect_squareish","923","938","0.984009"
"type","artifact_context_anchor","SEAL:S","990","sign","first_sign","740","393","990","0.39697"
"type","artifact_context_anchor","SEAL:S","990","sign","last_sign","817","74","990","0.074747"
"type","artifact_context_anchor","SEAL:S","990","sign","edge_frame","740...820","37","990","0.037374"
"type","artifact_context_anchor","TAB:B","288","metadata","length","3","78","288","0.270833"
"type","artifact_context_anchor","TAB:B","288","metadata","site","Harappa","236","288","0.819444"
