"control","iteration","stratum_kind","stratum_value","model","evaluated_rows","label_count","labels","majority_label","majority_share","accuracy","macro_f1","macro_recall"
"duplicate_matched_position_slots","3","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.28934","0.242987","0.300494"
"duplicate_matched_position_slots","3","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.314721","0.211577","0.221262"
"duplicate_matched_position_slots","3","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"duplicate_matched_position_slots","3","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"duplicate_matched_position_slots","3","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.474576","0.353602","0.383063"
"duplicate_matched_position_slots","3","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.398305","0.392656","0.378841"
"duplicate_matched_position_slots","4","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"duplicate_matched_position_slots","4","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"duplicate_matched_position_slots","4","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.383471","0.241673","0.265008"
"duplicate_matched_position_slots","4","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.300826","0.14658","0.158168"
"duplicate_matched_position_slots","4","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"duplicate_matched_position_slots","4","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"duplicate_matched_position_slots","4","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.394877","0.303143","0.314017"
"duplicate_matched_position_slots","4","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.275347","0.183085","0.203414"
"duplicate_matched_position_slots","4","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"duplicate_matched_position_slots","4","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"duplicate_matched_position_slots","4","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.402299","0.297844","0.330312"
"duplicate_matched_position_slots","4","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.281609","0.237112","0.249414"
"duplicate_matched_position_slots","4","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"duplicate_matched_position_slots","4","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"duplicate_matched_position_slots","4","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.418919","0.300856","0.3069"
"duplicate_matched_position_slots","4","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.287942","0.176831","0.200952"
"duplicate_matched_position_slots","4","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"duplicate_matched_position_slots","4","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"duplicate_matched_position_slots","4","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.290323","0.223309","0.306111"
"duplicate_matched_position_slots","4","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.254032","0.165901","0.167585"
"duplicate_matched_position_slots","4","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"duplicate_matched_position_slots","4","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"duplicate_matched_position_slots","4","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.434426","0.320023","0.345548"
"duplicate_matched_position_slots","4","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.434426","0.361987","0.368625"
"duplicate_matched_position_slots","4","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"duplicate_matched_position_slots","4","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"duplicate_matched_position_slots","4","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.340426","0.302279","0.314354"
"duplicate_matched_position_slots","4","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.223404","0.210385","0.213775"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.449367","0.349643","0.390646"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.341772","0.249612","0.285344"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.424376","0.295541","0.304977"
"duplicate_matched_position_slots","4","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.277533","0.152817","0.180521"
"duplicate_matched_position_slots","4","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"duplicate_matched_position_slots","4","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"duplicate_matched_position_slots","4","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.309645","0.257337","0.314583"
"duplicate_matched_position_slots","4","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.350254","0.33529","0.310103"
"duplicate_matched_position_slots","4","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"duplicate_matched_position_slots","4","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"duplicate_matched_position_slots","4","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.415254","0.307874","0.33376"
"duplicate_matched_position_slots","4","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.440678","0.382756","0.384931"
"duplicate_matched_position_slots","5","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"duplicate_matched_position_slots","5","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"duplicate_matched_position_slots","5","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.34876","0.188845","0.223211"
"duplicate_matched_position_slots","5","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.256198","0.120599","0.129262"
"duplicate_matched_position_slots","5","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"duplicate_matched_position_slots","5","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"duplicate_matched_position_slots","5","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.415155","0.321998","0.334378"
"duplicate_matched_position_slots","5","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.261473","0.16564","0.193798"
"duplicate_matched_position_slots","5","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"duplicate_matched_position_slots","5","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"duplicate_matched_position_slots","5","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.390805","0.267883","0.319489"
"duplicate_matched_position_slots","5","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.304598","0.211092","0.245362"
"duplicate_matched_position_slots","5","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"duplicate_matched_position_slots","5","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"duplicate_matched_position_slots","5","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.432432","0.29459","0.309919"
"duplicate_matched_position_slots","5","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.269231","0.158996","0.188948"
"duplicate_matched_position_slots","5","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"duplicate_matched_position_slots","5","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"duplicate_matched_position_slots","5","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.282258","0.21813","0.308126"
"duplicate_matched_position_slots","5","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.262097","0.140655","0.156797"
"duplicate_matched_position_slots","5","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"duplicate_matched_position_slots","5","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"duplicate_matched_position_slots","5","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.42623","0.326897","0.341214"
"duplicate_matched_position_slots","5","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.385246","0.308013","0.317291"
"duplicate_matched_position_slots","5","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"duplicate_matched_position_slots","5","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"duplicate_matched_position_slots","5","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.266667","0.277317"
"duplicate_matched_position_slots","5","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.277653","0.2861"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.449367","0.345135","0.385562"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.265823","0.191756","0.220897"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.443465","0.299577","0.314408"
"duplicate_matched_position_slots","5","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.265786","0.150492","0.180525"
"duplicate_matched_position_slots","5","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"duplicate_matched_position_slots","5","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"duplicate_matched_position_slots","5","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.234616","0.300831"
"duplicate_matched_position_slots","5","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.299492","0.183347","0.200355"
"duplicate_matched_position_slots","5","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"duplicate_matched_position_slots","5","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"duplicate_matched_position_slots","5","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.40678","0.314263","0.328645"
"duplicate_matched_position_slots","5","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.381356","0.30603","0.316242"
"administrative_register_code","1","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"administrative_register_code","1","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"administrative_register_code","1","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.365289","0.211919","0.231559"
"administrative_register_code","1","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.312397","0.153628","0.169452"
"administrative_register_code","1","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"administrative_register_code","1","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"administrative_register_code","1","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.366062","0.268483","0.282997"
"administrative_register_code","1","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.245464","0.164605","0.179174"
"administrative_register_code","1","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"administrative_register_code","1","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"administrative_register_code","1","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.37931","0.321045","0.32697"
"administrative_register_code","1","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.287356","0.236424","0.249508"
"administrative_register_code","1","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"administrative_register_code","1","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"administrative_register_code","1","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.401247","0.264353","0.282297"
"administrative_register_code","1","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.254678","0.168272","0.177709"
"administrative_register_code","1","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"administrative_register_code","1","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"administrative_register_code","1","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.189516","0.215056","0.260905"
"administrative_register_code","1","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.270161","0.1755","0.180107"
"administrative_register_code","1","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"administrative_register_code","1","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"administrative_register_code","1","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.418033","0.304241","0.328605"
"administrative_register_code","1","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.409836","0.36243","0.362152"
"administrative_register_code","1","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"administrative_register_code","1","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"administrative_register_code","1","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.319149","0.326448","0.31095"
"administrative_register_code","1","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.255319","0.246483","0.24834"
"administrative_register_code","1","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"administrative_register_code","1","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"administrative_register_code","1","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.512658","0.400447","0.437283"
"administrative_register_code","1","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.265823","0.246237","0.253937"
"administrative_register_code","1","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"administrative_register_code","1","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"administrative_register_code","1","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.437592","0.282541","0.302766"
"administrative_register_code","1","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.25257","0.163047","0.171496"
"administrative_register_code","1","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"administrative_register_code","1","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"administrative_register_code","1","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.274112","0.238644","0.23384"
"administrative_register_code","1","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.246845","0.251752"
"administrative_register_code","1","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"administrative_register_code","1","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"administrative_register_code","1","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.398305","0.29154","0.317136"
"administrative_register_code","1","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.40678","0.36229","0.362441"
"administrative_register_code","2","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"administrative_register_code","2","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"administrative_register_code","2","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.368595","0.224492","0.237222"
"administrative_register_code","2","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.315702","0.15359","0.17684"
"administrative_register_code","2","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"administrative_register_code","2","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"administrative_register_code","2","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.408751","0.314466","0.328603"
"administrative_register_code","2","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.260406","0.179569","0.192645"
"administrative_register_code","2","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"administrative_register_code","2","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"administrative_register_code","2","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.356322","0.299388","0.317038"
"administrative_register_code","2","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.298851","0.287565","0.290681"
"administrative_register_code","2","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"administrative_register_code","2","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"administrative_register_code","2","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.435551","0.31438","0.328931"
"administrative_register_code","2","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.283784","0.181813","0.199315"
"administrative_register_code","2","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"administrative_register_code","2","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"administrative_register_code","2","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.193548","0.219503","0.241945"
"administrative_register_code","2","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.262097","0.184842","0.199975"
"administrative_register_code","2","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"administrative_register_code","2","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"administrative_register_code","2","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.385246","0.348742","0.351495"
"administrative_register_code","2","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.434426","0.410437","0.404668"
"administrative_register_code","2","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"administrative_register_code","2","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"administrative_register_code","2","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.255319","0.254959","0.240961"
"administrative_register_code","2","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.234043","0.218886","0.220541"
"administrative_register_code","2","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"administrative_register_code","2","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"administrative_register_code","2","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.455696","0.384977","0.393859"
"administrative_register_code","2","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.335443","0.258924","0.282099"
"administrative_register_code","2","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"administrative_register_code","2","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"administrative_register_code","2","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.446402","0.302471","0.319579"
"administrative_register_code","2","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.26138","0.166338","0.180363"
"administrative_register_code","2","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"administrative_register_code","2","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"administrative_register_code","2","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.182741","0.171694","0.173151"
"administrative_register_code","2","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.233503","0.135451","0.153033"
