source_a,source_a_sign,source_b,top_source_b_sign,mapping_state,candidate_grade,total_aligned_positions,top_count,top_share,runner_up_sign,runner_up_count,distinct_candidate_count,position_counts,evidence_types,evidence_refs,example_artifacts,review_status,confidence,counterexamples
mayig_parpola,P309,lipi_numeric,336,uncertain,conflicted_positional_candidate,3,2,0.666667,337,1,2,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-34;M-119;M-140,needs_image_or_authoritative_sign_list_validation,very_low,337:1
mayig_parpola,P369,lipi_numeric,814,uncertain,conflicted_positional_candidate,3,2,0.666667,812,1,2,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-17;M-92;M-133,needs_image_or_authoritative_sign_list_validation,very_low,812:1
mayig_parpola,P003,lipi_numeric,094,uncertain,conflicted_positional_candidate,2,1,0.500000,168,1,2,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-101;M-130,needs_image_or_authoritative_sign_list_validation,very_low,168:1
mayig_parpola,P026,lipi_numeric,130,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-16;M-153,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P043,lipi_numeric,344,uncertain,conflicted_positional_candidate,2,1,0.500000,345,1,2,medial:1;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-78;M-93,needs_image_or_authoritative_sign_list_validation,very_low,345:1
mayig_parpola,P067,lipi_numeric,269,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,initial:1;medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-31;M-153,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P082,lipi_numeric,205,uncertain,conflicted_positional_candidate,2,1,0.500000,207,1,2,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-82;M-143,needs_image_or_authoritative_sign_list_validation,very_low,207:1
mayig_parpola,P111,lipi_numeric,382,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-33;M-112,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P114,lipi_numeric,070,uncertain,conflicted_positional_candidate,2,1,0.500000,072,1,2,medial:1;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-123;M-170,needs_image_or_authoritative_sign_list_validation,very_low,072:1
mayig_parpola,P117,lipi_numeric,776,uncertain,conflicted_positional_candidate,2,1,0.500000,786,1,2,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-14;M-172,needs_image_or_authoritative_sign_list_validation,very_low,786:1
mayig_parpola,P125,lipi_numeric,005,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,terminal:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-40;M-138,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P128,lipi_numeric,018,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-83;M-172,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P139,lipi_numeric,013,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-90;M-116,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P182,lipi_numeric,257,uncertain,conflicted_positional_candidate,2,1,0.500000,892,1,2,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-12;M-154,needs_image_or_authoritative_sign_list_validation,very_low,892:1
mayig_parpola,P188,lipi_numeric,435,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-38;M-97,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P238,lipi_numeric,565,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,initial:1;medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-107;M-127,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P265,lipi_numeric,621,uncertain,conflicted_positional_candidate,2,1,0.500000,898,1,2,terminal:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-154;M-180,needs_image_or_authoritative_sign_list_validation,very_low,898:1
mayig_parpola,P289,lipi_numeric,575,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:1;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-65;M-74,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P320,lipi_numeric,717,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,initial:1;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-3;M-52,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P353,lipi_numeric,215,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:1;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-46;M-99,needs_image_or_authoritative_sign_list_validation,very_low,
