"corpus","scope","control","iteration","rows","tokens","unique_signs_or_symbols","masked_tokens","masked_top1_accuracy","masked_top5_accuracy","masked_mrr"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","22","246","1123","359","1123","0.0748","0.278718","0.173596"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","23","246","1123","359","1123","0.073909","0.261799","0.166251"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","24","246","1123","359","1123","0.087266","0.259127","0.174676"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","25","246","1123","359","1123","0.073909","0.272484","0.170989"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","26","246","1123","359","1123","0.071238","0.252894","0.163873"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","27","246","1123","359","1123","0.081033","0.26447","0.170968"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","28","246","1123","359","1123","0.076581","0.267142","0.170186"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","29","246","1123","359","1123","0.073909","0.248442","0.165724"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","30","246","1123","359","1123","0.079252","0.24577","0.165594"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","31","246","1123","359","1123","0.073909","0.260018","0.16522"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","32","246","1123","359","1123","0.065004","0.260018","0.162435"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","33","246","1123","359","1123","0.067676","0.251113","0.162351"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","34","246","1123","359","1123","0.073909","0.252894","0.164254"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","35","246","1123","359","1123","0.081923","0.258237","0.171047"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","36","246","1123","359","1123","0.072128","0.267142","0.165735"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","37","246","1123","359","1123","0.063224","0.252894","0.158252"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","38","246","1123","359","1123","0.07569","0.251113","0.163942"
"Totem_poles","exact_collapsed_length_2_to_8","position_slot_shuffle","39","246","1123","359","1123","0.081033","0.258237","0.171358"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","0","246","1123","359","1123","0.069457","0.24577","0.159857"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","1","246","1123","359","1123","0.062333","0.231523","0.152712"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","2","246","1123","359","1123","0.062333","0.251113","0.153559"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","3","246","1123","359","1123","0.065895","0.24577","0.156393"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","4","246","1123","359","1123","0.080142","0.233304","0.16179"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","5","246","1123","359","1123","0.061443","0.235975","0.152141"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","6","246","1123","359","1123","0.067676","0.250223","0.160215"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","7","246","1123","359","1123","0.071238","0.253785","0.164137"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","8","246","1123","359","1123","0.066785","0.255565","0.160575"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","9","246","1123","359","1123","0.076581","0.256456","0.167571"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","10","246","1123","359","1123","0.064114","0.237756","0.152915"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","11","246","1123","359","1123","0.064114","0.255565","0.155098"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","12","246","1123","359","1123","0.064114","0.24488","0.151611"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","13","246","1123","359","1123","0.064114","0.246661","0.154255"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","14","246","1123","359","1123","0.062333","0.241318","0.153023"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","15","246","1123","359","1123","0.081033","0.242208","0.166756"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","16","246","1123","359","1123","0.057881","0.259127","0.157496"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","17","246","1123","359","1123","0.070347","0.235975","0.156493"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","18","246","1123","359","1123","0.072128","0.249332","0.162268"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","19","246","1123","359","1123","0.070347","0.249332","0.162062"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","20","246","1123","359","1123","0.067676","0.248442","0.15577"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","21","246","1123","359","1123","0.069457","0.260908","0.159392"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","22","246","1123","359","1123","0.07569","0.242208","0.164164"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","23","246","1123","359","1123","0.069457","0.251113","0.162596"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","24","246","1123","359","1123","0.071238","0.268032","0.167388"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","25","246","1123","359","1123","0.060552","0.251113","0.15491"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","26","246","1123","359","1123","0.07569","0.238646","0.160287"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","27","246","1123","359","1123","0.057881","0.246661","0.149196"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","28","246","1123","359","1123","0.065004","0.246661","0.157667"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","29","246","1123","359","1123","0.067676","0.252004","0.158166"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","30","246","1123","359","1123","0.063224","0.247551","0.152422"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","31","246","1123","359","1123","0.073909","0.24488","0.162965"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","32","246","1123","359","1123","0.063224","0.236866","0.153932"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","33","246","1123","359","1123","0.064114","0.241318","0.15346"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","34","246","1123","359","1123","0.063224","0.255565","0.161467"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","35","246","1123","359","1123","0.066785","0.243099","0.156557"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","36","246","1123","359","1123","0.050757","0.242208","0.144858"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","37","246","1123","359","1123","0.061443","0.251113","0.154291"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","38","246","1123","359","1123","0.073019","0.251113","0.161035"
"Totem_poles","exact_collapsed_length_2_to_8","edge_frame_shuffle","39","246","1123","359","1123","0.064114","0.252894","0.156463"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","0","97","365","29","365","0.128767","0.534247","0.315711"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","1","97","365","29","365","0.115068","0.547945","0.305842"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","2","97","365","29","365","0.109589","0.528767","0.292308"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","3","97","365","29","365","0.10411","0.550685","0.292525"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","4","97","365","29","365","0.128767","0.539726","0.315127"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","5","97","365","29","365","0.10411","0.542466","0.304139"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","6","97","365","29","365","0.145205","0.506849","0.318537"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","7","97","365","29","365","0.087671","0.556164","0.298609"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","8","97","365","29","365","0.126027","0.572603","0.322372"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","9","97","365","29","365","0.10411","0.550685","0.300364"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","10","97","365","29","365","0.131507","0.575342","0.317137"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","11","97","365","29","365","0.106849","0.517808","0.286424"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","12","97","365","29","365","0.117808","0.567123","0.316134"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","13","97","365","29","365","0.120548","0.572603","0.3178"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","14","97","365","29","365","0.120548","0.539726","0.30774"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","15","97","365","29","365","0.112329","0.512329","0.292969"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","16","97","365","29","365","0.117808","0.564384","0.310469"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","17","97","365","29","365","0.109589","0.547945","0.293729"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","18","97","365","29","365","0.142466","0.520548","0.317167"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","19","97","365","29","365","0.131507","0.564384","0.30955"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","20","97","365","29","365","0.115068","0.547945","0.307143"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","21","97","365","29","365","0.115068","0.575342","0.311656"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","22","97","365","29","365","0.156164","0.556164","0.339281"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","23","97","365","29","365","0.090411","0.506849","0.275725"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","24","97","365","29","365","0.093151","0.49863","0.277953"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","25","97","365","29","365","0.084932","0.50411","0.279884"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","26","97","365","29","365","0.131507","0.586301","0.319009"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","27","97","365","29","365","0.060274","0.493151","0.264352"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","28","97","365","29","365","0.071233","0.490411","0.261582"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","29","97","365","29","365","0.120548","0.589041","0.318035"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","30","97","365","29","365","0.093151","0.536986","0.284077"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","31","97","365","29","365","0.082192","0.520548","0.271369"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","32","97","365","29","365","0.084932","0.589041","0.281103"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","33","97","365","29","365","0.117808","0.550685","0.314963"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","34","97","365","29","365","0.093151","0.515068","0.276774"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","35","97","365","29","365","0.145205","0.610959","0.330117"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","36","97","365","29","365","0.131507","0.60274","0.32189"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","37","97","365","29","365","0.084932","0.534247","0.284798"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","38","97","365","29","365","0.134247","0.575342","0.318245"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","global_token_shuffle","39","97","365","29","365","0.120548","0.50411","0.302157"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","0","97","365","29","365","0.446575","0.761644","0.584888"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","1","97","365","29","365","0.463014","0.758904","0.596507"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","2","97","365","29","365","0.460274","0.706849","0.57942"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","3","97","365","29","365","0.438356","0.717808","0.555983"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","4","97","365","29","365","0.449315","0.736986","0.579393"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","5","97","365","29","365","0.419178","0.720548","0.554969"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","6","97","365","29","365","0.438356","0.70411","0.564538"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","7","97","365","29","365","0.446575","0.728767","0.575102"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","8","97","365","29","365","0.476712","0.717808","0.594602"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","9","97","365","29","365","0.463014","0.731507","0.584452"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","10","97","365","29","365","0.479452","0.739726","0.593442"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","11","97","365","29","365","0.372603","0.69589","0.52179"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","12","97","365","29","365","0.449315","0.750685","0.586312"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","13","97","365","29","365","0.468493","0.709589","0.576512"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","14","97","365","29","365","0.465753","0.720548","0.587795"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","15","97","365","29","365","0.471233","0.731507","0.585483"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","16","97","365","29","365","0.465753","0.715068","0.582174"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","17","97","365","29","365","0.465753","0.731507","0.588815"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","18","97","365","29","365","0.438356","0.720548","0.576694"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","19","97","365","29","365","0.454795","0.723288","0.575824"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","20","97","365","29","365","0.471233","0.764384","0.600743"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","21","97","365","29","365","0.438356","0.70137","0.555467"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","22","97","365","29","365","0.449315","0.734247","0.584894"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","23","97","365","29","365","0.443836","0.739726","0.573781"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","24","97","365","29","365","0.419178","0.69863","0.555158"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","25","97","365","29","365","0.419178","0.736986","0.557497"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","26","97","365","29","365","0.473973","0.736986","0.59256"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","27","97","365","29","365","0.471233","0.715068","0.583331"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","28","97","365","29","365","0.49589","0.756164","0.606467"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","29","97","365","29","365","0.438356","0.726027","0.57567"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","30","97","365","29","365","0.438356","0.723288","0.569413"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","31","97","365","29","365","0.465753","0.726027","0.58567"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","32","97","365","29","365","0.457534","0.750685","0.583375"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","33","97","365","29","365","0.449315","0.728767","0.572705"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","34","97","365","29","365","0.476712","0.736986","0.600993"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","35","97","365","29","365","0.410959","0.684932","0.541644"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","36","97","365","29","365","0.473973","0.734247","0.585277"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","37","97","365","29","365","0.468493","0.745205","0.595764"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","38","97","365","29","365","0.473973","0.709589","0.58919"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","row_internal_shuffle","39","97","365","29","365","0.468493","0.750685","0.592067"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","0","97","365","29","365","0.09863","0.509589","0.283746"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","1","97","365","29","365","0.117808","0.50137","0.29157"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","2","97","365","29","365","0.145205","0.479452","0.312177"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","3","97","365","29","365","0.079452","0.471233","0.26156"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","4","97","365","29","365","0.082192","0.493151","0.274605"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","5","97","365","29","365","0.09589","0.446575","0.272567"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","6","97","365","29","365","0.115068","0.545205","0.306623"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","7","97","365","29","365","0.115068","0.476712","0.29244"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","8","97","365","29","365","0.10137","0.490411","0.273402"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","9","97","365","29","365","0.115068","0.528767","0.299723"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","10","97","365","29","365","0.109589","0.49589","0.2938"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","11","97","365","29","365","0.09589","0.441096","0.266376"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","12","97","365","29","365","0.106849","0.493151","0.290277"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","13","97","365","29","365","0.126027","0.471233","0.293053"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","14","97","365","29","365","0.112329","0.528767","0.297434"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","15","97","365","29","365","0.106849","0.49589","0.288674"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","16","97","365","29","365","0.136986","0.512329","0.310601"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","17","97","365","29","365","0.084932","0.506849","0.270515"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","18","97","365","29","365","0.106849","0.460274","0.281483"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","19","97","365","29","365","0.117808","0.49863","0.290333"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","20","97","365","29","365","0.117808","0.506849","0.293569"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","21","97","365","29","365","0.120548","0.487671","0.291"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","22","97","365","29","365","0.115068","0.424658","0.279695"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","23","97","365","29","365","0.126027","0.512329","0.304514"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","24","97","365","29","365","0.106849","0.463014","0.285235"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","25","97","365","29","365","0.139726","0.506849","0.310355"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","26","97","365","29","365","0.161644","0.561644","0.330538"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","27","97","365","29","365","0.117808","0.512329","0.294444"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","28","97","365","29","365","0.09589","0.482192","0.281713"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","29","97","365","29","365","0.10411","0.457534","0.281473"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","30","97","365","29","365","0.109589","0.473973","0.290966"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","31","97","365","29","365","0.158904","0.50137","0.325098"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","32","97","365","29","365","0.120548","0.479452","0.297714"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","33","97","365","29","365","0.123288","0.49863","0.302023"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","34","97","365","29","365","0.109589","0.460274","0.286452"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","35","97","365","29","365","0.123288","0.526027","0.3051"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","36","97","365","29","365","0.120548","0.512329","0.304199"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","37","97","365","29","365","0.126027","0.484932","0.303525"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","38","97","365","29","365","0.136986","0.484932","0.310243"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","position_slot_shuffle","39","97","365","29","365","0.10137","0.487671","0.283164"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","0","97","365","29","365","0.120548","0.465753","0.287487"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","1","97","365","29","365","0.106849","0.506849","0.291112"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","2","97","365","29","365","0.131507","0.484932","0.316412"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","3","97","365","29","365","0.082192","0.454795","0.270108"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","4","97","365","29","365","0.071233","0.479452","0.261563"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","5","97","365","29","365","0.073973","0.536986","0.270872"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","6","97","365","29","365","0.10411","0.50411","0.296949"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","7","97","365","29","365","0.109589","0.509589","0.287981"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","8","97","365","29","365","0.087671","0.421918","0.264256"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","9","97","365","29","365","0.090411","0.520548","0.28982"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","10","97","365","29","365","0.112329","0.487671","0.296296"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","11","97","365","29","365","0.136986","0.526027","0.312285"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","12","97","365","29","365","0.115068","0.520548","0.295771"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","13","97","365","29","365","0.10137","0.50137","0.278297"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","14","97","365","29","365","0.09863","0.509589","0.281829"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","15","97","365","29","365","0.076712","0.49589","0.264176"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","16","97","365","29","365","0.10137","0.452055","0.277111"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","17","97","365","29","365","0.115068","0.49589","0.292041"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","18","97","365","29","365","0.115068","0.561644","0.300073"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","19","97","365","29","365","0.115068","0.50137","0.301638"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","20","97","365","29","365","0.112329","0.531507","0.300778"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","21","97","365","29","365","0.087671","0.523288","0.272312"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","22","97","365","29","365","0.123288","0.545205","0.299307"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","23","97","365","29","365","0.115068","0.509589","0.292059"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","24","97","365","29","365","0.090411","0.520548","0.280254"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","25","97","365","29","365","0.090411","0.49863","0.275048"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","26","97","365","29","365","0.087671","0.479452","0.272377"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","27","97","365","29","365","0.063014","0.547945","0.258506"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","28","97","365","29","365","0.09863","0.479452","0.28027"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","29","97","365","29","365","0.09863","0.482192","0.273254"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","30","97","365","29","365","0.09589","0.517808","0.28929"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","31","97","365","29","365","0.09589","0.484932","0.282958"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","32","97","365","29","365","0.079452","0.479452","0.263069"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","33","97","365","29","365","0.082192","0.49589","0.262041"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","34","97","365","29","365","0.073973","0.50411","0.269453"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","35","97","365","29","365","0.09589","0.482192","0.276793"
