context,sign,context_rows,a,b,c,d,share,background_share,relative_rate,fisher_p
complete_only_material_copper_and_type_tab_c,393,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,394,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,400,67,0,67,207,1910,0,0.09777987718469533,0,1
complete_only_material_copper_and_type_tab_c,403,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,406,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,409,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,410,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,411,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,412,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,413,67,0,67,22,2095,0,0.010392064241851677,0,1
complete_only_material_copper_and_type_tab_c,416,67,0,67,28,2089,0,0.013226263580538498,0,1
complete_only_material_copper_and_type_tab_c,420,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,427,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,428,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,429,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,430,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,436,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,440,67,0,67,32,2085,0,0.015115729806329713,0,1
complete_only_material_copper_and_type_tab_c,441,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,442,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,443,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,444,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,445,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,451,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,453,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,455,67,0,67,31,2086,0,0.014643363249881908,0,1
complete_only_material_copper_and_type_tab_c,458,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,461,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,462,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,466,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,467,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,469,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,470,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,471,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,472,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,473,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,474,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,481,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,484,67,0,67,9,2108,0,0.004251299008030231,0,1
complete_only_material_copper_and_type_tab_c,490,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,491,67,0,67,11,2106,0,0.0051960321209258385,0,1
complete_only_material_copper_and_type_tab_c,492,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,493,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,500,67,0,67,11,2106,0,0.0051960321209258385,0,1
complete_only_material_copper_and_type_tab_c,501,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,502,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,504,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,505,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,506,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,510,67,0,67,10,2107,0,0.004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,511,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,514,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,515,67,0,67,6,2111,0,0.002834199338686821,0,1
complete_only_material_copper_and_type_tab_c,518,67,0,67,6,2111,0,0.002834199338686821,0,1
complete_only_material_copper_and_type_tab_c,519,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,525,67,0,67,6,2111,0,0.002834199338686821,0,1
complete_only_material_copper_and_type_tab_c,526,67,0,67,9,2108,0,0.004251299008030231,0,1
complete_only_material_copper_and_type_tab_c,527,67,0,67,44,2073,0,0.020784128483703354,0,1
complete_only_material_copper_and_type_tab_c,530,67,0,67,10,2107,0,0.004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,531,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,534,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,535,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,540,67,0,67,10,2107,0,0.004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,541,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,542,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,543,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,545,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,546,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,547,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,550,67,0,67,72,2045,0,0.03401039206424185,0,1
complete_only_material_copper_and_type_tab_c,551,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,552,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,554,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,556,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,560,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,561,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,563,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,564,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,565,67,0,67,11,2106,0,0.0051960321209258385,0,1
complete_only_material_copper_and_type_tab_c,570,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,571,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,573,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,575,67,0,67,46,2071,0,0.02172886159659896,0,1
complete_only_material_copper_and_type_tab_c,576,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,577,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,592,67,0,67,6,2111,0,0.002834199338686821,0,1
complete_only_material_copper_and_type_tab_c,596,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,599,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,600,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,601,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,603,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,605,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,606,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,611,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,620,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,621,67,0,67,19,2098,0,0.008974964572508267,0,1
complete_only_material_copper_and_type_tab_c,622,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,625,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,627,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,628,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,629,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,631,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,633,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,634,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,635,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,636,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,637,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,639,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,640,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,641,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,642,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,643,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,646,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,678,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,682,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,684,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,686,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,689,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,692,67,0,67,50,2067,0,0.023618327822390175,0,1
complete_only_material_copper_and_type_tab_c,693,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,694,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,697,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,699,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,702,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,703,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,704,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,707,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,710,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,711,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,712,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,713,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,714,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,716,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,718,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,720,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,722,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,723,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,727,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,728,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,729,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,731,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,734,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,736,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,741,67,0,67,150,1967,0,0.07085498346717052,0,1
complete_only_material_copper_and_type_tab_c,742,67,0,67,29,2088,0,0.0136986301369863,0,1
complete_only_material_copper_and_type_tab_c,743,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,746,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,748,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,750,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,751,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,759,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,761,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,762,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,764,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,765,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,768,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,772,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,776,67,0,67,6,2111,0,0.002834199338686821,0,1
complete_only_material_copper_and_type_tab_c,778,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,783,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,786,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,791,67,0,67,6,2111,0,0.002834199338686821,0,1
complete_only_material_copper_and_type_tab_c,792,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,793,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,794,67,0,67,9,2108,0,0.004251299008030231,0,1
complete_only_material_copper_and_type_tab_c,796,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,797,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,803,67,0,67,91,2026,0,0.04298535663675012,0,1
complete_only_material_copper_and_type_tab_c,804,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,805,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,809,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,810,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,811,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,812,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,815,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,817,67,0,67,132,1985,0,0.06235238545111006,0,1
complete_only_material_copper_and_type_tab_c,818,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,820,67,0,67,158,1959,0,0.07463391591875296,0,1
complete_only_material_copper_and_type_tab_c,821,67,0,67,9,2108,0,0.004251299008030231,0,1
complete_only_material_copper_and_type_tab_c,824,67,0,67,12,2105,0,0.005668398677373642,0,1
complete_only_material_copper_and_type_tab_c,826,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,827,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,828,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,830,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,832,67,0,67,25,2092,0,0.011809163911195087,0,1
complete_only_material_copper_and_type_tab_c,833,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,834,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,838,67,0,67,10,2107,0,0.004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,839,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,840,67,0,67,65,2052,0,0.030703826169107228,0,1
complete_only_material_copper_and_type_tab_c,842,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,843,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,844,67,0,67,9,2108,0,0.004251299008030231,0,1
complete_only_material_copper_and_type_tab_c,853,67,0,67,10,2107,0,0.004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,854,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,855,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,856,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,857,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,858,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,859,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,862,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,863,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,864,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,865,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,866,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,869,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,870,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,871,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,872,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,874,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,875,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,876,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,878,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,879,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,880,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,890,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,892,67,0,67,41,2076,0,0.019367028814359942,0,1
complete_only_material_copper_and_type_tab_c,893,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,894,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,895,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,896,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,897,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,898,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,902,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,903,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,906,67,0,67,10,2107,0,0.004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,907,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,909,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,911,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,913,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,914,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,918,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,920,67,0,67,101,2016,0,0.047709022201228156,0,1
complete_only_material_copper_and_type_tab_c,922,67,0,67,3,2114,0,0.0014170996693434106,0,1
complete_only_material_copper_and_type_tab_c,924,67,0,67,7,2110,0,0.0033065658951346244,0,1
complete_only_material_copper_and_type_tab_c,926,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,927,67,0,67,8,2109,0,0.003778932451582428,0,1
complete_only_material_copper_and_type_tab_c,928,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,930,67,0,67,4,2113,0,0.001889466225791214,0,1
complete_only_material_copper_and_type_tab_c,932,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,943,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,944,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,945,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,946,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,947,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,951,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,952,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,953,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,958,67,0,67,1,2116,0,0.0004723665564478035,0,1
complete_only_material_copper_and_type_tab_c,999,67,0,67,6,2111,0,0.002834199338686821,0,1
non_poor_only_material_copper_and_type_tab_c,095,36,4,32,6,1691,0.1111111111111111,0.0035356511490866236,31.425925925925924,0.000030202135322408864
non_poor_only_material_copper_and_type_tab_c,407,36,6,30,33,1664,0.16666666666666666,0.019446081319976428,8.570707070707071,0.00010370520238690053
non_poor_only_material_copper_and_type_tab_c,585,36,4,32,16,1681,0.1111111111111111,0.009428403064230996,11.784722222222221,0.0006003985310354766
non_poor_only_material_copper_and_type_tab_c,222,36,3,33,8,1689,0.08333333333333333,0.004714201532115498,17.677083333333332,0.0012125977954961604
non_poor_only_material_copper_and_type_tab_c,421,36,2,34,1,1696,0.05555555555555555,0.0005892751915144372,94.27777777777777,0.0012428562384490251
non_poor_only_material_copper_and_type_tab_c,845,36,3,33,9,1688,0.08333333333333333,0.005303476723629935,15.712962962962962,0.0015937636262449467
non_poor_only_material_copper_and_type_tab_c,615,36,3,33,19,1678,0.08333333333333333,0.011196228638774307,7.442982456140351,0.00966942827220443
non_poor_only_material_copper_and_type_tab_c,017,36,4,32,38,1659,0.1111111111111111,0.022392457277548614,4.961988304093567,0.010006674799656955
non_poor_only_material_copper_and_type_tab_c,900,36,4,32,42,1655,0.1111111111111111,0.024749558043606363,4.48941798941799,0.013750732583169048
non_poor_only_material_copper_and_type_tab_c,003,36,6,30,96,1601,0.16666666666666666,0.05657041838538598,2.9461805555555554,0.016491017172419256
non_poor_only_material_copper_and_type_tab_c,341,36,1,35,0,1697,0.027777777777777776,0,Infinity,0.02077322562032339
non_poor_only_material_copper_and_type_tab_c,424,36,1,35,0,1697,0.027777777777777776,0,Infinity,0.02077322562032339
non_poor_only_material_copper_and_type_tab_c,479,36,1,35,0,1697,0.027777777777777776,0,Infinity,0.02077322562032339
non_poor_only_material_copper_and_type_tab_c,749,36,1,35,0,1697,0.027777777777777776,0,Infinity,0.02077322562032339
non_poor_only_material_copper_and_type_tab_c,780,36,1,35,0,1697,0.027777777777777776,0,Infinity,0.02077322562032339
non_poor_only_material_copper_and_type_tab_c,841,36,1,35,0,1697,0.027777777777777776,0,Infinity,0.02077322562032339
non_poor_only_material_copper_and_type_tab_c,957,36,1,35,0,1697,0.027777777777777776,0,Infinity,0.02077322562032339
non_poor_only_material_copper_and_type_tab_c,435,36,3,33,28,1669,0.08333333333333333,0.016499705362404242,5.050595238095238,0.024832592848498945
non_poor_only_material_copper_and_type_tab_c,503,36,3,33,29,1668,0.08333333333333333,0.01708898055391868,4.876436781609196,0.027015780719486994
non_poor_only_material_copper_and_type_tab_c,617,36,3,33,30,1667,0.08333333333333333,0.01767825574543312,4.713888888888889,0.029299336192800517
non_poor_only_material_copper_and_type_tab_c,001,36,6,30,114,1583,0.16666666666666666,0.06717737183264584,2.4809941520467835,0.034040875396509226
non_poor_only_material_copper_and_type_tab_c,142,36,3,33,32,1665,0.08333333333333333,0.01885680612846199,4.419270833333333,0.03416651230046357
non_poor_only_material_copper_and_type_tab_c,343,36,1,35,1,1696,0.027777777777777776,0.0005892751915144372,47.138888888888886,0.041126668967727084
non_poor_only_material_copper_and_type_tab_c,752,36,2,34,14,1683,0.05555555555555555,0.008249852681202121,6.734126984126984,0.04194906772042555
non_poor_only_material_copper_and_type_tab_c,744,36,1,35,2,1695,0.027777777777777776,0.0011785503830288745,23.569444444444443,0.06106857533228563
non_poor_only_material_copper_and_type_tab_c,231,36,3,33,42,1655,0.08333333333333333,0.024749558043606363,3.367063492063492,0.06433816956709701
non_poor_only_material_copper_and_type_tab_c,690,36,3,33,43,1654,0.08333333333333333,0.025338833235120803,3.2887596899224802,0.06786752563577865
non_poor_only_material_copper_and_type_tab_c,595,36,2,34,20,1677,0.05555555555555555,0.011785503830288745,4.713888888888889,0.07473768635460083
non_poor_only_material_copper_and_type_tab_c,790,36,2,34,21,1676,0.05555555555555555,0.012374779021803181,4.48941798941799,0.0808115205815548
non_poor_only_material_copper_and_type_tab_c,923,36,2,34,21,1676,0.05555555555555555,0.012374779021803181,4.48941798941799,0.0808115205815548
