"corpus","scope","control","iteration","stored_win_share","mean_diff"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","7","0.485612","-0.014345"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","8","0.467626","-0.014666"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","9","0.467626","-0.001266"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","10","0.489209","0.003484"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","11","0.546763","0.085317"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","12","0.557554","0.062757"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","13","0.492806","0.026581"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","14","0.52518","0.075867"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","15","0.482014","0.031553"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","16","0.456835","-0.046855"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","17","0.456835","-0.057591"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","18","0.528777","0.044844"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","19","0.546763","0.107219"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","20","0.456835","-0.071824"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","21","0.514388","0.00663"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","22","0.453237","-0.014717"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","23","0.471223","-0.023194"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","24","0.478417","-0.003548"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","25","0.517986","0.052692"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","26","0.543165","0.046007"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","27","0.535971","0.022817"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","28","0.456835","-0.048634"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","29","0.5","0.025785"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","30","0.553957","0.080176"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","31","0.492806","-0.034093"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","32","0.485612","-0.003842"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","33","0.435252","-0.043868"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","34","0.507194","0.023404"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","35","0.503597","-0.014429"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","36","0.464029","-0.003761"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","37","0.561151","0.070423"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","38","0.589928","0.059311"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","39","0.456835","-0.032882"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","40","0.478417","-0.00097"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","41","0.5","-0.007336"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","42","0.471223","-0.025363"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","43","0.438849","-0.063459"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","44","0.485612","-0.020444"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","45","0.600719","0.10298"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","46","0.510791","0.000065"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","47","0.464029","-0.01466"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","48","0.359712","-0.114431"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","49","0.503597","-0.009094"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","50","0.359712","-0.167407"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","51","0.471223","0.006189"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","52","0.589928","0.056492"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","53","0.496403","0.020936"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","54","0.489209","0.016585"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","55","0.44964","-0.03144"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","56","0.435252","-0.050536"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","57","0.47482","-0.017264"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","58","0.514388","0.009182"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","59","0.52518","0.011586"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","60","0.485612","-0.03678"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","61","0.561151","0.044119"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","62","0.496403","-0.000603"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","63","0.453237","-0.003588"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","64","0.5","-0.017903"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","65","0.52518","0.049714"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","66","0.47482","-0.001529"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","67","0.485612","-0.015396"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","68","0.442446","-0.030471"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","69","0.507194","0.007048"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","70","0.510791","0.045194"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","71","0.489209","0.005664"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","72","0.438849","-0.030488"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","73","0.492806","0.016655"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","74","0.482014","-0.013343"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","75","0.442446","-0.026336"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","76","0.543165","0.090649"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","77","0.471223","0.018068"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","78","0.539568","0.071733"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","79","0.521583","0.038792"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","global_token_shuffle","80","0.532374","-0.017382"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","1","0.521583","0.055835"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","2","0.464029","0.0082"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","3","0.52518","0.049179"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","4","0.492806","-0.015684"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","5","0.492806","0.00416"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","6","0.510791","0.006796"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","7","0.492806","-0.009625"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","8","0.597122","0.108059"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","9","0.503597","-0.040252"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","10","0.557554","0.086993"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","11","0.417266","-0.055028"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","12","0.478417","-0.001502"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","13","0.442446","-0.076189"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","14","0.44964","-0.032741"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","15","0.482014","-0.014409"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","16","0.503597","0.004055"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","17","0.514388","-0.017689"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","18","0.489209","-0.000471"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","19","0.464029","-0.053654"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","20","0.478417","-0.031872"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","21","0.532374","0.044914"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","22","0.485612","-0.018287"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","23","0.546763","0.042666"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","24","0.514388","0.036914"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","25","0.564748","0.078367"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","26","0.543165","0.064627"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","27","0.435252","-0.077876"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","28","0.539568","0.033136"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","29","0.464029","-0.050676"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","30","0.503597","-0.009698"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","31","0.5","-0.010922"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","32","0.514388","0.010114"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","33","0.5","0.013572"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","34","0.510791","0.027359"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","35","0.543165","0.020455"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","36","0.438849","-0.067311"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","37","0.503597","-0.016697"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","38","0.496403","0.008663"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","39","0.568345","0.071718"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","40","0.503597","0.039548"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","41","0.514388","0.028035"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","42","0.47482","-0.008215"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","43","0.438849","-0.056604"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","44","0.535971","0.025358"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","45","0.435252","-0.043146"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","46","0.517986","0.039877"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","47","0.521583","0.016009"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","48","0.442446","-0.063723"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","49","0.492806","0.00025"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","50","0.568345","0.050853"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","51","0.507194","0.017966"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","52","0.471223","-0.022009"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","53","0.489209","-0.015854"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","54","0.492806","-0.023688"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","55","0.482014","-0.038619"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","56","0.507194","-0.036898"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","57","0.55036","0.085049"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","58","0.446043","-0.047304"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","59","0.464029","-0.054693"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","60","0.492806","-0.016964"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","61","0.47482","-0.02025"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","62","0.52518","0.025112"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","63","0.492806","0.008802"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","64","0.510791","0.029903"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","65","0.528777","0.026645"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","66","0.413669","-0.106308"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","67","0.55036","0.055366"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","68","0.521583","-0.009214"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","69","0.467626","-0.02721"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","70","0.496403","0.043167"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","71","0.456835","-0.05245"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","72","0.510791","0.007543"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","73","0.492806","0.014955"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","74","0.492806","0.005027"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","75","0.388489","-0.099142"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","76","0.543165","0.053705"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","77","0.478417","-0.02667"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","78","0.496403","-0.022167"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","79","0.55036","0.05978"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","row_internal_shuffle","80","0.514388","0.032219"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","1","0.956835","1.563917"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","2","0.97482","1.579982"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","3","0.960432","1.560428"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","4","0.982014","1.592256"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","5","0.978417","1.630871"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","6","0.953237","1.547464"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","7","0.982014","1.576767"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","8","0.967626","1.543868"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","9","0.978417","1.586419"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","10","0.971223","1.543234"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","11","0.967626","1.546109"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","12","0.97482","1.544025"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","13","0.989209","1.566013"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","14","0.985612","1.566264"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","15","0.982014","1.538919"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","16","0.960432","1.503235"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","17","0.985612","1.501786"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","18","0.971223","1.498775"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","19","0.978417","1.599165"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","20","0.978417","1.631148"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","21","0.971223","1.548028"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","22","0.960432","1.537958"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","23","0.97482","1.573868"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","24","0.978417","1.553718"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","25","0.971223","1.501914"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","26","0.985612","1.635359"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","27","0.982014","1.542324"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","28","0.971223","1.605812"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","29","0.978417","1.540507"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","30","0.960432","1.508128"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","31","0.971223","1.498756"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","32","0.967626","1.589278"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","33","0.97482","1.569022"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","34","0.985612","1.589779"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","35","0.982014","1.516185"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","36","0.978417","1.612783"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","37","0.978417","1.556522"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","38","0.967626","1.53973"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","39","0.967626","1.589816"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","40","0.978417","1.553296"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","41","0.956835","1.537214"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","42","0.964029","1.527285"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","43","0.960432","1.556977"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","44","0.982014","1.580205"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","45","0.960432","1.518057"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","46","0.971223","1.565526"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","47","0.97482","1.51884"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","48","0.97482","1.518374"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","49","0.960432","1.50966"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","50","0.964029","1.51964"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","51","0.992806","1.612337"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","52","0.982014","1.525753"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","53","0.982014","1.512651"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","54","0.978417","1.6377"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","55","0.982014","1.625576"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","56","0.967626","1.626971"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","57","0.985612","1.537559"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","58","0.967626","1.528592"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","59","0.97482","1.580258"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","60","0.960432","1.489999"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","61","0.982014","1.554623"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","62","0.982014","1.584972"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","63","0.967626","1.588744"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","64","0.971223","1.625889"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","65","0.989209","1.565251"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","66","0.978417","1.54335"
"Linear_B_Series_D","sign_tokens_ivc_length_cap_exact_sequence_collapsed","position_slot_shuffle","67","0.985612","1.592226"
