"target_cisi","target_row_id","target_bucket","target_short_text","target_context_class","target_side_relation","target_long_token_set","target_profile","best_033_cisi","best_033_row_id","best_033_score","best_033_short_text","best_033_context_class","best_033_side_relation","best_033_long_token_set","best_033_matches","best_033_mismatches","best_032_cisi","best_032_row_id","best_032_score","best_032_short_text","best_032_context_class","best_032_side_relation","best_032_long_token_set","best_032_matches","best_032_mismatches","contrast_readiness","source_check_status"
"H-2070","862.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","276;400;740;817","Steatite|rectangular|rectangular|Period 3/-|ETrench 11","H-925","1805.2","33","+700-033+","single_longer_text","short_after_all_longer","013;740;840","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 11->FTrench I;period_phase:Period 3/-->Period 3C-1/Stratum IV;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:276;400;740;817->013;740;840","H-2185","834.1","34","+700-032+","single_longer_text","short_before_all_longer","158;400;690","type;sides;site;material;cross_section;symbol;area_section;excavation_prefix;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","shape:rectangular->rectangular-round;period_phase:Period 3/-->Period 3B/B;long_token_set:276;400;740;817->158;400;690","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1894","382.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","061;140;400;740","Faience|rectangular|twisted rectangular|Period 3B/C/B/C|E-","H-1883","930.1","34","+700-033+","single_longer_text","short_before_all_longer","032;740;790","type;sides;site;material;shape;symbol;period_phase;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","cross_section:twisted rectangular->rectangular;area_section:E-->ETrench 11W;excavation_prefix:H2000->H98;long_token_set:061;140;400;740->032;740;790","H-1773","383.1","32","+700-032+","single_longer_text","short_before_all_longer","001;031;140;740","type;sides;site;material;shape;area_section;period_phase;excavation_prefix;v_bin;area_bin;aspect_bin;context_class;side_relation;order","cross_section:twisted rectangular->rectangular;symbol:None->Goat:4;h_bin:h_13_16->h_ge_16;long_token_set:061;140;400;740->001;031;140;740","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-2137","3932.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","100;176;740","Steatite|rectangular|rectangular|Period 3B/C/B/C|ETrench 10W/11","H-925","1805.2","33","+700-033+","single_longer_text","short_after_all_longer","013;740;840","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 10W/11->FTrench I;period_phase:Period 3B/C/B/C->Period 3C-1/Stratum IV;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:100;176;740->013;740;840","H-930","1810.2","33","+700-032+","single_longer_text","short_after_all_longer","004;740;900","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 10W/11->D-;period_phase:Period 3B/C/B/C->-/Stratum I;excavation_prefix:H95->J;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:100;176;740->004;740;900","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-2140","418.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","176;231;565;740","Steatite|rectangular|rectangular|Period 3B/C/B/C|ETrench 54","H-925","1805.2","33","+700-033+","single_longer_text","short_after_all_longer","013;740;840","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 54->FTrench I;period_phase:Period 3B/C/B/C->Period 3C-1/Stratum IV;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:176;231;565;740->013;740;840","H-930","1810.2","33","+700-032+","single_longer_text","short_after_all_longer","004;740;900","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 54->D-;period_phase:Period 3B/C/B/C->-/Stratum I;excavation_prefix:H2000->J;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:176;231;565;740->004;740;900","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-2141","397.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","176;231;565;740","Steatite|rectangular|rectangular|Period 3B/C/B/C|ETrench 54","H-925","1805.2","33","+700-033+","single_longer_text","short_after_all_longer","013;740;840","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 54->FTrench I;period_phase:Period 3B/C/B/C->Period 3C-1/Stratum IV;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:176;231;565;740->013;740;840","H-930","1810.2","33","+700-032+","single_longer_text","short_after_all_longer","004;740;900","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 54->D-;period_phase:Period 3B/C/B/C->-/Stratum I;excavation_prefix:H2000->J;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:176;231;565;740->004;740;900","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-324","1346.2","E_other_034_residue","+700-034+","single_longer_text","short_after_all_longer","031;156;384;400","Steatite|rectangular-round|rectangular|Period 3B/C/-|F-","H-925","1805.2","32","+700-033+","single_longer_text","short_after_all_longer","013;740;840","type;sides;site;material;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","shape:rectangular-round->rectangular;area_section:F-->FTrench I;period_phase:Period 3B/C/-->Period 3C-1/Stratum IV;long_token_set:031;156;384;400->013;740;840","H-2185","834.1","33","+700-032+","single_longer_text","short_before_all_longer","158;400;690","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","area_section:F-->ETrench 11;period_phase:Period 3B/C/-->Period 3B/B;side_relation:short_after_all_longer->short_before_all_longer;long_token_set:031;156;384;400->158;400;690","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-780","1671.2","E_other_034_residue","+700-034+","single_longer_text","short_after_all_longer","061;142;400;740","Faience|rectangular|rectangular|Period 3B/C/Stratum VI|FTrench I","H-770","1662.2","33","+700-033+","single_longer_text","short_after_all_longer","151;416;840","type;sides;site;material;shape;cross_section;symbol;period_phase;h_bin;v_bin;aspect_bin;context_class;side_relation;order","area_section:FTrench I->FTrench III;area_bin:area_120_180->area_ge_180;long_token_set:061;142;400;740->151;416;840","H-1123","313.2","32","+700-032+","single_longer_text","short_after_all_longer","220;525;550","type;sides;site;material;shape;cross_section;symbol;period_phase;h_bin;area_bin;context_class;side_relation;order","area_section:FTrench I->FGranery;v_bin:v_ge_10->v_7_8p5;aspect_bin:aspect_1p5_1p9->aspect_ge_1p9;long_token_set:061;142;400;740->220;525;550","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1867","506.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","151;221;740","Faience|rectangular||Period 3B/B|EC","H-1915","414.1","33","+700-033+","single_longer_text","short_before_all_longer","032;491;920","type;sides;site;material;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","area_section:EC->ETrench 54;period_phase:Period 3B/B->Period 3B/C/B/C;excavation_prefix:H90->H2000;long_token_set:151;221;740->032;491;920","H-1771","371.1","32","+700-032+","single_longer_text","short_before_all_longer","001;031;140;740","type;sides;site;material;shape;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","symbol:None->Goat:4;period_phase:Period 3B/B->Period 3B/C/B/C;excavation_prefix:H90->H2000;long_token_set:151;221;740->001;031;140;740","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1981","393.1","E_other_034_residue","+700-034+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","Clay|rectangular|round|Period 3B/C/B/C|ETrench 54","H-1993","744.1","34","+700-033+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;material;shape;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order;long_token_set","cross_section:round->plano-convex;symbol:Tri4->None;area_section:ETrench 54->FTrench 37;period_phase:Period 3B/C/B/C->Period 3C/C;excavation_prefix:H2000->H96","H-768","1660.2","31","+700-032+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;shape;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order;long_token_set","material:Clay->Faience;cross_section:round->rectangular;symbol:Tri4->None;area_section:ETrench 54->FTrench VI;period_phase:Period 3B/C/B/C->Period 3C-3/Stratum II","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1284","4069.2","E_other_034_residue","+700-034+","single_longer_text","short_after_all_longer","220;415;520","|rectangular|rectangular|-/-|","H-925","1805.2","32","+700-033+","single_longer_text","short_after_all_longer","013;740;840","type;sides;site;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","period_phase:-/-->Period 3C-1/Stratum IV;long_token_set:220;415;520->013;740;840","H-930","1810.2","32","+700-032+","single_longer_text","short_after_all_longer","004;740;900","type;sides;site;shape;cross_section;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","period_phase:-/-->-/Stratum I;long_token_set:220;415;520->004;740;900","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1854","427.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","400;717;740","Faience|rectangular|rectangular|Period 3B/C/B/C|ETrench 55","H-1872","751.1","32","+700-033+","single_longer_text","short_before_all_longer","220;236;400","type;sides;site;material;shape;cross_section;symbol;h_bin;v_bin;aspect_bin;context_class;side_relation;order","area_section:ETrench 55->FTrench 37;period_phase:Period 3B/C/B/C->Period 3C/C;excavation_prefix:H2000->H96;area_bin:area_120_180->area_80_120;long_token_set:400;717;740->220;236;400","H-1771","371.1","32","+700-032+","single_longer_text","short_before_all_longer","001;031;140;740","type;sides;site;material;shape;cross_section;period_phase;excavation_prefix;v_bin;area_bin;context_class;side_relation;order","symbol:None->Goat:4;h_bin:h_13_16->h_ge_16;aspect_bin:aspect_1p5_1p9->aspect_ge_1p9;long_token_set:400;717;740->001;031;140;740","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1871","784.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","151;235;740","Faience|rectangular||Period 3B/C/B/C|ETrench 11","H-1872","751.1","34","+700-033+","single_longer_text","short_before_all_longer","220;236;400","type;sides;site;material;shape;symbol;excavation_prefix;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","area_section:ETrench 11->FTrench 37;period_phase:Period 3B/C/B/C->Period 3C/C;long_token_set:151;235;740->220;236;400","H-1902","922.1","30","+700-032+","single_longer_text","short_before_all_longer","003;158;494","type;sides;site;material;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","shape:rectangular->rectangular-notched;period_phase:Period 3B/C/B/C->Period 3/-;excavation_prefix:H96->H98;long_token_set:151;235;740->003;158;494","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-2204","659.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","027;032;400;740","Steatite|prism|triangular|Period 3B/C/B/C|ETrench 10W/11","H-2209","638.1","34","+700-033+","single_longer_text","short_before_all_longer","025;032;400;740","type;sides;site;material;shape;cross_section;symbol;period_phase;excavation_prefix;h_bin;v_bin;aspect_bin;context_class;side_relation;order","area_bin:area_120_180->area_80_120;long_token_set:027;032;400;740->025;032;400;740","H-2217","679.1","30","+700-032+","single_longer_text","short_before_all_longer","032;400;854","type;site;material;shape;cross_section;area_section;period_phase;excavation_prefix;h_bin;area_bin;aspect_bin;context_class;side_relation;order","sides:2->3;symbol:Fish->None;v_bin:v_7_8p5->v_8p5_10;long_token_set:027;032;400;740->032;400;854","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1844","780.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","154;400;690","Faience|rectangular|rectangular|Period 3B/B|ETrench 11","H-1872","751.1","33","+700-033+","single_longer_text","short_before_all_longer","220;236;400","type;sides;site;material;shape;cross_section;symbol;excavation_prefix;v_bin;area_bin;aspect_bin;context_class;side_relation;order","area_section:ETrench 11->FTrench 37;period_phase:Period 3B/B->Period 3C/C;h_bin:h_10_13->h_13_16;long_token_set:154;400;690->220;236;400","H-1773","383.1","30","+700-032+","single_longer_text","short_before_all_longer","001;031;140;740","type;sides;site;material;shape;cross_section;v_bin;area_bin;context_class;side_relation;order","symbol:None->Goat:4;area_section:ETrench 11->E-;period_phase:Period 3B/B->Period 3B/C/B/C;excavation_prefix:H96->H2000;h_bin:h_10_13->h_ge_16;aspect_bin:aspect_1p5_1p9->aspect_ge_1p9;long_token_set:154;400;690->001;031;140;740","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1868","509.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","151;222;740","Faience|rectangular||Period 3B/B|EC","H-1883","930.1","33","+700-033+","single_longer_text","short_before_all_longer","032;740;790","type;sides;site;material;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","area_section:EC->ETrench 11W;period_phase:Period 3B/B->Period 3B/C/B/C;excavation_prefix:H90->H98;long_token_set:151;222;740->032;740;790","H-212","1243.2","30","+032-700+","single_longer_text","short_after_all_longer","118;156;400","type;sides;site;material;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class","area_section:EC->FTrench I;period_phase:Period 3B/B->Period 3B/C/Stratum V;side_relation:short_before_all_longer->short_after_all_longer;order:700_first->700_last;long_token_set:151;222;740->118;156;400","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1869","508.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","151;222;740","Faience|rectangular||Period 3B/B|EC","H-1883","930.1","33","+700-033+","single_longer_text","short_before_all_longer","032;740;790","type;sides;site;material;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","area_section:EC->ETrench 11W;period_phase:Period 3B/B->Period 3B/C/B/C;excavation_prefix:H90->H98;long_token_set:151;222;740->032;740;790","H-212","1243.2","30","+032-700+","single_longer_text","short_after_all_longer","118;156;400","type;sides;site;material;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class","area_section:EC->FTrench I;period_phase:Period 3B/B->Period 3B/C/Stratum V;side_relation:short_before_all_longer->short_after_all_longer;order:700_first->700_last;long_token_set:151;222;740->118;156;400","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1870","901.1","E_other_034_residue","+700-034+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","Faience|rectangular|rectangular|Period 3/-|ETrench 11","H-1905","433.2","31","+700-033+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;material;cross_section;symbol;v_bin;area_bin;aspect_bin;context_class;side_relation;order;long_token_set","shape:rectangular->notched oval;area_section:ETrench 11->ETrench 55;period_phase:Period 3/-->Period 3B/C/B/C;excavation_prefix:H97->H2000;h_bin:h_ge_16->h_13_16","H-1804","477.1","32","+700-032+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;material;shape;cross_section;symbol;area_section;v_bin;area_bin;aspect_bin;side_relation;order;long_token_set","period_phase:Period 3/-->Period 3C/C;excavation_prefix:H97->H2001;h_bin:h_ge_16->h_13_16;context_class:all_short_or_no_longer_text->single_short_no_longer_text","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1982","690.1","E_other_034_residue","+700-034+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","Clay|cylindrical|round|Period 3B/B|ETrench 7/8","H-827","1716.1","33","+700-033+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;shape;cross_section;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order;long_token_set","symbol:Tri4->None;period_phase:Period 3B/B->-/-","H-717","1620.2","30","+700-032+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;shape;cross_section;h_bin;v_bin;area_bin;aspect_bin;side_relation;order;long_token_set","material:Clay->Faience;symbol:Tri4->None;area_section:ETrench 7/8->FTrench I;period_phase:Period 3B/B->Period 3B/C/Stratum VI;context_class:single_short_no_longer_text->all_short_or_no_longer_text","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-320","1342.2","E_other_034_residue","+700-034+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","Steatite|oval|rectangular|Period 3B/C/-|FTrench I","H-927","1807.1","31","+700-033+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;material;cross_section;symbol;area_section;h_bin;v_bin;area_bin;side_relation;order;long_token_set","shape:oval->rectangular;period_phase:Period 3B/C/-->Period 3B/C/Stratum V;aspect_bin:aspect_1p5_1p9->aspect_ge_1p9;context_class:single_short_no_longer_text->all_short_or_no_longer_text","H-1313","4081.2","31","+700-032+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;material;cross_section;symbol;area_section;h_bin;area_bin;context_class;side_relation;order;long_token_set","shape:oval->elliptical;period_phase:Period 3B/C/-->Period 3B/C/Stratum V;v_bin:v_7_8p5->v_lt_7;aspect_bin:aspect_1p5_1p9->aspect_ge_1p9","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-985","1861.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","156;255;435","|prism|triangular|Period 3B/C/Stratum VI|FTrench III","H-356","1375.1","30","+700-033+","single_longer_text","short_before_all_longer","176;400;740","type;sides;site;shape;cross_section;area_section;period_phase;v_bin;area_bin;aspect_bin;context_class;side_relation;order","symbol:None->Bult;h_bin:h_13_16->h_ge_16;long_token_set:156;255;435->176;400;740","H-2211","829.1","31","+700-032+","single_longer_text","short_before_all_longer","032;700;741;840","type;sides;site;shape;cross_section;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","symbol:None->Bult;area_section:FTrench III->ETrench 11;period_phase:Period 3B/C/Stratum VI->Period 3B/C/B/C;long_token_set:156;255;435->032;700;741;840","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-351","1370.2","E_other_034_residue","+700-034+","single_longer_text","short_after_all_longer","013;032;060;400;740","Steatite|prism|triangular|Period 3B/C/Stratum VI|FTrench III","H-353","1372.2","31","+700-033+","single_longer_text","short_after_all_longer","176;400;740","type;sides;site;material;shape;cross_section;h_bin;area_bin;aspect_bin;context_class;side_relation;order","symbol:X->Bult;area_section:FTrench III->FTrench I;period_phase:Period 3B/C/Stratum VI->Period 3B/C/Stratum V;v_bin:v_7_8p5->v_lt_7;long_token_set:013;032;060;400;740->176;400;740","H-1294","1061.2","29","+700-032+","single_longer_text","short_after_all_longer","233;527;550","type;sides;site;material;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","shape:prism->rectangular;cross_section:triangular->rectangular;symbol:X->None;area_section:FTrench III->AB-;period_phase:Period 3B/C/Stratum VI->Period 4/Stratum I;long_token_set:013;032;060;400;740->233;527;550","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1895","406.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","100;240;400;740","Faience|oval|rectangular|Period 3B/C/B/C|ETrench 54","H-1898","419.1","31","+700-033+","single_longer_text","short_before_all_longer","368;400;741","type;sides;site;material;cross_section;symbol;area_section;period_phase;excavation_prefix;h_bin;area_bin;context_class;side_relation;order","shape:oval->isosceles trapezoid;v_bin:v_8p5_10->v_lt_7;aspect_bin:aspect_1p5_1p9->aspect_ge_1p9;long_token_set:100;240;400;740->368;400;741","H-1902","922.1","29","+700-032+","single_longer_text","short_before_all_longer","003;158;494","type;sides;site;material;cross_section;symbol;h_bin;area_bin;aspect_bin;context_class;side_relation;order","shape:oval->rectangular-notched;period_phase:Period 3B/C/B/C->Period 3/-;excavation_prefix:H2000->H98;v_bin:v_8p5_10->v_7_8p5;long_token_set:100;240;400;740->003;158;494","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1943","422.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","031;384;740","Faience|prism|triangular|Period 3B/C/B/C|ETrench 54","H-1940","458.1","30","+700-033+","single_longer_text","short_before_all_longer","067;100;400;740","type;sides;site;material;shape;cross_section;symbol;area_section;area_bin;aspect_bin;context_class;side_relation;order","period_phase:Period 3B/C/B/C->Period 3B/B;excavation_prefix:H2000->H2001;h_bin:h_10_13->h_13_16;v_bin:v_lt_7->v_7_8p5;long_token_set:031;384;740->067;100;400;740","H-854","1740.2","30","+700-032+","single_longer_text","short_after_all_longer","003;335;400;740","type;sides;site;material;shape;cross_section;symbol;v_bin;area_bin;aspect_bin;context_class;order","area_section:ETrench 54->F-;period_phase:Period 3B/C/B/C->Period 3B/C/-;h_bin:h_10_13->h_ge_16;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:031;384;740->003;335;400;740","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1987","394.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","004;371;390;455;590;741","Clay|rectangular|round|Period 3B/C/B/C|ETrench 54","H-1839","593.1","30","+700-033+","single_longer_text","short_before_all_longer","100;175;630;705;740","type;sides;site;shape;symbol;period_phase;h_bin;v_bin;area_bin;context_class;side_relation;order","material:Clay->Faience;cross_section:round->rectangular;area_section:ETrench 54->ETTrench 19;excavation_prefix:H2000->H95;aspect_bin:aspect_ge_1p9->aspect_1p5_1p9;long_token_set:004;371;390;455;590;741->100;175;630;705;740","H-1853","386.1","30","+700-032+","single_longer_text","short_before_all_longer","400;617;829","type;sides;site;shape;symbol;area_section;period_phase;excavation_prefix;h_bin;area_bin;aspect_bin;context_class;side_relation;order","material:Clay->Faience;cross_section:round->rectangular;v_bin:v_8p5_10->v_ge_10;long_token_set:004;371;390;455;590;741->400;617;829","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-350","1369.2","E_other_034_residue","+700-034+","single_longer_text","short_after_all_longer","240;642;690;740","Steatite|prism|triangular|Period 3B/C/-|F-","H-296","1318.2","31","+700-033+","single_longer_text","short_after_all_longer","017;400;575;740;920","type;sides;site;material;area_section;period_phase;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","shape:prism->rectangular;cross_section:triangular->rectangular;symbol:Fish->None;long_token_set:240;642;690;740->017;400;575;740;920","H-943","1823.2","28","+700-032+","single_longer_text","short_after_all_longer","158;400;592","type;sides;site;material;h_bin;v_bin;area_bin;context_class;side_relation;order","shape:prism->rectangular;cross_section:triangular->rectangular;symbol:Fish->None;area_section:F-->FTrench I;period_phase:Period 3B/C/-->Period 3B/C/Stratum V;aspect_bin:aspect_ge_1p9->aspect_1p5_1p9;long_token_set:240;642;690;740->158;400;592","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-823","1712.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","060;240;636;692;740","|rectangular||-/-|","H-206","1237.2","28","+700-033+","single_longer_text","short_after_all_longer","204;240;621;642;705;740","type;sides;site;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;order","period_phase:-/-->-/Stratum III;excavation_prefix:H88->J;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:060;240;636;692;740->204;240;621;642;705;740","H-1853","386.1","30","+700-032+","single_longer_text","short_before_all_longer","400;617;829","type;sides;site;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order","period_phase:-/-->Period 3B/C/B/C;excavation_prefix:H88->H2000;long_token_set:060;240;636;692;740->400;617;829","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-2206","871.1","E_other_034_residue","+700-034+","single_longer_text","short_before_all_longer","025;032;740","Steatite|prism|triangular|Period 3/-|ETrench 11","H-1347","4088.2","32","+700-033+","single_longer_text","short_after_all_longer","176;400;740","type;sides;site;material;shape;cross_section;h_bin;v_bin;area_bin;aspect_bin;context_class;order","symbol:Fish->Bult;area_section:ETrench 11->FTrench I;period_phase:Period 3/-->Period 3B/C/Stratum V;side_relation:short_before_all_longer->short_after_all_longer;long_token_set:025;032;740->176;400;740","H-2201","753.1","26","+700-032+","single_longer_text","short_before_all_longer","176;240;400;740","type;sides;site;material;shape;cross_section;symbol;area_section;context_class;side_relation;order","period_phase:Period 3/-->Period 3B/C/B/C;excavation_prefix:H97->H96;h_bin:h_missing->h_13_16;v_bin:v_7_8p5->v_lt_7;area_bin:area_missing->area_lt_80;aspect_bin:aspect_missing->aspect_ge_1p9;long_token_set:025;032;740->176;240;400;740","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-1120","3968.2","E_other_034_residue","+700-034+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","|rectangular||-/-|","H-891","1773.1","28","+700-033+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","sides;site;shape;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;order;long_token_set","type:TAB:B->TAB:I;period_phase:-/-->Period 3C-1/Stratum IV","H-779","1670.1","29","+032-700+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;shape;symbol;period_phase;h_bin;area_bin;aspect_bin;context_class;side_relation;long_token_set","v_bin:v_7_8p5->v_8p5_10;order:700_first->700_last","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-819","1708.2","E_other_034_residue","+700-034+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","|heart||-/-|","H-249","1274.1","28","+033-700+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;long_token_set","shape:heart->circular;period_phase:-/-->Period 3C-2/Stratum III;order:700_first->700_last","H-839","1725.1","28","+032-700+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;symbol;h_bin;v_bin;area_bin;aspect_bin;context_class;side_relation;long_token_set","shape:heart->circular;period_phase:-/-->-/Stratum IV;order:700_first->700_last","strong_two_sibling_metadata_controls","metadata_control_mapping_only_source_images_not_validated"
"H-215","1246.1","E_other_034_residue","+700-034+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","|rectangular||-/-|","H-812","1701.2","25","+033-700+","all_short_or_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;symbol;h_bin;area_bin;aspect_bin;context_class;side_relation;long_token_set","shape:rectangular->twisted rectangular;period_phase:-/-->Period 3C-1/Stratum III;v_bin:v_8p5_10->v_7_8p5;order:700_first->700_last","H-779","1670.1","29","+032-700+","single_short_no_longer_text","no_longer_text","NO_LONGER_TEXT","type;sides;site;shape;symbol;period_phase;h_bin;v_bin;area_bin;aspect_bin;side_relation;long_token_set","context_class:all_short_or_no_longer_text->single_short_no_longer_text;order:700_first->700_last","strong_032_control_only","metadata_control_mapping_only_source_images_not_validated"
