scope,null_model,iteration,rows,terminal_rows,accuracy,brier,logloss,closure_rows,branch_rows,closure_terminal_rate,branch_terminal_rate,closure_minus_branch
all_002_strict_dedup,terminal_shuffle_global,3342,499,305,0.593186372745491,0.24101326435060266,0.6753083687700095,293,48,0.6348122866894198,0.6041666666666666,0.030645620022753173
all_002_strict_dedup,terminal_shuffle_register,3342,499,305,0.6452905811623246,0.22532402477869007,0.6430447595558678,293,48,0.6962457337883959,0.3958333333333333,0.3004124004550626
all_002_strict_dedup,y_shuffle_global,3342,499,305,0.6112224448897795,0.2415212414168665,0.6766020268349031,293,48,0.6006825938566553,0.6666666666666666,-0.06598407281001128
all_002_strict_dedup,y_shuffle_register,3342,499,305,0.6232464929859719,0.23616579982064892,0.6655196500019873,293,48,0.6655290102389079,0.4375,0.22802901023890787
all_002_strict_dedup,independent_register_admin,3342,499,305,0.5851703406813628,0.23078277061649924,0.6541746250279016,306,41,0.6699346405228758,0.4878048780487805,0.1821297624740953
all_002_strict_dedup,terminal_shuffle_global,3343,499,305,0.593186372745491,0.24113713741796164,0.6755294635641772,293,48,0.6348122866894198,0.5833333333333334,0.05147895335608643
all_002_strict_dedup,terminal_shuffle_register,3343,499,305,0.6212424849699398,0.23252506812666016,0.6578701366893265,293,48,0.6860068259385665,0.4791666666666667,0.20684015927189986
all_002_strict_dedup,y_shuffle_global,3343,499,305,0.6112224448897795,0.2404097334901288,0.6740420274085456,293,48,0.6075085324232082,0.5208333333333334,0.08667519908987487
all_002_strict_dedup,y_shuffle_register,3343,499,305,0.6312625250501002,0.230882835686753,0.6545007916544665,293,48,0.6860068259385665,0.3958333333333333,0.29017349260523323
all_002_strict_dedup,independent_register_admin,3343,499,295,0.5991983967935872,0.24262457019237743,0.6786921278724004,291,56,0.6288659793814433,0.4642857142857143,0.16458026509572898
all_002_strict_dedup,terminal_shuffle_global,3344,499,305,0.6112224448897795,0.24144432811315997,0.6763963251163916,293,48,0.6177474402730375,0.625,-0.007252559726962482
all_002_strict_dedup,terminal_shuffle_register,3344,499,305,0.6212424849699398,0.23217902949719174,0.6572045197219519,293,48,0.6723549488054608,0.5208333333333334,0.1515216154721274
all_002_strict_dedup,y_shuffle_global,3344,499,305,0.6172344689378757,0.24070166862223474,0.6747327492724011,293,48,0.6245733788395904,0.5833333333333334,0.04124004550625704
all_002_strict_dedup,y_shuffle_register,3344,499,305,0.6392785571142284,0.22757746885106767,0.647994885297027,293,48,0.6962457337883959,0.3541666666666667,0.34207906712172925
all_002_strict_dedup,independent_register_admin,3344,499,300,0.48697394789579157,0.2333548294399079,0.6597886425438149,300,49,0.6666666666666666,0.40816326530612246,0.25850340136054417
all_002_strict_dedup,terminal_shuffle_global,3345,499,305,0.6112224448897795,0.23939456491463543,0.6722536489811565,293,48,0.6348122866894198,0.625,0.009812286689419802
all_002_strict_dedup,terminal_shuffle_register,3345,499,305,0.6232464929859719,0.23188070630200583,0.6563685956915245,293,48,0.6825938566552902,0.4375,0.24509385665529015
all_002_strict_dedup,y_shuffle_global,3345,499,305,0.6112224448897795,0.24097583425745767,0.6754028290729103,293,48,0.6177474402730375,0.6875,-0.06975255972696248
all_002_strict_dedup,y_shuffle_register,3345,499,305,0.6593186372745491,0.22068905090239246,0.6337679535574585,293,48,0.6962457337883959,0.25,0.44624573378839594
all_002_strict_dedup,independent_register_admin,3345,499,337,0.6833667334669339,0.2112337921569694,0.6122111089459229,279,46,0.7311827956989247,0.45652173913043476,0.27466105656849
all_002_strict_dedup,terminal_shuffle_global,3346,499,305,0.6112224448897795,0.23860275592828853,0.6705268560846055,293,48,0.6177474402730375,0.75,-0.13225255972696248
all_002_strict_dedup,terminal_shuffle_register,3346,499,305,0.657314629258517,0.22251420225570104,0.6374659773856561,293,48,0.7133105802047781,0.3333333333333333,0.3799772468714448
all_002_strict_dedup,y_shuffle_global,3346,499,305,0.6112224448897795,0.24136137951526587,0.6760533237903678,293,48,0.6348122866894198,0.5833333333333334,0.05147895335608643
all_002_strict_dedup,y_shuffle_register,3346,499,305,0.6312625250501002,0.22991824851901121,0.652598663227462,293,48,0.6757679180887372,0.3958333333333333,0.27993458475540384
all_002_strict_dedup,independent_register_admin,3346,499,304,0.655310621242485,0.22338245964523307,0.6389160146962587,285,40,0.7087719298245614,0.475,0.2337719298245614
all_002_strict_dedup,terminal_shuffle_global,3347,499,305,0.6112224448897795,0.2416364848692643,0.6767495001938028,293,48,0.5938566552901023,0.6666666666666666,-0.07281001137656429
all_002_strict_dedup,terminal_shuffle_register,3347,499,305,0.5050100200400801,0.2241983041036126,0.6409101210361622,293,48,0.6996587030716723,0.3333333333333333,0.366325369738339
all_002_strict_dedup,y_shuffle_global,3347,499,305,0.6112224448897795,0.2418294929003613,0.6771299304489299,293,48,0.6109215017064846,0.6458333333333334,-0.034911831626848744
all_002_strict_dedup,y_shuffle_register,3347,499,305,0.6613226452905812,0.2200119647739772,0.6314595087225662,293,48,0.7167235494880546,0.3541666666666667,0.3625568828213879
all_002_strict_dedup,independent_register_admin,3347,499,297,0.6212424849699398,0.23511239362963218,0.6634272975252582,306,48,0.6601307189542484,0.4375,0.22263071895424835
all_002_strict_dedup,terminal_shuffle_global,3348,499,305,0.6112224448897795,0.24022806185315476,0.6740026366985699,293,48,0.6040955631399317,0.7083333333333334,-0.10423777019340164
all_002_strict_dedup,terminal_shuffle_register,3348,499,305,0.6112224448897795,0.23647144981366788,0.6660379361903532,293,48,0.6689419795221843,0.5208333333333334,0.1481086461888509
all_002_strict_dedup,y_shuffle_global,3348,499,305,0.6112224448897795,0.24116064166185733,0.675888327936119,293,48,0.6109215017064846,0.625,-0.014078498293515374
all_002_strict_dedup,y_shuffle_register,3348,499,305,0.6152304609218436,0.23528911923777385,0.6635865396967743,293,48,0.6723549488054608,0.4791666666666667,0.19318828213879408
all_002_strict_dedup,independent_register_admin,3348,499,309,0.6292585170340681,0.22790981565341747,0.6468658556649105,296,49,0.668918918918919,0.5306122448979592,0.13830667402095975
all_002_strict_dedup,terminal_shuffle_global,3349,499,305,0.6112224448897795,0.24177548599752427,0.6768608189213121,293,48,0.6245733788395904,0.5625,0.06207337883959041
all_002_strict_dedup,terminal_shuffle_register,3349,499,305,0.6452905811623246,0.22636435833752228,0.6454072973568862,293,48,0.6996587030716723,0.3958333333333333,0.303825369738339
all_002_strict_dedup,y_shuffle_global,3349,499,305,0.6112224448897795,0.24193796375799542,0.6771610055211192,293,48,0.6143344709897611,0.5833333333333334,0.031001137656427757
all_002_strict_dedup,y_shuffle_register,3349,499,305,0.6312625250501002,0.2286556404510321,0.6493671338824664,293,48,0.6689419795221843,0.3958333333333333,0.27310864618885095
all_002_strict_dedup,independent_register_admin,3349,499,289,0.6112224448897795,0.23332287963793388,0.6593610736832457,300,44,0.62,0.3181818181818182,0.3018181818181818
all_002_strict_dedup,terminal_shuffle_global,3350,499,305,0.6172344689378757,0.23820555912703267,0.6696371104057443,293,48,0.5870307167235495,0.7291666666666666,-0.14213594994311718
all_002_strict_dedup,terminal_shuffle_register,3350,499,305,0.6492985971943888,0.22375016435664427,0.6388113277196613,293,48,0.7133105802047781,0.4166666666666667,0.2966439135381114
all_002_strict_dedup,y_shuffle_global,3350,499,305,0.56312625250501,0.24048537551676505,0.6743727799656817,293,48,0.6313993174061433,0.5,0.1313993174061433
all_002_strict_dedup,y_shuffle_register,3350,499,305,0.6533066132264529,0.22412439958777527,0.6405078639140444,293,48,0.7098976109215017,0.3958333333333333,0.3140642775881684
all_002_strict_dedup,independent_register_admin,3350,499,299,0.6312625250501002,0.22959815698041044,0.6516238507238994,290,46,0.6827586206896552,0.32608695652173914,0.35667166416791607
all_002_strict_dedup,terminal_shuffle_global,3351,499,305,0.6112224448897795,0.24057392814078643,0.6746991448021139,293,48,0.5972696245733788,0.6458333333333334,-0.04856370875995453
all_002_strict_dedup,terminal_shuffle_register,3351,499,305,0.6392785571142284,0.22718661148456942,0.6470313647010559,293,48,0.6962457337883959,0.3541666666666667,0.34207906712172925
all_002_strict_dedup,y_shuffle_global,3351,499,305,0.6112224448897795,0.24217696355105162,0.6777261637161174,293,48,0.6109215017064846,0.6041666666666666,0.006754835039817997
all_002_strict_dedup,y_shuffle_register,3351,499,305,0.627254509018036,0.23149412443481432,0.6557157709306013,293,48,0.6655290102389079,0.4166666666666667,0.24886234357224118
all_002_strict_dedup,independent_register_admin,3351,499,292,0.6172344689378757,0.23621742204225468,0.6656135816646152,292,58,0.6506849315068494,0.4482758620689655,0.20240906943788384
all_002_strict_dedup,terminal_shuffle_global,3352,499,305,0.6112224448897795,0.2408793827590294,0.6751663414063918,293,48,0.6040955631399317,0.6041666666666666,-0.00007110352673489473
all_002_strict_dedup,terminal_shuffle_register,3352,499,305,0.6533066132264529,0.22471502877836275,0.6416307550059952,293,48,0.7167235494880546,0.3958333333333333,0.3208902161547213
all_002_strict_dedup,y_shuffle_global,3352,499,305,0.6312625250501002,0.2352199763383163,0.6637151920150903,293,48,0.6109215017064846,0.3958333333333333,0.2150881683731513
all_002_strict_dedup,y_shuffle_register,3352,499,305,0.6352705410821643,0.2262859405133529,0.6435648253992253,293,48,0.6757679180887372,0.375,0.30076791808873715
all_002_strict_dedup,independent_register_admin,3352,499,300,0.6312625250501002,0.23118071831699502,0.6555319077039287,296,51,0.6790540540540541,0.35294117647058826,0.3261128775834658
all_002_strict_dedup,terminal_shuffle_global,3353,499,305,0.6112224448897795,0.24073406512107767,0.6750462582965839,293,48,0.6143344709897611,0.6666666666666666,-0.0523321956769055
all_002_strict_dedup,terminal_shuffle_register,3353,499,305,0.6312625250501002,0.23419479625696515,0.6616790704949023,293,48,0.658703071672355,0.3958333333333333,0.26286973833902166
all_002_strict_dedup,y_shuffle_global,3353,499,305,0.6112224448897795,0.24057435397672144,0.6744375674393007,293,48,0.5870307167235495,0.5833333333333334,0.00369738339021608
all_002_strict_dedup,y_shuffle_register,3353,499,305,0.6653306613226453,0.2208287280169282,0.6337644468753251,293,48,0.7133105802047781,0.4583333333333333,0.2549772468714448
all_002_strict_dedup,independent_register_admin,3353,499,309,0.6352705410821643,0.2282164357142985,0.6488961094476089,307,50,0.6840390879478827,0.42,0.2640390879478827
all_002_strict_dedup,terminal_shuffle_global,3354,499,305,0.6112224448897795,0.24137378486497638,0.676236993281364,293,48,0.6040955631399317,0.6458333333333334,-0.041737770193401635
all_002_strict_dedup,terminal_shuffle_register,3354,499,305,0.6332665330661322,0.22990233933339044,0.6525483375719423,293,48,0.6962457337883959,0.4166666666666667,0.27957906712172925
all_002_strict_dedup,y_shuffle_global,3354,499,305,0.6112224448897795,0.24099571752471427,0.6751930330660675,293,48,0.5938566552901023,0.5625,0.03135665529010234
all_002_strict_dedup,y_shuffle_register,3354,499,305,0.657314629258517,0.2210615681429607,0.6344667752866774,293,48,0.7064846416382252,0.3125,0.3939846416382252
all_002_strict_dedup,independent_register_admin,3354,499,317,0.6533066132264529,0.22398609318201054,0.6400999401037935,296,49,0.7195945945945946,0.40816326530612246,0.31143132928847217
all_002_strict_dedup,terminal_shuffle_global,3355,499,305,0.6112224448897795,0.23794307434660397,0.6689310413481513,293,48,0.6177474402730375,0.6041666666666666,0.013580773606370888
all_002_strict_dedup,terminal_shuffle_register,3355,499,305,0.6292585170340681,0.23052580213181167,0.653571236498441,293,48,0.6996587030716723,0.4375,0.2621587030716723
all_002_strict_dedup,y_shuffle_global,3355,499,305,0.6112224448897795,0.23864688851245897,0.6704489432353685,293,48,0.6040955631399317,0.75,-0.14590443686006827
all_002_strict_dedup,y_shuffle_register,3355,499,305,0.625250501002004,0.23053108245414727,0.6534548293765424,293,48,0.689419795221843,0.4791666666666667,0.21025312855517636
all_002_strict_dedup,independent_register_admin,3355,499,314,0.6412825651302605,0.23002257255678685,0.6527943613482737,303,46,0.693069306930693,0.43478260869565216,0.25828669823504086
all_002_strict_dedup,terminal_shuffle_global,3356,499,305,0.6112224448897795,0.23981070681246566,0.6730778401200888,293,48,0.590443686006826,0.7291666666666666,-0.13872298065984068
all_002_strict_dedup,terminal_shuffle_register,3356,499,305,0.6452905811623246,0.22633358200327097,0.645159665058057,293,48,0.6962457337883959,0.4375,0.25874573378839594
all_002_strict_dedup,y_shuffle_global,3356,499,305,0.6112224448897795,0.23966138890349703,0.6728194503144083,293,48,0.6109215017064846,0.7083333333333334,-0.09741183162684874
all_002_strict_dedup,y_shuffle_register,3356,499,305,0.6533066132264529,0.22334592886039753,0.6389789323678349,293,48,0.7098976109215017,0.3541666666666667,0.35573094425483504
all_002_strict_dedup,independent_register_admin,3356,499,301,0.6192384769539078,0.23581483956120922,0.6648314541335126,291,50,0.6529209621993127,0.42,0.23292096219931274
all_002_strict_dedup,terminal_shuffle_global,3357,499,305,0.6172344689378757,0.23910460947565773,0.671400016386839,293,48,0.621160409556314,0.5416666666666666,0.07949374288964739
all_002_strict_dedup,terminal_shuffle_register,3357,499,305,0.6312625250501002,0.23151534898004555,0.6560696406980818,293,48,0.6825938566552902,0.3958333333333333,0.28676052332195684
all_002_strict_dedup,y_shuffle_global,3357,499,305,0.6112224448897795,0.2416061072403021,0.6767027722098713,293,48,0.5938566552901023,0.625,-0.031143344709897658
all_002_strict_dedup,y_shuffle_register,3357,499,305,0.6152304609218436,0.23097834443468745,0.6538478127803464,293,48,0.6689419795221843,0.4791666666666667,0.18977531285551758
all_002_strict_dedup,independent_register_admin,3357,499,307,0.49298597194388777,0.22869500054749278,0.6500798815561265,285,57,0.6912280701754386,0.43859649122807015,0.2526315789473685
all_002_strict_dedup,terminal_shuffle_global,3358,499,305,0.5691382765531062,0.23671230143133556,0.6662164648479209,293,48,0.658703071672355,0.5,0.15870307167235498
all_002_strict_dedup,terminal_shuffle_register,3358,499,305,0.627254509018036,0.23245170221934963,0.6578382085560585,293,48,0.6757679180887372,0.4166666666666667,0.25910125142207047
all_002_strict_dedup,y_shuffle_global,3358,499,305,0.6112224448897795,0.24216327980499103,0.6776688850122833,293,48,0.621160409556314,0.5833333333333334,0.03782707622298065
all_002_strict_dedup,y_shuffle_register,3358,499,305,0.6352705410821643,0.2336434470483266,0.6602857831450549,293,48,0.6723549488054608,0.375,0.29735494880546076
all_002_strict_dedup,independent_register_admin,3358,499,305,0.6232464929859719,0.2354736959521949,0.6640506755769383,284,48,0.6690140845070423,0.4375,0.23151408450704225
all_002_strict_dedup,terminal_shuffle_global,3359,499,305,0.6112224448897795,0.24110145538786015,0.6757346938389475,293,48,0.6109215017064846,0.6875,-0.07657849829351537
all_002_strict_dedup,terminal_shuffle_register,3359,499,305,0.627254509018036,0.22976783154466243,0.6522452276126999,293,48,0.6791808873720137,0.4166666666666667,0.26251422070534697
all_002_strict_dedup,y_shuffle_global,3359,499,305,0.6112224448897795,0.2418769822340814,0.6771309794380064,293,48,0.5972696245733788,0.6458333333333334,-0.04856370875995453
all_002_strict_dedup,y_shuffle_register,3359,499,305,0.6172344689378757,0.23327345525675028,0.6595515474077922,293,48,0.6723549488054608,0.5208333333333334,0.1515216154721274
all_002_strict_dedup,independent_register_admin,3359,499,282,0.6232464929859719,0.23431765115671807,0.6616627362247091,292,47,0.6575342465753424,0.2765957446808511,0.38093850189449135
all_002_strict_dedup,terminal_shuffle_global,3360,499,305,0.6112224448897795,0.23808471064054776,0.6694168956155759,293,48,0.6348122866894198,0.5625,0.0723122866894198
all_002_strict_dedup,terminal_shuffle_register,3360,499,305,0.56312625250501,0.23563620636481986,0.6642115566160265,293,48,0.6757679180887372,0.5,0.17576791808873715
all_002_strict_dedup,y_shuffle_global,3360,499,305,0.6112224448897795,0.24135347600598944,0.6761453876712046,293,48,0.6143344709897611,0.6458333333333334,-0.03149886234357224
all_002_strict_dedup,y_shuffle_register,3360,499,305,0.657314629258517,0.22322829286675425,0.6384045403353753,293,48,0.7201365187713311,0.3958333333333333,0.3243031854379978
all_002_strict_dedup,independent_register_admin,3360,499,306,0.655310621242485,0.2226624855850031,0.6367472167087898,293,45,0.6791808873720137,0.26666666666666666,0.412514220705347
all_002_strict_dedup,terminal_shuffle_global,3361,499,305,0.6112224448897795,0.24085917969884016,0.6748997025790261,293,48,0.6416382252559727,0.5833333333333334,0.058304891922639324
all_002_strict_dedup,terminal_shuffle_register,3361,499,305,0.6112224448897795,0.23370833920263107,0.6600208306244156,293,48,0.6518771331058021,0.5208333333333334,0.13104379977246872
all_002_strict_dedup,y_shuffle_global,3361,499,305,0.6112224448897795,0.24062764331633707,0.674615408160826,293,48,0.6348122866894198,0.625,0.009812286689419802
all_002_strict_dedup,y_shuffle_register,3361,499,305,0.6533066132264529,0.22365618305587173,0.6394502629101818,293,48,0.7167235494880546,0.3541666666666667,0.3625568828213879
all_002_strict_dedup,independent_register_admin,3361,499,295,0.6432865731462926,0.22980693179166808,0.6525843302915235,289,51,0.6816608996539792,0.43137254901960786,0.2502883506343714
all_002_strict_dedup,terminal_shuffle_global,3362,499,305,0.6112224448897795,0.23661597537429496,0.6663553524315283,293,48,0.5733788395904437,0.7291666666666666,-0.15578782707622296
all_002_strict_dedup,terminal_shuffle_register,3362,499,305,0.6192384769539078,0.23740949937779646,0.6681389710382754,293,48,0.6518771331058021,0.4583333333333333,0.19354379977246877
all_002_strict_dedup,y_shuffle_global,3362,499,305,0.6112224448897795,0.24116347728705173,0.67592069395668,293,48,0.5972696245733788,0.6458333333333334,-0.04856370875995453
all_002_strict_dedup,y_shuffle_register,3362,499,305,0.6352705410821643,0.23067286960555589,0.6542070265542134,293,48,0.6655290102389079,0.375,0.29052901023890787
all_002_strict_dedup,independent_register_admin,3362,499,295,0.49298597194388777,0.23458037078305602,0.6623132921077459,306,52,0.6535947712418301,0.38461538461538464,0.26897938662644544
all_002_strict_dedup,terminal_shuffle_global,3363,499,305,0.593186372745491,0.2406507375764462,0.6745252373761694,293,48,0.6348122866894198,0.5416666666666666,0.09314562002275317
all_002_strict_dedup,terminal_shuffle_register,3363,499,305,0.6412825651302605,0.22718545075142124,0.6471091046147421,293,48,0.6996587030716723,0.375,0.3246587030716723
all_002_strict_dedup,y_shuffle_global,3363,499,305,0.6112224448897795,0.2405144637006353,0.6742402535088656,293,48,0.6279863481228669,0.5208333333333334,0.10715301478953354
all_002_strict_dedup,y_shuffle_register,3363,499,305,0.6492985971943888,0.22412200270790353,0.6403619485280176,293,48,0.6996587030716723,0.4166666666666667,0.28299203640500564
all_002_strict_dedup,independent_register_admin,3363,499,305,0.625250501002004,0.23540324645361752,0.6639647190678437,304,41,0.6414473684210527,0.4146341463414634,0.22681322207958926
all_002_strict_dedup,terminal_shuffle_global,3364,499,305,0.56312625250501,0.23812076018611236,0.6692080033759,293,48,0.621160409556314,0.5,0.12116040955631402
all_002_strict_dedup,terminal_shuffle_register,3364,499,305,0.6152304609218436,0.23470445503047063,0.6619407377446667,293,48,0.658703071672355,0.4791666666666667,0.1795364050056883
all_002_strict_dedup,y_shuffle_global,3364,499,305,0.6112224448897795,0.23981883539843005,0.6729776996919106,293,48,0.6177474402730375,0.5416666666666666,0.07608077360637089
all_002_strict_dedup,y_shuffle_register,3364,499,305,0.6432865731462926,0.22924273315782098,0.6512946689835415,293,48,0.6723549488054608,0.3333333333333333,0.33902161547212745
all_002_strict_dedup,independent_register_admin,3364,499,300,0.6072144288577155,0.23602133465392797,0.665204652753892,285,49,0.6596491228070176,0.46938775510204084,0.19026136770497676
all_002_strict_dedup,terminal_shuffle_global,3365,499,305,0.6112224448897795,0.23959922567959555,0.6724039308175781,293,48,0.6143344709897611,0.75,-0.13566552901023887
all_002_strict_dedup,terminal_shuffle_register,3365,499,305,0.6312625250501002,0.23311221692967476,0.6592515553235236,293,48,0.6655290102389079,0.3958333333333333,0.26969567690557456
all_002_strict_dedup,y_shuffle_global,3365,499,305,0.6112224448897795,0.24112677510869943,0.6755249245796945,293,48,0.6109215017064846,0.5416666666666666,0.069254835039818
all_002_strict_dedup,y_shuffle_register,3365,499,305,0.6312625250501002,0.22819986057010425,0.6484373890971127,293,48,0.6723549488054608,0.3958333333333333,0.27652161547212745
all_002_strict_dedup,independent_register_admin,3365,499,285,0.6292585170340681,0.2325429433699447,0.6580574907487988,280,52,0.6642857142857143,0.3269230769230769,0.33736263736263733
all_002_strict_dedup,terminal_shuffle_global,3366,499,305,0.6112224448897795,0.23987766209475503,0.6730623783906206,293,48,0.590443686006826,0.5625,0.027943686006825952
all_002_strict_dedup,terminal_shuffle_register,3366,499,305,0.6312625250501002,0.2285066005037435,0.6492748795814268,293,48,0.6928327645051194,0.3958333333333333,0.2969994311717861
all_002_strict_dedup,y_shuffle_global,3366,499,305,0.6112224448897795,0.23860105118852074,0.6703098505981584,293,48,0.5733788395904437,0.75,-0.17662116040955633
all_002_strict_dedup,y_shuffle_register,3366,499,305,0.627254509018036,0.22878353086511247,0.6498587467122696,293,48,0.6757679180887372,0.4166666666666667,0.25910125142207047
all_002_strict_dedup,independent_register_admin,3366,499,314,0.6593186372745491,0.22329452709598607,0.6384389685065638,307,49,0.6872964169381107,0.3469387755102041,0.34035764142790664
all_002_strict_dedup,terminal_shuffle_global,3367,499,305,0.6112224448897795,0.2405076772488833,0.6743253351186765,293,48,0.6040955631399317,0.6875,-0.08340443686006827
all_002_strict_dedup,terminal_shuffle_register,3367,499,305,0.6452905811623246,0.22684099865244423,0.6462096834713121,293,48,0.7030716723549488,0.4375,0.26557167235494883
all_002_strict_dedup,y_shuffle_global,3367,499,305,0.6112224448897795,0.24169214086869822,0.6767076653064686,293,48,0.6177474402730375,0.6458333333333334,-0.028085893060295852
all_002_strict_dedup,y_shuffle_register,3367,499,305,0.48897795591182364,0.22973983963764935,0.651906582401315,293,48,0.6962457337883959,0.4166666666666667,0.27957906712172925
all_002_strict_dedup,independent_register_admin,3367,499,288,0.5991983967935872,0.2420863164402963,0.6775585279877947,309,45,0.6343042071197411,0.4444444444444444,0.1898597626752967
all_002_strict_dedup,terminal_shuffle_global,3368,499,305,0.6112224448897795,0.24107041058654466,0.6756449106687074,293,48,0.5972696245733788,0.6041666666666666,-0.006897042093287786
all_002_strict_dedup,terminal_shuffle_register,3368,499,305,0.6352705410821643,0.23032390784409543,0.6536576293935807,293,48,0.6860068259385665,0.375,0.31100682593856654
all_002_strict_dedup,y_shuffle_global,3368,499,305,0.6112224448897795,0.24126010659114805,0.6760430936061926,293,48,0.5938566552901023,0.6041666666666666,-0.010310011376564288
all_002_strict_dedup,y_shuffle_register,3368,499,305,0.6472945891783567,0.2232626744810332,0.6389140568814399,293,48,0.6962457337883959,0.3125,0.38374573378839594
all_002_strict_dedup,independent_register_admin,3368,499,296,0.6332665330661322,0.22916602398281605,0.6507957592668855,293,47,0.6757679180887372,0.3617021276595745,0.31406579042916266
all_002_strict_dedup,terminal_shuffle_global,3369,499,305,0.6112224448897795,0.24078670541761474,0.6749175801437215,293,48,0.5972696245733788,0.7083333333333334,-0.11106370875995453
all_002_strict_dedup,terminal_shuffle_register,3369,499,305,0.6232464929859719,0.23064748140696179,0.6523609677941562,293,48,0.6552901023890785,0.4375,0.21779010238907848
all_002_strict_dedup,y_shuffle_global,3369,499,305,0.6112224448897795,0.241815268012656,0.6769973279950638,293,48,0.6279863481228669,0.5625,0.06548634812286691
all_002_strict_dedup,y_shuffle_register,3369,499,305,0.6533066132264529,0.22472554717194584,0.6419360092302157,293,48,0.7064846416382252,0.4375,0.2689846416382252
all_002_strict_dedup,independent_register_admin,3369,499,292,0.6112224448897795,0.23632326326310005,0.6655460492823142,281,59,0.6654804270462633,0.423728813559322,0.2417516134869413
all_002_strict_dedup,terminal_shuffle_global,3370,499,305,0.6112224448897795,0.24083251241460127,0.675129902041365,293,48,0.5836177474402731,0.6458333333333334,-0.06221558589306031
all_002_strict_dedup,terminal_shuffle_register,3370,499,305,0.6312625250501002,0.22794108971333898,0.6469123826492967,293,48,0.6689419795221843,0.3958333333333333,0.27310864618885095
all_002_strict_dedup,y_shuffle_global,3370,499,305,0.6112224448897795,0.241183667463224,0.6757888678491956,293,48,0.590443686006826,0.5833333333333334,0.0071103526734925815
all_002_strict_dedup,y_shuffle_register,3370,499,305,0.6232464929859719,0.23479763949086754,0.6624514372741471,293,48,0.6757679180887372,0.4375,0.23826791808873715
all_002_strict_dedup,independent_register_admin,3370,499,302,0.4188376753507014,0.235023841436434,0.6627413734501832,296,39,0.6790540540540541,0.48717948717948717,0.1918745668745669
all_002_strict_dedup,terminal_shuffle_global,3371,499,305,0.6212424849699398,0.23622142520166975,0.6656105762189539,293,48,0.5836177474402731,0.6458333333333334,-0.06221558589306031
all_002_strict_dedup,terminal_shuffle_register,3371,499,305,0.6232464929859719,0.2331576041974811,0.6591062735583892,293,48,0.6860068259385665,0.4375,0.24850682593856654
all_002_strict_dedup,y_shuffle_global,3371,499,305,0.6112224448897795,0.24032829385231314,0.6739503868340121,293,48,0.6450511945392492,0.5833333333333334,0.061717861205915825
all_002_strict_dedup,y_shuffle_register,3371,499,305,0.6533066132264529,0.22306177081138365,0.6380871745211558,293,48,0.7098976109215017,0.375,0.3348976109215017
all_002_strict_dedup,independent_register_admin,3371,499,315,0.5811623246492986,0.2274809415253059,0.6473244189866443,304,50,0.6973684210526315,0.5,0.19736842105263153
all_002_strict_dedup,terminal_shuffle_global,3372,499,305,0.6112224448897795,0.24099131888545325,0.6752237643423014,293,48,0.6382252559726962,0.5625,0.07572525597269619
all_002_strict_dedup,terminal_shuffle_register,3372,499,305,0.6492985971943888,0.2209088934526859,0.6316534322610264,293,48,0.7133105802047781,0.3958333333333333,0.3174772468714448
all_002_strict_dedup,y_shuffle_global,3372,499,305,0.6112224448897795,0.2414767625692022,0.6764892994553601,293,48,0.6075085324232082,0.5833333333333334,0.024175199089874866
all_002_strict_dedup,y_shuffle_register,3372,499,305,0.5811623246492986,0.23012185892824913,0.65274100470613,293,48,0.6928327645051194,0.5,0.19283276450511944
all_002_strict_dedup,independent_register_admin,3372,499,291,0.6152304609218436,0.23670495208007172,0.6667513646170273,289,55,0.657439446366782,0.38181818181818183,0.27562126454860014
all_002_strict_dedup,terminal_shuffle_global,3373,499,305,0.6112224448897795,0.24054753141021065,0.6743406081545846,293,48,0.6143344709897611,0.6458333333333334,-0.03149886234357224
all_002_strict_dedup,terminal_shuffle_register,3373,499,305,0.6232464929859719,0.22946093811434717,0.6510361668878442,293,48,0.6689419795221843,0.4375,0.23144197952218426
all_002_strict_dedup,y_shuffle_global,3373,499,305,0.6112224448897795,0.2413435134697824,0.6759956810120112,293,48,0.5972696245733788,0.625,-0.027730375426621157
all_002_strict_dedup,y_shuffle_register,3373,499,305,0.6452905811623246,0.22551949527343043,0.6429868490028114,293,48,0.689419795221843,0.5208333333333334,0.16858646188850968
all_002_strict_dedup,independent_register_admin,3373,499,311,0.6432865731462926,0.22919374879185742,0.651282270998718,295,42,0.688135593220339,0.38095238095238093,0.3071832122679581
all_002_strict_dedup,terminal_shuffle_global,3374,499,305,0.6112224448897795,0.24055434234922313,0.6745480826793924,293,48,0.6143344709897611,0.6666666666666666,-0.0523321956769055
all_002_strict_dedup,terminal_shuffle_register,3374,499,305,0.6332665330661322,0.2291332617484886,0.651008722531546,293,48,0.689419795221843,0.4375,0.25191979522184305
all_002_strict_dedup,y_shuffle_global,3374,499,305,0.6112224448897795,0.24005870279490055,0.6734929380281012,293,48,0.6040955631399317,0.5833333333333334,0.020762229806598365
all_002_strict_dedup,y_shuffle_register,3374,499,305,0.6112224448897795,0.2376754834813323,0.6685011602336077,293,48,0.658703071672355,0.5208333333333334,0.1378697383390216
all_002_strict_dedup,independent_register_admin,3374,499,297,0.627254509018036,0.23189598797572172,0.6567531634763385,284,54,0.6830985915492958,0.37037037037037035,0.3127282211789254
