source_a,source_a_sign,source_b,top_source_b_sign,mapping_state,candidate_grade,total_aligned_positions,top_count,top_share,runner_up_sign,runner_up_count,distinct_candidate_count,position_counts,evidence_types,evidence_refs,example_artifacts,review_status,confidence,counterexamples
lipi_numeric,812,mayig_parpola,P369,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-133,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,850,mayig_parpola,P355,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-172,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,864,mayig_parpola,P393,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-151,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,872,mayig_parpola,P390,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-134,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,877,mayig_parpola,P382,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-56,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,879,mayig_parpola,P381,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-109,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,890,mayig_parpola,P178,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-87,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,892,mayig_parpola,P182,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-12,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,898,mayig_parpola,P265,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-154,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,904,mayig_parpola,P172,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-52,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,908,mayig_parpola,P177,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-136,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,932,mayig_parpola,P341,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-18,needs_image_or_authoritative_sign_list_validation,very_low,
lipi_numeric,940,mayig_parpola,P054,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-107,needs_image_or_authoritative_sign_list_validation,very_low,
