policy,sign,token_count,inscription_count,provisional_class,class_evidence,counterevidence,initial_count,medial_count,terminal_count,single_count,initial_share,medial_share,terminal_share,single_share,initial_lift_vs_global,medial_lift_vs_global,terminal_lift_vs_global,mean_normalized_position,left_neighbor_count,right_neighbor_count,left_neighbor_entropy,right_neighbor_entropy,top_left_neighbors,top_right_neighbors,example_records,review_status
p385_merge_only,L373,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L055:1,</s>:1,M-43,structural_profile_only_not_semantic
p385_merge_only,L374,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L372:1,</s>:1,M-34,structural_profile_only_not_semantic
p385_merge_only,L391,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,L002:1,M-40,structural_profile_only_not_semantic
p385_merge_only,L406,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.285714,1,1,0,0,L923:1,L061:1,M-170,structural_profile_only_not_semantic
p385_merge_only,L407,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,L061:1,M-171,structural_profile_only_not_semantic
p385_merge_only,L413,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,L820:1,M-108,structural_profile_only_not_semantic
p385_merge_only,L463,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.4,1,1,0,0,L820:1,L060:1,M-48,structural_profile_only_not_semantic
p385_merge_only,L475,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.75,1,1,0,0,L527:1,L005:1,M-40,structural_profile_only_not_semantic
p385_merge_only,L484,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.222222,1,1,0,0,L337:1,L002:1,M-119,structural_profile_only_not_semantic
p385_merge_only,L500,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.8,1,1,0,0,L741:1,L705:1,M-128,structural_profile_only_not_semantic
p385_merge_only,L502,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L295:1,</s>:1,M-181,structural_profile_only_not_semantic
p385_merge_only,L504,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.888889,1,1,0,0,L002:1,L717:1,M-52,structural_profile_only_not_semantic
p385_merge_only,L511,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.4,1,1,0,0,L269:1,L233:1,M-31,structural_profile_only_not_semantic
p385_merge_only,L521,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L032:1,</s>:1,M-3,structural_profile_only_not_semantic
p385_merge_only,L526,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,L555:1,M-63,structural_profile_only_not_semantic
p385_merge_only,L531,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,L740:1,L060:1,M-26,structural_profile_only_not_semantic
p385_merge_only,L555,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.333333,1,1,0,0,L526:1,L060:1,M-63,structural_profile_only_not_semantic
p385_merge_only,L556,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P385:1,</s>:1,M-148,structural_profile_only_not_semantic
p385_merge_only,L560,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L814:1,</s>:1,M-17,structural_profile_only_not_semantic
p385_merge_only,L563,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L900:1,</s>:1,M-119,structural_profile_only_not_semantic
p385_merge_only,L572,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.857143,1,1,0,0,L741:1,L684:1,M-112,structural_profile_only_not_semantic
p385_merge_only,L579,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L250:1,</s>:1,M-159,structural_profile_only_not_semantic
p385_merge_only,L595,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,L575:1,M-74,structural_profile_only_not_semantic
p385_merge_only,L611,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.857143,1,1,0,0,L550:1,L840:1,M-56,structural_profile_only_not_semantic
p385_merge_only,L630,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.25,1,1,0,0,L794:1,L220:1,M-36,structural_profile_only_not_semantic
p385_merge_only,L684,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L572:1,</s>:1,M-112,structural_profile_only_not_semantic
p385_merge_only,L690,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.083333,1,1,0,0,L740:1,L435:1,M-38,structural_profile_only_not_semantic
p385_merge_only,L693,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L002:1,</s>:1,M-57,structural_profile_only_not_semantic
p385_merge_only,L700,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L820:1,</s>:1,M-86,structural_profile_only_not_semantic
p385_merge_only,L704,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.666667,1,1,0,0,L575:1,L140:1,M-74,structural_profile_only_not_semantic
p385_merge_only,L734,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,L794:1,L032:1,M-89,structural_profile_only_not_semantic
p385_merge_only,L742,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,L003:1,L060:1,M-59,structural_profile_only_not_semantic
p385_merge_only,L745,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L311:1,</s>:1,M-9,structural_profile_only_not_semantic
p385_merge_only,L752,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.166667,1,1,0,0,L740:1,L017:1,M-30,structural_profile_only_not_semantic
p385_merge_only,L765,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.2,1,1,0,0,L740:1,L240:1,M-84,structural_profile_only_not_semantic
p385_merge_only,L773,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.2,1,1,0,0,L740:1,L240:1,M-5,structural_profile_only_not_semantic
p385_merge_only,L776,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.25,1,1,0,0,L740:1,L503:1,M-14,structural_profile_only_not_semantic
p385_merge_only,L786,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.8,1,1,0,0,L220:1,L850:1,M-172,structural_profile_only_not_semantic
p385_merge_only,L796,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L018:1,</s>:1,M-83,structural_profile_only_not_semantic
p385_merge_only,L812,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.714286,1,1,0,0,L255:1,L906:1,M-133,structural_profile_only_not_semantic
p385_merge_only,L850,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L786:1,</s>:1,M-172,structural_profile_only_not_semantic
p385_merge_only,L864,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L065:1,</s>:1,M-151,structural_profile_only_not_semantic
p385_merge_only,L872,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,L032:1,M-134,structural_profile_only_not_semantic
p385_merge_only,L877,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.142857,1,1,0,0,L740:1,L032:1,M-56,structural_profile_only_not_semantic
p385_merge_only,L879,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.166667,1,1,0,0,L740:1,L220:1,M-109,structural_profile_only_not_semantic
p385_merge_only,L890,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,L400:1,L104:1,M-87,structural_profile_only_not_semantic
p385_merge_only,L892,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.875,1,1,0,0,L202:1,L371:1,M-12,structural_profile_only_not_semantic
p385_merge_only,L898,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,L257:1,</s>:1,M-154,structural_profile_only_not_semantic
p385_merge_only,L904,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.111111,1,1,0,0,L740:1,L032:1,M-52,structural_profile_only_not_semantic
p385_merge_only,L908,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.833333,1,1,0,0,L031:1,L545:1,M-136,structural_profile_only_not_semantic
p385_merge_only,L932,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,L740:1,M-18,structural_profile_only_not_semantic
p385_merge_only,L940,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.8,1,1,0,0,L002:1,L260:1,M-107,structural_profile_only_not_semantic
mayig_observed_parpola,P324,76,73,initial_operator_candidate,initial_share=0.789,medial_share=0.211,60,16,0,0,0.789474,0.210526,0,0,4.289862,0.333145,0,0.072729,9,45,1.242488,5.205054,<s>:60;P013:8;P060:2;P121:1;P204:1,P332:6;P086:5;P175:5;P009:3;P050:3,M-5;M-12;M-14;M-15;M-18;M-21;M-24;M-26,structural_profile_only_not_semantic
mayig_observed_parpola,P122,59,59,medial_core_candidate,medial_share=1.000,,0,59,0,0,0,1,0,0,0,1.582441,0,0.65945,30,22,4.564432,3.528951,P364:8;P145:6;P060:4;P056:3;P058:3,P385:21;P378:6;P086:5;P205:4;P050:3,M-12;M-14;M-15;M-17;M-21;M-24;M-29;M-32,structural_profile_only_not_semantic
mayig_observed_parpola,P086,29,28,distributed_recurrent_candidate,max_position_share=0.517,,15,13,1,0,0.517241,0.448276,0.034483,0,2.810596,0.70937,0.187375,0.253298,7,18,2.036511,3.935399,<s>:15;P122:5;P324:5;P175:1;P230:1,P123:4;P276:4;P126:3;P035:2;P128:2,M-12;M-17;M-32;M-34;M-35;M-38;M-48;M-51,structural_profile_only_not_semantic
mayig_observed_parpola,P050,27,27,medial_core_candidate,medial_share=0.963,edge_share=0.037,1,26,0,0,0.037037,0.962963,0,0,0.201253,1.523832,0,0.428571,17,12,3.824539,3.231946,P217:5;P122:3;P324:3;P145:2;P175:2,P145:6;P092:5;P201:4;P124:2;P126:2,M-29;M-36;M-37;M-38;M-46;M-52;M-53;M-64,structural_profile_only_not_semantic
mayig_observed_parpola,P385,25,25,terminal_operator_candidate,terminal_share=0.880,medial_share=0.120,0,3,22,0,0,0.12,0.88,0,0,0.189893,4.781765,0.95,4,3,0.87431,0.639556,P122:21;P202:2;P324:1;P325:1,</s>:22;P073:2;P231:1,M-1;M-14;M-15;M-21;M-32;M-42;M-47;M-58,structural_profile_only_not_semantic
mayig_observed_parpola,P145,22,21,medial_core_candidate,medial_share=0.909,edge_share=0.091,0,20,2,0,0,0.909091,0.090909,0,0,1.438583,0.493983,0.522619,14,14,3.481715,3.481715,P050:6;P051:2;P270:2;P324:2;P043:1,P122:6;</s>:2;P050:2;P060:2;P056:1,M-3;M-21;M-33;M-36;M-38;M-52;M-56;M-57,structural_profile_only_not_semantic
mayig_observed_parpola,P120,17,17,medial_core_candidate,medial_share=1.000,,0,17,0,0,0,1,0,0,0,1.582441,0,0.707563,15,8,3.852169,2.69866,P058:2;P060:2;P056:1;P092:1;P123:1,P256:5;P230:4;P202:2;P378:2;P050:1,M-5;M-26;M-31;M-48;M-56;M-59;M-63;M-64,structural_profile_only_not_semantic
mayig_observed_parpola,P230,16,15,medial_core_candidate,medial_share=0.750,edge_share=0.250,0,12,4,0,0,0.75,0.25,0,0,1.186831,1.358456,0.567262,9,10,2.905639,3.07782,P120:4;P301:3;P324:3;P009:1;P056:1,</s>:4;P062:3;P122:2;P050:1;P056:1,M-42;M-43;M-46;M-51;M-54;M-56;M-57;M-63,structural_profile_only_not_semantic
mayig_observed_parpola,P217,15,15,initial_operator_candidate,initial_share=0.933,,14,0,1,0,0.933333,0,0.066667,0,5.071567,0,0.362257,0.066667,2,5,0.353359,2.041946,<s>:14;P221:1,P050:5;P147:5;P058:3;</s>:1;P193:1,M-37;M-64;M-65;M-75;M-85;M-86;M-117;M-122,structural_profile_only_not_semantic
mayig_observed_parpola,P060,14,14,medial_core_candidate,medial_share=0.929,edge_share=0.071,0,13,1,0,0,0.928571,0.071429,0,0,1.469409,0.388133,0.587557,7,7,2.26082,2.610577,P062:7;P145:2;P050:1;P091:1;P092:1,P122:4;P364:3;P120:2;P324:2;</s>:1,M-5;M-24;M-29;M-30;M-38;M-46;M-47;M-51,structural_profile_only_not_semantic
mayig_observed_parpola,P062,14,14,medial_core_candidate,medial_share=1.000,,0,14,0,0,0,1,0,0,0,1.582441,0,0.406293,12,7,3.46772,2.26082,P230:3;P051:1;P058:1;P092:1;P096:1,P060:7;P122:2;P050:1;P121:1;P147:1,M-5;M-24;M-29;M-30;M-38;M-42;M-46;M-54,structural_profile_only_not_semantic
mayig_observed_parpola,P364,14,14,medial_core_candidate,medial_share=0.857,edge_share=0.143,0,12,2,0,0,0.857143,0.142857,0,0,1.356378,0.77626,0.589966,11,6,3.324863,1.950212,P060:3;P058:2;P050:1;P051:1;P062:1,P122:8;</s>:2;P056:1;P120:1;P142:1,M-29;M-30;M-44;M-52;M-69;M-77;M-115;M-117,structural_profile_only_not_semantic
mayig_observed_parpola,P378,14,13,distributed_recurrent_candidate,max_position_share=0.571,,2,4,8,0,0.142857,0.285714,0.571429,0,0.77626,0.452126,3.105044,0.714286,7,7,2.4138,2.093069,P122:6;<s>:2;P120:2;P086:1;P099:1,</s>:8;P026:1;P050:1;P215:1;P310:1,M-6;M-16;M-31;M-48;M-54;M-86;M-103;M-108,structural_profile_only_not_semantic
mayig_observed_parpola,P058,13,13,medial_core_candidate,medial_share=0.923,edge_share=0.077,0,12,1,0,0,0.923077,0.076923,0,0,1.460715,0.417986,0.516758,9,8,3.026987,2.873141,P217:3;P276:2;P355:2;P110:1;P111:1,P122:3;P075:2;P120:2;P364:2;</s>:1,M-12;M-31;M-33;M-35;M-85;M-88;M-107;M-118,structural_profile_only_not_semantic
mayig_observed_parpola,P316,13,13,medial_core_candidate,medial_share=0.769,edge_share=0.231,1,10,2,0,0.076923,0.769231,0.153846,0,0.417986,1.217263,0.835972,0.546886,6,11,1.854286,3.392747,P147:8;<s>:1;P073:1;P121:1;P208:1,</s>:2;P011:2;P050:1;P056:1;P058:1,M-8;M-44;M-54;M-64;M-65;M-74;M-86;M-100,structural_profile_only_not_semantic
mayig_observed_parpola,P123,10,10,medial_core_candidate,medial_share=0.800,edge_share=0.200,0,8,2,0,0,0.8,0.2,0,0,1.265953,1.086765,0.45,4,7,1.721928,2.646439,P004:4;P086:4;P050:1;P202:1,P122:3;</s>:2;P062:1;P120:1;P154:1,M-32;M-59;M-80;M-93;M-94;M-95;M-102;M-132,structural_profile_only_not_semantic
mayig_observed_parpola,P202,10,10,medial_core_candidate,medial_share=0.800,edge_share=0.200,2,8,0,0,0.2,0.8,0,0,1.086765,1.265953,0,0.539167,5,8,2.246439,2.921928,P122:3;<s>:2;P120:2;P121:2;P014:1,P154:2;P385:2;P038:1;P114:1;P123:1,M-1;M-12;M-13;M-36;M-48;M-59;M-80;M-84,structural_profile_only_not_semantic
mayig_observed_parpola,P325,10,10,medial_core_candidate,medial_share=0.900,edge_share=0.100,0,9,1,0,0,0.9,0.1,0,0,1.424197,0.543382,0.707143,10,10,3.321928,3.321928,P058:1;P060:1;P061:1;P062:1;P111:1,</s>:1;P043:1;P086:1;P120:1;P166:1,M-85;M-93;M-112;M-113;M-129;M-131;M-139;M-159,structural_profile_only_not_semantic
mayig_observed_parpola,P147,9,9,medial_core_candidate,medial_share=0.889,edge_share=0.111,1,8,0,0,0.111111,0.888889,0,0,0.603758,1.406614,0,0.249735,5,2,1.879965,0.503258,P217:5;<s>:1;P062:1;P096:1;P332:1,P316:8;P368:1,M-44;M-54;M-64;M-86;M-117;M-118;M-122;M-135,structural_profile_only_not_semantic
mayig_observed_parpola,P154,9,9,medial_core_candidate,medial_share=0.778,edge_share=0.222,0,7,2,0,0,0.777778,0.222222,0,0,1.230788,1.207515,0.689374,6,7,2.419382,2.725481,P324:3;P202:2;P076:1;P122:1;P123:1,</s>:2;P355:2;P011:1;P125:1;P226:1,M-44;M-48;M-53;M-84;M-102;M-119;M-121;M-138,structural_profile_only_not_semantic
mayig_observed_parpola,P256,9,9,terminal_operator_candidate,terminal_share=0.778,medial_share=0.222,0,2,7,0,0,0.222222,0.777778,0,0,0.351653,4.226308,0.850529,5,3,1.879965,0.986427,P120:5;P086:1;P145:1;P272:1;P324:1,</s>:7;P145:1;P188:1,M-5;M-21;M-26;M-38;M-69;M-70;M-134;M-146,structural_profile_only_not_semantic
mayig_observed_parpola,P011,8,8,terminal_operator_candidate,terminal_share=0.625,medial_share=0.375,0,3,5,0,0,0.375,0.625,0,0,0.593415,3.39614,0.764881,7,4,2.75,1.548795,P316:2;P022:1;P084:1;P086:1;P154:1,</s>:5;P122:1;P194:1;P270:1,M-8;M-24;M-51;M-53;M-74;M-109;M-115;M-142,structural_profile_only_not_semantic
mayig_observed_parpola,P013,8,8,initial_operator_candidate,initial_share=1.000,,8,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:8,P324:8,M-15;M-24;M-26;M-53;M-100;M-104;M-136;M-184,structural_profile_only_not_semantic
mayig_observed_parpola,P073,7,7,medial_core_candidate,medial_share=0.857,edge_share=0.143,0,6,1,0,0,0.857143,0.142857,0,0,1.356378,0.77626,0.585204,4,7,1.950212,2.807355,P188:2;P324:2;P385:2;P050:1,</s>:1;P050:1;P095:1;P108:1;P160:1,M-1;M-38;M-91;M-97;M-100;M-133;M-146,structural_profile_only_not_semantic
mayig_observed_parpola,P144,7,7,weak_or_mixed_positional_candidate,initial=0.143;medial=0.571;terminal=0.286,,1,4,2,0,0.142857,0.571429,0.285714,0,0.77626,0.904253,1.552519,0.580952,7,5,2.807355,2.235926,<s>:1;P048:1;P050:1;P126:1;P139:1,</s>:2;P122:2;P121:1;P177:1;P205:1,M-9;M-65;M-90;M-135;M-136;M-155;M-160,structural_profile_only_not_semantic
mayig_observed_parpola,P205,7,7,medial_core_candidate,medial_share=0.857,edge_share=0.143,0,6,1,0,0,0.857143,0.142857,0,0,1.356378,0.77626,0.718878,4,6,1.664498,2.521641,P122:4;P120:1;P144:1;P202:1,P076:2;</s>:1;P035:1;P095:1;P207:1,M-9;M-13;M-53;M-114;M-115;M-181;M-183,structural_profile_only_not_semantic
mayig_observed_parpola,P004,6,6,initial_operator_candidate,initial_share=1.000,,6,0,0,0,1,0,0,0,5.433824,0,0,0,1,3,0,1.251629,<s>:6,P123:4;P124:1;P188:1,M-80;M-93;M-96;M-97;M-102;M-132,structural_profile_only_not_semantic
mayig_observed_parpola,P056,6,6,medial_core_candidate,medial_share=1.000,,0,6,0,0,0,1,0,0,0,1.582441,0,0.45873,6,4,2.584963,1.792481,P058:1;P145:1;P230:1;P316:1;P332:1,P122:3;P120:1;P126:1;P230:1,M-35;M-43;M-57;M-69;M-86;M-112,structural_profile_only_not_semantic
mayig_observed_parpola,P092,6,6,medial_core_candidate,medial_share=0.833,edge_share=0.167,0,5,1,0,0,0.833333,0.166667,0,0,1.3187,0.905639,0.52963,2,5,0.650022,2.251629,P050:5;P009:1,P122:2;</s>:1;P060:1;P062:1;P120:1,M-37;M-52;M-109;M-144;M-154;M-163,structural_profile_only_not_semantic
mayig_observed_parpola,P121,6,6,medial_core_candidate,medial_share=0.833,edge_share=0.167,1,5,0,0,0.166667,0.833333,0,0,0.905639,1.3187,0,0.429365,6,5,2.584963,2.251629,<s>:1;P062:1;P075:1;P091:1;P128:1,P202:2;P050:1;P316:1;P324:1;P378:1,M-1;M-21;M-65;M-84;M-157;M-172,structural_profile_only_not_semantic
mayig_observed_parpola,P126,6,6,medial_core_candidate,medial_share=0.833,edge_share=0.167,0,5,1,0,0,0.833333,0.166667,0,0,1.3187,0.905639,0.481151,3,5,1.459148,2.251629,P086:3;P050:2;P056:1,P122:2;</s>:1;P111:1;P120:1;P144:1,M-17;M-53;M-112;M-136;M-158;M-178,structural_profile_only_not_semantic
mayig_observed_parpola,P175,6,6,medial_core_candidate,medial_share=1.000,,0,6,0,0,0,1,0,0,0,1.582441,0,0.273016,2,5,0.650022,2.251629,P324:5;P145:1,P050:2;P058:1;P086:1;P111:1;P364:1,M-33;M-124;M-128;M-170;M-171;M-174,structural_profile_only_not_semantic
mayig_observed_parpola,P194,6,6,medial_core_candidate,medial_share=0.833,edge_share=0.167,0,5,1,0,0,0.833333,0.166667,0,0,1.3187,0.905639,0.515873,4,5,1.792481,2.251629,P324:3;P009:1;P011:1;P309:1,P122:2;</s>:1;P144:1;P349:1;P364:1,M-15;M-34;M-115;M-116;M-127;M-155,structural_profile_only_not_semantic
mayig_observed_parpola,P332,6,6,medial_core_candidate,medial_share=1.000,,0,6,0,0,0,1,0,0,0,1.582441,0,0.192063,1,5,0,2.251629,P324:6,P283:2;P056:1;P060:1;P127:1;P147:1,M-30;M-44;M-47;M-112;M-114;M-149,structural_profile_only_not_semantic
mayig_observed_parpola,P349,6,6,weak_or_mixed_positional_candidate,initial=0.000;medial=0.667;terminal=0.333,,0,4,2,0,0,0.666667,0.333333,0,0,1.054961,1.811273,0.55,6,4,2.584963,1.918296,P086:1;P145:1;P170:1;P194:1;P281:1,</s>:2;P139:2;P062:1;P325:1,M-56;M-90;M-113;M-116;M-143;M-166,structural_profile_only_not_semantic
mayig_observed_parpola,P201,5,5,medial_core_candidate,medial_share=1.000,,0,5,0,0,0,1,0,0,0,1.582441,0,0.638095,2,5,0.721928,2.321928,P050:4;P384:1,P065:1;P075:1;P283:1;P353:1;P393:1,M-6;M-46;M-108;M-140;M-151,structural_profile_only_not_semantic
mayig_observed_parpola,P210,5,5,medial_core_candidate,medial_share=0.800,edge_share=0.200,0,4,1,0,0,0.8,0.2,0,0,1.265953,1.086765,0.54,5,4,2.321928,1.921928,P086:1;P117:1;P127:1;P215:1;P221:1,P122:2;</s>:1;P062:1;P324:1,M-14;M-29;M-30;M-58;M-101,structural_profile_only_not_semantic
mayig_observed_parpola,P301,5,5,initial_operator_candidate,initial_share=0.800,medial_share=0.200,4,1,0,0,0.8,0.2,0,0,4.347059,0.316488,0,0.1,2,3,0.721928,1.370951,<s>:4;P122:1,P230:3;P110:1;P186:1,M-40;M-42;M-63;M-88;M-133,structural_profile_only_not_semantic
mayig_observed_parpola,P051,4,4,sparse_unclassified,token_count_below_5,,4,0,0,0,1,0,0,0,5.433824,0,0,0,1,3,0,1.5,<s>:4,P145:2;P062:1;P364:1,M-54;M-57;M-70;M-147,structural_profile_only_not_semantic
mayig_observed_parpola,P075,4,4,sparse_unclassified,token_count_below_5,,0,3,1,0,0,0.75,0.25,0,0,1.186831,1.358456,0.625,3,4,1.5,2,P058:2;P201:1;P324:1,</s>:1;P121:1;P215:1;P230:1,M-92;M-108;M-121;M-157,structural_profile_only_not_semantic
mayig_observed_parpola,P108,4,4,sparse_unclassified,token_count_below_5,,0,2,2,0,0,0.5,0.5,0,0,0.791221,2.716912,0.758333,4,3,2,1.5,P001:1;P073:1;P086:1;P182:1,</s>:2;P031:1;P103:1,M-1;M-12;M-34;M-71,structural_profile_only_not_semantic
mayig_observed_parpola,P124,4,4,sparse_unclassified,token_count_below_5,,0,2,2,0,0,0.5,0.5,0,0,0.791221,2.716912,0.708333,3,2,1.5,1,P050:2;P004:1;P086:1,</s>:2;P122:2,M-64;M-75;M-96;M-103,structural_profile_only_not_semantic
mayig_observed_parpola,P142,4,4,sparse_unclassified,token_count_below_5,,0,3,1,0,0,0.75,0.25,0,0,1.186831,1.358456,0.659821,3,4,1.5,2,P324:2;P122:1;P364:1,</s>:1;P062:1;P122:1;P360:1,M-18;M-29;M-43;M-117,structural_profile_only_not_semantic
mayig_observed_parpola,P215,4,4,sparse_unclassified,token_count_below_5,,0,4,0,0,0,1,0,0,0,1.582441,0,0.317262,4,3,2,1.5,P075:1;P230:1;P324:1;P378:1,P091:2;P120:1;P210:1,M-48;M-51;M-58;M-92,structural_profile_only_not_semantic
mayig_observed_parpola,P226,4,4,sparse_unclassified,token_count_below_5,,0,0,4,0,0,0,1,0,0,0,5.433824,1,4,1,2,0,P123:1;P145:1;P154:1;P177:1,</s>:4,M-78;M-102;M-132;M-136,structural_profile_only_not_semantic
mayig_observed_parpola,P270,4,4,sparse_unclassified,token_count_below_5,,0,3,1,0,0,0.75,0.25,0,0,1.186831,1.358456,0.708333,3,3,1.5,1.5,P035:2;P011:1;P358:1,P145:2;</s>:1;P050:1,M-8;M-36;M-38;M-119,structural_profile_only_not_semantic
mayig_observed_parpola,P276,4,4,sparse_unclassified,token_count_below_5,,0,4,0,0,0,1,0,0,0,1.582441,0,0.370833,1,3,0,1.5,P086:4,P058:2;P050:1;P325:1,M-12;M-35;M-94;M-131,structural_profile_only_not_semantic
mayig_observed_parpola,P355,4,4,sparse_unclassified,token_count_below_5,,0,2,2,0,0,0.5,0.5,0,0,0.791221,2.716912,0.708333,3,2,1.5,1,P154:2;P086:1;P117:1,</s>:2;P058:2,M-121;M-131;M-157;M-172,structural_profile_only_not_semantic
mayig_observed_parpola,P001,3,3,sparse_unclassified,token_count_below_5,,3,0,0,0,1,0,0,0,5.433824,0,0,0,1,3,0,1.584963,<s>:3,P048:1;P108:1;P309:1,M-71;M-119;M-160,structural_profile_only_not_semantic
mayig_observed_parpola,P009,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.163889,1,3,0,1.584963,P324:3,P092:1;P194:1;P230:1,M-91;M-116;M-144,structural_profile_only_not_semantic
mayig_observed_parpola,P031,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.438889,3,3,1.584963,1.584963,P098:1;P108:1;P324:1,P122:1;P204:1;P384:1,M-71;M-145;M-164,structural_profile_only_not_semantic
