"corpus","scope","holdout_policy","control","iteration","stored_win_share","mean_diff"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","60","0.898406","1.192585"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","61","0.89243","1.221751"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","62","0.886454","1.187569"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","63","0.888446","1.178412"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","64","0.876494","1.164486"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","65","0.890438","1.170042"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","66","0.896414","1.220326"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","67","0.886454","1.151359"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","68","0.890438","1.247244"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","69","0.896414","1.203383"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","70","0.896414","1.204113"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","71","0.880478","1.176517"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","72","0.884462","1.165671"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","73","0.886454","1.183397"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","74","0.894422","1.187264"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","75","0.89243","1.188033"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","76","0.894422","1.186171"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","77","0.890438","1.226388"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","78","0.89243","1.192573"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","79","0.89243","1.198989"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","80","0.896414","1.193142"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","81","0.890438","1.213968"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","82","0.898406","1.227306"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","83","0.900398","1.208566"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","84","0.880478","1.202028"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","85","0.900398","1.171977"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","86","0.894422","1.16425"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","87","0.896414","1.225944"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","88","0.87251","1.19761"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","89","0.904382","1.213093"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","90","0.90239","1.217626"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","91","0.884462","1.159973"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","92","0.90239","1.215738"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","93","0.89243","1.156912"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","94","0.878486","1.188767"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","95","0.888446","1.191364"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","96","0.880478","1.182761"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","97","0.886454","1.150261"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","98","0.896414","1.193151"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","99","0.878486","1.179011"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","100","0.894422","1.179418"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","101","0.896414","1.211093"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","102","0.886454","1.213068"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","103","0.890438","1.241582"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","104","0.890438","1.202661"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","105","0.898406","1.204041"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","106","0.88247","1.147424"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","107","0.890438","1.201522"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","108","0.898406","1.223007"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","109","0.894422","1.18287"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","110","0.906375","1.209307"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","111","0.888446","1.184704"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","112","0.894422","1.172313"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","113","0.890438","1.208926"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","114","0.894422","1.22093"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","115","0.888446","1.219517"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","116","0.900398","1.19439"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","117","0.880478","1.196862"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","118","0.906375","1.172471"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","119","0.906375","1.185112"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","120","0.898406","1.187725"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","121","0.894422","1.207147"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","122","0.898406","1.17717"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","123","0.898406","1.232769"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","124","0.89243","1.204987"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","125","0.890438","1.222296"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","126","0.890438","1.175206"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","127","0.886454","1.223719"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","128","0.88247","1.17925"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","129","0.888446","1.211974"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","130","0.906375","1.218106"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","131","0.900398","1.211345"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","132","0.876494","1.17452"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","133","0.890438","1.188321"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","134","0.894422","1.208987"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","135","0.90239","1.197814"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","136","0.906375","1.214445"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","137","0.886454","1.170748"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","138","0.896414","1.178423"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","139","0.90239","1.178725"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","140","0.888446","1.179595"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","141","0.89243","1.193536"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","142","0.884462","1.204842"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","143","0.89243","1.225052"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","144","0.894422","1.149884"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","145","0.898406","1.192762"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","146","0.884462","1.196061"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","147","0.896414","1.204607"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","148","0.880478","1.171371"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","149","0.888446","1.184366"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","150","0.896414","1.215977"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","151","0.904382","1.207155"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","152","0.890438","1.169748"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","153","0.896414","1.197064"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","154","0.896414","1.212308"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","155","0.896414","1.21524"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","156","0.904382","1.206545"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","157","0.90239","1.19305"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","158","0.884462","1.180421"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","159","0.878486","1.184176"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","160","0.894422","1.191398"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","161","0.888446","1.164722"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","162","0.87251","1.190534"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","163","0.90239","1.216274"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","164","0.886454","1.17512"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","165","0.896414","1.226731"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","166","0.88247","1.169803"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","167","0.89243","1.173055"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","168","0.89243","1.214068"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","169","0.888446","1.17604"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","170","0.89243","1.176263"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","171","0.894422","1.191377"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","172","0.898406","1.205203"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","173","0.89243","1.192751"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","174","0.898406","1.199398"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","175","0.888446","1.197056"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","176","0.884462","1.183781"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","177","0.90239","1.184838"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","178","0.880478","1.198824"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","179","0.894422","1.195578"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","180","0.898406","1.225824"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","181","0.878486","1.186616"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","182","0.904382","1.184289"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","183","0.888446","1.182954"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","184","0.890438","1.158822"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","185","0.888446","1.17491"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","186","0.888446","1.184805"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","187","0.89243","1.132482"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","188","0.906375","1.196461"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","189","0.884462","1.175896"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","190","0.886454","1.173477"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","191","0.886454","1.182377"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","192","0.888446","1.165093"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","193","0.894422","1.167104"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","194","0.900398","1.212155"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","195","0.884462","1.187204"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","196","0.894422","1.216275"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","197","0.888446","1.172031"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","198","0.89243","1.229117"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","199","0.898406","1.192207"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","edge_frame_shuffle","200","0.900398","1.190761"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","1","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","2","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","3","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","4","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","5","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","6","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","7","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","8","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","9","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","10","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","11","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","12","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","13","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","14","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","15","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","16","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","17","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","18","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","19","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","20","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","21","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","22","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","23","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","24","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","25","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","26","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","27","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","28","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","29","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","30","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","31","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","32","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","33","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","34","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","35","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","36","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","37","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","38","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","39","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","40","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","41","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","42","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","43","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","44","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","45","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","46","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","47","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","48","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","49","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","50","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","51","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","52","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","53","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","54","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","55","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","56","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","57","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","58","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","59","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","60","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","61","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","62","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","63","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","64","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","65","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","66","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","67","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","68","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","69","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","70","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","71","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","72","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","73","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","74","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","75","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","76","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","77","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","78","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","79","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","80","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","81","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","82","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","83","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","84","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","85","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","86","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","87","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","88","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","89","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","90","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","91","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","92","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","93","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","94","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","95","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","96","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","97","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","98","0.930279","2.018102"
"Indus_Lipi","exact_text_source_convention_collapsed","leave_one_unit_out","register_position_shuffle","99","0.930279","2.018102"
