date,probe_id,route_rank,queue_rank,priority_band,source_validation_need,direction_outcome,representative_cisi,family_cisis,representative_lipi_id,site,type,symbol,direction,text,tokens,diff_per_transition,volume,page_index,page_file,source_url,route_status,source_grade_status,match_text,ocr_label_coords,local_page_path,local_context_crop,local_enhanced_crop,source_image_sha256,crop_sha256,enhanced_crop_sha256,image_width,image_height,crop_box_image_coords,notes,accepted_claims_increment
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,23,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-527,M-527;M-528;M-529;M-530,3001.1,Mohenjo-daro,TAB:C,Elep,R/L,+001-740-923-033-706+,001 740 923 033 706,2.455724,cisi_india,167,India_0167.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-527,1660|2383|1763|2413,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/23_M_527_cisi_india_n167_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/23_M_527_cisi_india_n167_1_context_enhanced_x2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,66b3eb883630bc534fa7f9b4c4e8abba1c95ff2773f76d2ed9bfef26c4fe3693,f707c9b62b08bbec2cc70dfc28a7342f30a91652f4e81154d508fe03c070eb42,2436,3483,1100|1563|2436|2773,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,23,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-527,M-527;M-528;M-529;M-530,3001.1,Mohenjo-daro,TAB:C,Elep,R/L,+001-740-923-033-706+,001 740 923 033 706,2.455724,cisi_india,598,India_0598.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n598_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-527,1660|2383|1763|2413,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n598_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/23_M_527_cisi_india_n598_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/23_M_527_cisi_india_n598_2_context_enhanced_x2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,66b3eb883630bc534fa7f9b4c4e8abba1c95ff2773f76d2ed9bfef26c4fe3693,f707c9b62b08bbec2cc70dfc28a7342f30a91652f4e81154d508fe03c070eb42,2436,3483,1100|1563|2436|2773,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,35,India_0035.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n35_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,(M-534),1862|3187|2005|3225,tmp/effective_unicity_directionality_public_route_probe_v2/pages/24_M_534_cisi_india_n35_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n35_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n35_1_context_enhanced_x2.jpg,74cc40dea2b05c8fa863c42a571a87058d22961959b5201553fd6689b4d68b2b,7b0172109078b6135d428ce05878d9b3a26195f7df7e4f92b97cef2bf6fccc80,553e055c5de30820bfe563b7fcf43512802c53c22598e93492ce3541a7d96c39,2358,3439,1302|2367|2358|3439,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,423,India_0423.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n423_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-534,1177|1613|1279|1645,tmp/effective_unicity_directionality_public_route_probe_v2/pages/24_M_534_cisi_india_n423_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n423_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n423_2_context_enhanced_x2.jpg,c33d3cb1c04c7d9411880645bf5233693c7a0175f3a74016c3ee180af05226c2,b07bbf5339ed22d5bb1f36428eeb27703ca99200310ed5f617cbeffe7829c6bb,4096f770832bc891c5ac3713eb05f3909e030107fa105a6eb851613300d9cad5,2429,3385,617|793|1999|2005,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,3,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,423,India_0423.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n423_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-534,1166|3202|1266|3230,tmp/effective_unicity_directionality_public_route_probe_v2/pages/24_M_534_cisi_india_n423_3.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n423_3_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n423_3_context_enhanced_x2.jpg,c33d3cb1c04c7d9411880645bf5233693c7a0175f3a74016c3ee180af05226c2,91bc2f2a29d5211613936a6f171ec00f280909fe6a459e7fe30c96716951d1d9,71b9113da2fb09cb1f85b16c3287c73427c8ba8eb3f0df0f18aa395c9451c3e9,2429,3385,606|2382|1986|3385,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,4,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,466,India_0466.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n466_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,(M-534),1862|3187|2005|3225,tmp/effective_unicity_directionality_public_route_probe_v2/pages/24_M_534_cisi_india_n466_4.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n466_4_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/24_M_534_cisi_india_n466_4_context_enhanced_x2.jpg,74cc40dea2b05c8fa863c42a571a87058d22961959b5201553fd6689b4d68b2b,7b0172109078b6135d428ce05878d9b3a26195f7df7e4f92b97cef2bf6fccc80,553e055c5de30820bfe563b7fcf43512802c53c22598e93492ce3541a7d96c39,2358,3439,1302|2367|2358|3439,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,27,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-525,M-1475;M-525,3000.1,Mohenjo-daro,TAB:C,Gaur,R/L,+423-003-001-900-740-690-435-255+,423 003 001 900 740 690 435 255,2.409404,cisi_pakistan,40,Pakistan_0040.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n40_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-525,2364|3891|2496|3931,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_pakistan_n40_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/27_M_525_cisi_pakistan_n40_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/27_M_525_cisi_pakistan_n40_1_context_enhanced_x2.jpg,2a6526e4a9b5bf20554e5910ac28fcacdf383fad86f39749385e419a0b93c2a4,e88225516748e61d5c8ae018919bb05cde0e982a56ab061eb9f76882b35b4ed1,c51dd04c77b0a9099e5be2d14a465273b57ad3ad7680bd76deed9542fa1e5444,3192,4503,1804|3071|3192|4291,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,27,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-525,M-1475;M-525,3000.1,Mohenjo-daro,TAB:C,Gaur,R/L,+423-003-001-900-740-690-435-255+,423 003 001 900 740 690 435 255,2.409404,cisi_india,167,India_0167.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-525,652|802|755|833,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_india_n167_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/27_M_525_cisi_india_n167_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/27_M_525_cisi_india_n167_2_context_enhanced_x2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,a33b968b60bc677e3b4d88da555579afdc966282b5cf09c51d8edf655649bf79,cc5d0ae66221558082fc4a564e0186d87bab0a5bad6ba7924ea2b6bcc4f76e8e,2436,3483,92|0|1475|1193,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,3,27,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-525,M-1475;M-525,3000.1,Mohenjo-daro,TAB:C,Gaur,R/L,+423-003-001-900-740-690-435-255+,423 003 001 900 740 690 435 255,2.409404,cisi_india,598,India_0598.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n598_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-525,652|802|755|833,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_india_n598_3.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/27_M_525_cisi_india_n598_3_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/27_M_525_cisi_india_n598_3_context_enhanced_x2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,a33b968b60bc677e3b4d88da555579afdc966282b5cf09c51d8edf655649bf79,cc5d0ae66221558082fc4a564e0186d87bab0a5bad6ba7924ea2b6bcc4f76e8e,2436,3483,92|0|1475|1193,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,28,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-1315,M-1315,3620.1,Mohenjo-daro,SEAL:R,None,R/L,+617-142-240+,617 142 240,2.404709,cisi_pakistan,202,Pakistan_0202.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M 1315,404|4304|564|4342,tmp/effective_unicity_directionality_public_route_probe_v2/pages/28_M_1315_cisi_pakistan_n202_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/28_M_1315_cisi_pakistan_n202_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/28_M_1315_cisi_pakistan_n202_1_context_enhanced_x2.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,7396837225db66ea66c4cebabbcd1aea49e3f1e00c089de42e97451980c52f71,5b6b1c5d2f8849a616623d885f63ecfea05f23f806e4ca2dd25fe5c6d6e53476,3236,4566,0|3484|1284|4566,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,29,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-386,M-386,2882.1,Mohenjo-daro,SEAL:R,None,R/L,+405-004-001-139+,405 004 001 139,2.404551,cisi_india,130,India_0130.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n130_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-386,1092|2066|1193|2094,tmp/effective_unicity_directionality_public_route_probe_v2/pages/29_M_386_cisi_india_n130_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/29_M_386_cisi_india_n130_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/29_M_386_cisi_india_n130_1_context_enhanced_x2.jpg,7d06f2c09c66bf3148657014f7c35949634f282b766446598dfdebfc3d268cc9,48c7439601241a1ef5c08ab771e1edfa2c8687000898c89e2f6910d744b38a0b,be9ba3a758955d81d5a5e4f3ad873275364b7aa51a86af74deca5054dd17d570,2381,3462,532|1246|1913|2454,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,29,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-386,M-386,2882.1,Mohenjo-daro,SEAL:R,None,R/L,+405-004-001-139+,405 004 001 139,2.404551,cisi_india,561,India_0561.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n561_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-386,1092|2066|1193|2094,tmp/effective_unicity_directionality_public_route_probe_v2/pages/29_M_386_cisi_india_n561_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/29_M_386_cisi_india_n561_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/29_M_386_cisi_india_n561_2_context_enhanced_x2.jpg,7d06f2c09c66bf3148657014f7c35949634f282b766446598dfdebfc3d268cc9,48c7439601241a1ef5c08ab771e1edfa2c8687000898c89e2f6910d744b38a0b,be9ba3a758955d81d5a5e4f3ad873275364b7aa51a86af74deca5054dd17d570,2381,3462,532|1246|1913|2454,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,30,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,H-158,H-158,1199.1,Harappa,SEAL:R,None,R/L,+154-806-472-001-740-405-590+,154 806 472 001 740 405 590,2.388833,cisi_india,237,India_0237.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n237_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_volume_mismatch_check_needed,H-158,1141|2950|1237|2980,tmp/effective_unicity_directionality_public_route_probe_v2/pages/30_H_158_cisi_india_n237_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/30_H_158_cisi_india_n237_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/30_H_158_cisi_india_n237_1_context_enhanced_x2.jpg,f4140ae624d063b47632587d4b78fbf7aef6d6604ffed197be41d08d1528b24f,8331885c2a4855ea328abc81690cb981cbcce359876a0fd264f3b0a6427133ed,dc66a9398ce3c947f8f789d9e31eeedd22e76adcb9bc5a4d42da88b5cd3ddbf7,2443,3460,581|2130|1957|3340,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,30,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,H-158,H-158,1199.1,Harappa,SEAL:R,None,R/L,+154-806-472-001-740-405-590+,154 806 472 001 740 405 590,2.388833,cisi_india,668,India_0668.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n668_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,H-158,1141|2950|1237|2980,tmp/effective_unicity_directionality_public_route_probe_v2/pages/30_H_158_cisi_india_n668_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/30_H_158_cisi_india_n668_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/30_H_158_cisi_india_n668_2_context_enhanced_x2.jpg,f4140ae624d063b47632587d4b78fbf7aef6d6604ffed197be41d08d1528b24f,8331885c2a4855ea328abc81690cb981cbcce359876a0fd264f3b0a6427133ed,dc66a9398ce3c947f8f789d9e31eeedd22e76adcb9bc5a4d42da88b5cd3ddbf7,2443,3460,581|2130|1957|3340,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,34,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-171,M-171,2696.1,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+407-061-740-923-233-806-060-692+,407 061 740 923 233 806 060 692,2.370567,cisi_india,85,India_0085.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n85_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-171,1168|3207|1260|3237,tmp/effective_unicity_directionality_public_route_probe_v2/pages/34_M_171_cisi_india_n85_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/34_M_171_cisi_india_n85_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/34_M_171_cisi_india_n85_1_context_enhanced_x2.jpg,e027ac1d40229b399029b7fd30f9ea0d2a65d3bd9d2a31873b7ae29c62cc08d9,43736871c52a4454af7daedc81b93f2f01497b89b50be9d8e15402414300524e,e3f44b7eb86cf39c7c4ce5bb4c7036ebd08533aad6b43706d86411e3132103b0,2433,3448,608|2387|1980|3448,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,34,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-171,M-171,2696.1,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+407-061-740-923-233-806-060-692+,407 061 740 923 233 806 060 692,2.370567,cisi_india,516,India_0516.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n516_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-171,1168|3207|1260|3237,tmp/effective_unicity_directionality_public_route_probe_v2/pages/34_M_171_cisi_india_n516_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/34_M_171_cisi_india_n516_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/34_M_171_cisi_india_n516_2_context_enhanced_x2.jpg,e027ac1d40229b399029b7fd30f9ea0d2a65d3bd9d2a31873b7ae29c62cc08d9,43736871c52a4454af7daedc81b93f2f01497b89b50be9d8e15402414300524e,e3f44b7eb86cf39c7c4ce5bb4c7036ebd08533aad6b43706d86411e3132103b0,2433,3448,608|2387|1980|3448,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,35,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-567,M-1515;M-1516;M-1517;M-567;M-568;M-569,3038.1,Mohenjo-daro,TAB:C,Gaur,R/L,+407-061-845-240-798+,407 061 845 240 798,2.363285,cisi_india,34,India_0034.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n34_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,(M-567,1853|1523|2004|1564,tmp/effective_unicity_directionality_public_route_probe_v2/pages/35_M_567_cisi_india_n34_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/35_M_567_cisi_india_n34_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/35_M_567_cisi_india_n34_1_context_enhanced_x2.jpg,29d08f8d3fc6dec77910ebd9e432d6654913775c5c19e34040c29698f8873dca,b272ad012d5458883eb621c3589659d2cc74afca8f4d85ff440ba34744d171a0,225aec1c2a0af8aa746e7bfd8bcac36d6ead4df7046ea09f3496655a7c6d07d3,2381,3435,1293|703|2381|1924,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,35,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-567,M-1515;M-1516;M-1517;M-567;M-568;M-569,3038.1,Mohenjo-daro,TAB:C,Gaur,R/L,+407-061-845-240-798+,407 061 845 240 798,2.363285,cisi_india,465,India_0465.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n465_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,(M-567,1853|1523|2004|1564,tmp/effective_unicity_directionality_public_route_probe_v2/pages/35_M_567_cisi_india_n465_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/35_M_567_cisi_india_n465_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/35_M_567_cisi_india_n465_2_context_enhanced_x2.jpg,29d08f8d3fc6dec77910ebd9e432d6654913775c5c19e34040c29698f8873dca,b272ad012d5458883eb621c3589659d2cc74afca8f4d85ff440ba34744d171a0,225aec1c2a0af8aa746e7bfd8bcac36d6ead4df7046ea09f3496655a7c6d07d3,2381,3435,1293|703|2381|1924,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,39,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,H-659,H-659,1574.1,Harappa,SEAL:R,None,R/L,+407-845-140-740-233-240-798-365-263+,407 845 140 740 233 240 798 365 263,2.294623,cisi_pakistan,343,Pakistan_0343.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n343_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,H-659,2385|1534|2514|1573,tmp/effective_unicity_directionality_public_route_probe_v2/pages/39_H_659_cisi_pakistan_n343_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/39_H_659_cisi_pakistan_n343_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/39_H_659_cisi_pakistan_n343_1_context_enhanced_x2.jpg,05d50097bc8ba7f1f3547d50e36254248bbaa018da4e77f32ce2e9a8184d24b8,b47b362960d90cff37b27a08a5487647b2a8e6b94959310e790a78c89ae0bf8b,307689c6ca134c257fba9795cbafb8be30ee358aeee3e0e775106ed1f09bc030,3254,4538,1825|714|3234|1933,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,1,40,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-127,M-127,2654.1,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+565-740-220-741-176+,565 740 220 741 176,2.289074,cisi_india,77,India_0077.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n77_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-127,1536|3218|1636|3248,tmp/effective_unicity_directionality_public_route_probe_v2/pages/40_M_127_cisi_india_n77_1.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/40_M_127_cisi_india_n77_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/40_M_127_cisi_india_n77_1_context_enhanced_x2.jpg,02e4ca6170aba0c2edead7217b23dbacafd189be2be84f11462867173d45f9b3,0d018984b10541b2a33657f6dab3f13c806091db9555f5211d5147842c9ae45d,e7b737e7fc8bc360b48b3df75d934b889abd338f9fd5827d66ac5fa97fb9c80b,2433,3431,976|2398|2356|3431,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v2_ocr_coord_fix,2,40,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-127,M-127,2654.1,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+565-740-220-741-176+,565 740 220 741 176,2.289074,cisi_india,508,India_0508.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n508_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-127,1536|3218|1636|3248,tmp/effective_unicity_directionality_public_route_probe_v2/pages/40_M_127_cisi_india_n508_2.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/40_M_127_cisi_india_n508_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe_v2/crops/40_M_127_cisi_india_n508_2_context_enhanced_x2.jpg,02e4ca6170aba0c2edead7217b23dbacafd189be2be84f11462867173d45f9b3,0d018984b10541b2a33657f6dab3f13c806091db9555f5211d5147842c9ae45d,e7b737e7fc8bc360b48b3df75d934b889abd338f9fd5827d66ac5fa97fb9c80b,2433,3431,976|2398|2356|3431,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
