"label_filter","shuffle_block","iteration","model","evaluated_rows","label_count","accuracy","macro_f1","macro_recall"
"source_proxy_ge_0_80_removed","site","13","token_nb","1729","11","0.20937","0.085465","0.103242"
"source_proxy_ge_0_80_removed","site","14","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","site","14","length","1729","11","0.157895","0.034743","0.067657"
"source_proxy_ge_0_80_removed","site","14","type","1729","11","0.213997","0.054775","0.094069"
"source_proxy_ge_0_80_removed","site","14","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","site","14","type_site","1729","11","0.212261","0.079785","0.11511"
"source_proxy_ge_0_80_removed","site","14","length_type_site","1729","11","0.19491","0.089176","0.103285"
"source_proxy_ge_0_80_removed","site","14","edge_frame","1729","11","0.199537","0.074589","0.099441"
"source_proxy_ge_0_80_removed","site","14","token_nb","1729","11","0.185656","0.079635","0.092935"
"source_proxy_ge_0_80_removed","site","15","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","site","15","length","1729","11","0.211105","0.061993","0.094836"
"source_proxy_ge_0_80_removed","site","15","type","1729","11","0.20937","0.054896","0.091655"
"source_proxy_ge_0_80_removed","site","15","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","site","15","type_site","1729","11","0.19491","0.081329","0.108523"
"source_proxy_ge_0_80_removed","site","15","length_type_site","1729","11","0.196067","0.085187","0.102156"
"source_proxy_ge_0_80_removed","site","15","edge_frame","1729","11","0.193175","0.064047","0.091532"
"source_proxy_ge_0_80_removed","site","15","token_nb","1729","11","0.175246","0.069639","0.085235"
"source_proxy_ge_0_80_removed","site","16","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","site","16","length","1729","11","0.224407","0.066681","0.101154"
"source_proxy_ge_0_80_removed","site","16","type","1729","11","0.224407","0.055306","0.1009"
"source_proxy_ge_0_80_removed","site","16","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","site","16","type_site","1729","11","0.182186","0.07822","0.107935"
"source_proxy_ge_0_80_removed","site","16","length_type_site","1729","11","0.186813","0.082117","0.095106"
"source_proxy_ge_0_80_removed","site","16","edge_frame","1729","11","0.192597","0.06377","0.089686"
"source_proxy_ge_0_80_removed","site","16","token_nb","1729","11","0.204164","0.089661","0.102965"
"source_proxy_ge_0_80_removed","site","17","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","site","17","length","1729","11","0.193754","0.049704","0.085013"
"source_proxy_ge_0_80_removed","site","17","type","1729","11","0.189127","0.052262","0.083904"
"source_proxy_ge_0_80_removed","site","17","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","site","17","type_site","1729","11","0.22325","0.09169","0.123868"
"source_proxy_ge_0_80_removed","site","17","length_type_site","1729","11","0.204164","0.091168","0.111426"
"source_proxy_ge_0_80_removed","site","17","edge_frame","1729","11","0.20937","0.084138","0.106585"
"source_proxy_ge_0_80_removed","site","17","token_nb","1729","11","0.189705","0.072377","0.090879"
"source_proxy_ge_0_80_removed","site","18","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","site","18","length","1729","11","0.189127","0.061441","0.087499"
"source_proxy_ge_0_80_removed","site","18","type","1729","11","0.222094","0.059003","0.09843"
"source_proxy_ge_0_80_removed","site","18","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","site","18","type_site","1729","11","0.155003","0.039742","0.068399"
"source_proxy_ge_0_80_removed","site","18","length_type_site","1729","11","0.186813","0.067035","0.086798"
"source_proxy_ge_0_80_removed","site","18","edge_frame","1729","11","0.19491","0.059536","0.089313"
"source_proxy_ge_0_80_removed","site","18","token_nb","1729","11","0.183921","0.074767","0.090251"
"source_proxy_ge_0_80_removed","site","19","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","site","19","length","1729","11","0.21978","0.067216","0.100326"
"source_proxy_ge_0_80_removed","site","19","type","1729","11","0.21978","0.055268","0.095794"
"source_proxy_ge_0_80_removed","site","19","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","site","19","type_site","1729","11","0.150954","0.077067","0.082339"
"source_proxy_ge_0_80_removed","site","19","length_type_site","1729","11","0.21631","0.104563","0.11969"
"source_proxy_ge_0_80_removed","site","19","edge_frame","1729","11","0.197802","0.066381","0.094148"
"source_proxy_ge_0_80_removed","site","19","token_nb","1729","11","0.185078","0.0721","0.08961"
"source_proxy_ge_0_80_removed","type_site","0","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","0","length","1729","11","0.208213","0.05436","0.093993"
"source_proxy_ge_0_80_removed","type_site","0","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","0","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","0","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","0","length_type_site","1729","11","0.220359","0.119781","0.131301"
"source_proxy_ge_0_80_removed","type_site","0","edge_frame","1729","11","0.204164","0.073519","0.098213"
"source_proxy_ge_0_80_removed","type_site","0","token_nb","1729","11","0.201851","0.092895","0.104229"
"source_proxy_ge_0_80_removed","type_site","1","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","1","length","1729","11","0.190283","0.065491","0.090911"
"source_proxy_ge_0_80_removed","type_site","1","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","1","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","1","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","1","length_type_site","1729","11","0.211683","0.101424","0.118844"
"source_proxy_ge_0_80_removed","type_site","1","edge_frame","1729","11","0.201851","0.073995","0.099131"
"source_proxy_ge_0_80_removed","type_site","1","token_nb","1729","11","0.204164","0.097304","0.107859"
"source_proxy_ge_0_80_removed","type_site","2","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","2","length","1729","11","0.222094","0.070814","0.103024"
"source_proxy_ge_0_80_removed","type_site","2","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","2","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","2","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","2","length_type_site","1729","11","0.230191","0.116056","0.135119"
"source_proxy_ge_0_80_removed","type_site","2","edge_frame","1729","11","0.196645","0.070529","0.096575"
"source_proxy_ge_0_80_removed","type_site","2","token_nb","1729","11","0.192597","0.087247","0.099063"
"source_proxy_ge_0_80_removed","type_site","3","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","3","length","1729","11","0.181029","0.056277","0.083384"
"source_proxy_ge_0_80_removed","type_site","3","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","3","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","3","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","3","length_type_site","1729","11","0.216888","0.124501","0.139333"
"source_proxy_ge_0_80_removed","type_site","3","edge_frame","1729","11","0.195489","0.089594","0.109899"
"source_proxy_ge_0_80_removed","type_site","3","token_nb","1729","11","0.195489","0.090796","0.101259"
"source_proxy_ge_0_80_removed","type_site","4","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","4","length","1729","11","0.231348","0.073887","0.107376"
"source_proxy_ge_0_80_removed","type_site","4","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","4","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","4","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","4","length_type_site","1729","11","0.225564","0.11403","0.128218"
"source_proxy_ge_0_80_removed","type_site","4","edge_frame","1729","11","0.211105","0.081291","0.104686"
"source_proxy_ge_0_80_removed","type_site","4","token_nb","1729","11","0.179294","0.084003","0.094623"
"source_proxy_ge_0_80_removed","type_site","5","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","5","length","1729","11","0.221515","0.077015","0.107689"
"source_proxy_ge_0_80_removed","type_site","5","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","5","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","5","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","5","length_type_site","1729","11","0.209948","0.110575","0.12552"
"source_proxy_ge_0_80_removed","type_site","5","edge_frame","1729","11","0.197802","0.072098","0.095494"
"source_proxy_ge_0_80_removed","type_site","5","token_nb","1729","11","0.202429","0.087964","0.101855"
"source_proxy_ge_0_80_removed","type_site","6","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","6","length","1729","11","0.119144","0.023328","0.050477"
"source_proxy_ge_0_80_removed","type_site","6","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","6","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","6","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","6","length_type_site","1729","11","0.21284","0.13248","0.138928"
"source_proxy_ge_0_80_removed","type_site","6","edge_frame","1729","11","0.197224","0.070109","0.096121"
"source_proxy_ge_0_80_removed","type_site","6","token_nb","1729","11","0.183921","0.086583","0.095548"
"source_proxy_ge_0_80_removed","type_site","7","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","7","length","1729","11","0.22325","0.071976","0.102376"
"source_proxy_ge_0_80_removed","type_site","7","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","7","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","7","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","7","length_type_site","1729","11","0.193175","0.099232","0.11665"
"source_proxy_ge_0_80_removed","type_site","7","edge_frame","1729","11","0.198381","0.070644","0.095512"
"source_proxy_ge_0_80_removed","type_site","7","token_nb","1729","11","0.181029","0.078128","0.091118"
"source_proxy_ge_0_80_removed","type_site","8","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","8","length","1729","11","0.220937","0.059863","0.098429"
"source_proxy_ge_0_80_removed","type_site","8","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","8","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","8","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","8","length_type_site","1729","11","0.237131","0.126651","0.138994"
"source_proxy_ge_0_80_removed","type_site","8","edge_frame","1729","11","0.192019","0.057797","0.08749"
"source_proxy_ge_0_80_removed","type_site","8","token_nb","1729","11","0.19144","0.088655","0.099346"
"source_proxy_ge_0_80_removed","type_site","9","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","9","length","1729","11","0.227877","0.069662","0.104492"
"source_proxy_ge_0_80_removed","type_site","9","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","9","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","9","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","9","length_type_site","1729","11","0.201851","0.101969","0.116476"
"source_proxy_ge_0_80_removed","type_site","9","edge_frame","1729","11","0.192019","0.088386","0.110584"
"source_proxy_ge_0_80_removed","type_site","9","token_nb","1729","11","0.19491","0.085826","0.099196"
"source_proxy_ge_0_80_removed","type_site","10","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","10","length","1729","11","0.150376","0.026132","0.063539"
"source_proxy_ge_0_80_removed","type_site","10","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","10","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","10","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","10","length_type_site","1729","11","0.240023","0.129985","0.143943"
"source_proxy_ge_0_80_removed","type_site","10","edge_frame","1729","11","0.197224","0.066746","0.093947"
"source_proxy_ge_0_80_removed","type_site","10","token_nb","1729","11","0.172932","0.082267","0.090622"
"source_proxy_ge_0_80_removed","type_site","11","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","11","length","1729","11","0.192597","0.058282","0.086071"
"source_proxy_ge_0_80_removed","type_site","11","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","11","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","11","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","11","length_type_site","1729","11","0.198959","0.091047","0.111112"
"source_proxy_ge_0_80_removed","type_site","11","edge_frame","1729","11","0.204164","0.072361","0.098938"
"source_proxy_ge_0_80_removed","type_site","11","token_nb","1729","11","0.175246","0.07665","0.088732"
"source_proxy_ge_0_80_removed","type_site","12","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","12","length","1729","11","0.158473","0.047162","0.07329"
"source_proxy_ge_0_80_removed","type_site","12","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","12","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","12","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","12","length_type_site","1729","11","0.189705","0.10159","0.112184"
"source_proxy_ge_0_80_removed","type_site","12","edge_frame","1729","11","0.208791","0.071336","0.100631"
"source_proxy_ge_0_80_removed","type_site","12","token_nb","1729","11","0.179873","0.080901","0.093126"
"source_proxy_ge_0_80_removed","type_site","13","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","13","length","1729","11","0.169462","0.060443","0.080801"
"source_proxy_ge_0_80_removed","type_site","13","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","13","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","13","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","13","length_type_site","1729","11","0.241758","0.134151","0.142786"
"source_proxy_ge_0_80_removed","type_site","13","edge_frame","1729","11","0.210526","0.080965","0.103739"
"source_proxy_ge_0_80_removed","type_site","13","token_nb","1729","11","0.198381","0.088315","0.101962"
"source_proxy_ge_0_80_removed","type_site","14","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","14","length","1729","11","0.160208","0.056771","0.076771"
"source_proxy_ge_0_80_removed","type_site","14","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","14","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","14","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","14","length_type_site","1729","11","0.208213","0.12066","0.132438"
"source_proxy_ge_0_80_removed","type_site","14","edge_frame","1729","11","0.207634","0.074624","0.099791"
"source_proxy_ge_0_80_removed","type_site","14","token_nb","1729","11","0.194332","0.089049","0.100529"
"source_proxy_ge_0_80_removed","type_site","15","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","15","length","1729","11","0.196067","0.039243","0.085057"
"source_proxy_ge_0_80_removed","type_site","15","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","15","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","15","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","15","length_type_site","1729","11","0.205321","0.111528","0.125959"
"source_proxy_ge_0_80_removed","type_site","15","edge_frame","1729","11","0.209948","0.080336","0.103367"
"source_proxy_ge_0_80_removed","type_site","15","token_nb","1729","11","0.196067","0.087274","0.100091"
"source_proxy_ge_0_80_removed","type_site","16","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","16","length","1729","11","0.200116","0.062373","0.090392"
"source_proxy_ge_0_80_removed","type_site","16","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","16","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","16","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","16","length_type_site","1729","11","0.21631","0.119065","0.128372"
"source_proxy_ge_0_80_removed","type_site","16","edge_frame","1729","11","0.207634","0.086442","0.108594"
"source_proxy_ge_0_80_removed","type_site","16","token_nb","1729","11","0.217467","0.09993","0.112493"
"source_proxy_ge_0_80_removed","type_site","17","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","17","length","1729","11","0.220359","0.07404","0.106209"
"source_proxy_ge_0_80_removed","type_site","17","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","17","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","17","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","17","length_type_site","1729","11","0.204743","0.099026","0.113007"
"source_proxy_ge_0_80_removed","type_site","17","edge_frame","1729","11","0.21631","0.110354","0.124628"
"source_proxy_ge_0_80_removed","type_site","17","token_nb","1729","11","0.198959","0.091892","0.103458"
"source_proxy_ge_0_80_removed","type_site","18","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","18","length","1729","11","0.221515","0.073257","0.104669"
"source_proxy_ge_0_80_removed","type_site","18","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","18","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","18","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","18","length_type_site","1729","11","0.190283","0.087521","0.103841"
"source_proxy_ge_0_80_removed","type_site","18","edge_frame","1729","11","0.204164","0.082133","0.104894"
"source_proxy_ge_0_80_removed","type_site","18","token_nb","1729","11","0.189127","0.085399","0.09661"
"source_proxy_ge_0_80_removed","type_site","19","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","type_site","19","length","1729","11","0.204743","0.055812","0.090771"
"source_proxy_ge_0_80_removed","type_site","19","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","type_site","19","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","type_site","19","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","type_site","19","length_type_site","1729","11","0.203008","0.110028","0.123672"
"source_proxy_ge_0_80_removed","type_site","19","edge_frame","1729","11","0.200694","0.070368","0.09808"
"source_proxy_ge_0_80_removed","type_site","19","token_nb","1729","11","0.207056","0.095172","0.107679"
"source_proxy_ge_0_80_removed","length_type_site","0","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","0","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","0","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","0","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","0","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","0","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","0","edge_frame","1729","11","0.267785","0.136889","0.146426"
"source_proxy_ge_0_80_removed","length_type_site","0","token_nb","1729","11","0.262001","0.140733","0.161875"
"source_proxy_ge_0_80_removed","length_type_site","1","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","1","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","1","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","1","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","1","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","1","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","1","edge_frame","1729","11","0.246385","0.116226","0.132731"
"source_proxy_ge_0_80_removed","length_type_site","1","token_nb","1729","11","0.253326","0.141874","0.157029"
"source_proxy_ge_0_80_removed","length_type_site","2","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","2","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","2","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","2","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","2","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","2","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","2","edge_frame","1729","11","0.234239","0.107978","0.12432"
"source_proxy_ge_0_80_removed","length_type_site","2","token_nb","1729","11","0.266628","0.142658","0.159826"
"source_proxy_ge_0_80_removed","length_type_site","3","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","3","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","3","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","3","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","3","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","3","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","3","edge_frame","1729","11","0.250434","0.122486","0.139654"
"source_proxy_ge_0_80_removed","length_type_site","3","token_nb","1729","11","0.267206","0.140105","0.161127"
"source_proxy_ge_0_80_removed","length_type_site","4","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","4","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","4","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","4","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","4","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","4","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","4","edge_frame","1729","11","0.260844","0.13488","0.14433"
"source_proxy_ge_0_80_removed","length_type_site","4","token_nb","1729","11","0.255061","0.138653","0.159003"
"source_proxy_ge_0_80_removed","length_type_site","5","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","5","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","5","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","5","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","5","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","5","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","5","edge_frame","1729","11","0.257953","0.119613","0.137235"
"source_proxy_ge_0_80_removed","length_type_site","5","token_nb","1729","11","0.260266","0.140831","0.158357"
"source_proxy_ge_0_80_removed","length_type_site","6","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","6","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","6","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","6","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","6","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","6","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","6","edge_frame","1729","11","0.260844","0.126614","0.14095"
"source_proxy_ge_0_80_removed","length_type_site","6","token_nb","1729","11","0.253904","0.135632","0.157954"
"source_proxy_ge_0_80_removed","length_type_site","7","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","7","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","7","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","7","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","7","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","7","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","7","edge_frame","1729","11","0.246385","0.117837","0.132842"
"source_proxy_ge_0_80_removed","length_type_site","7","token_nb","1729","11","0.266628","0.142126","0.162455"
"source_proxy_ge_0_80_removed","length_type_site","8","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","8","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","8","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","8","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","8","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","8","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","8","edge_frame","1729","11","0.252747","0.130935","0.142693"
"source_proxy_ge_0_80_removed","length_type_site","8","token_nb","1729","11","0.254482","0.144282","0.158807"
"source_proxy_ge_0_80_removed","length_type_site","9","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","length_type_site","9","length","1729","11","0.40428","0.214743","0.252611"
"source_proxy_ge_0_80_removed","length_type_site","9","type","1729","11","0.22325","0.089924","0.125751"
"source_proxy_ge_0_80_removed","length_type_site","9","site","1729","11","0.208791","0.057516","0.11467"
"source_proxy_ge_0_80_removed","length_type_site","9","type_site","1729","11","0.224986","0.111363","0.134974"
"source_proxy_ge_0_80_removed","length_type_site","9","length_type_site","1729","11","0.378832","0.229566","0.247475"
"source_proxy_ge_0_80_removed","length_type_site","9","edge_frame","1729","11","0.245228","0.116725","0.131958"
"source_proxy_ge_0_80_removed","length_type_site","9","token_nb","1729","11","0.245228","0.133021","0.150466"
"source_proxy_ge_0_80_removed","length_type_site","10","majority","1729","11","0.215153","0.032192","0.090909"
