unit,id,cisi,site,type,symbol,direction,text,unit_index,prev1,prev2,next1,unit_terminal,after_861,after_002_861,source_visible_tailed_focus
000,2415.1,M-1660,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-630-000+,0,<START>,<START>,630,false,false,false,false
000,2415.1,M-1660,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-630-000+,2,630,000 630,<END>,true,false,false,false
000,2416.1,-,Mohenjo-daro,TAB:B,Elep,R/L,+740-390-590-033-705-000+,5,705,033 705,<END>,true,false,false,false
000,2419.1,M-2039,Mohenjo-daro,SEAL:C,Phyt,R/L,+003-000-000-003+,1,003,003,000,false,false,false,false
000,2419.1,M-2039,Mohenjo-daro,SEAL:C,Phyt,R/L,+003-000-000-003+,2,000,003 000,003,false,false,false,false
000,2419.2,M-2039,Mohenjo-daro,SEAL:C,Phyt,R/L,+140-001-000-000+,2,001,140 001,000,false,false,false,false
000,2419.2,M-2039,Mohenjo-daro,SEAL:C,Phyt,R/L,+140-001-000-000+,3,000,001 000,<END>,true,false,false,false
000,2424.1,-,Mohenjo-daro,MISC,-,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,2444.1,M-2001,Mohenjo-daro,POT:T:s,None,R/L,+000-004+,0,<START>,<START>,004,false,false,false,false
000,2477.1,-,Mohenjo-daro,BNGL,None,R/L,+000-100-140-002+,0,<START>,<START>,100,false,false,false,false
000,2492.1,C-31,Chanhu-daro,SEAL:S,None,-,+000-000-000+,0,<START>,<START>,000,false,false,false,false
000,2492.1,C-31,Chanhu-daro,SEAL:S,None,-,+000-000-000+,1,000,000,000,false,false,false,false
000,2492.1,C-31,Chanhu-daro,SEAL:S,None,-,+000-000-000+,2,000,000 000,<END>,true,false,false,false
000,2497.1,M-1679,Mohenjo-daro,SEAL:S,Bull1,R/L,+740-176-585-000-705-741-460-353+,3,585,176 585,705,false,false,false,false
000,2501.1,M-1812,Mohenjo-daro,SEAL:S,Bull1,R/L,+000-000-220-032+,0,<START>,<START>,000,false,false,false,false
000,2501.1,M-1812,Mohenjo-daro,SEAL:S,Bull1,R/L,+000-000-220-032+,1,000,000,220,false,false,false,false
000,2504.1,H-167,Harappa,TAG,None,R/L,+000-000-000-000-002-000+,0,<START>,<START>,000,false,false,false,false
000,2504.1,H-167,Harappa,TAG,None,R/L,+000-000-000-000-002-000+,1,000,000,000,false,false,false,false
000,2504.1,H-167,Harappa,TAG,None,R/L,+000-000-000-000-002-000+,2,000,000 000,000,false,false,false,false
000,2504.1,H-167,Harappa,TAG,None,R/L,+000-000-000-000-002-000+,3,000,000 000,002,false,false,false,false
000,2504.1,H-167,Harappa,TAG,None,R/L,+000-000-000-000-002-000+,5,002,000 002,<END>,true,false,false,false
000,2510.1,M-1884,Mohenjo-daro,SEAL:S,Gaur,R/L,+520-220-016-002-416-000+,5,416,002 416,<END>,true,false,false,false
000,2518.1,M-2019,Mohenjo-daro,TAB:B,-,-,+000-000-220+,0,<START>,<START>,000,false,false,false,false
000,2518.1,M-2019,Mohenjo-daro,TAB:B,-,-,+000-000-220+,1,000,000,220,false,false,false,false
000,2526.1,M-1662,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+520-033-706-233-002-817-192-000+,7,192,817 192,<END>,true,false,false,false
000,2555.1,M-27,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+565-235-803-741-702-900-000+,6,900,702 900,<END>,true,false,false,false
000,2583.1,M-55,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-760-463-510-001-692+,0,<START>,<START>,760,false,false,false,false
000,2588.1,M-60,Mohenjo-daro,SEAL:S,Bull1:U,R/L,+151-000+,1,151,151,<END>,true,false,false,false
000,2589.1,M-61,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+740-000-231-220-455-615-689+,1,740,740,231,false,false,false,false
000,2590.1,M-62,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+226-032-741-550-000-551+,4,550,741 550,551,false,false,false,false
000,2632.1,M-105,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-000-803-231-742-060-920+,0,<START>,<START>,000,false,false,false,false
000,2632.1,M-105,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-000-803-231-742-060-920+,1,000,000,803,false,false,false,false
000,2633.1,M-106,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+740-760-000-002-000-350+,2,760,740 760,002,false,false,false,false
000,2633.1,M-106,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+740-760-000-002-000-350+,4,002,000 002,350,false,false,false,false
000,2637.1,M-110,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+000-000-002-817+,0,<START>,<START>,000,false,false,false,false
000,2637.1,M-110,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+000-000-002-817+,1,000,000,002,false,false,false,false
000,2652.1,M-125,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-000-741-031-371+,0,<START>,<START>,000,false,false,false,false
000,2652.1,M-125,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-000-741-031-371+,1,000,000,741,false,false,false,false
000,2692.1,M-167,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+156-000-368-780+,1,156,156,368,false,false,false,false
000,2693.1,M-168,Mohenjo-daro,SEAL:S,Bull1:U,R/L,+031-277-705-000-060-920+,3,705,277 705,060,false,false,false,false
000,2694.1,M-169,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+740-575-017-000-000-031-032+,3,017,575 017,000,false,false,false,false
000,2694.1,M-169,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+740-575-017-000-000-031-032+,4,000,017 000,031,false,false,false,false
000,2744.1,M-220,Mohenjo-daro,SEAL:S,Bull1:L,R/L,+000-590-165-741-545+,0,<START>,<START>,590,false,false,false,false
000,2798.1,M-277,Mohenjo-daro,SEAL:S,Rhin,R/L,+740-803-220-368-000+,4,368,220 368,<END>,true,false,false,false
000,2800.1,M-279,Mohenjo-daro,SEAL:S,Elep,R/L,+520-220-415-002-700-000+,5,700,002 700,<END>,true,false,false,false
000,2831.1,M-313,Mohenjo-daro,SEAL:S,None,R/L,+000-590-233+,0,<START>,<START>,590,false,false,false,false
000,2844.3,M-326,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+000-000-171-031-032-171+,0,<START>,<START>,000,false,false,false,false
000,2844.3,M-326,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+000-000-171-031-032-171+,1,000,000,171,false,false,false,false
000,2844.4,M-326,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+390-111-000+,2,111,390 111,<END>,true,false,false,false
000,2864.1,M-368,Mohenjo-daro,SEAL:R,None,R/L,+527-555-407-844-055-000+,5,055,844 055,<END>,true,false,false,false
000,2869.1,M-373,Mohenjo-daro,SEAL:R,None,R/L,+401-823-381-920-000+,4,920,381 920,<END>,true,false,false,false
000,2915.1,M-421,Mohenjo-daro,POT:T:s,None,-,+000-000-590-705+,0,<START>,<START>,000,false,false,false,false
000,2915.1,M-421,Mohenjo-daro,POT:T:s,None,-,+000-000-590-705+,1,000,000,590,false,false,false,false
000,2916.1,M-422,Mohenjo-daro,POT:T:s,None,R/L,+692-904-000-031-000+,2,904,692 904,031,false,false,false,false
000,2916.1,M-422,Mohenjo-daro,POT:T:s,None,R/L,+692-904-000-031-000+,4,031,000 031,<END>,true,false,false,false
000,2917.1,M-423,Mohenjo-daro,POT:T:s,None,R/L,+000-000-904-692-000+,0,<START>,<START>,000,false,false,false,false
000,2917.1,M-423,Mohenjo-daro,POT:T:s,None,R/L,+000-000-904-692-000+,1,000,000,904,false,false,false,false
000,2917.1,M-423,Mohenjo-daro,POT:T:s,None,R/L,+000-000-904-692-000+,4,692,904 692,<END>,true,false,false,false
000,2920.3,M-426,Mohenjo-daro,TAG:W,-,-,+000-000-530-000+,0,<START>,<START>,000,false,false,false,false
000,2920.3,M-426,Mohenjo-daro,TAG:W,-,-,+000-000-530-000+,1,000,000,530,false,false,false,false
000,2920.3,M-426,Mohenjo-daro,TAG:W,-,-,+000-000-530-000+,3,530,000 530,<END>,true,false,false,false
000,2922.1,M-428,Mohenjo-daro,TAB:B,Bull1,R/L,+090-740-176-000-000+,3,176,740 176,000,false,false,false,false
000,2922.1,M-428,Mohenjo-daro,TAB:B,Bull1,R/L,+090-740-176-000-000+,4,000,176 000,<END>,true,false,false,false
000,2924.1,M-430,Mohenjo-daro,TAB:B,-,R/L,+740-390-590-033-705-000+,5,705,033 705,<END>,true,false,false,false
000,2927.1,M-433,Mohenjo-daro,TAB:B,-,R/L,+740-390-590-033-705-000+,5,705,033 705,<END>,true,false,false,false
000,2928.1,M-434,Mohenjo-daro,MDLN,None,R/L,+000-820+,0,<START>,<START>,820,false,false,false,false
000,2928.2,M-434,Mohenjo-daro,MDLN,None,R/L,+400-000-000-220+,1,400,400,000,false,false,false,false
000,2928.2,M-434,Mohenjo-daro,MDLN,None,R/L,+400-000-000-220+,2,000,400 000,220,false,false,false,false
000,2936.1,M-451,Mohenjo-daro,TAB:B,Mult,R/L,+000-002-520-000-000-000-906-388+,0,<START>,<START>,002,false,false,false,false
000,2936.1,M-451,Mohenjo-daro,TAB:B,Mult,R/L,+000-002-520-000-000-000-906-388+,3,520,002 520,000,false,false,false,false
000,2936.1,M-451,Mohenjo-daro,TAB:B,Mult,R/L,+000-002-520-000-000-000-906-388+,4,000,520 000,000,false,false,false,false
000,2936.1,M-451,Mohenjo-daro,TAB:B,Mult,R/L,+000-002-520-000-000-000-906-388+,5,000,000 000,906,false,false,false,false
000,2937.1,M-452,Mohenjo-daro,TAB:B,Mult,-,+856-000-000-368+,1,856,856,000,false,false,false,false
000,2937.1,M-452,Mohenjo-daro,TAB:B,Mult,-,+856-000-000-368+,2,000,856 000,368,false,false,false,false
000,2937.2,M-452,Mohenjo-daro,TAB:B,Mult,-,+000-000+,0,<START>,<START>,000,false,false,false,false
000,2937.2,M-452,Mohenjo-daro,TAB:B,Mult,-,+000-000+,1,000,000,<END>,true,false,false,false
000,2939.1,M-454,Mohenjo-daro,TAB:B,Scene,R/L,+740-032-840-240-002-000+,5,002,240 002,<END>,true,false,false,false
000,2959.1,M-474,Mohenjo-daro,TAB:B,None,R/L,+151-031-000-000-000+,2,031,151 031,000,false,false,false,false
000,2959.1,M-474,Mohenjo-daro,TAB:B,None,R/L,+151-031-000-000-000+,3,000,031 000,000,false,false,false,false
000,2959.1,M-474,Mohenjo-daro,TAB:B,None,R/L,+151-031-000-000-000+,4,000,000 000,<END>,true,false,false,false
000,2959.2,M-474,Mohenjo-daro,TAB:B,None,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,2961.1,M-477,Mohenjo-daro,TAB:B,Mult,R/L,+400-000-706+,1,400,400,706,false,false,false,false
000,2961.2,M-477,Mohenjo-daro,TAB:B,Mult,R/L,+840-000-000-240+,1,840,840,000,false,false,false,false
000,2961.2,M-477,Mohenjo-daro,TAB:B,Mult,R/L,+840-000-000-240+,2,000,840 000,240,false,false,false,false
000,2967.1,M-483,Mohenjo-daro,TAB:B,T,R/L,+000-740-585-832-000+,0,<START>,<START>,740,false,false,false,false
000,2967.1,M-483,Mohenjo-daro,TAB:B,T,R/L,+000-740-585-832-000+,4,832,585 832,<END>,true,false,false,false
000,2967.2,M-483,Mohenjo-daro,TAB:B,T,R/L,+000-455-066-942-090-000+,0,<START>,<START>,455,false,false,false,false
000,2967.2,M-483,Mohenjo-daro,TAB:B,T,R/L,+000-455-066-942-090-000+,5,090,942 090,<END>,true,false,false,false
000,2968.1,M-484,Mohenjo-daro,TAB:B,None,R/L,+000-740-585-000-240+,0,<START>,<START>,740,false,false,false,false
000,2968.1,M-484,Mohenjo-daro,TAB:B,None,R/L,+000-740-585-000-240+,3,585,740 585,240,false,false,false,false
000,2968.2,M-484,Mohenjo-daro,TAB:B,None,R/L,+000-455-066-942-090-000+,0,<START>,<START>,455,false,false,false,false
000,2968.2,M-484,Mohenjo-daro,TAB:B,None,R/L,+000-455-066-942-090-000+,5,090,942 090,<END>,true,false,false,false
000,2969.2,M-486,Mohenjo-daro,TAB:B,Mult,R/L,+255-000+,1,255,255,<END>,true,false,false,false
000,2970.2,M-487,Mohenjo-daro,TAB:B,Mult,R/L,+435-255-165-000+,3,165,255 165,<END>,true,false,false,false
000,2970.3,M-487,Mohenjo-daro,TAB:B,Mult,R/L,+090-740-000+,2,740,090 740,<END>,true,false,false,false
000,2974.1,M-492,Mohenjo-daro,TAB:B,Mult,R/L,+000-362+,0,<START>,<START>,362,false,false,false,false
000,2979.1,M-502,Mohenjo-daro,TAB:C,Othr,R/L,+740-176-233-000+,3,233,176 233,<END>,true,false,false,false
000,2982.1,M-505,Mohenjo-daro,TAB:C,Othr,R/L,+740-384-233-000+,3,233,384 233,<END>,true,false,false,false
000,2996.1,M-521,Mohenjo-daro,TAB:C,-,R/L,+000-000-717-747+,0,<START>,<START>,000,false,false,false,false
000,2996.1,M-521,Mohenjo-daro,TAB:C,-,R/L,+000-000-717-747+,1,000,000,717,false,false,false,false
000,3005.1,M-531,Mohenjo-daro,TAB:C,-,-,+000-923-000+,0,<START>,<START>,923,false,false,false,false
000,3005.1,M-531,Mohenjo-daro,TAB:C,-,-,+000-923-000+,2,923,000 923,<END>,true,false,false,false
000,3018.1,M-546,Mohenjo-daro,TAB:C,Goat:8,R/L,+000-176-421-003+,0,<START>,<START>,176,false,false,false,false
000,3069.1,M-608,Mohenjo-daro,TAB:C,-,R/L,+740-220-000+,2,220,740 220,<END>,true,false,false,false
000,3085.1,M-636,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+527-555-235-220-032-002-000-216+,6,002,032 002,216,false,false,false,false
000,3090.1,M-646,Mohenjo-daro,SEAL:S,Bull1,R/L,+740-760-440-000-002-817+,3,440,760 440,002,false,false,false,false
000,3130.1,M-703,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-000-233-235-002-817+,0,<START>,<START>,000,false,false,false,false
000,3130.1,M-703,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-000-233-235-002-817+,1,000,000,233,false,false,false,false
000,3144.1,M-720,Mohenjo-daro,SEAL:S,Bull1,R/L,+000-740-923-220-032-002-817+,0,<START>,<START>,740,false,false,false,false
000,3175.1,M-752,Mohenjo-daro,SEAL:S,Bull1,R/L,+527-550-000-404+,2,550,527 550,404,false,false,false,false
000,3189.1,M-772,Mohenjo-daro,SEAL:S,Bull,R/L,+740-100-415-382-000+,4,382,415 382,<END>,true,false,false,false
000,3201.1,M-787,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+151-000-002-000+,1,151,151,002,false,false,false,false
000,3201.1,M-787,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+151-000-002-000+,3,002,000 002,<END>,true,false,false,false
000,3241.1,M-829,Mohenjo-daro,SEAL:S,Bull1:S,-,+000-844-000-000+,0,<START>,<START>,844,false,false,false,false
000,3241.1,M-829,Mohenjo-daro,SEAL:S,Bull1:S,-,+000-844-000-000+,2,844,000 844,000,false,false,false,false
000,3241.1,M-829,Mohenjo-daro,SEAL:S,Bull1:S,-,+000-844-000-000+,3,000,844 000,<END>,true,false,false,false
000,3247.1,M-835,Mohenjo-daro,SEAL:S,Bull1,R/L,+090-740-035-171-000-002-817+,4,171,035 171,002,false,false,false,false
000,3257.1,M-845,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+000-061-002-460-632+,0,<START>,<START>,061,false,false,false,false
000,3277.1,M-866,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+740-482-233-002-000+,4,002,233 002,<END>,true,false,false,false
000,3307.1,M-902,Mohenjo-daro,SEAL:S,-,R/L,+740-798-002-000-090+,3,002,798 002,090,false,false,false,false
000,3320.1,M-924,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+000-772-002-817+,0,<START>,<START>,772,false,false,false,false
000,3325.1,M-929 ,Mohenjo-daro,SEAL:S,Bull1,R/L,+817-264-001-000-000+,3,001,264 001,000,false,false,false,false
000,3325.1,M-929 ,Mohenjo-daro,SEAL:S,Bull1,R/L,+817-264-001-000-000+,4,000,001 000,<END>,true,false,false,false
000,3336.1,M-941,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+000-642-240-031-002-861+,0,<START>,<START>,642,false,false,false,false
000,3347.1,M-952,Mohenjo-daro,SEAL:S,Bull1:S,R/L,+000-861-623+,0,<START>,<START>,861,false,false,false,false
000,3376.1,M-983,Mohenjo-daro,SEAL:S,Bull1,R/L,+740-000+,1,740,740,<END>,true,false,false,false
000,3391.1,M-999,Mohenjo-daro,SEAL:S,Bull1,R/L,+232-000-032+,1,232,232,032,false,false,false,false
000,3408.1,M-1026,Mohenjo-daro,SEAL:S,Bull,R/L,+151-000+,1,151,151,<END>,true,false,false,false
000,3422.1,M-1045,Mohenjo-daro,SEAL:S,-,R/L,+740-100-415-070-032-002-820-000+,7,820,002 820,<END>,true,false,false,false
000,3451.1,M-1077,Mohenjo-daro,SEAL:S,Bull2,R/L,+740-100-000-140-000+,2,100,740 100,140,false,false,false,false
000,3451.1,M-1077,Mohenjo-daro,SEAL:S,Bull2,R/L,+740-100-000-140-000+,4,140,000 140,<END>,true,false,false,false
000,3452.1,M-1078,Mohenjo-daro,SEAL:S,Unknown,R/L,+000-000-388-028-741-060-920+,0,<START>,<START>,000,false,false,false,false
000,3452.1,M-1078,Mohenjo-daro,SEAL:S,Unknown,R/L,+000-000-388-028-741-060-920+,1,000,000,388,false,false,false,false
000,3457.1,M-1083,Mohenjo-daro,SEAL:S,Bull1,R/L,+740-000-233-803-000-001-000+,1,740,740,233,false,false,false,false
000,3457.1,M-1083,Mohenjo-daro,SEAL:S,Bull1,R/L,+740-000-233-803-000-001-000+,4,803,233 803,001,false,false,false,false
000,3457.1,M-1083,Mohenjo-daro,SEAL:S,Bull1,R/L,+740-000-233-803-000-001-000+,6,001,000 001,<END>,true,false,false,false
000,3464.1,M-1090,Mohenjo-daro,SEAL:S,Gaur,R/L,+520-220-235-000-130-741+,3,235,220 235,130,false,false,false,false
000,3466.1,M-1092,Mohenjo-daro,SEAL:S,Gaur,-,+150-000+,1,150,150,<END>,true,false,false,false
000,3478.1,M-1107,Mohenjo-daro,SEAL:S,Zebu,R/L,+565-740-240-103-002-000+,5,002,103 002,<END>,true,false,false,false
000,3492.1,M-1121,Mohenjo-daro,SEAL:S,Zebu,R/L,+000-585-220+,0,<START>,<START>,585,false,false,false,false
000,3500.1,M-1133,Mohenjo-daro,SEAL:S,Rhin,R/L,+463-513-740-400-142-000+,5,142,400 142,<END>,true,false,false,false
000,3507.1,M-1141,Mohenjo-daro,SEAL:S,Elep,R/L,+621-520-072-921-368-000-000+,5,368,921 368,000,false,false,false,false
000,3507.1,M-1141,Mohenjo-daro,SEAL:S,Elep,R/L,+621-520-072-921-368-000-000+,6,000,368 000,<END>,true,false,false,false
000,3514.1,M-1153,Mohenjo-daro,SEAL:S,Elep,R/L,+740-923-877-032-803-000-000+,5,803,032 803,000,false,false,false,false
000,3514.1,M-1153,Mohenjo-daro,SEAL:S,Elep,R/L,+740-923-877-032-803-000-000+,6,000,803 000,<END>,true,false,false,false
000,3518.1,M-1157,Mohenjo-daro,SEAL:S,Elep,R/L,+520-000-000-233+,1,520,520,000,false,false,false,false
000,3518.1,M-1157,Mohenjo-daro,SEAL:S,Elep,R/L,+520-000-000-233+,2,000,520 000,233,false,false,false,false
000,3520.1,M-1160,Mohenjo-daro,SEAL:S,Elep,R/L,+000-136-031-002-861+,0,<START>,<START>,136,false,false,false,false
000,3545.1,M-1194,Mohenjo-daro,SEAL:S,-,R/L,+740-500-000+,2,500,740 500,<END>,true,false,false,false
000,3555.3,M-1205,Mohenjo-daro,SEAL:S,Bull1,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,3563.1,M-1231,Mohenjo-daro,SEAL:S,None,L/R,+740-000-240+,1,740,740,240,false,false,false,false
000,3565.2,M-1233,Mohenjo-daro,SEAL:S,None,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,3565.3,M-1233,Mohenjo-daro,SEAL:S,None,R/L,+000-740+,0,<START>,<START>,740,false,false,false,false
000,3570.1,M-1263,Mohenjo-daro,SEAL:R,None,R/L,+000-740-000-520-480-002-570+,0,<START>,<START>,740,false,false,false,false
000,3570.1,M-1263,Mohenjo-daro,SEAL:R,None,R/L,+000-740-000-520-480-002-570+,2,740,000 740,520,false,false,false,false
000,3585.1,M-1278,Mohenjo-daro,SEAL:R,None,R/L,+400-271-000+,2,271,400 271,<END>,true,false,false,false
000,3637.1,M-1332,Mohenjo-daro,SEAL:R,None,R/L,+400-032-000-140+,2,032,400 032,140,false,false,false,false
000,3672.1,M-1374,Mohenjo-daro,POT:T:s,None,R/L,+000-700-033-000+,0,<START>,<START>,700,false,false,false,false
000,3672.1,M-1374,Mohenjo-daro,POT:T:s,None,R/L,+000-700-033-000+,3,033,700 033,<END>,true,false,false,false
000,3674.1,M-1377,Mohenjo-daro,POT:T:s,None,-,+000-740+,0,<START>,<START>,740,false,false,false,false
000,3676.1,M-1380,Mohenjo-daro,POT:T:s,None,R/L,+151-031-000-000+,2,031,151 031,000,false,false,false,false
000,3676.1,M-1380,Mohenjo-daro,POT:T:s,None,R/L,+151-031-000-000+,3,000,031 000,<END>,true,false,false,false
000,3685.1,M-1391,Mohenjo-daro,TAG:O,Bull1,R/L,+000-000-000-798-002-817-032-320+,0,<START>,<START>,000,false,false,false,false
000,3685.1,M-1391,Mohenjo-daro,TAG:O,Bull1,R/L,+000-000-000-798-002-817-032-320+,1,000,000,000,false,false,false,false
000,3685.1,M-1391,Mohenjo-daro,TAG:O,Bull1,R/L,+000-000-000-798-002-817-032-320+,2,000,000 000,798,false,false,false,false
000,3686.1,M-1392,Mohenjo-daro,TAG:O,Bull1,R/L,+000-003-000-817+,0,<START>,<START>,003,false,false,false,false
000,3686.1,M-1392,Mohenjo-daro,TAG:O,Bull1,R/L,+000-003-000-817+,2,003,000 003,817,false,false,false,false
000,3687.1,M-1395,Mohenjo-daro,TAB:B,Mult,-,+740-000+,1,740,740,<END>,true,false,false,false
000,3689.2,M-1397,Mohenjo-daro,TAB:B,-,R/L,+167-705-000-360+,2,705,167 705,360,false,false,false,false
000,3691.1,M-1400,Mohenjo-daro,TAB:B,Mult,R/L,+871-000-740-368-002+,1,871,871,740,false,false,false,false
000,3691.2,M-1400,Mohenjo-daro,TAB:B,Mult,R/L,+705-700-000+,2,700,705 700,<END>,true,false,false,false
000,3691.3,M-1400,Mohenjo-daro,TAB:B,Mult,R/L,+000-382+,0,<START>,<START>,382,false,false,false,false
000,3693.1,M-1402,Mohenjo-daro,TAB:B,Mult,R/L,+000-388-400-740-000-617+,0,<START>,<START>,388,false,false,false,false
000,3693.1,M-1402,Mohenjo-daro,TAB:B,Mult,R/L,+000-388-400-740-000-617+,4,740,400 740,617,false,false,false,false
000,3715.1,M-1431,Mohenjo-daro,TAB:B,Mult,-,+000-000-382-000+,0,<START>,<START>,000,false,false,false,false
000,3715.1,M-1431,Mohenjo-daro,TAB:B,Mult,-,+000-000-382-000+,1,000,000,382,false,false,false,false
000,3715.1,M-1431,Mohenjo-daro,TAB:B,Mult,-,+000-000-382-000+,3,382,000 382,<END>,true,false,false,false
000,3729.1,M-1450,Mohenjo-daro,TAB:C,Othr,R/L,+740-220-233-000+,3,233,220 233,<END>,true,false,false,false
000,3731.1,M-1453,Mohenjo-daro,TAB:C,Othr,R/L,+740-384-000-000+,2,384,740 384,000,false,false,false,false
000,3731.1,M-1453,Mohenjo-daro,TAB:C,Othr,R/L,+740-384-000-000+,3,000,384 000,<END>,true,false,false,false
000,3732.1,M-1454,Mohenjo-daro,TAB:C,-,R/L,+740-000-000+,1,740,740,000,false,false,false,false
000,3732.1,M-1454,Mohenjo-daro,TAB:C,-,R/L,+740-000-000+,2,000,740 000,<END>,true,false,false,false
000,3736.2,M-1461,Mohenjo-daro,TAB:C,-,R/L,+165-900-000+,2,900,165 900,<END>,true,false,false,false
000,3740.1,M-1474,Mohenjo-daro,TAB:C,Bull,R/L,+000-740-690-435-255+,0,<START>,<START>,740,false,false,false,false
000,3743.1,M-1477,Mohenjo-daro,TAB:C,Bull,R/L,+000-900-740-690-000+,0,<START>,<START>,900,false,false,false,false
000,3743.1,M-1477,Mohenjo-daro,TAB:C,Bull,R/L,+000-900-740-690-000+,4,690,740 690,<END>,true,false,false,false
000,3744.1,M-1478,Mohenjo-daro,TAB:C,Bull,-,+000-003-000+,0,<START>,<START>,003,false,false,false,false
000,3744.1,M-1478,Mohenjo-daro,TAB:C,Bull,-,+000-003-000+,2,003,000 003,<END>,true,false,false,false
000,3758.1,M-1498,Mohenjo-daro,TAB:C,Othr,R/L,+790-740-000-176-000-003+,2,740,790 740,176,false,false,false,false
000,3758.1,M-1498,Mohenjo-daro,TAB:C,Othr,R/L,+790-740-000-176-000-003+,4,176,000 176,003,false,false,false,false
000,3802.1,M-1578,Mohenjo-daro,POT:T:g,None,R/L,+740-000-104+,1,740,740,104,false,false,false,false
000,3840.1,M-1650,Mohenjo-daro,ROD,None,R/L,+400-740-760-032-033-000-550+,5,033,032 033,550,false,false,false,false
000,3844.2,M-1658,Mohenjo-daro,MISC,None,R/L,+000-016-002-861+,0,<START>,<START>,016,false,false,false,false
000,3860.1,-,Nippur,SEAL:S,Zebu,R/L,+151-000+,1,151,151,<END>,true,false,false,false
000,3867.1,Rgr-2,Rakhigarhi,SEAL:R,None,R/L,+527-554-000-000-060-892-705+,2,554,527 554,000,false,false,false,false
000,3867.1,Rgr-2,Rakhigarhi,SEAL:R,None,R/L,+527-554-000-000-060-892-705+,3,000,554 000,060,false,false,false,false
000,3871.1,-,Rupar,POT:T:g,None,R/L,+000-590-220-033+,0,<START>,<START>,590,false,false,false,false
000,3881.1,-,Susa,SEAL:C,Gaur,R/L,+700-604-407-090-365-000+,5,365,090 365,<END>,true,false,false,false
000,3885.1,-,Tello,SEAL:S,Tigr,R/L,+000-220-390-440-384+,0,<START>,<START>,220,false,false,false,false
000,3887.1,-,Unknown,SEAL:C,Scene,R/L,+000-603-091-190+,0,<START>,<START>,603,false,false,false,false
000,3888.1,-,Unknown,SEAL:CY,Unknown,R/L,+090-055-000-132-032+,2,055,090 055,132,false,false,false,false
000,3899.1,-,Ur,SEAL:C,Gaur,-,+000-000-004-090-350+,0,<START>,<START>,000,false,false,false,false
000,3899.1,-,Ur,SEAL:C,Gaur,-,+000-000-004-090-350+,1,000,000,004,false,false,false,false
000,3902.2,-,Kanmer,IMPL,Bull1,-,+931-000+,1,931,931,<END>,true,false,false,false
000,3904.1,M-1998,Mohenjo-daro,POT:T:s,None,R/L,+146-000+,1,146,146,<END>,true,false,false,false
000,3920.1,H-1035,Harappa,SEAL:S,Bull1:L,R/L,+400-435-000-632+,2,435,400 435,632,false,false,false,false
000,3922.1,H-1037,Harappa,SEAL:S,Bull1:U,R/L,+740-904-032-002-000+,4,002,032 002,<END>,true,false,false,false
000,3948.1,H-2571,Harappa,MISC,-,R/L,+002-000+,1,002,002,<END>,true,false,false,false
000,3964.1,H-1103,Harappa,TAB:B,Phyt,R/L,+400-202-000-220-000+,2,202,400 202,220,false,false,false,false
000,3964.1,H-1103,Harappa,TAB:B,Phyt,R/L,+400-202-000-220-000+,4,220,000 220,<END>,true,false,false,false
000,3968.1,H-1120,Harappa,TAB:B,None,R/L,+740-000-000-705+,1,740,740,000,false,false,false,false
000,3968.1,H-1120,Harappa,TAB:B,None,R/L,+740-000-000-705+,2,000,740 000,705,false,false,false,false
000,3973.1,H-1134,Harappa,TAB:B,None,R/L,+400-892-000+,2,892,400 892,<END>,true,false,false,false
