"policy","pattern_kind","pattern","count","coverage_share","lengths","examples","recurrent","review_status"
"raw_lipi_numeric","class_pattern","SSIMMWMT","1","0.007353","8","M-171","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSM","1","0.007353","3","M-88","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSMMSS","1","0.007353","6","M-172","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSMS","1","0.007353","4","M-123","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSMW","1","0.007353","4","M-63","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSSMDS","1","0.007353","6","M-71","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSSMDSSMMS","1","0.007353","10","M-119","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSST","1","0.007353","4","M-74","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SSWMDM","1","0.007353","6","M-160","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","STMT","1","0.007353","4","M-142","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","STS","1","0.007353","3","M-8","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SWMMMSSS","1","0.007353","8","M-133","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","SWMMT","1","0.007353","5","M-42","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","class_pattern","WSS","1","0.007353","3","M-9","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMS","10","0.073529","4;5;6;7;9;10","M-34;M-36;M-52;M-78;M-99;M-107;M-130;M-140;M-159;M-181","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMS","9","0.066176","3;4;5;6;8","M-43;M-46;M-85;M-93;M-104;M-129;M-132;M-138;M-183","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMT","8","0.058824","4;5;6;8","M-5;M-14;M-26;M-58;M-118;M-144;M-152;M-164","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMSMS","6","0.044118","6;7;8","M-33;M-64;M-92;M-112;M-114;M-154","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IS","6","0.044118","2;4","M-96;M-145;M-150;M-180;M-184;M-182","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMS","6","0.044118","3;4;5;6","M-3;M-40;M-57;M-102;M-123;M-172","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMT","5","0.036765","5;6","M-15;M-47;M-69;M-80;M-100","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DM","3","0.022059","2;4","M-177;M-178;M-179","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IM","3","0.022059","3;4","M-37;M-122;M-124","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DMS","2","0.014706","5","M-17;M-95","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DS","2","0.014706","3;4","M-16;M-83","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IDSMS","2","0.014706","7;9","M-12;M-35","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMD","2","0.014706","5;6","M-163;M-174","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMSM","2","0.014706","5;6","M-121;M-128","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMSMD","2","0.014706","7;8","M-117;M-157","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMSMT","2","0.014706","5;8","M-75;M-170","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMW","2","0.014706","3;4","M-135;M-155","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMWS","2","0.014706","7;8","M-44;M-136","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISM","2","0.014706","3;5","M-89;M-97","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMSW","2","0.014706","5;6","M-143;M-173","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMW","2","0.014706","6;7","M-30;M-84","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","MS","2","0.014706","3","M-13;M-151","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","S","2","0.014706","3","M-87;M-153","True","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DMISMT","1","0.007353","6","M-101","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DMT","1","0.007353","4","M-32","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DMW","1","0.007353","4","M-158","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DSMD","1","0.007353","4","M-103","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DSMS","1","0.007353","4","M-6","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DSMW","1","0.007353","6","M-48","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DSMWMT","1","0.007353","6","M-166","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","DSTMS","1","0.007353","8","M-115","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IDSM","1","0.007353","5","M-94","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IDSMDS","1","0.007353","6","M-131","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMDS","1","0.007353","7","M-86","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMSMDT","1","0.007353","8","M-51","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMSMW","1","0.007353","5","M-149","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMST","1","0.007353","7","M-24","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMSWT","1","0.007353","9","M-53","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMWMS","1","0.007353","6","M-65","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMWMT","1","0.007353","5","M-146","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IMWMW","1","0.007353","6","M-113","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMD","1","0.007353","6","M-31","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMDSM","1","0.007353","13","M-38","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMST","1","0.007353","7","M-109","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMSWD","1","0.007353","6","M-82","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMTMS","1","0.007353","9","M-91","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMWMSM","1","0.007353","9","M-29","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMWSMT","1","0.007353","7","M-116","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ISMWSW","1","0.007353","8","M-56","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ITS","1","0.007353","3","M-148","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","IWSWMT","1","0.007353","6","M-90","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","MSMS","1","0.007353","5","M-139","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","MSMW","1","0.007353","5","M-59","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","MTMS","1","0.007353","5","M-1","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SDMT","1","0.007353","5","M-77","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SDMWD","1","0.007353","7","M-108","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SIM","1","0.007353","5","M-127","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SIMWMT","1","0.007353","8","M-171","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SIS","1","0.007353","3","M-18","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SM","1","0.007353","3","M-88","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMD","1","0.007353","7","M-54","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMDS","1","0.007353","6","M-71","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMDSMS","1","0.007353","10","M-119","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMDT","1","0.007353","5","M-70","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMISTMT","1","0.007353","8","M-21","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMSI","1","0.007353","6","M-147","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMT","1","0.007353","3","M-134","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SMW","1","0.007353","4","M-63","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","ST","1","0.007353","4","M-74","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","STMT","1","0.007353","4","M-142","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","STS","1","0.007353","3","M-8","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SWMDM","1","0.007353","6","M-160","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SWMS","1","0.007353","8","M-133","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","SWMT","1","0.007353","5","M-42","False","formula_pattern_only_not_semantic"
"raw_lipi_numeric","collapsed_class_pattern","WS","1","0.007353","3","M-9","False","formula_pattern_only_not_semantic"
