date,repair_id,cisi,role,route_rank,queue_rank,volume,page_index,source_url,match_text,source_grade_status,source_page,source_page_sha256,image_width,image_height,xml_width,xml_height,ocr_label_coords_xml,label_box_image_coords,label_box_width,label_box_height,label_match_compactness_status,method,candidate_rank,crop_box_xyxy,crop_width,crop_height,crop_aspect_ratio,dark_pixel_fraction,component_area_downsampled,component_bbox_image_coords,component_centroid_image_coords,component_score,ocr_word_overlap_count,label_box_overlap_fraction,label_exclusion_status,candidate_preflight_status,source_crop,enhanced_crop,source_crop_sha256,enhanced_crop_sha256,notes,accepted_claims_increment
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1320,primary_target_route_candidate,1,11,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1320,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/11_M_1320_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2284|1645|2448|1685,2284|1645|2448|1685,164,40,compact_label_match_candidate,component_above_high_score,5,1753|300|3171|3030,1418,2730,0.519414,0.470569,48026,1798|345|3126|2985,2594|1469,159367.929381,5,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1320_cisi_pakistan_n203_r1_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1320_cisi_pakistan_n203_r1_5_component_above_high_score_enhanced_x2.png,816a306b0a1a4d03560960536052fcc6709fecdd2a74ecb3bffa603303ff09cb,a0f070b0fb1324923049161ed7aedfaa74be031b1745d45ff7f05cf547b0f629,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1320,primary_target_route_candidate,1,11,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1320,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/11_M_1320_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2284|1645|2448|1685,2284|1645|2448|1685,164,40,compact_label_match_candidate,component_below_high_score,6,1741|1648|3079|2822,1338,1174,1.139693,0.54077,64397,1786|1693|3034|2777,2462|2179,122920.598804,2,0.925,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1320_cisi_pakistan_n203_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1320_cisi_pakistan_n203_r1_6_component_below_high_score_enhanced_x2.png,4db4992681661a8c6df75ff088f1154aa00efde46d0ee2efda8185e6f8bd505a,8ecb607989736d7e635ca98417433dbe144ae4fa4fbb5212efeda19fe88df0d6,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1320,primary_target_route_candidate,1,11,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1320,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/11_M_1320_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2284|1645|2448|1685,2284|1645|2448|1685,164,40,compact_label_match_candidate,component_largest_in_search,7,1741|1648|3079|2822,1338,1174,1.139693,0.54077,64397,1786|1693|3034|2777,2462|2179,122920.598804,2,0.925,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1320_cisi_pakistan_n203_r1_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1320_cisi_pakistan_n203_r1_7_component_largest_in_search_enhanced_x2.png,4db4992681661a8c6df75ff088f1154aa00efde46d0ee2efda8185e6f8bd505a,8ecb607989736d7e635ca98417433dbe144ae4fa4fbb5212efeda19fe88df0d6,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,above_label_wide,1,791|2306|2073|3216,1282,910,1.408791,0.356619,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_1_above_label_wide_enhanced_x2.png,b3f9381f613faec721cf884cb1bb0f1d053a8249154cc2f92b316cecfd7ef504,c61b068e16c4f173ecbea142b95cefdad7e320a6939d5289bc37142c8c999074,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,below_label_wide,2,791|3395|2073|4305,1282,910,1.408791,0.584679,,,,,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_2_below_label_wide_enhanced_x2.png,f992ba067c65ce4267ae8dabd4dd686d1cca78991208c671a6d56b3cb3c85b12,1ed1ecb94b216a9ed4a8fa4b225639a56cfdc09844306d4cd4050e8aeb4d4705,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,around_label_without_center_label,3,791|2726|2073|3885,1282,1159,1.106126,0.413293,,,,,4,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_3_around_label_without_center_label_enhanced_x2.png,b4a8e22f7cb7f0e52d769252780959577031df379e1dc1b0738b7c35daaaa3c2,5e0a8185d28983372b1799f70af947942a51d046d8104ca7aa6b24be331945bb,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,component_nearest_high_score,4,920|2217|1986|3319,1066,1102,0.967332,0.373191,40708,965|2262|1941|3274,1527|2867,90445.343126,2,0.846154,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_4_component_nearest_high_score_enhanced_x2.png,cbd053aa2e80cf6a29919ce8a358c9360507a50b4ce4af0440448a00488bf275,19a6238b655198768b72a6d8cdc624d86da1a2bc6cc84744f880103df2e26d34,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,component_above_high_score,5,920|2217|1986|3319,1066,1102,0.967332,0.373191,40708,965|2262|1941|3274,1527|2867,90445.343126,2,0.846154,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_5_component_above_high_score_enhanced_x2.png,cbd053aa2e80cf6a29919ce8a358c9360507a50b4ce4af0440448a00488bf275,19a6238b655198768b72a6d8cdc624d86da1a2bc6cc84744f880103df2e26d34,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,component_below_high_score,6,268|3297|1746|3847,1478,550,2.687273,0.597088,37515,313|3342|1701|3802,1011|3573,75042.958156,6,0.717949,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_6_component_below_high_score_enhanced_x2.png,67641efce3bac41612c78623cd27b9e095373789914921ec3dc5cb3f85ee007e,1fac312877e219aaf42c3a0627b7a9be01997eeb97d190d061f525fcab64fd9c,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,component_largest_in_search,7,280|3817|1798|4395,1518,578,2.626298,0.622796,40797,325|3862|1753|4350,1029|4104,45572.621568,4,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r1_7_component_largest_in_search_enhanced_x2.png,3c54862c1af5505b0491b8a0c724906dc3b769149dafd2f2f5327580a27c8859,1f9be1fe4506d980ec8a8ecbcdc1b7a71fab8f9471971e66e3ea1ee83bc4740e,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,above_label_wide,1,1839|2295|3123|3205,1284,910,1.410989,0.599196,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_1_above_label_wide_enhanced_x2.png,2094d66e2597779388fd9cb8a77d94b56ae39ee157fa29fe01323ad700c6235a,128ae49c276df6a1fac02e1860ef7a4811ea00d8d96bd1a61ca0782f64a95342,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,below_label_wide,2,1839|3384|3123|4294,1284,910,1.410989,0.223679,,,,,4,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_2_below_label_wide_enhanced_x2.png,fe67696fba06b1c99fa51dcf649de418fea519b83f6fc363b0292d2f52570dcf,2b0d4954428deefc4775f6f2ed78193ca9c54f948c1ac6419f170aad644bde05,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,around_label_without_center_label,3,1839|2715|3123|3874,1284,1159,1.107852,0.376442,,,,,5,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_3_around_label_without_center_label_enhanced_x2.png,8a13d14456ce040b4d618e7411cc02bd5467e1e83c8a2ef25e7cc1b439abb89a,712aeccd1ff002e1a3fddd77bc8af5102492880d0026f84b0ac29a76ed1ec645,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,component_nearest_high_score,4,1984|2734|3082|3316,1098,582,1.886598,0.591909,28778,2029|2779|3037|3271,2543|3029,105342.553548,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_4_component_nearest_high_score_enhanced_x2.png,595e91bc85e6af2672dedd858cee91a870eff87f26405ebb33c0665ab5e8006a,c51c36be9f349daaa3b24e63ad564400033fabf7f060653e2b7a62507a83bd19,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,component_above_high_score,5,1984|2734|3082|3316,1098,582,1.886598,0.591909,28778,2029|2779|3037|3271,2543|3029,105342.553548,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_5_component_above_high_score_enhanced_x2.png,595e91bc85e6af2672dedd858cee91a870eff87f26405ebb33c0665ab5e8006a,c51c36be9f349daaa3b24e63ad564400033fabf7f060653e2b7a62507a83bd19,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,component_below_high_score,6,1996|3298|2810|3592,814,294,2.768707,0.304815,6973,2041|3343|2765|3547,2396|3451,39048.976735,5,0.410256,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_6_component_below_high_score_enhanced_x2.png,31398bbcffdfba2ac7017f7ae47e2e6e52246bee08214fe83d3982f502e01e4f,495470876b1e3f4ab277799df77f1f92595b2b19ad4ed559229d6c1cf3a3a76f,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1322,reserve_route_negative_candidate,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,component_largest_in_search,7,1740|1930|3078|2824,1338,894,1.496644,0.522388,43839,1785|1975|3033|2779,2482|2338,45777.303446,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1322_cisi_pakistan_n203_r2_7_component_largest_in_search_enhanced_x2.png,957f53deaa482ffb288c9ff1b39264e0cb69696fff6107f8f7a5c756525c5448,5821173e5b55eecacf96400d37c7bb18ec3381d6f305a6ecfa077cdd0574ac50,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1458,real_route_negative_candidate,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,above_label_wide,1,989|3259|2265|4169,1276,910,1.402198,0.551033,,,,,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1458_cisi_pakistan_n234_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1458_cisi_pakistan_n234_r1_1_above_label_wide_enhanced_x2.png,551942db6b3c310dee3f88587ff502f79395f544b13853896febb7d0d2a1ea17,183b1a448fe1af0e4308f4574f5a43db58d92dc5257adcbc3541dfde832af8ae,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-1458,real_route_negative_candidate,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,below_label_wide,2,989|4349|2265|4542,1276,193,6.611399,0.0,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1458_cisi_pakistan_n234_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_1458_cisi_pakistan_n234_r1_2_below_label_wide_enhanced_x2.png,008931286f5161c4f1a2721df7389df581d861810fd2cfed2e4de75213723ae8,fb7a54477bd82120e5f5a7b9569e847e23a82612aaad2cfaa72f4bb1de4a47b3,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
