date,probe_id,route_rank,queue_rank,priority_band,source_validation_need,direction_outcome,representative_cisi,family_cisis,representative_lipi_id,site,type,symbol,direction,text,tokens,diff_per_transition,volume,page_index,page_file,source_url,route_status,source_grade_status,match_text,ocr_label_coords,local_page_path,local_context_crop,local_enhanced_crop,source_image_sha256,crop_sha256,enhanced_crop_sha256,image_width,image_height,crop_box_image_coords,notes,accepted_claims_increment
2026-05-29,directionality_public_route_probe_v1,2,23,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-527,M-527;M-528;M-529;M-530,3001.1,Mohenjo-daro,TAB:C,Elep,R/L,+001-740-923-033-706+,001 740 923 033 706,2.455724,cisi_india,598,India_0598.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n598_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-527,1660|1763|1763|2413,tmp/effective_unicity_directionality_public_route_probe/pages/23_M_527_cisi_india_n598_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/23_M_527_cisi_india_n598_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/23_M_527_cisi_india_n598_2_context_enhanced_x2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,262faaaeffeb4fadaef11242f4d62375afc0ffa79de2608931326233134df031,52f496f68a9101c36a721e404f4ebb2fe6ecf2fe3ef6ffcf0d009942cad2e680,2436,3483,1100|943|2436|2773,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,35,India_0035.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n35_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,(M-534),1862|2005|2005|3225,tmp/effective_unicity_directionality_public_route_probe/pages/24_M_534_cisi_india_n35_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n35_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n35_1_context_enhanced_x2.jpg,74cc40dea2b05c8fa863c42a571a87058d22961959b5201553fd6689b4d68b2b,f64383d477c51fbf53220a37fa58763da7c841cffefbb9fa62d38194ac3f3d07,fb80bea579ec4fac2643867ee949be6e630f5b686c157edd09dbe96d3c47008c,2358,3439,1302|1185|2358|3439,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,2,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,423,India_0423.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n423_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-534,1177|1279|1279|1645,tmp/effective_unicity_directionality_public_route_probe/pages/24_M_534_cisi_india_n423_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n423_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n423_2_context_enhanced_x2.jpg,c33d3cb1c04c7d9411880645bf5233693c7a0175f3a74016c3ee180af05226c2,8f09ad47d8ffb7874265ea6b2338c8e53317c6b8d6569f22fe095d0d261fb2a7,f4e36d64134fc4fc23d233132ed2054f41238746b060477bc2a4055549182c01,2429,3385,617|459|1999|2005,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,3,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,423,India_0423.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n423_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-534,1166|1266|1266|3230,tmp/effective_unicity_directionality_public_route_probe/pages/24_M_534_cisi_india_n423_3.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n423_3_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n423_3_context_enhanced_x2.jpg,c33d3cb1c04c7d9411880645bf5233693c7a0175f3a74016c3ee180af05226c2,ee08ed84998b1f7c1bccec63db49fb00c7df36c5ed3f6df7a0e853b8be95dda6,f92aa6d1af266f90c5fb2241374a25227cf9f75c44cb81e7761b6bee879ca273,2429,3385,606|446|1986|3385,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,4,24,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-534,M-1491;M-1492;M-1493;M-1494;M-1547;M-534;M-535;M-536;M-537;M-538;M-539;M-541;M-542;M-593,3006.1,Mohenjo-daro,TAB:C,Hare,R/L,+407-321-407-845-033-705-235+,407 321 407 845 033 705 235,2.4549,cisi_india,466,India_0466.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n466_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,(M-534),1862|2005|2005|3225,tmp/effective_unicity_directionality_public_route_probe/pages/24_M_534_cisi_india_n466_4.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n466_4_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/24_M_534_cisi_india_n466_4_context_enhanced_x2.jpg,74cc40dea2b05c8fa863c42a571a87058d22961959b5201553fd6689b4d68b2b,f64383d477c51fbf53220a37fa58763da7c841cffefbb9fa62d38194ac3f3d07,fb80bea579ec4fac2643867ee949be6e630f5b686c157edd09dbe96d3c47008c,2358,3439,1302|1185|2358|3439,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,27,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-525,M-1475;M-525,3000.1,Mohenjo-daro,TAB:C,Gaur,R/L,+423-003-001-900-740-690-435-255+,423 003 001 900 740 690 435 255,2.409404,cisi_pakistan,40,Pakistan_0040.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n40_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-525,2364|2496|2496|3931,tmp/effective_unicity_directionality_public_route_probe/pages/27_M_525_cisi_pakistan_n40_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/27_M_525_cisi_pakistan_n40_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/27_M_525_cisi_pakistan_n40_1_context_enhanced_x2.jpg,2a6526e4a9b5bf20554e5910ac28fcacdf383fad86f39749385e419a0b93c2a4,7733671bea3df51e7f1a9a6f4b2ec8df29e777c3448562dd54dd60ce9de7e881,93fd00eb3b19f229ae6aa30ae2484227426cdebb4062411bab5441b9d355ccbd,3192,4503,1804|1676|3192|4291,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,2,27,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-525,M-1475;M-525,3000.1,Mohenjo-daro,TAB:C,Gaur,R/L,+423-003-001-900-740-690-435-255+,423 003 001 900 740 690 435 255,2.409404,cisi_india,167,India_0167.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-525,652|755|755|833,tmp/effective_unicity_directionality_public_route_probe/pages/27_M_525_cisi_india_n167_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/27_M_525_cisi_india_n167_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/27_M_525_cisi_india_n167_2_context_enhanced_x2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,7f7669299a66b9112e8c247ea558b014699c3f1c0635c913fac6c17a590b1cad,a7f5e9c632119e7689fb882fe160a0b70bd3a4673075b29ee974ea2d3e551e78,2436,3483,92|0|1475|1193,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,3,27,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-525,M-1475;M-525,3000.1,Mohenjo-daro,TAB:C,Gaur,R/L,+423-003-001-900-740-690-435-255+,423 003 001 900 740 690 435 255,2.409404,cisi_india,598,India_0598.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n598_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-525,652|755|755|833,tmp/effective_unicity_directionality_public_route_probe/pages/27_M_525_cisi_india_n598_3.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/27_M_525_cisi_india_n598_3_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/27_M_525_cisi_india_n598_3_context_enhanced_x2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,7f7669299a66b9112e8c247ea558b014699c3f1c0635c913fac6c17a590b1cad,a7f5e9c632119e7689fb882fe160a0b70bd3a4673075b29ee974ea2d3e551e78,2436,3483,92|0|1475|1193,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,28,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-1315,M-1315,3620.1,Mohenjo-daro,SEAL:R,None,R/L,+617-142-240+,617 142 240,2.404709,cisi_pakistan,202,Pakistan_0202.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M 1315,404|440|564|4342,tmp/effective_unicity_directionality_public_route_probe/pages/28_M_1315_cisi_pakistan_n202_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/28_M_1315_cisi_pakistan_n202_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/28_M_1315_cisi_pakistan_n202_1_context_enhanced_x2.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,087310c7b6136e6759e4754c4e3b6873f3e3779958c9c47b9e4751cd73558a87,230f1e2052a29b9892be0d5280ae32fb8b9b3ba5fdfb554839540f0b60801e70,3236,4566,0|0|1284|4566,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,29,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-386,M-386,2882.1,Mohenjo-daro,SEAL:R,None,R/L,+405-004-001-139+,405 004 001 139,2.404551,cisi_india,130,India_0130.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n130_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-386,1092|1193|1193|2094,tmp/effective_unicity_directionality_public_route_probe/pages/29_M_386_cisi_india_n130_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/29_M_386_cisi_india_n130_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/29_M_386_cisi_india_n130_1_context_enhanced_x2.jpg,7d06f2c09c66bf3148657014f7c35949634f282b766446598dfdebfc3d268cc9,d60d3bb8c14ab9d4eea74ce5bf0b127e8c9db0a5e23ea7a99a6804314a56ec09,24c4ffe9e075b3f049742cf9412c3370e379225f0d48ea53d140b53246dbde12,2381,3462,532|373|1913|2454,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,2,29,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-386,M-386,2882.1,Mohenjo-daro,SEAL:R,None,R/L,+405-004-001-139+,405 004 001 139,2.404551,cisi_india,561,India_0561.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n561_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-386,1092|1193|1193|2094,tmp/effective_unicity_directionality_public_route_probe/pages/29_M_386_cisi_india_n561_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/29_M_386_cisi_india_n561_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/29_M_386_cisi_india_n561_2_context_enhanced_x2.jpg,7d06f2c09c66bf3148657014f7c35949634f282b766446598dfdebfc3d268cc9,d60d3bb8c14ab9d4eea74ce5bf0b127e8c9db0a5e23ea7a99a6804314a56ec09,24c4ffe9e075b3f049742cf9412c3370e379225f0d48ea53d140b53246dbde12,2381,3462,532|373|1913|2454,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,30,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,H-158,H-158,1199.1,Harappa,SEAL:R,None,R/L,+154-806-472-001-740-405-590+,154 806 472 001 740 405 590,2.388833,cisi_india,237,India_0237.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n237_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_volume_mismatch_check_needed,H-158,1141|1237|1237|2980,tmp/effective_unicity_directionality_public_route_probe/pages/30_H_158_cisi_india_n237_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/30_H_158_cisi_india_n237_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/30_H_158_cisi_india_n237_1_context_enhanced_x2.jpg,f4140ae624d063b47632587d4b78fbf7aef6d6604ffed197be41d08d1528b24f,d17b9f2a9dfd11bed739c339210badbdbb6af8745a32e9a3e75f7e502f4ae879,22c0fac9ac5b7e09396757a769fe1de76a03a318135ed6f0e19bfc8949b4ab37,2443,3460,581|417|1957|3340,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,2,30,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,H-158,H-158,1199.1,Harappa,SEAL:R,None,R/L,+154-806-472-001-740-405-590+,154 806 472 001 740 405 590,2.388833,cisi_india,668,India_0668.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n668_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,H-158,1141|1237|1237|2980,tmp/effective_unicity_directionality_public_route_probe/pages/30_H_158_cisi_india_n668_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/30_H_158_cisi_india_n668_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/30_H_158_cisi_india_n668_2_context_enhanced_x2.jpg,f4140ae624d063b47632587d4b78fbf7aef6d6604ffed197be41d08d1528b24f,d17b9f2a9dfd11bed739c339210badbdbb6af8745a32e9a3e75f7e502f4ae879,22c0fac9ac5b7e09396757a769fe1de76a03a318135ed6f0e19bfc8949b4ab37,2443,3460,581|417|1957|3340,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,34,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-171,M-171,2696.1,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+407-061-740-923-233-806-060-692+,407 061 740 923 233 806 060 692,2.370567,cisi_india,85,India_0085.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n85_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-171,1168|1260|1260|3237,tmp/effective_unicity_directionality_public_route_probe/pages/34_M_171_cisi_india_n85_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/34_M_171_cisi_india_n85_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/34_M_171_cisi_india_n85_1_context_enhanced_x2.jpg,e027ac1d40229b399029b7fd30f9ea0d2a65d3bd9d2a31873b7ae29c62cc08d9,b7b4c56346736fde6513527745c0239e06294a9ef4f18b560fea18f1cd0b0b6a,92af1d3ef3264cefc9ea293d60fbe43cb0688d379de5744383342103cc8eae18,2433,3448,608|440|1980|3448,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,2,34,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-171,M-171,2696.1,Mohenjo-daro,SEAL:S,Bull1:W,R/L,+407-061-740-923-233-806-060-692+,407 061 740 923 233 806 060 692,2.370567,cisi_india,516,India_0516.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n516_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-171,1168|1260|1260|3237,tmp/effective_unicity_directionality_public_route_probe/pages/34_M_171_cisi_india_n516_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/34_M_171_cisi_india_n516_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/34_M_171_cisi_india_n516_2_context_enhanced_x2.jpg,e027ac1d40229b399029b7fd30f9ea0d2a65d3bd9d2a31873b7ae29c62cc08d9,b7b4c56346736fde6513527745c0239e06294a9ef4f18b560fea18f1cd0b0b6a,92af1d3ef3264cefc9ea293d60fbe43cb0688d379de5744383342103cc8eae18,2433,3448,608|440|1980|3448,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,35,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-567,M-1515;M-1516;M-1517;M-567;M-568;M-569,3038.1,Mohenjo-daro,TAB:C,Gaur,R/L,+407-061-845-240-798+,407 061 845 240 798,2.363285,cisi_india,34,India_0034.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n34_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,(M-567,1853|1523|2004|2004,tmp/effective_unicity_directionality_public_route_probe/pages/35_M_567_cisi_india_n34_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/35_M_567_cisi_india_n34_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/35_M_567_cisi_india_n34_1_context_enhanced_x2.jpg,29d08f8d3fc6dec77910ebd9e432d6654913775c5c19e34040c29698f8873dca,bef3d003cc570a16774e8d1aeb7c997ff24246d0decacc24f6b59718c5b14960,03ae5a4c714a01b80d74cba56c3130934338232d0276fb2d718f86108f4ffb5c,2381,3435,1293|703|2381|2364,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,2,35,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-567,M-1515;M-1516;M-1517;M-567;M-568;M-569,3038.1,Mohenjo-daro,TAB:C,Gaur,R/L,+407-061-845-240-798+,407 061 845 240 798,2.363285,cisi_india,465,India_0465.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n465_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,(M-567,1853|1523|2004|2004,tmp/effective_unicity_directionality_public_route_probe/pages/35_M_567_cisi_india_n465_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/35_M_567_cisi_india_n465_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/35_M_567_cisi_india_n465_2_context_enhanced_x2.jpg,29d08f8d3fc6dec77910ebd9e432d6654913775c5c19e34040c29698f8873dca,bef3d003cc570a16774e8d1aeb7c997ff24246d0decacc24f6b59718c5b14960,03ae5a4c714a01b80d74cba56c3130934338232d0276fb2d718f86108f4ffb5c,2381,3435,1293|703|2381|2364,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,39,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,H-659,H-659,1574.1,Harappa,SEAL:R,None,R/L,+407-845-140-740-233-240-798-365-263+,407 845 140 740 233 240 798 365 263,2.294623,cisi_pakistan,343,Pakistan_0343.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n343_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,H-659,2385|1534|2514|2514,tmp/effective_unicity_directionality_public_route_probe/pages/39_H_659_cisi_pakistan_n343_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/39_H_659_cisi_pakistan_n343_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/39_H_659_cisi_pakistan_n343_1_context_enhanced_x2.jpg,05d50097bc8ba7f1f3547d50e36254248bbaa018da4e77f32ce2e9a8184d24b8,8c977d2a082d2d9f28e6df963eb132e9ed2c15fcd6b32df2f7452bd7b75b5464,ffc2daba85e9bc5b1f251186b47d0810200b48ef3787a696b06ca63e9530764b,3254,4538,1825|714|3234|2874,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,40,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-127,M-127,2654.1,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+565-740-220-741-176+,565 740 220 741 176,2.289074,cisi_india,77,India_0077.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n77_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-127,1536|1636|1636|3248,tmp/effective_unicity_directionality_public_route_probe/pages/40_M_127_cisi_india_n77_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/40_M_127_cisi_india_n77_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/40_M_127_cisi_india_n77_1_context_enhanced_x2.jpg,02e4ca6170aba0c2edead7217b23dbacafd189be2be84f11462867173d45f9b3,70415f3a581ed2ae9df7a34e42bf7f27ba2dcf6fc2adcb0fa55aced2653717f2,91665d08d32a3b58e0e32ec11ee503720fa5848aaf659ea5bf3c693976f99baf,2433,3431,976|816|2356|3431,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,2,40,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-127,M-127,2654.1,Mohenjo-daro,SEAL:S,Bull1:J,R/L,+565-740-220-741-176+,565 740 220 741 176,2.289074,cisi_india,508,India_0508.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n508_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M-127,1536|1636|1636|3248,tmp/effective_unicity_directionality_public_route_probe/pages/40_M_127_cisi_india_n508_2.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/40_M_127_cisi_india_n508_2_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/40_M_127_cisi_india_n508_2_context_enhanced_x2.jpg,02e4ca6170aba0c2edead7217b23dbacafd189be2be84f11462867173d45f9b3,70415f3a581ed2ae9df7a34e42bf7f27ba2dcf6fc2adcb0fa55aced2653717f2,91665d08d32a3b58e0e32ec11ee503720fa5848aaf659ea5bf3c693976f99baf,2433,3431,976|816|2356|3431,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
2026-05-29,directionality_public_route_probe_v1,1,42,P1_acquire_high_positive_source,find_public_or_request_source_route,stored_higher,M-1322,M-1322,3627.1,Mohenjo-daro,SEAL:R,None,R/L,+423-003-491+,423 003 491,2.283392,cisi_pakistan,203,Pakistan_0203.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_review,M-1322,1351|1513|1513|3325,tmp/effective_unicity_directionality_public_route_probe/pages/42_M_1322_cisi_pakistan_n203_1.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/42_M_1322_cisi_pakistan_n203_1_context.jpg,tmp/effective_unicity_directionality_public_route_probe/crops/42_M_1322_cisi_pakistan_n203_1_context_enhanced_x2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,94eca2bc921a8a304fc1edfca3c14223a222af69e398c56a0fc8232b94cab312,60b6f33307040d5241e42cb0792969d3e4965fa5b4f40cd7bd1a7f10f1527ea1,3230,4566,791|693|2233|3685,"OCR-exact route candidate only; red box marks label, not text. Needs visual source-panel review.",0
