"tokenization","scope","control","iteration","rows","tokens","unique_tokens","exact_sequence_groups","exact_duplicate_groups","exact_duplicate_rows","top_sequence_count","collapsed_rows","stored_higher_share","frequency_top1_accuracy","position_top1_accuracy","length_position_top1_accuracy","bidirectional_top1_accuracy","bidirectional_top5_accuracy"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","26","299","893","251","283","10","26","4","283","0.250951","0.243931","0.243931","0.23237","0.236994","0.352601"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","27","299","893","251","276","10","33","7","276","0.40625","0.235639","0.235639","0.234467","0.228605","0.362251"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","28","299","893","251","282","7","24","7","282","0.44697","0.246544","0.240783","0.239631","0.233871","0.373272"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","29","299","893","251","279","7","27","8","279","0.410853","0.236321","0.236321","0.235157","0.228172","0.362049"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","30","299","893","251","274","8","33","8","274","0.420233","0.234467","0.234467","0.233294","0.228605","0.362251"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","31","299","893","251","286","3","16","7","286","0.43985","0.243429","0.243429","0.227429","0.237714","0.364571"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","32","299","893","251","285","7","21","7","285","0.415094","0.24656","0.24656","0.245413","0.24656","0.388761"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","33","299","893","251","278","9","30","9","278","0.522727","0.239861","0.239861","0.238702","0.229432","0.365006"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","34","299","893","251","277","11","33","6","277","0.432432","0.236534","0.236534","0.23185","0.23185","0.366511"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","35","299","893","251","276","11","34","10","276","0.453846","0.234813","0.234813","0.233645","0.228972","0.360981"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","36","299","893","251","288","6","17","6","288","0.481203","0.245714","0.241143","0.24","0.238857","0.381714"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","37","299","893","251","277","10","32","5","277","0.40856","0.245327","0.239486","0.23014","0.238318","0.370327"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","38","299","893","251","282","7","24","6","282","0.479245","0.244828","0.244828","0.243678","0.236782","0.368966"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","39","299","893","251","281","9","27","5","281","0.465649","0.245087","0.245087","0.245087","0.239306","0.375723"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","40","299","893","251","277","8","30","9","277","0.388462","0.236597","0.236597","0.235431","0.226107","0.374126"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","41","299","893","251","277","9","31","7","277","0.365385","0.240698","0.225581","0.239535","0.225581","0.355814"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","42","299","893","251","284","7","22","4","284","0.385496","0.243368","0.243368","0.232987","0.237601","0.362168"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","43","299","893","251","278","10","31","7","278","0.383721","0.238596","0.238596","0.232749","0.232749","0.366082"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","44","299","893","251","282","10","27","6","282","0.390152","0.242494","0.242494","0.237875","0.233256","0.374134"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","45","299","893","251","275","9","33","10","275","0.376923","0.233372","0.233372","0.214702","0.22287","0.373396"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","46","299","893","251","287","6","18","5","287","0.418868","0.249428","0.249428","0.240275","0.242563","0.39016"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","47","299","893","251","284","10","25","6","284","0.426415","0.245977","0.245977","0.244828","0.23908","0.375862"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","48","299","893","251","282","10","27","7","282","0.5","0.243056","0.243056","0.238426","0.236111","0.380787"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","49","299","893","251","281","8","26","5","281","0.328244","0.244213","0.244213","0.243056","0.238426","0.373843"
"word_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","50","299","893","251","280","9","28","5","280","0.480916","0.243337","0.243337","0.244496","0.24102","0.362688"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","1","299","893","251","282","11","28","5","282","0.90625","0.248548","0.296167","0.297329","0.245064","0.423926"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","2","299","893","251","282","11","28","5","282","0.902344","0.248548","0.304297","0.29849","0.240418","0.409988"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","3","299","893","251","282","11","28","5","282","0.910156","0.248548","0.292683","0.297329","0.243902","0.409988"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","4","299","893","251","280","13","32","5","280","0.901575","0.245614","0.297076","0.288889","0.238596","0.405848"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","5","299","893","251","282","11","28","5","282","0.898438","0.248548","0.303136","0.292683","0.243902","0.413473"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","6","299","893","251","282","11","28","5","282","0.902344","0.248548","0.29849","0.297329","0.245064","0.415796"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","7","299","893","251","281","12","30","5","281","0.917647","0.247086","0.297203","0.296037","0.245921","0.43007"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","8","299","893","251","281","12","30","5","281","0.909804","0.249417","0.297203","0.298368","0.244755","0.410256"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","9","299","893","251","282","11","28","5","282","0.910156","0.248548","0.295006","0.297329","0.239257","0.41115"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","10","299","893","251","280","13","32","5","280","0.909449","0.245614","0.298246","0.294737","0.243275","0.423392"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","11","299","893","251","282","11","28","5","282","0.914063","0.248548","0.301974","0.29036","0.243902","0.433217"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","12","299","893","251","282","11","28","5","282","0.90625","0.248548","0.295006","0.297329","0.243902","0.422764"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","13","299","893","251","282","11","28","5","282","0.910156","0.248548","0.293844","0.29036","0.24158","0.437863"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","14","299","893","251","282","11","28","5","282","0.90625","0.248548","0.297329","0.297329","0.239257","0.406504"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","15","299","893","251","282","11","28","5","282","0.90625","0.248548","0.296167","0.297329","0.242741","0.423926"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","16","299","893","251","282","11","28","5","282","0.917969","0.248548","0.29849","0.297329","0.242741","0.426249"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","17","299","893","251","282","11","28","5","282","0.898438","0.248548","0.29849","0.297329","0.239257","0.401858"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","18","299","893","251","282","11","28","5","282","0.90625","0.248548","0.293844","0.297329","0.245064","0.418118"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","19","299","893","251","282","11","28","5","282","0.914063","0.248548","0.29849","0.297329","0.240418","0.414634"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","20","299","893","251","281","12","30","5","281","0.917647","0.247086","0.29021","0.284382","0.242424","0.409091"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","21","299","893","251","280","13","32","5","280","0.901575","0.245902","0.295082","0.293911","0.235363","0.421546"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","22","299","893","251","281","12","30","5","281","0.913725","0.247086","0.297203","0.296037","0.242424","0.428904"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","23","299","893","251","282","11","28","5","282","0.914063","0.248548","0.296167","0.297329","0.243902","0.42741"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","24","299","893","251","282","11","28","5","282","0.914063","0.248548","0.301974","0.297329","0.242741","0.420441"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","25","299","893","251","281","12","30","5","281","0.913725","0.247086","0.291375","0.296037","0.240093","0.410256"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","26","299","893","251","280","13","32","5","280","0.909449","0.246784","0.280702","0.295906","0.238596","0.418713"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","27","299","893","251","281","12","30","5","281","0.901961","0.247086","0.293706","0.296037","0.241259","0.411422"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","28","299","893","251","280","13","32","5","280","0.909449","0.246784","0.295906","0.297076","0.238596","0.419883"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","29","299","893","251","281","12","30","5","281","0.913725","0.248252","0.298368","0.297203","0.242424","0.414918"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","30","299","893","251","282","11","28","5","282","0.914063","0.248548","0.297329","0.297329","0.243902","0.422764"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","31","299","893","251","282","11","28","5","282","0.910156","0.248548","0.300813","0.297329","0.242741","0.421603"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","32","299","893","251","282","11","28","5","282","0.910156","0.248548","0.293844","0.297329","0.242741","0.416957"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","33","299","893","251","282","11","28","5","282","0.914063","0.248548","0.297329","0.292683","0.245064","0.432056"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","34","299","893","251","281","12","30","5","281","0.913725","0.247086","0.291375","0.29021","0.245921","0.41958"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","35","299","893","251","282","11","28","5","282","0.917969","0.248548","0.297329","0.297329","0.238095","0.425087"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","36","299","893","251","282","11","28","5","282","0.90625","0.248548","0.297329","0.297329","0.238095","0.425087"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","37","299","893","251","281","12","30","5","281","0.909804","0.247086","0.291375","0.296037","0.241259","0.410256"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","38","299","893","251","282","11","28","5","282","0.917969","0.248548","0.29036","0.297329","0.242741","0.418118"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","39","299","893","251","281","12","30","5","281","0.905882","0.248252","0.292541","0.298368","0.244755","0.428904"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","40","299","893","251","281","12","30","5","281","0.917647","0.248252","0.292541","0.297203","0.241259","0.403263"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","41","299","893","251","282","11","28","5","282","0.910156","0.248548","0.301974","0.297329","0.247387","0.423926"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","42","299","893","251","281","12","30","5","281","0.913725","0.248252","0.291375","0.297203","0.240093","0.424242"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","43","299","893","251","281","12","30","5","281","0.913725","0.247086","0.293706","0.298368","0.245921","0.432401"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","44","299","893","251","281","12","30","5","281","0.909804","0.248252","0.30303","0.29021","0.245921","0.427739"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","45","299","893","251","282","11","28","5","282","0.90625","0.248548","0.29849","0.293844","0.245064","0.429733"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","46","299","893","251","281","12","30","5","281","0.913725","0.248252","0.298368","0.291375","0.24359","0.399767"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","47","299","893","251","281","12","30","5","281","0.909804","0.247375","0.298716","0.291715","0.236873","0.411902"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","48","299","893","251","281","12","30","5","281","0.905882","0.249417","0.297203","0.291375","0.238928","0.409091"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","49","299","893","251","282","11","28","5","282","0.910156","0.248548","0.292683","0.291521","0.247387","0.416957"
"word_tokens","real_series_d_513_ivc_p95_length_cap","edge_frame_shuffle","50","299","893","251","282","11","28","5","282","0.914063","0.248548","0.29036","0.297329","0.24971","0.41928"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","1","299","893","251","287","11","23","3","287","0.938697","0.251724","0.32069","0.32069","0.266667","0.431034"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","2","299","893","251","287","9","21","4","287","0.91954","0.251435","0.320321","0.320321","0.254879","0.440873"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","3","299","893","251","285","10","24","3","285","0.938224","0.250288","0.319493","0.324106","0.253749","0.441753"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","4","299","893","251","287","10","22","4","287","0.94636","0.251724","0.32069","0.32069","0.256322","0.436782"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","5","299","893","251","288","9","20","4","288","0.950382","0.252005","0.320733","0.320733","0.262314","0.439863"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","6","299","893","251","287","10","22","3","287","0.942529","0.251435","0.32721","0.320321","0.264064","0.440873"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","7","299","893","251","286","13","26","2","286","0.946154","0.252304","0.321429","0.321429","0.264977","0.440092"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","8","299","893","251","289","8","18","3","289","0.939163","0.252571","0.321143","0.321143","0.262857","0.448"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","9","299","893","251","288","7","18","4","288","0.931298","0.252005","0.320733","0.320733","0.266896","0.430699"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","10","299","893","251","286","10","23","3","286","0.930769","0.250863","0.319908","0.319908","0.266974","0.454545"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","11","299","893","251","287","10","22","3","287","0.931034","0.251435","0.320321","0.320321","0.259472","0.440873"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","12","299","893","251","290","8","17","3","290","0.939394","0.253136","0.321551","0.321551","0.299886","0.429875"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","13","299","893","251","285","12","26","3","285","0.934363","0.250288","0.319493","0.319493","0.264129","0.439446"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","14","299","893","251","287","9","21","3","287","0.938697","0.251435","0.320321","0.320321","0.26062","0.443169"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","15","299","893","251","288","9","20","3","288","0.935115","0.252005","0.320733","0.320733","0.266896","0.451317"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","16","299","893","251","291","6","14","4","291","0.939623","0.253697","0.321957","0.326507","0.267349","0.425484"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","17","299","893","251","289","7","17","4","289","0.939163","0.252571","0.321143","0.321143","0.259429","0.457143"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","18","299","893","251","285","12","26","3","285","0.942085","0.251442","0.320646","0.320646","0.253749","0.43714"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","19","299","893","251","286","9","22","4","286","0.930769","0.250863","0.319908","0.319908","0.26122","0.422325"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","20","299","893","251","284","11","26","4","284","0.922481","0.25","0.319444","0.319444","0.248843","0.44213"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","21","299","893","251","287","10","22","3","287","0.934866","0.251435","0.320321","0.320321","0.254879","0.429392"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","22","299","893","251","283","11","27","4","283","0.92607","0.25","0.318605","0.318605","0.25814","0.439535"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","23","299","893","251","290","8","17","3","290","0.935606","0.253136","0.321551","0.321551","0.261117","0.449259"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","24","299","893","251","286","10","23","3","286","0.938462","0.250863","0.319908","0.319908","0.26122","0.422325"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","25","299","893","251","287","11","23","3","287","0.934866","0.252304","0.319124","0.319124","0.25","0.428571"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","26","299","893","251","284","12","27","5","284","0.94186","0.249131","0.318656","0.318656","0.258401","0.434531"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","27","299","893","251","289","9","19","3","289","0.946768","0.252005","0.320733","0.320733","0.290951","0.436426"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","28","299","893","251","287","9","21","4","287","0.942529","0.251724","0.32069","0.324138","0.26092","0.431034"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","29","299","893","251","291","6","14","4","291","0.954717","0.253697","0.321957","0.321957","0.261661","0.450512"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","30","299","893","251","288","9","20","3","288","0.938931","0.252005","0.327606","0.320733","0.264605","0.435281"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","31","299","893","251","285","9","23","5","285","0.92278","0.251442","0.327566","0.320646","0.257209","0.431373"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","32","299","893","251","291","6","14","3","291","0.954717","0.253697","0.321957","0.326507","0.267349","0.426621"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","33","299","893","251","287","10","22","3","287","0.94636","0.251724","0.32069","0.32069","0.266667","0.444828"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","34","299","893","251","288","9","20","3","288","0.931298","0.252005","0.320733","0.325315","0.26575","0.437572"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","35","299","893","251","289","8","18","3","289","0.942966","0.252571","0.321143","0.325714","0.261714","0.444571"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","36","299","893","251","289","9","19","3","289","0.942966","0.253714","0.322286","0.322286","0.270857","0.438857"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","37","299","893","251","287","9","21","3","287","0.927203","0.252874","0.321839","0.321839","0.264368","0.432184"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","38","299","893","251","288","10","21","3","288","0.942748","0.25315","0.328751","0.321879","0.26575","0.41008"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","39","299","893","251","288","9","20","3","288","0.946565","0.25315","0.321879","0.321879","0.263459","0.439863"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","40","299","893","251","287","7","19","5","287","0.950192","0.251435","0.320321","0.320321","0.261768","0.444317"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","41","299","893","251","287","7","19","5","287","0.927203","0.252583","0.32147","0.32147","0.293915","0.456946"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","42","299","893","251","285","9","23","4","285","0.949807","0.251442","0.327566","0.324106","0.258362","0.415225"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","43","299","893","251","289","7","17","4","289","0.942966","0.25286","0.32151","0.32151","0.256293","0.44508"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","44","299","893","251","283","12","28","3","283","0.92607","0.24971","0.319396","0.319396","0.255517","0.43554"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","45","299","893","251","286","10","23","4","286","0.942308","0.250863","0.319908","0.319908","0.254315","0.438435"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","46","299","893","251","287","9","21","3","287","0.954023","0.251724","0.32069","0.32069","0.26092","0.441379"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","47","299","893","251","284","12","27","3","284","0.934109","0.249711","0.319075","0.319075","0.261272","0.443931"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","48","299","893","251","288","9","20","3","288","0.942748","0.25315","0.321879","0.321879","0.257732","0.438717"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","49","299","893","251","283","10","26","5","283","0.933852","0.24971","0.319396","0.319396","0.295006","0.442509"
"word_tokens","real_series_d_513_ivc_p95_length_cap","position_slot_shuffle","50","299","893","251","289","8","18","4","289","0.942966","0.251716","0.320366","0.320366","0.259725","0.433638"
