date,repair_id,cisi,role,crop_kind,crop_stage,control_subtype,denominator_group,denominator_inclusion,match_set_id,matched_target_cisi,match_basis,source_family_key,near_duplicate_group_id,route_rank,queue_rank,volume,page_index,source_url,match_text,source_grade_status,source_page,source_page_sha256,parent_crop_sha256,image_width,image_height,xml_width,xml_height,ocr_label_coords_xml,label_box_image_coords,label_box_width,label_box_height,label_match_compactness_status,method,candidate_rank,crop_box_xyxy,crop_width,crop_height,crop_aspect_ratio,dark_pixel_fraction,component_area_downsampled,component_bbox_image_coords,component_centroid_image_coords,component_score,ocr_word_overlap_count,label_box_overlap_fraction,label_exclusion_status,candidate_preflight_status,source_crop,enhanced_crop,source_crop_sha256,enhanced_crop_sha256,notes,accepted_claims_increment
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1322,reserve_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,reserve_real_object_panel_negative,reserve_not_denominator,excluded_from_real_negative_denominator,M-1322|cisi_pakistan|n203|r2,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n203,,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,f1a58e1ffc2c783beca84a3547920b3b3739ee012e0e2bc9194e9f60b6593fff,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,component_largest_in_search,7,1753|1953|3065|2801,1312,848,1.54717,0.529778,43839,1785|1975|3033|2779,2482|2338,45777.303446,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1322_cisi_pakistan_n203_r2_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1322_cisi_pakistan_n203_r2_7_component_largest_in_search_enhanced_x2.png,d5294d185a8398d7f04b228458b23f782d2e1346927116aea83cea88a3ded551,1c625c4f6ce7f163df5a229003178fb3ce0f1a2057b518db7bd70d21fed0c99c,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1458,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1458|cisi_pakistan|n234|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|-|cisi_pakistan|n234,,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,0f9ef699cad84978fd0c255ddebd78c604402ab035dd2b4b264d019843e94ff6,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,above_label_wide,1,989|3259|2265|4169,1276,910,1.402198,0.551033,,,,,2,0.0,label_box_excluded,ocr_word_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_1_above_label_wide_enhanced_x2.png,551942db6b3c310dee3f88587ff502f79395f544b13853896febb7d0d2a1ea17,183b1a448fe1af0e4308f4574f5a43db58d92dc5257adcbc3541dfde832af8ae,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1458,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1458|cisi_pakistan|n234|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|-|cisi_pakistan|n234,,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,0f9ef699cad84978fd0c255ddebd78c604402ab035dd2b4b264d019843e94ff6,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,below_label_wide,2,989|4349|2265|4542,1276,193,6.611399,0.0,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_2_below_label_wide_enhanced_x2.png,008931286f5161c4f1a2721df7389df581d861810fd2cfed2e4de75213723ae8,fb7a54477bd82120e5f5a7b9569e847e23a82612aaad2cfaa72f4bb1de4a47b3,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1458,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1458|cisi_pakistan|n234|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|-|cisi_pakistan|n234,,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,0f9ef699cad84978fd0c255ddebd78c604402ab035dd2b4b264d019843e94ff6,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,around_label_without_center_label,3,989|3679|2265|4542,1276,863,1.478563,0.398343,,,,,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_3_around_label_without_center_label_enhanced_x2.png,5ddcead47bc1446e2255a440ab273098e0273845acbbfae5f4cf80e5a17d9568,ee164226c36d4921a99dfd993a14a629cbd31479c6bb0a2468935b4a70152c77,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1458,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1458|cisi_pakistan|n234|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|-|cisi_pakistan|n234,,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,0f9ef699cad84978fd0c255ddebd78c604402ab035dd2b4b264d019843e94ff6,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,957|3329|2297|4191,1340,862,1.554524,0.605416,635617,989|3351|2265|4169,1627|3760,1271234.0,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,a46fe30dca48692aa4dec0bb94a0c0571aa95a1efb76c2a3daa7ca1a8518e64a,8f1210a8ea5e5a39fba000cfa095ee4fc02c9f6dfb99ee92de403aebad094292,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1458,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1458|cisi_pakistan|n234|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|-|cisi_pakistan|n234,,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,0f9ef699cad84978fd0c255ddebd78c604402ab035dd2b4b264d019843e94ff6,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,component_nearest_high_score,4,1207|3349|2119|4229,912,880,1.036364,0.75382,44189,1239|3371|2087|4243,1665|3798,95245.867006,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_4_component_nearest_high_score_enhanced_x2.png,94a27b750890258e3fcfcb5ff8b8d9de202306250cd6d45d52c069401216f68c,708d6b373f8ca45141dca7fd360ee9bc8e88379c298b4dc2d4186330c48d89eb,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1458,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1458|cisi_pakistan|n234|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|-|cisi_pakistan|n234,,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,0f9ef699cad84978fd0c255ddebd78c604402ab035dd2b4b264d019843e94ff6,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,component_above_high_score,5,1207|3349|2119|4229,912,880,1.036364,0.75382,44189,1239|3371|2087|4243,1665|3798,95245.867006,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_5_component_above_high_score_enhanced_x2.png,94a27b750890258e3fcfcb5ff8b8d9de202306250cd6d45d52c069401216f68c,708d6b373f8ca45141dca7fd360ee9bc8e88379c298b4dc2d4186330c48d89eb,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1458,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1458|cisi_pakistan|n234|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|-|cisi_pakistan|n234,,1,5,cisi_pakistan,234,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n234_w2000.jpg,M 1458,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/5_M_1458_cisi_pakistan_n234_1.jpg,a111e2cca57964bbad170d536d17faa78e750ea768b6d9eb32196e770119c0bc,0f9ef699cad84978fd0c255ddebd78c604402ab035dd2b4b264d019843e94ff6,3227,4542,3227,4542,1549|4239|1705|4279,1549|4239|1705|4279,156,40,compact_label_match_candidate,component_largest_in_search,6,1207|3349|2119|4229,912,880,1.036364,0.75382,44189,1239|3371|2087|4243,1665|3798,95245.867006,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_6_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1458_cisi_pakistan_n234_r1_6_component_largest_in_search_enhanced_x2.png,94a27b750890258e3fcfcb5ff8b8d9de202306250cd6d45d52c069401216f68c,708d6b373f8ca45141dca7fd360ee9bc8e88379c298b4dc2d4186330c48d89eb,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1523,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1523|cisi_pakistan|n253|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|Comp|cisi_pakistan|n253,,1,16,cisi_pakistan,253,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n253_w2000.jpg,M-1523,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/16_M_1523_cisi_pakistan_n253_1.jpg,033c6b182b1f46e63c3151ab4ed88c767e7f546b97f7f1eb4ca6a8f6a0823b3b,cbf4a61e838b44bf995f1a88b0270ba5be27dd36892d777c434895ce19d0fe2e,3240,4523,3240,4523,716|3151|876|3191,716|3151|876|3191,160,40,compact_label_match_candidate,above_label_wide,1,156|2171|1436|3081,1280,910,1.406593,0.646049,,,,,5,0.0,label_box_excluded,ocr_word_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_1_above_label_wide_enhanced_x2.png,98025cf653cafeec852f35a7f71999b3ce31f6a3745b7508dd46f8f0d150e0dc,ac314c5c65ee17412c4a53189377471cabadfdf8d56e2bbd809c8287c2711795,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1523,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1523|cisi_pakistan|n253|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|Comp|cisi_pakistan|n253,,1,16,cisi_pakistan,253,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n253_w2000.jpg,M-1523,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/16_M_1523_cisi_pakistan_n253_1.jpg,033c6b182b1f46e63c3151ab4ed88c767e7f546b97f7f1eb4ca6a8f6a0823b3b,cbf4a61e838b44bf995f1a88b0270ba5be27dd36892d777c434895ce19d0fe2e,3240,4523,3240,4523,716|3151|876|3191,716|3151|876|3191,160,40,compact_label_match_candidate,below_label_wide,2,156|3261|1436|4171,1280,910,1.406593,0.773613,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_2_below_label_wide_enhanced_x2.png,e1cef4dd4ede715f00d14083e6c53b74f7a2f7ff15ca0c92850963239f1694d4,628c4888f794e10acabc8858e34c94a0632b6decc2d7686091182197ea200e0a,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1523,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1523|cisi_pakistan|n253|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|Comp|cisi_pakistan|n253,,1,16,cisi_pakistan,253,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n253_w2000.jpg,M-1523,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/16_M_1523_cisi_pakistan_n253_1.jpg,033c6b182b1f46e63c3151ab4ed88c767e7f546b97f7f1eb4ca6a8f6a0823b3b,cbf4a61e838b44bf995f1a88b0270ba5be27dd36892d777c434895ce19d0fe2e,3240,4523,3240,4523,716|3151|876|3191,716|3151|876|3191,160,40,compact_label_match_candidate,around_label_without_center_label,3,156|2591|1436|3751,1280,1160,1.103448,0.66637,,,,,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_3_around_label_without_center_label_enhanced_x2.png,ebaa89e9814c17b281a842c6124c414f33a404097b3a59363a4868f20b529372,490d370cb4379770f0e39d37d7c6fc21bb10e1e60d9d8af1c356de1d2175e28d,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1523,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1523|cisi_pakistan|n253|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|Comp|cisi_pakistan|n253,,1,16,cisi_pakistan,253,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n253_w2000.jpg,M-1523,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/16_M_1523_cisi_pakistan_n253_1.jpg,033c6b182b1f46e63c3151ab4ed88c767e7f546b97f7f1eb4ca6a8f6a0823b3b,cbf4a61e838b44bf995f1a88b0270ba5be27dd36892d777c434895ce19d0fe2e,3240,4523,3240,4523,716|3151|876|3191,716|3151|876|3191,160,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,216|2369|1412|3103,1196,734,1.629428,0.863612,745773,248|2391|1380|3081,814|2736,1710488.53211,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,3313853d9db0a8779b698fa208d14be7844be4934aa965bf39a5160bf11b4067,3493d3c7c4c75f1e1500308bf9ec4874ceea7ac44869339b77cad42748d1639d,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1523,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1523|cisi_pakistan|n253|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|Comp|cisi_pakistan|n253,,1,16,cisi_pakistan,253,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n253_w2000.jpg,M-1523,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/16_M_1523_cisi_pakistan_n253_1.jpg,033c6b182b1f46e63c3151ab4ed88c767e7f546b97f7f1eb4ca6a8f6a0823b3b,cbf4a61e838b44bf995f1a88b0270ba5be27dd36892d777c434895ce19d0fe2e,3240,4523,3240,4523,716|3151|876|3191,716|3151|876|3191,160,40,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,21,204|3365|1468|4181,1264,816,1.54902,0.896401,901102,236|3387|1436|4159,836|3773,1494364.842454,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_21_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_21_below_label_wide_darkrow_below_cluster_enhanced_x2.png,ede514fbbf28c3a4db28dd3f2d93336693cb5b4ccbd357a30c776c36b18c3018,11fac3b27a1aee5c6f45a54c7392648e7c9249cda7bffccc979e0b66d297831b,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1523,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1523|cisi_pakistan|n253|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|Comp|cisi_pakistan|n253,,1,16,cisi_pakistan,253,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n253_w2000.jpg,M-1523,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/16_M_1523_cisi_pakistan_n253_1.jpg,033c6b182b1f46e63c3151ab4ed88c767e7f546b97f7f1eb4ca6a8f6a0823b3b,cbf4a61e838b44bf995f1a88b0270ba5be27dd36892d777c434895ce19d0fe2e,3240,4523,3240,4523,716|3151|876|3191,716|3151|876|3191,160,40,compact_label_match_candidate,component_nearest_high_score,4,184|2297|1444|3141,1260,844,1.492891,0.713082,55797,216|2319|1412|3135,805|2745,130587.814,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates_v2/M_1523_cisi_pakistan_n253_r1_4_component_nearest_high_score_enhanced_x2.png,ae0d8c46ee9ebb6ec73d3e2d0cf54078de3fea8f88dd221d496ff71a30d4702c,6bc63fc019147180f4580422c9e2452d0e82360e8ca2aa7bd33cbe5c70b0d0e7,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
