"id","cisi","type","site","side_index","sides","direction","token_count","text","token_string","orientation_class","companion","order","unordered_pair","interpretation_status"
"732.2","H-2131","TAB:I","Harappa","2","2","R/L","2","+368-900+","368;900","non_700_short_mark","","","368-900","orientation_audit_only_no_reading"
"3932.1","H-2137","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"596.1","H-2139","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1245.2","H-214","TAB:B","Harappa","2","2","L/R","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"418.1","H-2140","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"397.1","H-2141","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"945.1","H-2142","TAB:B","Harappa","1","2","L/R","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"752.1","H-2143","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"841.2","H-2146","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1246.1","H-215","TAB:B","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1246.2","H-215","TAB:B","Harappa","2","2","R/L","2","+400-137+","400;137","non_700_short_mark","","","137-400","orientation_audit_only_no_reading"
"815.1","H-2154","TAB:I","Harappa","1","2","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"815.2","H-2154","TAB:I","Harappa","2","2","R/L","2","+400-226+","400;226","non_700_short_mark","","","226-400","orientation_audit_only_no_reading"
"812.1","H-2155","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"812.2","H-2155","TAB:I","Harappa","2","2","R/L","2","+400-236+","400;236","non_700_short_mark","","","236-400","orientation_audit_only_no_reading"
"1247.2","H-216","TAB:B","Harappa","2","2","L/R","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1248.2","H-217","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"801.1","H-2173","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1249.2","H-218","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"749.1","H-2183","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"490.1","H-2184","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"834.1","H-2185","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"519.1","H-2186","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"806.1","H-2189","TAB:B","Harappa","1","2","R/L","2","+824-700+","824;700","two_token_700_companion","824","700_last","700-824","orientation_audit_only_no_reading"
"1250.2","H-219","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"838.2","H-2190","TAB:I","Harappa","2","2","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"578.1","H-2197","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"643.2","H-2198","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"753.1","H-2201","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"659.1","H-2204","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"871.1","H-2206","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"549.1","H-2208","TAB:I","Harappa","1","2","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"638.1","H-2209","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"829.1","H-2211","TAB:I","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"407.1","H-2213","TAB:I","Harappa","1","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"672.1","H-2214","TAB:I","Harappa","1","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"470.1","H-2215","TAB:I","Harappa","1","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"679.1","H-2217","TAB:I","Harappa","1","3","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"679.3","H-2217","TAB:I","Harappa","3","3","R/L","2","+257-360+","257;360","non_700_short_mark","","","257-360","orientation_audit_only_no_reading"
"858.1","H-2218","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"858.2","H-2218","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"858.3","H-2218","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"856.1","H-2219","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"856.2","H-2219","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"856.3","H-2219","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"851.1","H-2220","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"851.2","H-2220","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"851.3","H-2220","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"844.1","H-2221","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"844.2","H-2221","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"844.3","H-2221","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"845.1","H-2222","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"845.2","H-2222","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"845.3","H-2222","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"846.1","H-2223","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"846.2","H-2223","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"846.3","H-2223","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"857.1","H-2224","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"857.2","H-2224","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"857.3","H-2224","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"854.1","H-2225","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"854.2","H-2225","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"854.3","H-2225","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"852.1","H-2226","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"852.2","H-2226","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"852.3","H-2226","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"853.1","H-2227","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"853.2","H-2227","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"853.3","H-2227","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"855.1","H-2228","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"855.2","H-2228","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"855.3","H-2228","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"832.1","H-2229","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"832.2","H-2229","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"832.3","H-2229","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"850.1","H-2230","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"850.2","H-2230","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"850.3","H-2230","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"859.1","H-2231","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"859.2","H-2231","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"859.3","H-2231","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"860.1","H-2232","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"860.2","H-2232","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"860.3","H-2232","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"878.1","H-2233","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"878.2","H-2233","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"878.3","H-2233","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"861.1","H-2234","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"861.2","H-2234","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"861.3","H-2234","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"870.1","H-2235","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"870.2","H-2235","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"870.3","H-2235","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"847.1","H-2236","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"847.2","H-2236","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"847.3","H-2236","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"794.1","H-2237","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"794.2","H-2237","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"794.3","H-2237","TAB:I","Harappa","3","3","R/L","2","+154-003+","154;003","non_700_short_mark","","","003-154","orientation_audit_only_no_reading"
"693.1","H-2238","TAB:I","Harappa","1","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"693.2","H-2238","TAB:I","Harappa","2","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"693.3","H-2238","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"769.1","H-2239","TAB:I","Harappa","1","3","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"769.2","H-2239","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"769.3","H-2239","TAB:I","Harappa","3","3","R/L","2","+156-003+","156;003","non_700_short_mark","","","003-156","orientation_audit_only_no_reading"
"816.2","H-2240","TAB:I","Harappa","2","2","R/L","2","+869-575+","869;575","non_700_short_mark","","","575-869","orientation_audit_only_no_reading"
"484.1","H-2246","TAB:I","Harappa","1","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1256.2","H-229","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1257.2","H-230","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1258.2","H-231","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1259.2","H-232","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1260.2","H-233","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1263.2","H-237","TAB:B","Harappa","2","2","L/R","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1264.2","H-239","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1270.2","H-245","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1272.2","H-247","TAB:B","Harappa","2","2","R/L","2","+116-032+","116;032","non_700_short_mark","","","032-116","orientation_audit_only_no_reading"
"1273.2","H-248","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1274.1","H-249","TAB:B","Harappa","1","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1274.2","H-249","TAB:B","Harappa","2","2","R/L","2","+520-233+","520;233","non_700_short_mark","","","233-520","orientation_audit_only_no_reading"
"1276.2","H-251","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1307.2","H-285","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1318.2","H-296","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1319.2","H-297","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1320.2","H-298","TAB:I","Harappa","2","2","R/L","2","+700-126+","700;126","two_token_700_companion","126","700_first","126-700","orientation_audit_only_no_reading"
"1325.2","H-303","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1326.1","H-304","TAB:I","Harappa","1","2","R/L","2","+690-681+","690;681","non_700_short_mark","","","681-690","orientation_audit_only_no_reading"
"1328.2","H-306","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1329.1","H-307","TAB:I","Harappa","1","2","R/L","2","+368-900+","368;900","non_700_short_mark","","","368-900","orientation_audit_only_no_reading"
"1329.2","H-307","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1330.2","H-308","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1331.2","H-309","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1333.2","H-311","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1334.2","H-312","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1335.2","H-313","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1336.2","H-314","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1337.2","H-315","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1338.2","H-316","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1339.2","H-317","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1341.2","H-319","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1342.2","H-320","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1343.2","H-321","TAB:I","Harappa","2","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1344.2","H-322","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1345.2","H-323","TAB:I","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1346.2","H-324","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1347.2","H-325","TAB:I","Harappa","2","2","R/L","2","+740-926+","740;926","non_700_short_mark","","","740-926","orientation_audit_only_no_reading"
"1348.2","H-326","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1349.2","H-327","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1350.1","H-328","TAB:I","Harappa","1","2","R/L","2","+690-004+","690;004","non_700_short_mark","","","004-690","orientation_audit_only_no_reading"
"1351.1","H-329","TAB:I","Harappa","1","2","R/L","2","+520-220+","520;220","non_700_short_mark","","","220-520","orientation_audit_only_no_reading"
"1351.2","H-329","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1361.2","H-340","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1362.2","H-341","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1363.2","H-343","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1364.2","H-344","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1365.2","H-345","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1366.2","H-346","TAB:I","Harappa","2","2","R/L","2","+700-090+","700;090","two_token_700_companion","090","700_first","090-700","orientation_audit_only_no_reading"
"1369.2","H-350","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1370.2","H-351","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1372.2","H-353","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1374.2","H-355","TAB:I","Harappa","2","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1374.3","H-355","TAB:I","Harappa","3","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1375.1","H-356","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1376.2","H-357","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1377.2","H-358","TAB:I","Harappa","2","3","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"1378.2","H-359","TAB:I","Harappa","2","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1380.2","H-361","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1381.2","H-362","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1382.2","H-363","TAB:I","Harappa","2","3","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1382.3","H-363","TAB:I","Harappa","3","3","R/L","2","+692-892+","692;892","non_700_short_mark","","","692-892","orientation_audit_only_no_reading"
"1602.2","H-697","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1607.2","H-702","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1608.2","H-703","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1620.1","H-717","TAB:B","Harappa","1","2","R/L","2","+705-904+","705;904","non_700_short_mark","","","705-904","orientation_audit_only_no_reading"
"1620.2","H-717","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1057.2","H-733","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1633.2","H-734","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1637.1","H-743","TAB:B","Harappa","1","2","R/L","2","+700-745+","700;745","two_token_700_companion","745","700_first","700-745","orientation_audit_only_no_reading"
"1639.2","H-745","TAB:B","Harappa","2","2","R/L","2","+700-745+","700;745","two_token_700_companion","745","700_first","700-745","orientation_audit_only_no_reading"
"1658.1","H-766","TAB:B","Harappa","1","2","R/L","2","+065-826+","065;826","non_700_short_mark","","","065-826","orientation_audit_only_no_reading"
"1658.2","H-766","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1659.2","H-767","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1660.2","H-768","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1662.2","H-770","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1663.2","H-771","TAB:B","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1667.2","H-776","TAB:B","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1668.1","H-777","TAB:B","Harappa","1","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1669.1","H-778","TAB:B","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1670.1","H-779","TAB:B","Harappa","1","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1671.2","H-780","TAB:B","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
