checked_date,object,row_id,site,type,text,token_index,prev2,prev1,next1,next2,zero_role,terminal_after_000,continuation_after_000
2026-05-31,M-682,2214.1,Mohenjo-daro,SEAL:S,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+,5,000,000,740,803,no_002_context,false,740 803 060 692 740 690 435 255 060 692
2026-05-31,-:2217.1,2217.1,Mohenjo-daro,SEAL:R,]000-033-706-806[,0,<START>,<START>,033,706,no_002_context,false,033 706 806
2026-05-31,H-1153,3982.1,Harappa,TAB:B,+740-000-000-000-000+,1,<START>,740,000,000,no_002_context,false,000 000 000
2026-05-31,H-1153,3982.1,Harappa,TAB:B,+740-000-000-000-000+,2,740,000,000,000,no_002_context,false,000 000
2026-05-31,H-1153,3982.1,Harappa,TAB:B,+740-000-000-000-000+,3,000,000,000,<END>,no_002_context,false,000
2026-05-31,H-1153,3982.1,Harappa,TAB:B,+740-000-000-000-000+,4,000,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1778,2239.1,Mohenjo-daro,SEAL:S,]000-235-002-861+,0,<START>,<START>,235,002,prefix_before_002_frame,false,235 002 861
2026-05-31,-:2247.1,2247.1,Mohenjo-daro,SEAL:R,+740-798-405-000[,3,798,405,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-656,2257.1,Mohenjo-daro,SEAL:S,]000-920-705-803-002-861+,0,<START>,<START>,920,705,prefix_before_002_frame,false,920 705 803 002 861
2026-05-31,L-6,5260.1,Lothal,SEAL:S,+000-000-000-002-000+,0,<START>,<START>,000,000,prefix_before_002_frame,false,000 000 002 000
2026-05-31,L-6,5260.1,Lothal,SEAL:S,+000-000-000-002-000+,1,<START>,000,000,002,prefix_before_002_frame,false,000 002 000
2026-05-31,L-6,5260.1,Lothal,SEAL:S,+000-000-000-002-000+,2,000,000,002,000,prefix_before_002_frame,false,002 000
2026-05-31,L-6,5260.1,Lothal,SEAL:S,+000-000-000-002-000+,4,000,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-1963,2269.1,Mohenjo-daro,SEAL:R,+000-034-104+,0,<START>,<START>,034,104,no_002_context,false,034 104
2026-05-31,M-1694,2279.1,Mohenjo-daro,SEAL:S,+740-388-220-235-000[,4,220,235,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1722,2281.1,Mohenjo-daro,SEAL:S,+740-407-000[,2,740,407,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1758,2298.1,Mohenjo-daro,SEAL:S,+000-000-235-060-066-016+,0,<START>,<START>,000,235,no_002_context,false,000 235 060 066 016
2026-05-31,M-1758,2298.1,Mohenjo-daro,SEAL:S,+000-000-235-060-066-016+,1,<START>,000,235,060,no_002_context,false,235 060 066 016
2026-05-31,-:2301.1,2301.1,Mohenjo-daro,ROD,+000-000-122-003-002-000+,0,<START>,<START>,000,122,prefix_before_002_frame,false,000 122 003 002 000
2026-05-31,-:2301.1,2301.1,Mohenjo-daro,ROD,+000-000-122-003-002-000+,1,<START>,000,122,003,prefix_before_002_frame,false,122 003 002 000
2026-05-31,-:2301.1,2301.1,Mohenjo-daro,ROD,+000-000-122-003-002-000+,5,003,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-1009,2303.1,Mohenjo-daro,SEAL,+740-100-415-000[,3,100,415,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1832,2311.1,Mohenjo-daro,SEAL:S,+527-554-031-002-000+,4,031,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-1783,2315.1,Mohenjo-daro,SEAL:S,+520-442/425-003-002-000-215+,5,003,002,215,<END>,head_slot_after_002,false,215
2026-05-31,M-2001,2444.1,Mohenjo-daro,POT:T:s,+000-004+,0,<START>,<START>,004,<END>,no_002_context,false,004
2026-05-31,-:2333.1,2333.1,Mohenjo-daro,TAB:B,+000-240-000+,0,<START>,<START>,240,000,no_002_context,false,240 000
2026-05-31,-:2333.1,2333.1,Mohenjo-daro,TAB:B,+000-240-000+,2,000,240,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1928,2357.3,Mohenjo-daro,SEAL:S,+000-233-220-002-861+,0,<START>,<START>,233,220,prefix_before_002_frame,false,233 220 002 861
2026-05-31,M-1971,2360.1,Mohenjo-daro,SEAL:R,+000-550-033-706-220-415-798+,0,<START>,<START>,550,033,no_002_context,false,550 033 706 220 415 798
2026-05-31,M-2091,2361.1,Mohenjo-daro,ROD,]000-806-467+,0,<START>,<START>,806,467,no_002_context,false,806 467
2026-05-31,M-1733,2374.1,Mohenjo-daro,SEAL:S,]000-002-735+,0,<START>,<START>,002,735,prefix_before_002_frame,false,002 735
2026-05-31,M-1842,2376.1,Mohenjo-daro,SEAL:S,+520-000-235-002-861+,1,<START>,520,235,002,prefix_before_002_frame,false,235 002 861
2026-05-31,K-157,5283.1,Kalibangan,TAB:B,+740-000-000-002-820+,1,<START>,740,000,002,prefix_before_002_frame,false,000 002 820
2026-05-31,K-157,5283.1,Kalibangan,TAB:B,+740-000-000-002-820+,2,740,000,002,820,prefix_before_002_frame,false,002 820
2026-05-31,M-1918,2384.1,Mohenjo-daro,SEAL:S,+390-090-000[,2,390,090,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1876,2392.1,Mohenjo-daro,SEAL:S,]000-415-233-853+,0,<START>,<START>,415,233,no_002_context,false,415 233 853
2026-05-31,M-1663,2395.1,Mohenjo-daro,SEAL:S,+740-760-840-416-175-742-000+,6,175,742,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1927,2397.2,Mohenjo-daro,SEAL:S,]000-005-002-817+,0,<START>,<START>,005,002,prefix_before_002_frame,false,005 002 817
2026-05-31,M-1787,2399.1,Mohenjo-daro,SEAL:S,+740-061-002-703-000+,4,002,703,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-1713,2400.1,Mohenjo-daro,SEAL:S,]220-032/817-000-220-031+,3,032,817,220,031,no_002_context,false,220 031
2026-05-31,M-1660,2415.1,Mohenjo-daro,SEAL:S,+000-630-000+,0,<START>,<START>,630,000,no_002_context,false,630 000
2026-05-31,M-1660,2415.1,Mohenjo-daro,SEAL:S,+000-630-000+,2,000,630,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-433,2927.1,Mohenjo-daro,TAB:B,+740-390-590-033-705-000+,5,033,705,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-2039,2419.1,Mohenjo-daro,SEAL:C,+003-000-000-003+,1,<START>,003,000,003,no_002_context,false,000 003
2026-05-31,M-2039,2419.1,Mohenjo-daro,SEAL:C,+003-000-000-003+,2,003,000,003,<END>,no_002_context,false,003
2026-05-31,M-2039,2419.2,Mohenjo-daro,SEAL:C,+140-001-000-000+,2,140,001,000,<END>,no_002_context,false,000
2026-05-31,M-2039,2419.2,Mohenjo-daro,SEAL:C,+140-001-000-000+,3,001,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1882,2459.1,Mohenjo-daro,SEAL:S,+740-927-220-235-000[,4,220,235,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:2477.1,2477.1,Mohenjo-daro,BNGL,+000-100-140-002+,0,<START>,<START>,100,140,prefix_before_002_frame,false,100 140 002
2026-05-31,M-1965,2483.1,Mohenjo-daro,SEAL:R,+407-061-740-575-000[,4,740,575,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:2491.1,2491.1,Mohenjo-daro,MISC,+530-000-000-000-808[,1,<START>,530,000,000,no_002_context,false,000 000 808
2026-05-31,-:2491.1,2491.1,Mohenjo-daro,MISC,+530-000-000-000-808[,2,530,000,000,808,no_002_context,false,000 808
2026-05-31,-:2491.1,2491.1,Mohenjo-daro,MISC,+530-000-000-000-808[,3,000,000,808,<END>,no_002_context,false,808
2026-05-31,M-1679,2497.1,Mohenjo-daro,SEAL:S,+740-176-585-000-705-741-460-353+,3,176,585,705,741,no_002_context,false,705 741 460 353
2026-05-31,M-1812,2501.1,Mohenjo-daro,SEAL:S,+000-000-220-032+,0,<START>,<START>,000,220,no_002_context,false,000 220 032
2026-05-31,M-1812,2501.1,Mohenjo-daro,SEAL:S,+000-000-220-032+,1,<START>,000,220,032,no_002_context,false,220 032
2026-05-31,H-167,2504.1,Harappa,TAG,+000-000-000-000-002-000+,0,<START>,<START>,000,000,prefix_before_002_frame,false,000 000 000 002 000
2026-05-31,H-167,2504.1,Harappa,TAG,+000-000-000-000-002-000+,1,<START>,000,000,000,prefix_before_002_frame,false,000 000 002 000
2026-05-31,H-167,2504.1,Harappa,TAG,+000-000-000-000-002-000+,2,000,000,000,002,prefix_before_002_frame,false,000 002 000
2026-05-31,H-167,2504.1,Harappa,TAG,+000-000-000-000-002-000+,3,000,000,002,000,prefix_before_002_frame,false,002 000
2026-05-31,H-167,2504.1,Harappa,TAG,+000-000-000-000-002-000+,5,000,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-1919,2508.1,Mohenjo-daro,SEAL:S,]000-532-297-000[,0,<START>,<START>,532,297,no_002_context,false,532 297 000
2026-05-31,M-1919,2508.1,Mohenjo-daro,SEAL:S,]000-532-297-000[,3,532,297,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1884,2510.1,Mohenjo-daro,SEAL:S,+520-220-016-002-416-000+,5,002,416,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-1851,2515.1,Mohenjo-daro,SEAL:S,+832-390-032/000-032-740-002-820+,3,390,032,032,740,prefix_before_002_frame,false,032 740 002 820
2026-05-31,M-1662,2526.1,Mohenjo-daro,SEAL:S,+520-033-706-233-002-817-192-000+,7,817,192,<END>,<END>,post_frame_non_x_payload,true,<END>
2026-05-31,M-1028,3410.1,Mohenjo-daro,SEAL:S,+740-798-000[,2,740,798,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-19,2547.1,Mohenjo-daro,SEAL:S,]000-000-002-861+,0,<START>,<START>,000,002,prefix_before_002_frame,false,000 002 861
2026-05-31,M-19,2547.1,Mohenjo-daro,SEAL:S,]000-000-002-861+,1,<START>,000,002,861,prefix_before_002_frame,false,002 861
2026-05-31,M-22,2550.1,Mohenjo-daro,SEAL:S,+740-904-176-220-032-798-000[,6,032,798,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-27,2555.1,Mohenjo-daro,SEAL:S,+565-235-803-741-702-900-000+,6,702,900,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-55,2583.1,Mohenjo-daro,SEAL:S,+000-760-463-510-001-692+,0,<START>,<START>,760,463,no_002_context,false,760 463 510 001 692
2026-05-31,-:3860.1,3860.1,Nippur,SEAL:S,+151-000+,1,<START>,151,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-61,2589.1,Mohenjo-daro,SEAL:S,+740-000-231-220-455-615-689+,1,<START>,740,231,220,no_002_context,false,231 220 455 615 689
2026-05-31,M-62,2590.1,Mohenjo-daro,SEAL:S,+226-032-741-550-000-551+,4,741,550,551,<END>,no_002_context,false,551
2026-05-31,M-105,2632.1,Mohenjo-daro,SEAL:S,+000-000-803-231-742-060-920+,0,<START>,<START>,000,803,no_002_context,false,000 803 231 742 060 920
2026-05-31,M-105,2632.1,Mohenjo-daro,SEAL:S,+000-000-803-231-742-060-920+,1,<START>,000,803,231,no_002_context,false,803 231 742 060 920
2026-05-31,M-106,2633.1,Mohenjo-daro,SEAL:S,+740-760-000-002-000-350+,2,740,760,002,000,prefix_before_002_frame,false,002 000 350
2026-05-31,M-106,2633.1,Mohenjo-daro,SEAL:S,+740-760-000-002-000-350+,4,000,002,350,<END>,head_slot_after_002,false,350
2026-05-31,M-125,2652.1,Mohenjo-daro,SEAL:S,+000-000-741-031-371+,0,<START>,<START>,000,741,no_002_context,false,000 741 031 371
2026-05-31,M-125,2652.1,Mohenjo-daro,SEAL:S,+000-000-741-031-371+,1,<START>,000,741,031,no_002_context,false,741 031 371
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,+817-255-636/000-000-000-240-002-031-000+,3,255,636,000,000,prefix_before_002_frame,false,000 000 240 002 031 000
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,+817-255-636/000-000-000-240-002-031-000+,4,636,000,000,240,prefix_before_002_frame,false,000 240 002 031 000
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,+817-255-636/000-000-000-240-002-031-000+,5,000,000,240,002,prefix_before_002_frame,false,240 002 031 000
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,+817-255-636/000-000-000-240-002-031-000+,9,002,031,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-167,2692.1,Mohenjo-daro,SEAL:S,+156-000-368-780+,1,<START>,156,368,780,no_002_context,false,368 780
2026-05-31,M-168,2693.1,Mohenjo-daro,SEAL:S,+031-277-705-000-060-920+,3,277,705,060,920,no_002_context,false,060 920
2026-05-31,M-169,2694.1,Mohenjo-daro,SEAL:S,+740-575-017-000-000-031-032+,3,575,017,000,031,no_002_context,false,000 031 032
2026-05-31,M-169,2694.1,Mohenjo-daro,SEAL:S,+740-575-017-000-000-031-032+,4,017,000,031,032,no_002_context,false,031 032
2026-05-31,M-220,2744.1,Mohenjo-daro,SEAL:S,+000-590-165-741-545+,0,<START>,<START>,590,165,no_002_context,false,590 165 741 545
2026-05-31,M-237,2760.1,Mohenjo-daro,SEAL:S,+565-740-626-220-016-000[,5,220,016,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-244,2767.1,Mohenjo-daro,SEAL:S,+527-550-000[,2,527,550,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-277,2798.1,Mohenjo-daro,SEAL:S,+740-803-220-368-000+,4,220,368,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-279,2800.1,Mohenjo-daro,SEAL:S,+520-220-415-002-700-000+,5,002,700,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-284,2805.1,Mohenjo-daro,SEAL:S,+740-760-335-000[,3,760,335,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-299,2818.1,Mohenjo-daro,SEAL:S,]000-840-140+,0,<START>,<START>,840,140,no_002_context,false,840 140
2026-05-31,M-305,2824.1,Mohenjo-daro,SEAL:S,]000-220-241-002-000[,0,<START>,<START>,220,241,prefix_before_002_frame,false,220 241 002 000
2026-05-31,M-305,2824.1,Mohenjo-daro,SEAL:S,]000-220-241-002-000[,4,241,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-1331,3636.1,Mohenjo-daro,SEAL:R,]000-590-233+,0,<START>,<START>,590,233,no_002_context,false,590 233
2026-05-31,M-326,2844.3,Mohenjo-daro,SEAL:S,+000-000-171-031-032-171+,0,<START>,<START>,000,171,no_002_context,false,000 171 031 032 171
2026-05-31,M-326,2844.3,Mohenjo-daro,SEAL:S,+000-000-171-031-032-171+,1,<START>,000,171,031,no_002_context,false,171 031 032 171
2026-05-31,M-326,2844.4,Mohenjo-daro,SEAL:S,+390-111-000+,2,390,111,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-368,2864.1,Mohenjo-daro,SEAL:R,+527-555-407-844-055-000+,5,844,055,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-373,2869.1,Mohenjo-daro,SEAL:R,+401-823-381-920-000+,4,381,920,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-406,2902.1,Mohenjo-daro,SEAL:R,]000-220-415-832[,0,<START>,<START>,220,415,no_002_context,false,220 415 832
2026-05-31,M-417,2913.1,Mohenjo-daro,SEAL:C,]000-140+,0,<START>,<START>,140,<END>,no_002_context,false,140
2026-05-31,M-421,2915.1,Mohenjo-daro,POT:T:s,+000-000-590-705+,0,<START>,<START>,000,590,no_002_context,false,000 590 705
2026-05-31,M-421,2915.1,Mohenjo-daro,POT:T:s,+000-000-590-705+,1,<START>,000,590,705,no_002_context,false,590 705
2026-05-31,M-422,2916.1,Mohenjo-daro,POT:T:s,+692-904-000-031-000+,2,692,904,031,000,no_002_context,false,031 000
2026-05-31,M-422,2916.1,Mohenjo-daro,POT:T:s,+692-904-000-031-000+,4,000,031,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-423,2917.1,Mohenjo-daro,POT:T:s,+000-000-904-692-000+,0,<START>,<START>,000,904,no_002_context,false,000 904 692 000
2026-05-31,M-423,2917.1,Mohenjo-daro,POT:T:s,+000-000-904-692-000+,1,<START>,000,904,692,no_002_context,false,904 692 000
2026-05-31,M-423,2917.1,Mohenjo-daro,POT:T:s,+000-000-904-692-000+,4,904,692,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-426,2920.2,Mohenjo-daro,TAG:W,+595-705-000[,2,595,705,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-426,2920.3,Mohenjo-daro,TAG:W,+000-000-530-000+,0,<START>,<START>,000,530,no_002_context,false,000 530 000
2026-05-31,M-426,2920.3,Mohenjo-daro,TAG:W,+000-000-530-000+,1,<START>,000,530,000,no_002_context,false,530 000
2026-05-31,M-426,2920.3,Mohenjo-daro,TAG:W,+000-000-530-000+,3,000,530,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-428,2922.1,Mohenjo-daro,TAB:B,+090-740-176-000-000+,3,740,176,000,<END>,no_002_context,false,000
2026-05-31,M-428,2922.1,Mohenjo-daro,TAB:B,+090-740-176-000-000+,4,176,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-434,2928.2,Mohenjo-daro,MDLN,+400-000-000-220+,1,<START>,400,000,220,no_002_context,false,000 220
2026-05-31,M-434,2928.2,Mohenjo-daro,MDLN,+400-000-000-220+,2,400,000,220,<END>,no_002_context,false,220
2026-05-31,M-451,2936.1,Mohenjo-daro,TAB:B,+000-002-520-000-000-000-906-388+,0,<START>,<START>,002,520,prefix_before_002_frame,false,002 520 000 000 000 906 388
2026-05-31,M-451,2936.1,Mohenjo-daro,TAB:B,+000-002-520-000-000-000-906-388+,3,002,520,000,000,x_slot_after_002_head,false,000 000 906 388
2026-05-31,M-451,2936.1,Mohenjo-daro,TAB:B,+000-002-520-000-000-000-906-388+,4,520,000,000,906,post_frame_non_x_payload,false,000 906 388
2026-05-31,M-451,2936.1,Mohenjo-daro,TAB:B,+000-002-520-000-000-000-906-388+,5,000,000,906,388,post_frame_non_x_payload,false,906 388
2026-05-31,M-452,2937.1,Mohenjo-daro,TAB:B,+856-000-000-368+,1,<START>,856,000,368,no_002_context,false,000 368
2026-05-31,M-452,2937.1,Mohenjo-daro,TAB:B,+856-000-000-368+,2,856,000,368,<END>,no_002_context,false,368
2026-05-31,M-454,2939.1,Mohenjo-daro,TAB:B,+740-032-840-240-002-000+,5,240,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-474,2959.1,Mohenjo-daro,TAB:B,+151-031-000-000-000+,2,151,031,000,000,no_002_context,false,000 000
2026-05-31,M-474,2959.1,Mohenjo-daro,TAB:B,+151-031-000-000-000+,3,031,000,000,<END>,no_002_context,false,000
2026-05-31,M-474,2959.1,Mohenjo-daro,TAB:B,+151-031-000-000-000+,4,000,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-477,2961.1,Mohenjo-daro,TAB:B,+400-000-706+,1,<START>,400,706,<END>,no_002_context,false,706
2026-05-31,M-477,2961.2,Mohenjo-daro,TAB:B,+840-000-000-240+,1,<START>,840,000,240,no_002_context,false,000 240
2026-05-31,M-477,2961.2,Mohenjo-daro,TAB:B,+840-000-000-240+,2,840,000,240,<END>,no_002_context,false,240
2026-05-31,M-483,2967.1,Mohenjo-daro,TAB:B,+000-740-585-832-000+,0,<START>,<START>,740,585,no_002_context,false,740 585 832 000
2026-05-31,M-483,2967.1,Mohenjo-daro,TAB:B,+000-740-585-832-000+,4,585,832,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-484,2968.2,Mohenjo-daro,TAB:B,+000-455-066-942-090-000+,0,<START>,<START>,455,066,no_002_context,false,455 066 942 090 000
2026-05-31,M-484,2968.2,Mohenjo-daro,TAB:B,+000-455-066-942-090-000+,5,942,090,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-484,2968.1,Mohenjo-daro,TAB:B,+000-740-585-000-240+,0,<START>,<START>,740,585,no_002_context,false,740 585 000 240
2026-05-31,M-484,2968.1,Mohenjo-daro,TAB:B,+000-740-585-000-240+,3,740,585,240,<END>,no_002_context,false,240
2026-05-31,M-486,2969.2,Mohenjo-daro,TAB:B,+255-000+,1,<START>,255,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-487,2970.2,Mohenjo-daro,TAB:B,+435-255-165-000+,3,255,165,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-492,2974.1,Mohenjo-daro,TAB:B,+000-362+,0,<START>,<START>,362,<END>,no_002_context,false,362
2026-05-31,M-502,2979.1,Mohenjo-daro,TAB:C,+740-176-233-000+,3,176,233,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-505,2982.1,Mohenjo-daro,TAB:C,+740-384-233-000+,3,384,233,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-521,2996.1,Mohenjo-daro,TAB:C,+000-000-717-747+,0,<START>,<START>,000,717,no_002_context,false,000 717 747
2026-05-31,M-521,2996.1,Mohenjo-daro,TAB:C,+000-000-717-747+,1,<START>,000,717,747,no_002_context,false,717 747
2026-05-31,M-531,3005.1,Mohenjo-daro,TAB:C,+000-923-000+,0,<START>,<START>,923,000,no_002_context,false,923 000
2026-05-31,M-531,3005.1,Mohenjo-daro,TAB:C,+000-923-000+,2,000,923,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-540,3012.1,Mohenjo-daro,TAB:B,]000-000-740-000+,0,<START>,<START>,000,740,no_002_context,false,000 740 000
2026-05-31,M-540,3012.1,Mohenjo-daro,TAB:B,]000-000-740-000+,1,<START>,000,740,000,no_002_context,false,740 000
2026-05-31,M-540,3012.1,Mohenjo-daro,TAB:B,]000-000-740-000+,3,000,740,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-546,3018.1,Mohenjo-daro,TAB:C,+000-176-421-003+,0,<START>,<START>,176,421,no_002_context,false,176 421 003
2026-05-31,M-600,3062.1,Mohenjo-daro,TAB:C,+000-797[,0,<START>,<START>,797,<END>,no_002_context,false,797
2026-05-31,M-608,3069.1,Mohenjo-daro,TAB:C,+740-220-000+,2,740,220,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-625,3076.1,Mohenjo-daro,SEAL:S,+740-176-741-435-255-000-000[,5,435,255,000,<END>,no_002_context,false,000
2026-05-31,M-625,3076.1,Mohenjo-daro,SEAL:S,+740-176-741-435-255-000-000[,6,255,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-632,3082.1,Mohenjo-daro,SEAL:S,]000-220-415-798-746-442-556+,0,<START>,<START>,220,415,no_002_context,false,220 415 798 746 442 556
2026-05-31,M-633,3083.1,Mohenjo-daro,SEAL:S,+930/000-071-235-745-617+,1,<START>,930,071,235,no_002_context,false,071 235 745 617
2026-05-31,M-636,3085.1,Mohenjo-daro,SEAL:S,+527-555-235-220-032-002-000-216+,6,032,002,216,<END>,head_slot_after_002,false,216
2026-05-31,M-646,3090.1,Mohenjo-daro,SEAL:S,+740-760-440-000-002-817+,3,760,440,002,817,prefix_before_002_frame,false,002 817
2026-05-31,M-658,3099.1,Mohenjo-daro,SEAL:S,]000-003-070-002-002-817+,0,<START>,<START>,003,070,prefix_before_002_frame,false,003 070 002 002 817
2026-05-31,M-663,3102.1,Mohenjo-daro,SEAL:S,+374/000-000-741-861-371+,1,<START>,374,000,741,no_002_context,false,000 741 861 371
2026-05-31,M-663,3102.1,Mohenjo-daro,SEAL:S,+374/000-000-741-861-371+,2,374,000,741,861,no_002_context,false,741 861 371
2026-05-31,M-668,3107.1,Mohenjo-daro,SEAL:S,]000-000-000-017-746-070-000[,0,<START>,<START>,000,000,no_002_context,false,000 000 017 746 070 000
2026-05-31,M-668,3107.1,Mohenjo-daro,SEAL:S,]000-000-000-017-746-070-000[,1,<START>,000,000,017,no_002_context,false,000 017 746 070 000
2026-05-31,M-668,3107.1,Mohenjo-daro,SEAL:S,]000-000-000-017-746-070-000[,2,000,000,017,746,no_002_context,false,017 746 070 000
2026-05-31,M-668,3107.1,Mohenjo-daro,SEAL:S,]000-000-000-017-746-070-000[,6,746,070,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-669,3108.1,Mohenjo-daro,SEAL:S,]090-368-000[,2,090,368,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-692,3123.1,Mohenjo-daro,SEAL:S,+000-004-002-817-000[,0,<START>,<START>,004,002,prefix_before_002_frame,false,004 002 817 000
2026-05-31,M-692,3123.1,Mohenjo-daro,SEAL:S,+000-004-002-817-000[,4,002,817,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-701,3128.1,Mohenjo-daro,SEAL:S,]000-002-824+,0,<START>,<START>,002,824,prefix_before_002_frame,false,002 824
2026-05-31,M-703,3130.1,Mohenjo-daro,SEAL:S,+000-000-233-235-002-817+,0,<START>,<START>,000,233,prefix_before_002_frame,false,000 233 235 002 817
2026-05-31,M-703,3130.1,Mohenjo-daro,SEAL:S,+000-000-233-235-002-817+,1,<START>,000,233,235,prefix_before_002_frame,false,233 235 002 817
2026-05-31,M-715,3140.1,Mohenjo-daro,SEAL:S,+520-220-016-741-556-000[,5,741,556,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-716,3141.1,Mohenjo-daro,SEAL:S,]000-151-097+,0,<START>,<START>,151,097,no_002_context,false,151 097
2026-05-31,M-719,3143.1,Mohenjo-daro,SEAL:S,]000-740-390-630-032+,0,<START>,<START>,740,390,no_002_context,false,740 390 630 032
2026-05-31,M-720,3144.1,Mohenjo-daro,SEAL:S,+000-740-923-220-032-002-817+,0,<START>,<START>,740,923,prefix_before_002_frame,false,740 923 220 032 002 817
2026-05-31,M-721,3145.1,Mohenjo-daro,SEAL:S,]000-233-002-111-700+,0,<START>,<START>,233,002,prefix_before_002_frame,false,233 002 111 700
2026-05-31,M-736,3160.1,Mohenjo-daro,SEAL:S,+740-337-176-000[,3,337,176,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-737,3161.1,Mohenjo-daro,SEAL:S,+706-000/090-740-220-000[,1,<START>,706,090,740,no_002_context,false,090 740 220 000
2026-05-31,M-737,3161.1,Mohenjo-daro,SEAL:S,+706-000/090-740-220-000[,5,740,220,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-738,3162.1,Mohenjo-daro,SEAL:S,+717-000/740-000[,1,<START>,717,740,000,no_002_context,false,740 000
2026-05-31,M-738,3162.1,Mohenjo-daro,SEAL:S,+717-000/740-000[,3,000,740,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-744,3167.1,Mohenjo-daro,SEAL:S,+090-740-543-000[,3,740,543,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-752,3175.1,Mohenjo-daro,SEAL:S,+527-550-000-404+,2,527,550,404,<END>,no_002_context,false,404
2026-05-31,M-760,3183.1,Mohenjo-daro,SEAL:S,]000-415-803-741-709+,0,<START>,<START>,415,803,no_002_context,false,415 803 741 709
2026-05-31,M-771,3188.1,Mohenjo-daro,SEAL:S,+740-690-233-000[,3,690,233,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-772,3189.1,Mohenjo-daro,SEAL:S,+740-100-415-382-000+,4,415,382,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-778,3192.1,Mohenjo-daro,SEAL:S,]000-892+,0,<START>,<START>,892,<END>,no_002_context,false,892
2026-05-31,M-787,3201.1,Mohenjo-daro,SEAL:S,+151-000-002-000+,1,<START>,151,002,000,prefix_before_002_frame,false,002 000
2026-05-31,M-787,3201.1,Mohenjo-daro,SEAL:S,+151-000-002-000+,3,000,002,<END>,<END>,head_slot_after_002,true,<END>
