"control","planted_structure","iteration","scope","coverage_fraction","rows","tokens","unique_signs","label_symmetry_log2_bits","context_equiv_log2_bits","context_equiv_class_count","context_equiv_signs","largest_context_equiv_class","profile_singleton_share","masked_tokens","masked_sampled","masked_top1_accuracy","masked_top5_accuracy","masked_mean_rank","masked_mrr","masked_mean_true_probability","masked_mean_entropy_bits","masked_mean_effective_candidates","masked_mean_mass90_candidates","context_equiv_examples"
"position_slot_shuffle","position_code_null","80","forger_null","1","1798","8212","483","3615.331971895","8.584962501","7","15","3","0.968944099","1200","true","0.1525","0.344166667","41.081666667","0.252360516","0.135122662","2.339785646","10.364433643","18.045","119 376 570; 041 864; 107 747; 363 710; 386 815; 688 897"
"position_slot_shuffle","position_code_null","81","forger_null","1","1798","8212","468","3481.910596944","9","9","18","2","0.961538462","1200","true","0.171666667","0.354166667","36.545833333","0.269539638","0.154749585","2.263601297","9.594562859","16.829166667","058 926; 098 687; 121 144; 319 505; 343 854; 345 570"
"position_slot_shuffle","position_code_null","82","forger_null","1","1798","8212","478","3570.782537654","10.169925001","7","16","3","0.966527197","1200","true","0.175","0.381666667","33.539166667","0.283093146","0.15621433","2.188193914","9.330301897","18.321666667","112 505 635; 208 493 561; 178 878; 205 304; 229 386; 481 866"
"position_slot_shuffle","position_code_null","83","forger_null","1","1798","8212","473","3526.308480675","11.169925001","8","18","3","0.961945032","1200","true","0.174166667","0.374166667","38.37","0.279681572","0.149615471","2.092429472","8.468891549","15.023333333","019 208 325; 389 687 843; 051 864; 126 571; 327 516; 353 728"
"position_slot_shuffle","position_code_null","84","forger_null","1","1798","8212","477","3561.881670846","2","2","4","2","0.991614256","1200","true","0.1675","0.355","44.6075","0.266803707","0.148802148","2.241821067","9.156848307","16.949166667","012 069; 326 586"
"position_slot_shuffle","position_code_null","85","forger_null","1","1798","8212","479","3579.6864195","3.584962501","2","5","3","0.989561587","1200","true","0.170833333","0.375833333","37.079166667","0.275542952","0.148626649","2.278314894","10.180893757","19.641666667","389 479 871; 056 635"
"position_slot_shuffle","position_code_null","86","forger_null","1","1798","8212","472","3517.422784302","9.584962501","6","14","4","0.970338983","1200","true","0.1525","0.351666667","39.413333333","0.255674259","0.12959529","2.404419291","10.621624772","19.663333333","262 493 577 825; 082 513; 098 479; 133 178; 319 326; 687 815"
"position_slot_shuffle","position_code_null","87","forger_null","1","1798","8212","472","3517.422784302","11.491853096","3","10","6","0.978813559","1200","true","0.1425","0.3475","37.023333333","0.246110318","0.124074852","2.324960191","9.477985364","16.763333333","029 046 057 731 843 912; 131 852; 513 777"
"position_slot_shuffle","position_code_null","88","forger_null","1","1798","8212","478","3570.782537654","3.584962501","2","5","3","0.989539749","1200","true","0.17","0.3575","39.708333333","0.265688965","0.154144073","2.292441991","9.656015177","16.1225","319 625 732; 560 795"
"position_slot_shuffle","position_code_null","89","forger_null","1","1798","8212","486","3642.097488573","12.754887502","6","16","4","0.967078189","1200","true","0.1775","0.366666667","40.79","0.277078257","0.154972688","2.146932125","8.554448432","15.3725","144 326 579 808; 145 230 912; 541 863 933; 069 902; 329 544; 640 681"
"position_slot_shuffle","position_code_null","90","forger_null","1","1798","8212","492","3695.708426186","5","5","10","2","0.979674797","1200","true","0.171666667","0.3775","36.218333333","0.276847215","0.147244367","2.176380512","8.180919415","14.775","006 528; 208 376; 216 393; 316 473; 386 389"
"position_slot_shuffle","position_code_null","91","forger_null","1","1798","8212","482","3606.416092516","15.169925001","12","26","3","0.946058091","1200","true","0.156666667","0.354166667","38.718333333","0.262080939","0.130813242","2.387808706","9.840676514","18.419166667","058 126 571; 208 325 412; 107 786; 121 891; 133 956; 195 878"
"position_slot_shuffle","position_code_null","92","forger_null","1","1798","8212","468","3481.910596944","11.491853096","4","12","5","0.974358974","1200","true","0.166666667","0.37","40.095833333","0.26794312","0.148083437","2.257832941","9.898241531","18.314166667","057 126 818 843 926; 620 777 898; 203 932; 410 749"
"position_slot_shuffle","position_code_null","93","forger_null","1","1798","8212","475","3544.089007627","3.584962501","2","5","3","0.989473684","1200","true","0.15","0.348333333","38.246666667","0.251630354","0.131711679","2.382131171","10.414965337","20.211666667","620 683 786; 084 513"
"position_slot_shuffle","position_code_null","94","forger_null","1","1798","8212","477","3561.881670846","5.584962501","4","9","3","0.981132075","1200","true","0.1625","0.3575","37.149166667","0.264269555","0.143440857","2.212553755","9.412231734","16.24","266 386 871; 102 579; 157 869; 412 570"
"position_slot_shuffle","position_code_null","95","forger_null","1","1798","8212","464","3446.447680434","13.906890596","8","19","5","0.959051724","1200","true","0.1725","0.3475","36.8625","0.266608376","0.146234844","2.270743745","9.636168349","17.408333333","263 361 493 570 577; 091 327; 103 926; 146 918; 256 749; 272 560"
"position_slot_shuffle","position_code_null","96","forger_null","1","1798","8212","479","3579.6864195","9.584962501","6","14","4","0.970772443","1200","true","0.1525","0.3575","42.319166667","0.255023482","0.132262061","2.173163891","8.742200326","15.8575","119 208 262 577; 224 712; 353 910; 528 767; 731 818; 822 868"
"position_slot_shuffle","position_code_null","97","forger_null","1","1798","8212","479","3579.6864195","5","5","10","2","0.979123173","1200","true","0.161666667","0.356666667","43.265","0.260550365","0.139694452","2.275871644","8.882492024","15.831666667","051 146; 126 389; 347 577; 402 506; 516 870"
"position_slot_shuffle","position_code_null","98","forger_null","1","1798","8212","486","3642.097488573","12.169925001","9","20","3","0.958847737","1200","true","0.198333333","0.365833333","39.94","0.286472388","0.165991088","2.197407696","9.510496785","17.725833333","121 319 716; 126 229 878; 019 346; 051 864; 082 728; 157 712"
"position_slot_shuffle","position_code_null","99","forger_null","1","1798","8212","486","3642.097488573","11.169925001","8","18","3","0.962962963","1200","true","0.164166667","0.3775","38.0425","0.27164534","0.148267452","2.213336326","8.577219827","15.636666667","307 481 600; 361 376 768; 027 694; 133 327; 180 843; 370 849"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","0","forger_null","1","1798","8212","571","4410.970863828","37.153631194","13","38","6","0.933450088","1200","true","0.159166667","0.340833333","58.644166667","0.255728342","0.138485476","2.662128915","13.93550363","26.250833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 577 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","1","forger_null","1","1798","8212","571","4410.970863828","37.153631194","15","41","6","0.928196147","1200","true","0.17","0.365","61.6025","0.266112397","0.151601479","2.645452962","13.160206765","26.656666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 493 577 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","2","forger_null","1","1798","8212","571","4410.970863828","28.568668693","8","26","6","0.954465849","1200","true","0.17","0.37","59.335","0.274046096","0.144467262","2.601426594","13.092518414","24.724166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 121 505; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","3","forger_null","1","1798","8212","571","4410.970863828","34.738593695","11","34","6","0.940455342","1200","true","0.163333333","0.365833333","60.030833333","0.265982588","0.134344996","2.69042858","14.099271702","27.778333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 209 849 859; 707 863 933; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","4","forger_null","1","1798","8212","571","4410.970863828","34.153631194","12","35","6","0.938704028","1200","true","0.165833333","0.345833333","58.513333333","0.263990821","0.14560537","2.622759557","12.684230187","25.960833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 376 493 768; 045 932; 121 166"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","5","forger_null","1","1798","8212","571","4410.970863828","37.738593695","14","40","6","0.929947461","1200","true","0.169166667","0.368333333","55.808333333","0.273041374","0.14607937","2.609668525","13.773444976","26.6175","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 376 764 768; 707 863 933; 027 276"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","6","forger_null","1","1798","8212","571","4410.970863828","34.153631194","10","32","6","0.943957968","1200","true","0.1575","0.3525","60.553333333","0.261250705","0.140805897","2.609901212","12.550485253","25.384166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 493 570; 045 932; 107 513"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","7","forger_null","1","1798","8212","571","4410.970863828","37.738593695","12","37","6","0.935201401","1200","true","0.164166667","0.365833333","63.450833333","0.26874514","0.145268454","2.625893633","13.39320236","24.164166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 751 768; 209 849 859; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","8","forger_null","1","1798","8212","571","4410.970863828","35.153631194","11","34","6","0.940455342","1200","true","0.166666667","0.380833333","58.788333333","0.273387123","0.151839685","2.582541163","13.090748655","24.805","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 570 577 751 764; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","9","forger_null","1","1798","8212","571","4410.970863828","33.153631194","11","33","6","0.942206655","1200","true","0.1525","0.345833333","58.563333333","0.253954097","0.133215776","2.637614615","12.269947091","22.811666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 209 849 859; 045 932; 107 689"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","10","forger_null","1","1798","8212","571","4410.970863828","28.568668693","8","26","6","0.954465849","1200","true","0.17","0.365833333","63.860833333","0.267364317","0.151437314","2.522617515","10.887819445","20.8075","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 028 059; 045 932; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","11","forger_null","1","1798","8212","571","4410.970863828","32.153631194","10","31","6","0.945709282","1200","true","0.143333333","0.348333333","53.423333333","0.251494434","0.125117398","2.610981356","12.608224638","23.651666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 577 751; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","12","forger_null","1","1798","8212","571","4410.970863828","30.568668693","10","30","6","0.947460595","1200","true","0.155","0.36","59.505","0.258347222","0.137338231","2.647483113","13.625334261","26.45","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 028 059; 045 932; 084 513"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","13","forger_null","1","1798","8212","571","4410.970863828","29.568668693","9","28","6","0.950963222","1200","true","0.165","0.354166667","61.800833333","0.261985211","0.136506457","2.571876085","11.729423684","23.231666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 027 276; 045 932; 107 620"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","14","forger_null","1","1798","8212","571","4410.970863828","42.64548429","13","41","6","0.928196147","1200","true","0.170833333","0.370833333","63.526666667","0.269799478","0.148489371","2.652375928","13.227797555","27.57","058 180 266 386 731 926; 141 178 327 870 914 918; 119 493 751 764 768; 098 131 678 852; 121 505 759; 707 863 933"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","15","forger_null","1","1798","8212","571","4410.970863828","35.323556196","10","33","6","0.942206655","1200","true","0.190833333","0.371666667","54.433333333","0.285220787","0.158139705","2.706858445","13.319341792","24.489166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 577 764; 121 505 586; 209 849 859"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","16","forger_null","1","1798","8212","571","4410.970863828","29.568668693","9","28","6","0.950963222","1200","true","0.145","0.36","58.179166667","0.253762131","0.13310727","2.645869761","12.783831589","24.875833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 028 059; 045 932; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","17","forger_null","1","1798","8212","571","4410.970863828","32.568668693","12","34","6","0.940455342","1200","true","0.160833333","0.368333333","66.058333333","0.262303322","0.139311982","2.613228621","12.891529193","25.610833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 027 276; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","18","forger_null","1","1798","8212","571","4410.970863828","30.153631194","8","27","6","0.952714536","1200","true","0.165","0.3675","54.145833333","0.268148516","0.133930077","2.712500383","12.960590259","25.759166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 751; 045 932; 173 429"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","19","forger_null","1","1798","8212","571","4410.970863828","37.475559289","11","35","6","0.938704028","1200","true","0.175833333","0.375","55.255","0.275311314","0.151087525","2.57106598","12.177079405","23.6825","058 180 266 386 731 926; 141 178 327 870 914 918; 119 376 493 577 764; 098 131 678 852; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","20","forger_null","1","1798","8212","571","4410.970863828","34.738593695","11","34","6","0.940455342","1200","true","0.174166667","0.380833333","61.38","0.276307322","0.150576832","2.592858252","11.521263827","21.414166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 751; 505 716 759; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","21","forger_null","1","1798","8212","571","4410.970863828","33.568668693","13","36","6","0.936952715","1200","true","0.165833333","0.3725","60.506666667","0.269965367","0.149857704","2.52792365","11.700231371","23.160833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 084 513; 119 570"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","22","forger_null","1","1798","8212","571","4410.970863828","34.153631194","12","35","6","0.938704028","1200","true","0.178333333","0.390833333","58.290833333","0.284156206","0.152982464","2.611168246","12.562861782","26.380833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 208 573 768; 027 276; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","23","forger_null","1","1798","8212","571","4410.970863828","32.568668693","12","34","6","0.940455342","1200","true","0.179166667","0.3625","58.245833333","0.275313688","0.152230024","2.608856175","12.861087542","24.759166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 027 276; 045 932; 084 513"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","24","forger_null","1","1798","8212","571","4410.970863828","29.568668693","9","28","6","0.950963222","1200","true","0.168333333","0.381666667","62.221666667","0.269762292","0.141529917","2.68911138","13.227334187","26.439166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 144 716; 209 859"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","25","forger_null","1","1798","8212","571","4410.970863828","33.568668693","13","36","6","0.936952715","1200","true","0.164166667","0.378333333","55.765","0.27143009","0.145476892","2.556307132","11.904845302","21.185","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 119 577; 127 842"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","26","forger_null","1","1798","8212","571","4410.970863828","29.568668693","9","28","6","0.950963222","1200","true","0.169166667","0.384166667","57.159166667","0.274811911","0.152066568","2.611213505","12.736965809","24.9175","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 119 570; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","27","forger_null","1","1798","8212","571","4410.970863828","35.153631194","13","37","6","0.935201401","1200","true","0.1725","0.355833333","64.513333333","0.267529064","0.147797885","2.684049488","13.328928934","26.215833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 209 849 859; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","28","forger_null","1","1798","8212","571","4410.970863828","32.153631194","10","31","6","0.945709282","1200","true","0.151666667","0.351666667","59.919166667","0.257120612","0.131361509","2.619077313","12.602512325","23.9775","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 209 849 859; 045 932; 208 768"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","29","forger_null","1","1798","8212","571","4410.970863828","33.153631194","9","30","6","0.947460595","1200","true","0.16","0.354166667","61.0875","0.260163128","0.144066776","2.621068126","12.71879056","23.9575","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 493 768; 027 276; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","30","forger_null","1","1798","8212","571","4410.970863828","31.568668693","11","32","6","0.943957968","1200","true","0.151666667","0.338333333","61.9325","0.250248269","0.129732714","2.643086595","12.996757391","25.373333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 027 276; 045 932; 084 107"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","31","forger_null","1","1798","8212","571","4410.970863828","32.153631194","10","31","6","0.945709282","1200","true","0.164166667","0.356666667","61.1325","0.264306178","0.143920732","2.567354706","11.812358664","22.569166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 493 764 768; 027 276; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","32","forger_null","1","1798","8212","571","4410.970863828","34.153631194","10","32","6","0.943957968","1200","true","0.165833333","0.354166667","62.015","0.261491052","0.141342024","2.699127171","12.393360206","25.039166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 751 764; 027 276; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","33","forger_null","1","1798","8212","571","4410.970863828","31.568668693","11","32","6","0.943957968","1200","true","0.148333333","0.333333333","59.025","0.243612293","0.133419049","2.696290988","13.624912386","25.670833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 230 389; 309 325"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","34","forger_null","1","1798","8212","571","4410.970863828","30.568668693","10","30","6","0.947460595","1200","true","0.1775","0.363333333","59.738333333","0.276340921","0.146210696","2.74684073","15.04778959","28.445833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 084 107; 119 570"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","35","forger_null","1","1798","8212","571","4410.970863828","35.323556196","10","33","6","0.942206655","1200","true","0.160833333","0.349166667","63.773333333","0.257580308","0.140012596","2.567961004","11.470230112","22.44","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 107 620 728; 209 849 859; 376 764 768"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","36","forger_null","1","1798","8212","571","4410.970863828","32.153631194","10","31","6","0.945709282","1200","true","0.168333333","0.388333333","60.290833333","0.277282548","0.150160532","2.601386977","12.933868585","24.576666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 493 764 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","37","forger_null","1","1798","8212","571","4410.970863828","32.568668693","12","34","6","0.940455342","1200","true","0.175833333","0.3775","55.874166667","0.278515587","0.151497105","2.609668434","12.636717927","25.604166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 027 276; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","38","forger_null","1","1798","8212","571","4410.970863828","36.153631194","14","39","6","0.931698774","1200","true","0.1775","0.385","57.934166667","0.279905271","0.154421491","2.509865144","11.752304942","22.775","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","39","forger_null","1","1798","8212","571","4410.970863828","31.738593695","8","28","6","0.950963222","1200","true","0.160833333","0.36","59.0075","0.262899497","0.140712333","2.6802019","12.858165455","25.7775","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 107 620 728; 376 577 764; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","40","forger_null","1","1798","8212","571","4410.970863828","34.738593695","11","34","6","0.940455342","1200","true","0.176666667","0.359166667","57.2075","0.270671363","0.150632111","2.621055528","12.847027716","25.5825","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 121 505 759; 376 493 764; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","41","forger_null","1","1798","8212","571","4410.970863828","33.153631194","9","30","6","0.947460595","1200","true","0.1575","0.3675","57.220833333","0.263597171","0.142868391","2.572360103","12.075751254","23.759166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 577 751 764; 045 932; 121 505"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","42","forger_null","1","1798","8212","571","4410.970863828","34.738593695","11","34","6","0.940455342","1200","true","0.166666667","0.368333333","55.691666667","0.270972527","0.139365498","2.659519777","12.920362554","25.325833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 768; 209 849 859; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","43","forger_null","1","1798","8212","571","4410.970863828","31.568668693","11","32","6","0.943957968","1200","true","0.151666667","0.365833333","63.8375","0.259176563","0.134417184","2.578875254","11.899115099","23.6625","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 027 276; 045 932; 209 859"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","44","forger_null","1","1798","8212","571","4410.970863828","31.568668693","11","32","6","0.943957968","1200","true","0.1625","0.3575","59.7175","0.262674613","0.136431084","2.666551546","13.572817756","26.488333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 107 689; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","45","forger_null","1","1798","8212","571","4410.970863828","41.153631194","17","46","6","0.91943958","1200","true","0.1625","0.35","64.493333333","0.262828469","0.139873402","2.637669321","12.433007982","24.16","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 577 751; 027 276; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","46","forger_null","1","1798","8212","571","4410.970863828","35.153631194","13","37","6","0.935201401","1200","true","0.168333333","0.371666667","61.593333333","0.270320584","0.149410853","2.620545012","13.04394146","25.090833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 707 863 933; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","47","forger_null","1","1798","8212","571","4410.970863828","27.568668693","7","24","6","0.957968476","1200","true","0.165833333","0.380833333","62.705","0.272393096","0.14747695","2.691053772","13.879916708","28.210833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 119 376; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","48","forger_null","1","1798","8212","571","4410.970863828","27.568668693","7","24","6","0.957968476","1200","true","0.164166667","0.3675","57.133333333","0.264868491","0.144588889","2.624417511","12.536539009","23.946666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 208 412; 230 389"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","49","forger_null","1","1798","8212","571","4410.970863828","37.153631194","13","38","6","0.933450088","1200","true","0.150833333","0.345","61.59","0.250327242","0.140338956","2.66052486","12.452658632","24.02","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 751 764 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","50","forger_null","1","1798","8212","571","4410.970863828","33.153631194","9","30","6","0.947460595","1200","true","0.165","0.363333333","59.536666667","0.266782108","0.140558204","2.625613733","13.30766197","27.785","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 376 493 577; 045 932; 138 427"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","51","forger_null","1","1798","8212","571","4410.970863828","33.738593695","10","32","6","0.943957968","1200","true","0.140833333","0.329166667","68.145833333","0.23806073","0.120489661","2.774054154","13.802200516","26.306666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 493 577 764; 707 863 933; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","52","forger_null","1","1798","8212","571","4410.970863828","33.153631194","11","33","6","0.942206655","1200","true","0.166666667","0.364166667","61.4925","0.269543057","0.142113423","2.700033446","13.272515298","26.73","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 768; 027 276; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","53","forger_null","1","1798","8212","571","4410.970863828","39.738593695","14","41","6","0.928196147","1200","true","0.165833333","0.37","56.403333333","0.27119123","0.143099345","2.683461272","14.194106134","27.606666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 570 751 768; 319 716 759; 027 276"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","54","forger_null","1","1798","8212","571","4410.970863828","31.153631194","9","29","6","0.949211909","1200","true","0.168333333","0.378333333","58.575833333","0.273272061","0.142909214","2.68308825","13.887454627","26.38","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 751 764; 045 932; 224 712"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","55","forger_null","1","1798","8212","571","4410.970863828","33.153631194","11","33","6","0.942206655","1200","true","0.18","0.370833333","62.524166667","0.279339024","0.159091067","2.639157869","13.417680602","27.699166667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 209 849 859; 045 932; 107 728"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","56","forger_null","1","1798","8212","571","4410.970863828","33.323556196","8","29","6","0.949211909","1200","true","0.169166667","0.365","60.010833333","0.272574424","0.147774484","2.675409298","13.758661317","26.820833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 493 768; 209 849 859; 707 863 933"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","57","forger_null","1","1798","8212","571","4410.970863828","33.153631194","11","33","6","0.942206655","1200","true","0.179166667","0.3875","55.429166667","0.284373899","0.159738604","2.564864807","12.234383997","22.555833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 764 768; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","58","forger_null","1","1798","8212","571","4410.970863828","33.153631194","11","33","6","0.942206655","1200","true","0.164166667","0.365833333","57.969166667","0.266546151","0.143271868","2.671781054","13.663417064","27.896666667","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 707 863 933; 028 059; 045 932"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","59","forger_null","1","1798","8212","571","4410.970863828","33.153631194","9","30","6","0.947460595","1200","true","0.158333333","0.365","60.765","0.260402012","0.141500866","2.637542487","12.863892018","26.348333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 493 570 768; 045 932; 094 205"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","60","forger_null","1","1798","8212","571","4410.970863828","35.738593695","12","36","6","0.936952715","1200","true","0.174166667","0.3725","57.920833333","0.275710871","0.1484674","2.596982312","12.154506947","23.385833333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 121 505 586; 493 751 768; 028 059"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","61","forger_null","1","1798","8212","571","4410.970863828","28.568668693","8","26","6","0.954465849","1200","true","0.185","0.3725","58.635833333","0.281772512","0.156014135","2.575267298","12.628234283","24.828333333","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 045 932; 119 493; 208 768"
"edge_frame_shuffle","edge_preserving_nonphonetic_null","62","forger_null","1","1798","8212","571","4410.970863828","35.738593695","12","36","6","0.936952715","1200","true","0.17","0.3775","61.93","0.274017723","0.147753793","2.654346725","13.06024783","24.6875","058 180 266 386 731 926; 141 178 327 870 914 918; 098 131 678 852; 119 577 768; 707 863 933; 027 276"
