"scope","leaveout_mode","block_policy","iteration","model","block_count","singleton_blocks","mutable_blocks","moved_labels","predictions","top1_accuracy","top2_accuracy","median_rank","subtype_032_top1","subtype_033_top1","subtype_034_top1","top1_gain_vs_frequency"
"excluding_h2218_h2239","sequence_family","type_sides_order","200","object","7","1","6","213","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order","200","dimensions","7","1","6","213","331","0.302115","0.716012","2","0.176471","0.507353","0.139785","-0.108761"
"excluding_h2218_h2239","sequence_family","type_sides_order","200","side_context","7","1","6","213","331","0.29003","0.70997","2","0.372549","0.397059","0.043011","-0.120846"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","1","frequency","18","3","15","215","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","1","object","18","3","15","215","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","1","dimensions","18","3","15","215","331","0.404834","0.752266","2","0.313725","0.404412","0.505376","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","1","side_context","18","3","15","215","331","0.407855","0.752266","2","0.205882","0.713235","0.182796","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","2","frequency","18","3","15","214","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","2","object","18","3","15","214","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","2","dimensions","18","3","15","214","331","0.416918","0.731118","2","0.372549","0.485294","0.365591","0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","2","side_context","18","3","15","214","331","0.296073","0.682779","2","0.088235","0.522059","0.193548","-0.114804"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","3","frequency","18","3","15","197","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","3","object","18","3","15","197","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","3","dimensions","18","3","15","197","331","0.374622","0.65861","2","0.235294","0.551471","0.268817","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","3","side_context","18","3","15","197","331","0.36858","0.755287","2","0.166667","0.647059","0.182796","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","4","frequency","18","3","15","186","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","4","object","18","3","15","186","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","4","dimensions","18","3","15","186","331","0.407855","0.740181","2","0.147059","0.529412","0.516129","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","4","side_context","18","3","15","186","331","0.404834","0.758308","2","0.205882","0.705882","0.182796","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","5","frequency","18","3","15","216","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","5","object","18","3","15","216","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","5","dimensions","18","3","15","216","331","0.383686","0.712991","2","0.215686","0.558824","0.311828","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","5","side_context","18","3","15","216","331","0.404834","0.770393","2","0.186275","0.720588","0.182796","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","6","frequency","18","3","15","212","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","6","object","18","3","15","212","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","6","dimensions","18","3","15","212","331","0.347432","0.667674","2","0.372549","0.522059","0.064516","-0.063444"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","6","side_context","18","3","15","212","331","0.410876","0.761329","2","0.196078","0.713235","0.204301","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","7","frequency","18","3","15","195","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","7","object","18","3","15","195","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","7","dimensions","18","3","15","195","331","0.308157","0.628399","2","0.117647","0.595588","0.096774","-0.102719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","7","side_context","18","3","15","195","331","0.39577","0.73716","2","0.186275","0.698529","0.182796","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","8","frequency","18","3","15","199","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","8","object","18","3","15","199","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","8","dimensions","18","3","15","199","331","0.305136","0.70997","2","0.009804","0.5","0.344086","-0.10574"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","8","side_context","18","3","15","199","331","0.247734","0.706949","2","0.107843","0.433824","0.129032","-0.163142"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","9","frequency","18","3","15","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","9","object","18","3","15","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","9","dimensions","18","3","15","208","331","0.353474","0.685801","2","0.392157","0.419118","0.215054","-0.057402"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","9","side_context","18","3","15","208","331","0.377644","0.779456","2","0.176471","0.654412","0.193548","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","10","frequency","18","3","15","207","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","10","object","18","3","15","207","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","10","dimensions","18","3","15","207","331","0.277946","0.670695","2","0.254902","0.455882","0.043011","-0.132931"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","10","side_context","18","3","15","207","331","0.256798","0.712991","2","0.098039","0.389706","0.236559","-0.154079"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","11","frequency","18","3","15","211","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","11","object","18","3","15","211","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","11","dimensions","18","3","15","211","331","0.401813","0.73716","2","0.313725","0.676471","0.096774","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","11","side_context","18","3","15","211","331","0.392749","0.758308","2","0.196078","0.683824","0.182796","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","12","frequency","18","3","15","203","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","12","object","18","3","15","203","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","12","dimensions","18","3","15","203","331","0.377644","0.619335","2","0.294118","0.632353","0.096774","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","12","side_context","18","3","15","203","331","0.296073","0.743202","2","0.186275","0.433824","0.215054","-0.114804"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","13","frequency","18","3","15","206","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","13","object","18","3","15","206","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","13","dimensions","18","3","15","206","331","0.29003","0.703927","2","0.019608","0.536765","0.225806","-0.120846"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","13","side_context","18","3","15","206","331","0.380665","0.716012","2","0.186275","0.647059","0.204301","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","14","frequency","18","3","15","214","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","14","object","18","3","15","214","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","14","dimensions","18","3","15","214","331","0.374622","0.719033","2","0.264706","0.669118","0.064516","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","14","side_context","18","3","15","214","331","0.36858","0.634441","2","0.156863","0.404412","0.548387","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","15","frequency","18","3","15","213","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","15","object","18","3","15","213","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","15","dimensions","18","3","15","213","331","0.374622","0.664653","2","0.264706","0.514706","0.290323","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","15","side_context","18","3","15","213","331","0.410876","0.676737","2","0.215686","0.713235","0.182796","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","16","frequency","18","3","15","206","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","16","object","18","3","15","206","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","16","dimensions","18","3","15","206","331","0.404834","0.746224","2","0.411765","0.544118","0.193548","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","16","side_context","18","3","15","206","331","0.398792","0.761329","2","0.205882","0.676471","0.204301","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","17","frequency","18","3","15","216","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","17","object","18","3","15","216","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","17","dimensions","18","3","15","216","331","0.410876","0.743202","2","0.362745","0.448529","0.408602","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","17","side_context","18","3","15","216","331","0.407855","0.746224","2","0.215686","0.705882","0.182796","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","18","frequency","18","3","15","209","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","18","object","18","3","15","209","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","18","dimensions","18","3","15","209","331","0.359517","0.649547","2","0.166667","0.654412","0.139785","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","18","side_context","18","3","15","209","331","0.374622","0.743202","2","0.117647","0.698529","0.182796","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","19","frequency","18","3","15","205","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","19","object","18","3","15","205","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","19","dimensions","18","3","15","205","331","0.317221","0.607251","2","0.27451","0.433824","0.193548","-0.093656"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","19","side_context","18","3","15","205","331","0.392749","0.746224","2","0.205882","0.654412","0.215054","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","20","frequency","18","3","15","207","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","20","object","18","3","15","207","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","20","dimensions","18","3","15","207","331","0.386707","0.682779","2","0.313725","0.610294","0.139785","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","20","side_context","18","3","15","207","331","0.398792","0.773414","2","0.186275","0.448529","0.55914","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","21","frequency","18","3","15","197","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","21","object","18","3","15","197","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","21","dimensions","18","3","15","197","331","0.371601","0.722054","2","0.098039","0.492647","0.494624","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","21","side_context","18","3","15","197","331","0.389728","0.749245","2","0.137255","0.720588","0.182796","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","22","frequency","18","3","15","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","22","object","18","3","15","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","22","dimensions","18","3","15","208","331","0.36858","0.722054","2","0.411765","0.580882","0.010753","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","22","side_context","18","3","15","208","331","0.398792","0.755287","2","0.186275","0.705882","0.182796","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","23","frequency","18","3","15","202","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","23","object","18","3","15","202","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","23","dimensions","18","3","15","202","331","0.371601","0.661631","2","0.401961","0.463235","0.204301","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","23","side_context","18","3","15","202","331","0.389728","0.752266","2","0.480392","0.463235","0.182796","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","24","frequency","18","3","15","216","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","24","object","18","3","15","216","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","24","dimensions","18","3","15","216","331","0.347432","0.688822","2","0.058824","0.639706","0.236559","-0.063444"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","24","side_context","18","3","15","216","331","0.350453","0.679758","2","0.147059","0.419118","0.473118","-0.060423"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","25","frequency","18","3","15","199","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","25","object","18","3","15","199","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","25","dimensions","18","3","15","199","331","0.308157","0.728097","2","0.235294","0.419118","0.225806","-0.102719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","25","side_context","18","3","15","199","331","0.392749","0.691843","2","0.166667","0.691176","0.204301","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","26","frequency","18","3","15","202","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","26","object","18","3","15","202","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","26","dimensions","18","3","15","202","331","0.320242","0.752266","2","0.284314","0.375","0.27957","-0.090634"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","26","side_context","18","3","15","202","331","0.383686","0.755287","2","0.480392","0.448529","0.182796","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","27","frequency","18","3","15","190","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","27","object","18","3","15","190","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","27","dimensions","18","3","15","190","331","0.296073","0.746224","2","0.284314","0.375","0.193548","-0.114804"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","27","side_context","18","3","15","190","331","0.383686","0.755287","2","0.137255","0.705882","0.182796","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","28","frequency","18","3","15","214","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","28","object","18","3","15","214","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","28","dimensions","18","3","15","214","331","0.335347","0.685801","2","0.264706","0.529412","0.129032","-0.075529"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","28","side_context","18","3","15","214","331","0.26284","0.731118","2","0.117647","0.419118","0.193548","-0.148036"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","29","frequency","18","3","15","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","29","object","18","3","15","201","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","29","dimensions","18","3","15","201","331","0.407855","0.682779","2","0.303922","0.610294","0.225806","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","29","side_context","18","3","15","201","331","0.401813","0.758308","2","0.186275","0.713235","0.182796","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","30","frequency","18","3","15","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","30","object","18","3","15","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","30","dimensions","18","3","15","208","331","0.359517","0.767372","2","0.460784","0.308824","0.322581","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","30","side_context","18","3","15","208","331","0.359517","0.65861","2","0.147059","0.639706","0.182796","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","31","frequency","18","3","15","199","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","31","object","18","3","15","199","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","31","dimensions","18","3","15","199","331","0.407855","0.716012","2","0.235294","0.698529","0.172043","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","31","side_context","18","3","15","199","331","0.350453","0.758308","2","0.401961","0.426471","0.182796","-0.060423"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","32","frequency","18","3","15","196","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","32","object","18","3","15","196","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","32","dimensions","18","3","15","196","331","0.344411","0.685801","2","0.098039","0.566176","0.290323","-0.066465"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","32","side_context","18","3","15","196","331","0.386707","0.78852","2","0.470588","0.463235","0.182796","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","33","frequency","18","3","15","216","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","33","object","18","3","15","216","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","33","dimensions","18","3","15","216","331","0.422961","0.691843","2","0.215686","0.757353","0.16129","0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","33","side_context","18","3","15","216","331","0.253776","0.755287","2","0.156863","0.375","0.182796","-0.1571"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","34","frequency","18","3","15","202","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","34","object","18","3","15","202","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","34","dimensions","18","3","15","202","331","0.359517","0.703927","2","0.352941","0.375","0.344086","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","34","side_context","18","3","15","202","331","0.377644","0.679758","2","0.460784","0.448529","0.182796","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","35","frequency","18","3","15","212","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","35","object","18","3","15","212","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","35","dimensions","18","3","15","212","331","0.404834","0.685801","2","0.303922","0.661765","0.139785","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","35","side_context","18","3","15","212","331","0.386707","0.758308","2","0.441176","0.485294","0.182796","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","36","frequency","18","3","15","213","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","36","object","18","3","15","213","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","36","dimensions","18","3","15","213","331","0.386707","0.731118","2","0.166667","0.485294","0.483871","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","36","side_context","18","3","15","213","331","0.380665","0.755287","2","0.215686","0.639706","0.182796","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","37","frequency","18","3","15","224","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","37","object","18","3","15","224","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","37","dimensions","18","3","15","224","331","0.29003","0.643505","2","0.147059","0.492647","0.150538","-0.120846"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","37","side_context","18","3","15","224","331","0.347432","0.758308","2","0.411765","0.411765","0.182796","-0.063444"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","38","frequency","18","3","15","215","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","38","object","18","3","15","215","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","38","dimensions","18","3","15","215","331","0.335347","0.719033","2","0.215686","0.544118","0.16129","-0.075529"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","38","side_context","18","3","15","215","331","0.374622","0.746224","2","0.147059","0.669118","0.193548","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","39","frequency","18","3","15","221","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","39","object","18","3","15","221","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","39","dimensions","18","3","15","221","331","0.413897","0.712991","2","0.333333","0.566176","0.27957","0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","39","side_context","18","3","15","221","331","0.407855","0.779456","2","0.205882","0.727941","0.16129","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","40","frequency","18","3","15","219","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","40","object","18","3","15","219","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","40","dimensions","18","3","15","219","331","0.299094","0.697885","2","0.196078","0.308824","0.397849","-0.111782"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","40","side_context","18","3","15","219","331","0.407855","0.752266","2","0.186275","0.727941","0.182796","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","41","frequency","18","3","15","205","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","41","object","18","3","15","205","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","41","dimensions","18","3","15","205","331","0.268882","0.652568","2","0.117647","0.455882","0.16129","-0.141994"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","41","side_context","18","3","15","205","331","0.39577","0.761329","2","0.147059","0.713235","0.204301","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","42","frequency","18","3","15","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","42","object","18","3","15","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","42","dimensions","18","3","15","208","331","0.350453","0.667674","2","0.186275","0.492647","0.322581","-0.060423"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","42","side_context","18","3","15","208","331","0.39577","0.758308","2","0.147059","0.720588","0.193548","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","43","frequency","18","3","15","198","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","43","object","18","3","15","198","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","43","dimensions","18","3","15","198","331","0.359517","0.716012","2","0.186275","0.676471","0.086022","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","43","side_context","18","3","15","198","331","0.389728","0.746224","2","0.147059","0.713235","0.182796","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","44","frequency","18","3","15","210","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","44","object","18","3","15","210","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","44","dimensions","18","3","15","210","331","0.380665","0.734139","2","0.352941","0.352941","0.451613","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","44","side_context","18","3","15","210","331","0.377644","0.755287","2","0.441176","0.463235","0.182796","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","45","frequency","18","3","15","204","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","45","object","18","3","15","204","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","45","dimensions","18","3","15","204","331","0.392749","0.740181","2","0.313725","0.654412","0.096774","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","45","side_context","18","3","15","204","331","0.398792","0.734139","2","0.205882","0.727941","0.129032","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","46","frequency","18","3","15","197","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","46","object","18","3","15","197","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","46","dimensions","18","3","15","197","331","0.317221","0.616314","2","0.019608","0.485294","0.397849","-0.093656"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","46","side_context","18","3","15","197","331","0.404834","0.697885","2","0.196078","0.713235","0.182796","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","47","frequency","18","3","15","181","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","47","object","18","3","15","181","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","47","dimensions","18","3","15","181","331","0.398792","0.716012","2","0.254902","0.595588","0.268817","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","47","side_context","18","3","15","181","331","0.380665","0.682779","2","0.127451","0.705882","0.182796","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","48","frequency","18","3","15","210","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","48","object","18","3","15","210","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","48","dimensions","18","3","15","210","331","0.362538","0.70997","2","0.254902","0.551471","0.204301","-0.048338"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","48","side_context","18","3","15","210","331","0.401813","0.758308","2","0.196078","0.705882","0.182796","-0.009063"
