query_id,query_text,lead_label,query_role,artifact_p,artifact_id,designation,museum_no,provenience,period,dates_referenced,query_line_count,meluhha_line_count,min_query_to_meluhha_distance,has_meluhha_anywhere,query_line_same_as_meluhha,query_line_adjacent_to_meluhha,inscription_hash,source_url,query_lines,meluhha_lines
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P109958,109958,HLC 080 (pl. 034),OIM A31749,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.46.00.00,2,0,,false,false,false,0f584c857d02b89c65404518cebd06c53172512daf586ed99d1eefd7ec109d59,https://cdli.earth/P109958,21. ur-{d}lamma engar dumu sipa-mu | 5. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P109959,109959,HLC 081 (pl. 032),OIM A31750,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šulgi.39.00.00, Šulgi.40.01.00, Šulgi.40.03.00 (us2 year)",2,0,,false,false,false,1d4941db059aacccf1a436f2b2374e19309ed3493a980ae3c5aeb612ce2e6abc,https://cdli.earth/P109959,15. ma2 ur-{d}lamma dumu ur-mes | 17. kiszib3 ur-{d}lamma dumu murgu2-zi,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P109970,109970,HLC 092 (pl. 088),OIM A31760,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,2,0,,false,false,false,0e686b7fdf6036649681cf10a69b5258617b6223d54d5e982c081941c1a196c4,https://cdli.earth/P109970,6. ki ur-{d}lamma-[ta] | 16. ki ur-{d}ba-ba6 dumu ur-{d}lamma szabra-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P109973,109973,HLC 095 (pl. 090),OIM A31763,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,64750b1ab8386c3b698261d5157528d59a139960985b2ff881b9bc25b82008e9,https://cdli.earth/P109973,2. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P109987,109987,HLC 110 (pl. 095),OIM A31777,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,b40f7eb848b254a6e97b690ca77207748b037530577def87ca65cf67a00b16cb,https://cdli.earth/P109987,5'. ugula ur-{d}lamma dumu nam-mah,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P109997,109997,HLC 120 (pl. 096),OIM A31787,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Ibbi-Suen.05.01.00 (us2 year),1,0,,false,false,false,b089ed9003e7cc42fa301152fdb30af88e9104c5015a7e59db029cf15be96bb4,https://cdli.earth/P109997,2. ur-{d}lamma dumu,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110032,110032,HLC 157 (pl. 102),OIM A31824,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.08.00,1,0,,false,false,false,b74ddea3082f17fe5d6b013828a03a048ea9d004275669d35dbe074b82a6eddf,https://cdli.earth/P110032,4. ur-{d}lamma sanga {d}nin-gir2-su-ke4,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110052,110052,HLC 177 (pl. 105),OIM A31842,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,c2d64a3db684b6837bf0c24ab6d6298161250cab533fe7ab820662d9ffdc3c65,https://cdli.earth/P110052,1. ur-{d}lamma dumu szesz-szesz,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110064,110064,HLC 189 (pl. 105),OIM A31853,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,8a219d65be51d109693657147a50cc23813450ddabf683590d4ac7c9cedf7565,https://cdli.earth/P110064,3. ki ur-{d}lamma dumu ur-mes-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110074,110074,HLC 199 (pl. 107),OIM A31863,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.09.17,1,0,,false,false,false,501a047eedc1cd85d208a933c152ad39309f89af8b8028c23abdd9328469869a,https://cdli.earth/P110074,5. 1(disz) sila3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110083,110083,HLC 209 (pl. 107),OIM A31872,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.02.04.00 (us2 year),1,0,,false,false,false,8a12783d9333af216b821a5f573e44d87d0075582f236a255a6e1c567160cfe5,https://cdli.earth/P110083,3. giri3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110094,110094,HLC 220 (pl. 036),OIM A31883,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.02.07.00,1,0,,false,false,false,72f4e6eed4d2bae04eba660ccbd1d73c3c6fc606624c3b933519657a1c3e785b,https://cdli.earth/P110094,2. dumu ur-{d}lamma ensi2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110097,110097,HLC 223 (pl. 004),OIM A31886,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šulgi.35.04.00 (us2 year), Šulgi.35.05.00 (us2 year)",1,0,,false,false,false,bccee3d481d24b7c4aeaa3a651afc9b59e290030a3bf0cbd3f0a0cabf929375a,https://cdli.earth/P110097,2. giri3 ur-{d}lamma ma2-lah6 {d}na-ru2-a,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110112,110112,HLC 238 (pl. 113),OIM A31900,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.--.12.00,1,0,,false,false,false,1ea1dc89fae6581bd2aceb2eac6aecf913e7e07ff09a4c44d6b005e6a1ec803b,https://cdli.earth/P110112,6. ur-{d}lamma ensi2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110120,110120,HLC 246 (pl. 030),OIM A31908,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.48.11d.16 (intercalated),1,0,,false,false,false,f4976811e8f2220827542ec702f791a98d2c7b0204bf9d7c0aa54342a4008a5b,https://cdli.earth/P110120,10. dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110121,110121,HLC 247 (pl. 117),OIM A31909,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,2,0,,false,false,false,e3e367b3e8efcc9a6dad6f6c83fb40be0003da2ad19d5ab85e6ede3f8226e9de,https://cdli.earth/P110121,7. giri3 ur-{d}lamma | 5. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110126,110126,HLC 252 (pl. 119),OIM A31914,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,2,0,,false,false,false,33d1757510dba54ecf2efaec1fae470b501ba347cbe2c1b58bcae62c56eedf1c,https://cdli.earth/P110126,8. 4(barig) dabin ki ur-{d}lamma dumu na-silim-ta | 9. 1(barig) ki ur-{d}lamma dumu ab-ba-gi-na-ta#,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110129,110129,HLC 255 (pl. 121),OIM A31917,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,adad924340d59e4b965c431d891f1783bc8c78698f32faacc8f210d9699a6619,https://cdli.earth/P110129,11. kiszib3 ur-{d}lamma dumu ur-nig2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110131,110131,HLC 257 (pl. 006),OIM A31919,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.06.00.00,1,0,,false,false,false,099a3c7273fdf8e33c78e16e5ec4c8456219d63cef16379cac6e9b8e4992d69e,https://cdli.earth/P110131,1. 5(ban2) tug2 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110133,110133,HLC 259 (pl. 122),OIM A31921,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,e6ba1e6f20b1d7f5c9351461c67ea92730dcc8677d9bb9fa17dc7727a268081a,https://cdli.earth/P110133,10. [x] ki ur-{d}lamma dam-gar3-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110180,110180,HLC 309 (pl. 010),OIM A31968,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.44.00.00,1,0,,false,false,false,787745317e8e15ccd27f71a4e03e0138feb634024ea591206dba6789e027855a,https://cdli.earth/P110180,2. ki ur-{d}lamma ensi2 gir2-su{ki}-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110205,110205,HLC 334 (pl. 036),OIM A31992,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.02.04.00 (us2 year),1,0,,false,false,false,be734f3a500fd7d5edb3c34b5f08e917695b4bbba00b5cbd89f03bbd949a8ee8,https://cdli.earth/P110205,1. giri3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110213,110213,HLC 342 (pl. 048),OIM A31999,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.03.06.00,1,0,,false,false,false,d9d3a5670e6ee40537e942688e442f028232c29d101aee558dd74342be5b1066,https://cdli.earth/P110213,4. giri3 gu3-de2-a dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110224,110224,HLC 354 (pl. 134),OIM A32010,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.12.00,1,0,,false,false,false,2cb4dbb9b7d7c05f423420ffcd768229667871367e498e7b37e816a0fe2de016,https://cdli.earth/P110224,4. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110244,110244,HLC 374 (pl. 141),OIM A32029,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.48.05.15 (us2-us2 year),1,0,,false,false,false,26d7250b8014c35bd3700ae42a909f7fee1f4204499a8c3ec1b017588fe24547,https://cdli.earth/P110244,7. 1(asz@c) 1(barig) ur-{d}lamma dumu ur-ti-ra-asz2 erin2 gi-zi,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110250,110250,HLC 381 (pl. 143),OIM A32035,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.44.09.00,1,0,,false,false,false,fc8e757812c2330cc2968ad44bbc3edd98f2130e6a26ccc4bf4583f28b3e6405,https://cdli.earth/P110250,20'. ur-{d}lamma ensi2#!,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110259,110259,HLC 390 (pl. 148),OIM A32044,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,559e9d43c94f6fca8dd104059b1fdbe04a46259c27efcc34c9affc982c9f8833,https://cdli.earth/P110259,4. igi-3(disz)-gal2 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110262,110262,HLC 394 (pl. 150),OIM A32048,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Amar-Suen.08.01.00, Amar-Suen.08.06.00",1,0,,false,false,false,4d8ca19cf7aa76982e91fb1df52c22a0704619d4aa020920cc6fb9e432c8dd82,https://cdli.earth/P110262,12. ur-{d}lamma ugula,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110264,110264,HLC 396 (pl. 008),OIM A32050,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.42.00.00,4,0,,false,false,false,74e5dcdba06acc53f782bdc0c0139f349854f6934ffd15c0894d61d31172d717,https://cdli.earth/P110264,15. dumu# ur-{d}lamma | 7. ARAD2 ur-{d}ba-ba6 dumu ur-{d}lamma | 6. dumu ur-{d}lamma | 15. 1(barig) tug2 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110265,110265,HLC 397 (pl. 149),OIM A32051,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,07b3050b0e4a5adbb04e2d81e13134044a70a57cbe0150a171855e9d26e18804,https://cdli.earth/P110265,4'. ur-{d}lamma [x],
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110272,110272,HLC Gould (pl. 100),OIM A—,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.02.00.00,1,0,,false,false,false,d03faa4320329203b40c0a74a14ff68618cdebe4cc5600f69573caeed16e1c99,https://cdli.earth/P110272,16. ur-{d}lamma dumu lu2-{d}nin-gir2-su,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110274,110274,"HSS 04, 001",SM 1899.02.292,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šulgi.30.00.00, Šulgi.33.00.00, Šulgi.34.00.00, Šulgi.37.00.00, Šulgi.40.00.00, Šulgi.41.00.00, Šulgi.42.00.00, Šulgi.43.00.00, Šulgi.45.00.00, Šulgi.46.00.00 (us2-us2 year)",1,0,,false,false,false,bf0f6d5824b64c0f3a43d800a0e6b2f6c086a5ef565b10475ec7aa97e27aa7e1,https://cdli.earth/P110274,1. 1/3(disz){sza} sa10? ARAD2-dam ARAD2 ur-{d}ba-ba6 dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110275,110275,"HSS 04, 002",SM 1899.02.290,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.42.01.00,4,0,,false,false,false,66162cf7ba0d474849157c4d16be693cfff137726a76e10d55dc4093d462e91b,https://cdli.earth/P110275,20. x 1(barig) 4(disz) ur-{d}lamma | 8. ur-{d}lamma i3-dab5 | 26. 1(barig) 4(disz) ur#?-{d}lamma | 17'. 1(barig) 4(disz) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110276,110276,"HSS 04, 003",SM 1899.02.001,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Amar-Suen.01.01.00, Amar-Suen.01.02.00, Amar-Suen.01.04.00, Amar-Suen.01.05.00, Amar-Suen.01.06.00, Amar-Suen.01.07.00, Amar-Suen.01.08.00, Amar-Suen.01.09.00, Amar-Suen.01.10.00, Amar-Suen.01.12.00",1,0,,false,false,false,b6bb14593fef1229e83a9265375ba4c7945944560483ba55a2dd51b33134ff36,https://cdli.earth/P110276,9. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110278,110278,"HSS 04, 005",SM 1904.07.001,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.02.07.00,1,0,,false,false,false,51427ce091ca86378f5bb9553fa36aa44ae2f6cdfbb5ffa1cd1cf9d6ded5b958,https://cdli.earth/P110278,3. dumu ur-{d}lamma ensi2-ka,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110280,110280,"HSS 04, 007",SM 1899.02.294,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šulgi.48.01.00, Šulgi.48.02.00 (us2-us2 year)",2,0,,false,false,false,2ac0982d7c89271a7a2575899fe8d36b73370a525c2ba909bace40170a7a28ea,https://cdli.earth/P110280,6. 1(barig) SIG7-a ur-{d}lamma | 5'. 1(barig) SIG7-a ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110283,110283,"HSS 04, 010",SM 1899.02.293,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.48.01.00 (us2-us2 year),1,0,,false,false,false,93dbc636afde691e62923d004afb88d0534f517fc78c702ceecdb6f6c929e67d,https://cdli.earth/P110283,22. 4(ban2) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110286,110286,"HSS 04, 013",SM 1899.02.033,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.07.03.01,1,0,,false,false,false,aa91f63a64ddd21c08a348e56ee0e1ce81f67136edc4e258030cab6f6f48002c,https://cdli.earth/P110286,11. ur-{d}lamma i3-dab5,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110287,110287,"HSS 04, 014",SM 1899.02.013,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.09.06.30,1,0,,false,false,false,c6fc6f937804ac09eb8e889c100c637604bcaf1dac2f4443aa6af4efd3c60c32,https://cdli.earth/P110287,7. 1(disz) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110296,110296,"HSS 04, 023",SM 1899.02.016,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šulgi.46.00.00, Šulgi.48.00.00 (us2-us2 year)",1,0,,false,false,false,c677ac2a4f6dada8acdf9508631db17dc000441e70463daafeabbfb1e320db4f,https://cdli.earth/P110296,3. 5(asz) 1(barig) i3-kal-la dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110297,110297,"HSS 04, 024",SM 1899.02.017,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šulgi.37.00.00, Šulgi.39.00.00 (us2 year), Šulgi.41.00.00, Šulgi.42.00.00, Šulgi.43.00.00",1,0,,false,false,false,4aa95d574751836d0826bea0e4b0826c0fc33062050f01ae639344a42e5b4a09,https://cdli.earth/P110297,9. 2(asz) gur kiszib3 ur-{d}lamma dumu gu4-lah6,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110302,110302,"HSS 04, 029",SM 1899.02.011,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.43.00.00,3,0,,false,false,false,79145cf91df8936a3575c05a15a22e43223b47310003a4911551bfdf0861a0b5,https://cdli.earth/P110302,2. kiszib3 ur-{d}lamma | 17. ki ur-{d}lamma dumu ur-mes-ta | 1. ur-{d}lamma e2? {d}ig-alim,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110307,110307,"HSS 04, 034",SM 1899.02.032,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.01.00.04,1,0,,false,false,false,c76c556d6f5af76713da470af4990f9c5a9abd8ac80894b6d1db5c6f8b824ea0,https://cdli.earth/P110307,2. ur-{d}lamma na-gada 1(gesz2) 5(u) 3(disz),
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110308,110308,"HSS 04, 035",SM 1899.02.026,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.01.00.00,1,0,,false,false,false,7757e593bc91909e7488a296624e2a22a4304d9f8795f67355c1187e714929cd,https://cdli.earth/P110308,9. 4(u) udu-nita2 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110322,110322,"HSS 04, 049",SM 1899.02.297,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.01.00.00,1,0,,false,false,false,04d853806f566d0c8c3067b3ef429d706e77ad84ff4efd765cfc89e97e4c8ab5,https://cdli.earth/P110322,21. 1(disz) 1/2(disz) ur-{d}lamma dumu lu2-nig2-ki-ra,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110324,110324,"HSS 04, 051",SM 1899.02.091,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.12.11,1,0,,false,false,false,6cdaa0b5bcb517abb169621126f48b3be89108e0949818a04eb15de06d347f2e,https://cdli.earth/P110324,13. giri3 ur-{d}lamma aga3-us2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110326,110326,"HSS 04, 053",SM 1899.02.114,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.11.23,1,0,,false,false,false,cafb101a053c1d5ae3e4c195f51487bfe61c981e039c15061eba065886e14b9a,https://cdli.earth/P110326,15. 1(disz) sila3 ur-{d}lamma dumu gu4-lah6,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110384,110384,"HSS 04, 111",SM 1904.06.058,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.48.00.00,1,0,,false,false,false,370eab06f4498b5aa4476936d860d203483d1b221e8b87009fec3049b62e50d6,https://cdli.earth/P110384,3. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110395,110395,"HSS 04, 122",SM 1899.02.383,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.03.04.00,1,0,,false,false,false,07779c1814d52aa2d053b3a557f25df2b0cdfc6a76869d5e69e225df9af9bcac,https://cdli.earth/P110395,1. giri3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110399,110399,"HSS 04, 126",SM 1899.02.371,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.03.05.00,1,0,,false,false,false,ce30ded070b0ba8f51ea6b44dc4b0248164fe8427f52da8b6e6f98199ffe97ef,https://cdli.earth/P110399,1. giri3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110408,110408,"HSS 04, 135",SM 1904.06.028,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.03.00.00 (us2 year),1,0,,false,false,false,8177ddd0557f19ab947cec49f269d189adb7e4ac26ff69b7297455168e292981,https://cdli.earth/P110408,2. giri3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110415,110415,"HSS 04, 142",SM 1904.06.029,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.07.09.00,1,0,,false,false,false,01068126e15d5c42da6703fdd4e3f934107bccefeab8bc6911865d0ee017db34,https://cdli.earth/P110415,1. giri3 nam-zi-tar-ra dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110424,110424,"HSS 04, 151",SM 1899.02.432,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.41.00.00 (us2-us2 year),1,0,,false,false,false,b0d24f16d0d48c55c9bb9d54208962d559578e6c704e50b9ca2c7dedc96c02e6,https://cdli.earth/P110424,2. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110428,110428,"HSS 04, 155",SM 1899.02.355,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.48.00.00 (us2-us2 year),3,0,,false,false,false,a4e3a465b3f2d1e03e58c8bd83c8937fd9bef4f4ed7bceaf9564f6ab28ae199b,https://cdli.earth/P110428,1. kiszib3 ur#-{d}lamma# | 1. ur-{d}lamma | 1. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110486,110486,"ITT 2, 00617",Ist L 00617,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.09.00,3,0,,false,false,false,b6ab5768e347e3d841f75066c264aa0f4b5c174a41c5a6aa256ed72593deab40,https://cdli.earth/P110486,5. 3(barig) ur-{d}lamma dumu a-tu | 4. 1(barig) ur-{d}lamma dumu ur-dun | 10. 1(barig) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110488,110488,"ITT 2, 00619",Ist L 00619,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šū-Suen.04.01.00, Šū-Suen.04.08.00, Šū-Suen.04.12.00",1,0,,false,false,false,55590a285270703a67cc0699bbec720ce3298096784e4bf9892770758eb308f2,https://cdli.earth/P110488,6. ur-{d}lamma ugula,
