manuscript_id,name,date,place,language,dynasty,details_url,table_url
734,Kākaira Plate of Pamparājadeva,1213,Kanker,Sanskrit,Somavaṃśi,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/734,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/734
108,Pāḍi Plate of Pamparājadeva,1214,Kanker,Sanskrit,Somavaṃśi,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/108,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/108
325,Viṣṇudharmaśāstra,1220,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/325,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/325
317,Kureṭhā Copper-plate of Malayavarman,1221,Shivpuri,Sanskrit,Pratīhāra,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/317,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/317
164,Mount Ābū Neminātha-Temple Inscription of Tejaḥpāla,1230,Mount Abu,Sanskrit,Cālukya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/164,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/164
634,Vejibror Stone Inscription of the Reign of Rājadeva J 58,1236,Vejibror,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/634,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/634
384,"Bhārat Kalā Bhavan Copper-Plate of Candella Paramardin, VS 1239",1239,Bānda,Sanskrit,Candella,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/384,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/384
214,Kureṭhā Copper-plate of Naravarman,1248,Shivpuri,Sanskrit,Pratīhāra,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/214,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/214
720,Sonepur Inscription of Bhānudeva,1268,Sonepur,Sanskrit,Gaṅga,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/720,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/720
304,"Māndhātā Plates of Paramāra Jayasiṃha-Jayavarman, V.S. 1331",1274,Oṃkāreśvar,Sanskrit,Paramāra,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/304,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/304
472,Cintakāmanta Grant of Someśa,1289,Adupuru,Sanskrit/Tamil,Kalukaḍakula,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/472,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/472
510,Śāntināthaboli,1293,Rājapura,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/510,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/510
205,Padmāvatī nāma caṇḍamahāroṣaṇapañjika,1297,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/205,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/205
377,Brunneninschrift der Brüder Bhojadeva und Padmasiṃhadeva Cāhamāna,1306,Jaipur,Sanskrit,Cāhamāna,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/377,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/377
797,"Bagen Grant of Bhulla, VS 1381",1324,Ara,Sanskrit,Cera,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/797,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/797
367,Donepūṇḍi Grant of Nāmaya-Nāyaka,1338,Pithapuram,Sanskrit/Telugu,Nāyaka,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/367,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/367
468,Kotihar Steininschrift,1369,Kotihar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/468,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/468
62,Kotihar Stone Slab Inscription of the Reign of Shahabadena (Laukika) year 45,1369,Kotihar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/62,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/62
602,Ekalavīratantra (Caṇḍamahāroṣaṇatantra),1380,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/602,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/602
410,Ṛgveda,1393,Varanasi,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/410,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/410
522,Mahābhārata,1393,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/522,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/522
754,Ṛgveda,1393,Varanasi,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/754,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/754
18,Bhubaneśvar Inscription of Gaṅga Nārasiṃha (Oriya),1396,Bhuvaneswar,Oriya,Gaṅga,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/18,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/18
358,Bhubaneśvar Inscription of Gaṅga Narasiṃha (Tamil),1396,Bhuvaneswar,Tamil,Gaṅga,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/358,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/358
263,Kashmirian Atharvaveda,1419,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/263,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/263
306,Ekalavīra nāma Caṇḍamahāroṣaṇatantra,1427,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/306,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/306
631,"Khonamukh Stone Inscription of Time of Jayanolabadenasāha, Kali 4530",1428,Khonamukh,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/631,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/631
725,Chalukya grant of Vīra Noṇamba,1444,Bangalore,Sanskrit/Kannada,Cālukya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/725,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/725
570,Jyotiṣa Ratnakośa,1445,Ahmadabad,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/570,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/570
4,Kālacakratantra,1446,Arrah,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/4,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/4
807,Cāvali Grant of Gāṇadeva,1455,Repalle,Sanskrit,Gajapati,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/807,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/807
515,Kālakācāryakathā,1459,Ahmadabad,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/515,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/515
167,Parepur Stone Inscription,1476,Vasuki Nag,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/167,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/167
629,Parepur Stone Inscription of the Time of Hasana. Laukika Year 52,1476,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/629,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/629
222,Jambukeśvara Inscription of Vālakakāmaya,1482,Srirangam,Tamil,Coḽa,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/222,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/222
565,Bāleśvar Grant of Puruṣottama Deva,1483,Balesvar,Oriya/Sanskrit,Gajapati,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/565,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/565
644,Raghuvaṃśa,1500,Rajkot,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/644,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/644
449,Devulapalli Plates of Immaḍi-Nṛsiṃha,1504,Devulapalli (bei Kadappa),Sanskrit,Saluva,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/449,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/449
252,Velicerla Grant of Pratāparudra Gajapati,1511,Kavali,Sanskrit/Telugu,Gajapati,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/252,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/252
289,Mahāpurāṇa,1540,Palamau,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/289,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/289
782,Toḍārāisingh Brunneninschrift,1547,Todarasingh,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/782,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/782
696,Atharvaveda,1550,Rajkot,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/696,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/696
462,Copper-Plate Grant of Bahādur Singh of Kullū,1559,Camba,Sanskrit,Kullu,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/462,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/462
121,Abhidhānacintāmaṇi Nāmamālā,1562,Rajkot,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/121,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/121
647,Abhidhānacintāmaṇi Nāmamālā,1562,Rajkot,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/647,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/647
717,Kumārasambhava,1582,Rajkot,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/717,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/717
182,Abhidhānacintāmaṇi Nāmamāla,1585,Rajkot,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/182,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/182
297,Caṇḍamahāroṣaṇatantra,1620,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/297,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/297
552,Nīlmaṅgala Grant of Veṅkata (II),1632,Nilmangala,Sanskrit,Āravīḍu,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/552,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/552
513,Grahasiddhi,1638,Ahmadabad,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/513,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/513
431,Naiṣadhīyaprakāśa,1650,Rajkot,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/431,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/431
96,Viṣṇudharmaśāstra,1661,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/96,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/96
207,Abhiṣekanāṭaka,1666,Kottayam,"Sanskrit, Dramen-Prakrits, Malayalam",,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/207,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/207
428,Mokṣopāya,1666,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/428,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/428
678,Devī Māhātmya,1675,Sirohi,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/678,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/678
63,Caṇḍamahāroṣaṇatantra,1677,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/63,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/63
171,Pañcaviṃśabrāhmaṇa OSM V/161,1679,Puri,Sanskrit,Khurda,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/171,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/171
11,Ekalavīratantra (or) Caṇḍamahāroṣaṇatantrarāja,1680,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/11,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/11
448,Laghupañcikā,1681,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/448,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/448
507,Śivadharmaśāstra,1682,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/507,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/507
123,Caitanyabhāgavata,1690,Calcutta,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/123,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/123
422,Dantevārā Sanskrit Inscription of Dikpāladeva (Sanskrit),1702,Dantevara,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/422,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/422
79,Dantevārā Sanskrit Inscription of Dikpāladeva (Hindī),1702,Dantevara,Hindi,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/79,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/79
379,Bāraḥ Māsau,1711,Patna,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/379,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/379
86,Viṣṇudharmaśāstra,1713,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/86,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/86
146,Ekalavīra-Caṇḍamahāroṣaṇa-Tantra,1715,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/146,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/146
642,Jaiminīyabrāhmaṇa,1717,Koṭṭayam,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/642,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/642
572,Brief des Königs Candavijaya von Arakan,1718,Sittwe,Myanmarisch,Arakan,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/572,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/572
703,Paippalādasaṃhitā,1725,Balasore,Sanskrit,Khurda,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/703,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/703
492,Vaterunser (Tamil),1735,Madras,Tamil,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/492,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/492
499,Vaterunser  (Telugu),1735,Madras,Telugu,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/499,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/499
466,"Jesaja 53,4-10",1744,Madras,Tamil,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/466,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/466
372,Brief von Aaron und Diogo,1745,Poraiyar,Tamil,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/372,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/372
790,Paippalādasaṃhitā,1747,Balasore,Sanskrit,Khurda,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/790,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/790
68,Brief von Diogo und Ambros,1755,Tranquebar,Tamil,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/68,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/68
408,Chāndogyopaniṣad,1768,Varanasi,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/408,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/408
659,Pañcadaśāṅkayantra,1769,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/659,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/659
236,Brahmasaṃhitā,1780,Calcutta,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/236,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/236
76,Sacchidānandakandalī,1782,Srinagar,westliche NIA-Sprache (Dogri?),,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/76,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/76
302,Siṃhala Vimānavastuprakaraṇaya,1794,Kandy,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/302,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/302
518,Gaṇasāraṇi,1794,Ahmadabad,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/518,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/518
490,Cāṇakyaśāstra and Rukmiṇīmaṃgala,1800,Bijnor,Braj/ Hindi,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/490,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/490
733,Paippalādasaṃhitā,1800,Puri,Sanskrit,Gajapati,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/733,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/733
373,Paippalādasaṃhitā,1812,Puri,Sanskrit,Khurda,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/373,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/373
400,Caṇḍamahāroṣaṇatantra,1814,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/400,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/400
130,Ekaravīra-Tantra (Caṇḍa-Mahāroṣaṇatantra),1824,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/130,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/130
274,Caṇḍamahāroṣaṇatantra,1824,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/274,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/274
496,Śrīkṛṣṇacaritam,1824,Trichur Distrikt,"Malayalam, Sanskrit, Prakrit",,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/496,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/496
166,Vāstupradīpa,1825,Manikpura,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/166,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/166
98,Caṇḍamahāroṣaṇatantra,1825,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/98,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/98
736,Śivadharmaśāstra,1826,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/736,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/736
117,Caṇḍamahāroṣaṇatantra (Ekalavīrākhyaśrīcaṇḍamahāroṣaṇatantra),1830,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/117,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/117
253,Bhagavadgītā,1831,Pokaran,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/253,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/253
369,Bhāgavatamāhātmya,1832,Calcutta,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/369,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/369
660,Sīhaḷanīti,1834,Mandalay,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/660,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/660
13,"Harkness - Kannada (""ancient"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/13,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/13
25,"Harkness - Malayalam (""modern"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/25,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/25
301,"Harkness - Kannada (""modern"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/301,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/301
315,"Harkness - Tamil (""modern"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/315,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/315
380,"Harkness - Grantha (""modern"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/380,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/380
60,"Harkness - Devanāgarī (""modern"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/60,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/60
637,"Harkness - Devanāgarī (""ancient"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/637,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/637
638,"Harkness - Malayalam (""ancient"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/638,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/638
691,"Harkness - Grantha (""ancient"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/691,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/691
70,"Harkness - Telugu (""ancient"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/70,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/70
775,"Harkness - Telugu (""modern"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/775,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/775
799,"Harkness - Tamil (""ancient"")",1837,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/799,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/799
656,Śīghrabodha,1840,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/656,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/656
313,Caṇḍamahāroṣaṇatantram (Ekaraﾰ or Ekalavīratantram),1842,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/313,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/313
38,Caṇḍamahāroṣaṇatantra,1842,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/38,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/38
502,Paippalādasaṃhitā Ji 4,1846,Keonjhargarh,Sanskrit/Vedisch,Bhañja,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/502,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/502
650,Gopālasahasranāma,1853,Calcutta,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/650,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/650
113,Aṅguttara Nikāya,1854,Kandy,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/113,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/113
520,Mokṣopāyasaṃgraha,1854,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/520,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/520
521,Mokṣopāya,1867,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/521,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/521
588,Nara cuiḥ pyui,1874,Sittwe,Birmanisch,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/588,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/588
323,"Moderne Bengali (Handschrift, Forbes)",1875,Dhaka,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/323,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/323
608,"Moderne Bengali (Drucktypen, Forbes)",1875,Dhaka,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/608,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/608
111,Moderne Malayamalam (1),1880,Thiruvanantapuram,Malayalam,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/111,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/111
201,Moderne Gurmukhi (1),1880,Amritsar,Panjabi,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/201,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/201
503,Schuldschein,1880,Parsauni,Hindustani,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/503,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/503
706,Moderne Oriya (1),1880,Bhubanesvara,Oriya,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/706,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/706
72,Modi (1),1880,Pune,Marathi,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/72,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/72
198,Maṅgalasutta,1884,Moulmein,"Pali, Birmanisch",,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/198,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/198
280,Maṅgalasutta,1884,Moulmein,"Pali, Birmanisch",,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/280,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/280
655,Maṅgalasutta,1884,Moulmein,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/655,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/655
35,Caṇḍamahāroṣaṇatantra,1888,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/35,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/35
661,Skandapurāṇa,1889,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/661,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/661
758,Modernes Singhalesisch (Gunasekhara),1891,Colombo,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/758,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/758
154,Raghuvaṃśa,1895,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/154,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/154
241,Svapnavāsavadatta,1896,Ernakulam- Distrikt,"Sanskrit, Dramen-Prakrit",,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/241,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/241
763,Caṇḍamahāroṣaṇatantra,1901,Kathmandu,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/763,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/763
646,Mahāsatipaṭṭhānasutta,1902,Sittwe,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/646,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/646
