manuscript_id,name,date,place,language,dynasty,details_url,table_url,vocalization,letter_image_id,transliteration,variant_role,table_block_index,image_url
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,55630,pa,variant_1,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/55630.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,163157,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/163157.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,144796,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144796.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,106002,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/106002.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,101209,la,variant_1,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101209.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,119818,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/119818.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,180687,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/180687.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,62799,sva,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/62799.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,100667,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/100667.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,104501,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/104501.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,73300,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/73300.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,109437,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/109437.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,58978,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/58978.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,115151,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/115151.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,34258,cha,primary,24,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/34258.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,145207,ja,primary,25,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/145207.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,90451,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/90451.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,104995,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/104995.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,10441,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10441.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,14079,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14079.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,47747,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/47747.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,157672,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157672.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,146986,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/146986.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,16736,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/16736.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,150681,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/150681.png
798,Aśoka MRE Rūpnāth,-256,Rupnath,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/798,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,a,88850,sva,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/88850.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,171016,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/171016.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,178625,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/178625.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,94084,kha,primary,19,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/94084.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,149007,ḍa,primary,30,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/149007.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,133585,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/133585.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,1802,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/1802.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,71491,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/71491.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,7960,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/7960.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,133498,yaṃ,variant_1,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/133498.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,8373,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8373.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,126694,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/126694.png
156,"Aśoka, Barabar Hill  Cave-Inscriptions, 2",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/156,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,a,54302,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54302.png
450,"Aśoka, Barabar Hill  Cave-Inscriptions, 1",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/450,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/450,a,147405,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/147405.png
450,"Aśoka, Barabar Hill  Cave-Inscriptions, 1",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/450,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/450,a,160373,ḍa,primary,30,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/160373.png
450,"Aśoka, Barabar Hill  Cave-Inscriptions, 1",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/450,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/450,a,74333,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/74333.png
450,"Aśoka, Barabar Hill  Cave-Inscriptions, 1",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/450,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/450,a,1637,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/1637.png
450,"Aśoka, Barabar Hill  Cave-Inscriptions, 1",-254,Barabar hill,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/450,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/450,a,112782,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112782.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,154518,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154518.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,159784,a,variant_1,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/159784.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,15215,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/15215.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,117354,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/117354.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,64095,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/64095.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,130437,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/130437.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,168719,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/168719.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,77211,kha,primary,19,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/77211.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,165598,ga,primary,20,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/165598.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,117180,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/117180.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,139964,ja,primary,25,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/139964.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,175978,ṭa,primary,28,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175978.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,126401,ṭha,primary,29,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/126401.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,153981,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/153981.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,21206,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/21206.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,97516,dha,primary,36,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/97516.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,136138,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/136138.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,156800,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/156800.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,9099,pha,primary,39,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9099.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,121499,ba,primary,40,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/121499.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,75757,bha,primary,41,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/75757.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,154992,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154992.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,56492,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/56492.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,175320,ra,primary,44,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175320.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,151282,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/151282.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,127667,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/127667.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,158004,ha,primary,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/158004.png
187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/187,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,a,124174,ha,variant_1,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/124174.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,90977,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/90977.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,142095,a,variant_1,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/142095.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,13568,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/13568.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,157531,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157531.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,39790,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/39790.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,101741,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101741.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,64056,kya,variant_1,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/64056.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,59640,kha,primary,19,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/59640.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,79871,kha,variant_1,19,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/79871.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,170317,ga,primary,20,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/170317.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,126923,gha,primary,21,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/126923.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,157576,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157576.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,5966,cha,primary,24,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/5966.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,54817,ja,primary,25,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54817.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,102250,ja,variant_1,25,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/102250.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,39926,ṭa,primary,28,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/39926.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,67257,ḍa,primary,30,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/67257.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,90404,ḍa,variant_1,30,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/90404.png
292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/292,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,a,70586,ḍha,primary,31,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/70586.png
