family_id,iteration,observed_modal_count,null_modal_count,null_ge_observed
family_f0ea512562956f3d,42,5,4,False
family_f0ea512562956f3d,43,5,5,True
family_f0ea512562956f3d,44,5,4,False
family_f0ea512562956f3d,45,5,4,False
family_f0ea512562956f3d,46,5,4,False
family_f0ea512562956f3d,47,5,5,True
family_f0ea512562956f3d,48,5,4,False
family_f0ea512562956f3d,49,5,4,False
family_a079c02525a6f5b6,0,5,2,False
family_a079c02525a6f5b6,1,5,3,False
family_a079c02525a6f5b6,2,5,2,False
family_a079c02525a6f5b6,3,5,2,False
family_a079c02525a6f5b6,4,5,3,False
family_a079c02525a6f5b6,5,5,3,False
family_a079c02525a6f5b6,6,5,3,False
family_a079c02525a6f5b6,7,5,2,False
family_a079c02525a6f5b6,8,5,2,False
family_a079c02525a6f5b6,9,5,2,False
family_a079c02525a6f5b6,10,5,3,False
family_a079c02525a6f5b6,11,5,2,False
family_a079c02525a6f5b6,12,5,2,False
family_a079c02525a6f5b6,13,5,3,False
family_a079c02525a6f5b6,14,5,3,False
family_a079c02525a6f5b6,15,5,2,False
family_a079c02525a6f5b6,16,5,2,False
family_a079c02525a6f5b6,17,5,2,False
family_a079c02525a6f5b6,18,5,2,False
family_a079c02525a6f5b6,19,5,2,False
family_a079c02525a6f5b6,20,5,2,False
family_a079c02525a6f5b6,21,5,3,False
family_a079c02525a6f5b6,22,5,2,False
family_a079c02525a6f5b6,23,5,2,False
family_a079c02525a6f5b6,24,5,4,False
family_a079c02525a6f5b6,25,5,2,False
family_a079c02525a6f5b6,26,5,2,False
family_a079c02525a6f5b6,27,5,2,False
family_a079c02525a6f5b6,28,5,2,False
family_a079c02525a6f5b6,29,5,2,False
family_a079c02525a6f5b6,30,5,2,False
family_a079c02525a6f5b6,31,5,2,False
family_a079c02525a6f5b6,32,5,2,False
family_a079c02525a6f5b6,33,5,2,False
family_a079c02525a6f5b6,34,5,2,False
family_a079c02525a6f5b6,35,5,2,False
family_a079c02525a6f5b6,36,5,2,False
family_a079c02525a6f5b6,37,5,4,False
family_a079c02525a6f5b6,38,5,2,False
family_a079c02525a6f5b6,39,5,2,False
family_a079c02525a6f5b6,40,5,2,False
family_a079c02525a6f5b6,41,5,2,False
family_a079c02525a6f5b6,42,5,2,False
family_a079c02525a6f5b6,43,5,2,False
family_a079c02525a6f5b6,44,5,2,False
family_a079c02525a6f5b6,45,5,2,False
family_a079c02525a6f5b6,46,5,3,False
family_a079c02525a6f5b6,47,5,2,False
family_a079c02525a6f5b6,48,5,2,False
family_a079c02525a6f5b6,49,5,2,False
family_d4d58d5577d38d7f,0,5,3,False
family_d4d58d5577d38d7f,1,5,3,False
family_d4d58d5577d38d7f,2,5,3,False
family_d4d58d5577d38d7f,3,5,3,False
family_d4d58d5577d38d7f,4,5,3,False
family_d4d58d5577d38d7f,5,5,3,False
family_d4d58d5577d38d7f,6,5,4,False
family_d4d58d5577d38d7f,7,5,3,False
family_d4d58d5577d38d7f,8,5,4,False
family_d4d58d5577d38d7f,9,5,3,False
family_d4d58d5577d38d7f,10,5,3,False
family_d4d58d5577d38d7f,11,5,3,False
family_d4d58d5577d38d7f,12,5,3,False
family_d4d58d5577d38d7f,13,5,3,False
family_d4d58d5577d38d7f,14,5,3,False
family_d4d58d5577d38d7f,15,5,3,False
family_d4d58d5577d38d7f,16,5,3,False
family_d4d58d5577d38d7f,17,5,3,False
family_d4d58d5577d38d7f,18,5,3,False
family_d4d58d5577d38d7f,19,5,3,False
family_d4d58d5577d38d7f,20,5,3,False
family_d4d58d5577d38d7f,21,5,3,False
family_d4d58d5577d38d7f,22,5,3,False
family_d4d58d5577d38d7f,23,5,3,False
family_d4d58d5577d38d7f,24,5,3,False
family_d4d58d5577d38d7f,25,5,3,False
family_d4d58d5577d38d7f,26,5,4,False
family_d4d58d5577d38d7f,27,5,3,False
family_d4d58d5577d38d7f,28,5,3,False
family_d4d58d5577d38d7f,29,5,3,False
family_d4d58d5577d38d7f,30,5,3,False
family_d4d58d5577d38d7f,31,5,3,False
family_d4d58d5577d38d7f,32,5,4,False
family_d4d58d5577d38d7f,33,5,3,False
family_d4d58d5577d38d7f,34,5,3,False
family_d4d58d5577d38d7f,35,5,3,False
family_d4d58d5577d38d7f,36,5,3,False
family_d4d58d5577d38d7f,37,5,3,False
family_d4d58d5577d38d7f,38,5,3,False
family_d4d58d5577d38d7f,39,5,3,False
family_d4d58d5577d38d7f,40,5,3,False
family_d4d58d5577d38d7f,41,5,3,False
family_d4d58d5577d38d7f,42,5,3,False
family_d4d58d5577d38d7f,43,5,3,False
family_d4d58d5577d38d7f,44,5,4,False
family_d4d58d5577d38d7f,45,5,3,False
family_d4d58d5577d38d7f,46,5,3,False
family_d4d58d5577d38d7f,47,5,3,False
family_d4d58d5577d38d7f,48,5,3,False
family_d4d58d5577d38d7f,49,5,5,True
family_8b5ca3691edece23,0,5,4,False
family_8b5ca3691edece23,1,5,4,False
family_8b5ca3691edece23,2,5,4,False
family_8b5ca3691edece23,3,5,4,False
family_8b5ca3691edece23,4,5,4,False
family_8b5ca3691edece23,5,5,5,True
family_8b5ca3691edece23,6,5,4,False
family_8b5ca3691edece23,7,5,4,False
family_8b5ca3691edece23,8,5,4,False
family_8b5ca3691edece23,9,5,4,False
family_8b5ca3691edece23,10,5,4,False
family_8b5ca3691edece23,11,5,4,False
family_8b5ca3691edece23,12,5,4,False
family_8b5ca3691edece23,13,5,4,False
family_8b5ca3691edece23,14,5,4,False
family_8b5ca3691edece23,15,5,4,False
family_8b5ca3691edece23,16,5,4,False
family_8b5ca3691edece23,17,5,4,False
family_8b5ca3691edece23,18,5,4,False
family_8b5ca3691edece23,19,5,4,False
family_8b5ca3691edece23,20,5,4,False
family_8b5ca3691edece23,21,5,4,False
family_8b5ca3691edece23,22,5,4,False
family_8b5ca3691edece23,23,5,4,False
family_8b5ca3691edece23,24,5,4,False
family_8b5ca3691edece23,25,5,4,False
family_8b5ca3691edece23,26,5,4,False
family_8b5ca3691edece23,27,5,4,False
family_8b5ca3691edece23,28,5,4,False
family_8b5ca3691edece23,29,5,4,False
family_8b5ca3691edece23,30,5,4,False
family_8b5ca3691edece23,31,5,4,False
family_8b5ca3691edece23,32,5,4,False
family_8b5ca3691edece23,33,5,5,True
family_8b5ca3691edece23,34,5,4,False
family_8b5ca3691edece23,35,5,6,True
family_8b5ca3691edece23,36,5,4,False
family_8b5ca3691edece23,37,5,4,False
family_8b5ca3691edece23,38,5,4,False
family_8b5ca3691edece23,39,5,4,False
family_8b5ca3691edece23,40,5,4,False
family_8b5ca3691edece23,41,5,4,False
family_8b5ca3691edece23,42,5,4,False
family_8b5ca3691edece23,43,5,6,True
family_8b5ca3691edece23,44,5,6,True
family_8b5ca3691edece23,45,5,4,False
family_8b5ca3691edece23,46,5,4,False
family_8b5ca3691edece23,47,5,4,False
family_8b5ca3691edece23,48,5,4,False
family_8b5ca3691edece23,49,5,4,False
family_5c1187909401137b,0,5,5,True
family_5c1187909401137b,1,5,5,True
family_5c1187909401137b,2,5,5,True
family_5c1187909401137b,3,5,5,True
family_5c1187909401137b,4,5,5,True
family_5c1187909401137b,5,5,5,True
family_5c1187909401137b,6,5,5,True
family_5c1187909401137b,7,5,5,True
family_5c1187909401137b,8,5,5,True
family_5c1187909401137b,9,5,5,True
family_5c1187909401137b,10,5,5,True
family_5c1187909401137b,11,5,5,True
family_5c1187909401137b,12,5,5,True
family_5c1187909401137b,13,5,5,True
family_5c1187909401137b,14,5,5,True
family_5c1187909401137b,15,5,5,True
family_5c1187909401137b,16,5,5,True
family_5c1187909401137b,17,5,5,True
family_5c1187909401137b,18,5,5,True
family_5c1187909401137b,19,5,5,True
family_5c1187909401137b,20,5,5,True
family_5c1187909401137b,21,5,5,True
family_5c1187909401137b,22,5,5,True
family_5c1187909401137b,23,5,5,True
family_5c1187909401137b,24,5,5,True
family_5c1187909401137b,25,5,5,True
family_5c1187909401137b,26,5,5,True
family_5c1187909401137b,27,5,5,True
family_5c1187909401137b,28,5,5,True
family_5c1187909401137b,29,5,5,True
family_5c1187909401137b,30,5,5,True
family_5c1187909401137b,31,5,5,True
family_5c1187909401137b,32,5,5,True
family_5c1187909401137b,33,5,5,True
family_5c1187909401137b,34,5,5,True
family_5c1187909401137b,35,5,5,True
family_5c1187909401137b,36,5,5,True
family_5c1187909401137b,37,5,5,True
family_5c1187909401137b,38,5,5,True
family_5c1187909401137b,39,5,5,True
family_5c1187909401137b,40,5,5,True
family_5c1187909401137b,41,5,5,True
family_5c1187909401137b,42,5,5,True
family_5c1187909401137b,43,5,5,True
family_5c1187909401137b,44,5,5,True
family_5c1187909401137b,45,5,5,True
family_5c1187909401137b,46,5,5,True
family_5c1187909401137b,47,5,5,True
family_5c1187909401137b,48,5,5,True
family_5c1187909401137b,49,5,5,True
family_1ec2e8503871d6c7,0,5,3,False
family_1ec2e8503871d6c7,1,5,3,False
family_1ec2e8503871d6c7,2,5,3,False
family_1ec2e8503871d6c7,3,5,3,False
family_1ec2e8503871d6c7,4,5,3,False
family_1ec2e8503871d6c7,5,5,3,False
family_1ec2e8503871d6c7,6,5,3,False
family_1ec2e8503871d6c7,7,5,3,False
family_1ec2e8503871d6c7,8,5,3,False
family_1ec2e8503871d6c7,9,5,3,False
family_1ec2e8503871d6c7,10,5,3,False
family_1ec2e8503871d6c7,11,5,3,False
family_1ec2e8503871d6c7,12,5,3,False
family_1ec2e8503871d6c7,13,5,3,False
family_1ec2e8503871d6c7,14,5,3,False
family_1ec2e8503871d6c7,15,5,3,False
family_1ec2e8503871d6c7,16,5,3,False
family_1ec2e8503871d6c7,17,5,3,False
family_1ec2e8503871d6c7,18,5,3,False
family_1ec2e8503871d6c7,19,5,3,False
family_1ec2e8503871d6c7,20,5,3,False
family_1ec2e8503871d6c7,21,5,3,False
family_1ec2e8503871d6c7,22,5,3,False
family_1ec2e8503871d6c7,23,5,3,False
family_1ec2e8503871d6c7,24,5,3,False
family_1ec2e8503871d6c7,25,5,3,False
family_1ec2e8503871d6c7,26,5,3,False
family_1ec2e8503871d6c7,27,5,3,False
family_1ec2e8503871d6c7,28,5,3,False
family_1ec2e8503871d6c7,29,5,3,False
family_1ec2e8503871d6c7,30,5,3,False
family_1ec2e8503871d6c7,31,5,5,True
family_1ec2e8503871d6c7,32,5,3,False
family_1ec2e8503871d6c7,33,5,3,False
family_1ec2e8503871d6c7,34,5,3,False
family_1ec2e8503871d6c7,35,5,3,False
family_1ec2e8503871d6c7,36,5,3,False
family_1ec2e8503871d6c7,37,5,3,False
family_1ec2e8503871d6c7,38,5,3,False
family_1ec2e8503871d6c7,39,5,3,False
family_1ec2e8503871d6c7,40,5,3,False
family_1ec2e8503871d6c7,41,5,3,False
family_1ec2e8503871d6c7,42,5,3,False
family_1ec2e8503871d6c7,43,5,3,False
family_1ec2e8503871d6c7,44,5,3,False
family_1ec2e8503871d6c7,45,5,3,False
family_1ec2e8503871d6c7,46,5,3,False
family_1ec2e8503871d6c7,47,5,3,False
family_1ec2e8503871d6c7,48,5,3,False
family_1ec2e8503871d6c7,49,5,3,False
family_99efc244dfe1a388,0,5,2,False
family_99efc244dfe1a388,1,5,2,False
family_99efc244dfe1a388,2,5,2,False
family_99efc244dfe1a388,3,5,2,False
family_99efc244dfe1a388,4,5,2,False
family_99efc244dfe1a388,5,5,2,False
family_99efc244dfe1a388,6,5,2,False
family_99efc244dfe1a388,7,5,2,False
family_99efc244dfe1a388,8,5,2,False
family_99efc244dfe1a388,9,5,2,False
family_99efc244dfe1a388,10,5,2,False
family_99efc244dfe1a388,11,5,3,False
family_99efc244dfe1a388,12,5,3,False
family_99efc244dfe1a388,13,5,3,False
family_99efc244dfe1a388,14,5,2,False
family_99efc244dfe1a388,15,5,2,False
family_99efc244dfe1a388,16,5,2,False
family_99efc244dfe1a388,17,5,2,False
family_99efc244dfe1a388,18,5,2,False
family_99efc244dfe1a388,19,5,2,False
family_99efc244dfe1a388,20,5,2,False
family_99efc244dfe1a388,21,5,2,False
family_99efc244dfe1a388,22,5,3,False
family_99efc244dfe1a388,23,5,2,False
family_99efc244dfe1a388,24,5,2,False
family_99efc244dfe1a388,25,5,3,False
family_99efc244dfe1a388,26,5,2,False
family_99efc244dfe1a388,27,5,2,False
family_99efc244dfe1a388,28,5,2,False
family_99efc244dfe1a388,29,5,2,False
family_99efc244dfe1a388,30,5,2,False
family_99efc244dfe1a388,31,5,2,False
family_99efc244dfe1a388,32,5,2,False
family_99efc244dfe1a388,33,5,2,False
family_99efc244dfe1a388,34,5,2,False
family_99efc244dfe1a388,35,5,2,False
family_99efc244dfe1a388,36,5,2,False
family_99efc244dfe1a388,37,5,3,False
family_99efc244dfe1a388,38,5,2,False
family_99efc244dfe1a388,39,5,2,False
family_99efc244dfe1a388,40,5,2,False
family_99efc244dfe1a388,41,5,3,False
family_99efc244dfe1a388,42,5,3,False
family_99efc244dfe1a388,43,5,2,False
family_99efc244dfe1a388,44,5,2,False
family_99efc244dfe1a388,45,5,2,False
family_99efc244dfe1a388,46,5,2,False
family_99efc244dfe1a388,47,5,2,False
family_99efc244dfe1a388,48,5,3,False
family_99efc244dfe1a388,49,5,2,False
family_5e3c39107f88ad75,0,4,2,False
family_5e3c39107f88ad75,1,4,4,True
family_5e3c39107f88ad75,2,4,3,False
family_5e3c39107f88ad75,3,4,2,False
family_5e3c39107f88ad75,4,4,2,False
family_5e3c39107f88ad75,5,4,2,False
family_5e3c39107f88ad75,6,4,2,False
family_5e3c39107f88ad75,7,4,2,False
family_5e3c39107f88ad75,8,4,2,False
family_5e3c39107f88ad75,9,4,2,False
family_5e3c39107f88ad75,10,4,2,False
family_5e3c39107f88ad75,11,4,2,False
family_5e3c39107f88ad75,12,4,2,False
family_5e3c39107f88ad75,13,4,2,False
family_5e3c39107f88ad75,14,4,2,False
family_5e3c39107f88ad75,15,4,2,False
family_5e3c39107f88ad75,16,4,4,True
family_5e3c39107f88ad75,17,4,2,False
family_5e3c39107f88ad75,18,4,2,False
family_5e3c39107f88ad75,19,4,2,False
family_5e3c39107f88ad75,20,4,2,False
family_5e3c39107f88ad75,21,4,2,False
family_5e3c39107f88ad75,22,4,2,False
family_5e3c39107f88ad75,23,4,3,False
family_5e3c39107f88ad75,24,4,3,False
family_5e3c39107f88ad75,25,4,4,True
family_5e3c39107f88ad75,26,4,3,False
family_5e3c39107f88ad75,27,4,2,False
family_5e3c39107f88ad75,28,4,2,False
family_5e3c39107f88ad75,29,4,2,False
family_5e3c39107f88ad75,30,4,2,False
family_5e3c39107f88ad75,31,4,2,False
family_5e3c39107f88ad75,32,4,2,False
family_5e3c39107f88ad75,33,4,2,False
family_5e3c39107f88ad75,34,4,2,False
family_5e3c39107f88ad75,35,4,2,False
family_5e3c39107f88ad75,36,4,4,True
family_5e3c39107f88ad75,37,4,2,False
family_5e3c39107f88ad75,38,4,2,False
family_5e3c39107f88ad75,39,4,2,False
family_5e3c39107f88ad75,40,4,4,True
family_5e3c39107f88ad75,41,4,4,True
family_5e3c39107f88ad75,42,4,4,True
family_5e3c39107f88ad75,43,4,2,False
family_5e3c39107f88ad75,44,4,3,False
family_5e3c39107f88ad75,45,4,2,False
family_5e3c39107f88ad75,46,4,2,False
family_5e3c39107f88ad75,47,4,2,False
family_5e3c39107f88ad75,48,4,2,False
family_5e3c39107f88ad75,49,4,2,False
family_d9642450f2961c14,0,4,4,True
family_d9642450f2961c14,1,4,4,True
family_d9642450f2961c14,2,4,4,True
family_d9642450f2961c14,3,4,4,True
family_d9642450f2961c14,4,4,4,True
family_d9642450f2961c14,5,4,4,True
family_d9642450f2961c14,6,4,4,True
family_d9642450f2961c14,7,4,4,True
family_d9642450f2961c14,8,4,4,True
family_d9642450f2961c14,9,4,4,True
family_d9642450f2961c14,10,4,4,True
family_d9642450f2961c14,11,4,4,True
family_d9642450f2961c14,12,4,4,True
family_d9642450f2961c14,13,4,4,True
family_d9642450f2961c14,14,4,4,True
family_d9642450f2961c14,15,4,4,True
family_d9642450f2961c14,16,4,4,True
family_d9642450f2961c14,17,4,4,True
family_d9642450f2961c14,18,4,4,True
family_d9642450f2961c14,19,4,4,True
family_d9642450f2961c14,20,4,4,True
family_d9642450f2961c14,21,4,4,True
family_d9642450f2961c14,22,4,4,True
family_d9642450f2961c14,23,4,4,True
family_d9642450f2961c14,24,4,4,True
family_d9642450f2961c14,25,4,4,True
family_d9642450f2961c14,26,4,4,True
family_d9642450f2961c14,27,4,4,True
family_d9642450f2961c14,28,4,4,True
family_d9642450f2961c14,29,4,4,True
family_d9642450f2961c14,30,4,4,True
family_d9642450f2961c14,31,4,4,True
family_d9642450f2961c14,32,4,4,True
family_d9642450f2961c14,33,4,6,True
family_d9642450f2961c14,34,4,4,True
family_d9642450f2961c14,35,4,4,True
family_d9642450f2961c14,36,4,4,True
family_d9642450f2961c14,37,4,6,True
family_d9642450f2961c14,38,4,4,True
family_d9642450f2961c14,39,4,4,True
family_d9642450f2961c14,40,4,4,True
family_d9642450f2961c14,41,4,4,True
family_d9642450f2961c14,42,4,4,True
family_d9642450f2961c14,43,4,4,True
family_d9642450f2961c14,44,4,4,True
family_d9642450f2961c14,45,4,4,True
family_d9642450f2961c14,46,4,4,True
family_d9642450f2961c14,47,4,4,True
family_d9642450f2961c14,48,4,4,True
family_d9642450f2961c14,49,4,4,True
family_23c255f96c4663c8,0,4,4,True
family_23c255f96c4663c8,1,4,4,True
family_23c255f96c4663c8,2,4,4,True
family_23c255f96c4663c8,3,4,4,True
family_23c255f96c4663c8,4,4,4,True
family_23c255f96c4663c8,5,4,4,True
family_23c255f96c4663c8,6,4,4,True
family_23c255f96c4663c8,7,4,4,True
family_23c255f96c4663c8,8,4,4,True
family_23c255f96c4663c8,9,4,4,True
family_23c255f96c4663c8,10,4,4,True
family_23c255f96c4663c8,11,4,4,True
family_23c255f96c4663c8,12,4,4,True
family_23c255f96c4663c8,13,4,4,True
family_23c255f96c4663c8,14,4,4,True
family_23c255f96c4663c8,15,4,4,True
family_23c255f96c4663c8,16,4,4,True
family_23c255f96c4663c8,17,4,4,True
family_23c255f96c4663c8,18,4,4,True
family_23c255f96c4663c8,19,4,4,True
family_23c255f96c4663c8,20,4,4,True
family_23c255f96c4663c8,21,4,4,True
family_23c255f96c4663c8,22,4,4,True
family_23c255f96c4663c8,23,4,4,True
family_23c255f96c4663c8,24,4,4,True
family_23c255f96c4663c8,25,4,5,True
family_23c255f96c4663c8,26,4,4,True
family_23c255f96c4663c8,27,4,4,True
family_23c255f96c4663c8,28,4,4,True
family_23c255f96c4663c8,29,4,4,True
family_23c255f96c4663c8,30,4,4,True
family_23c255f96c4663c8,31,4,4,True
family_23c255f96c4663c8,32,4,4,True
family_23c255f96c4663c8,33,4,4,True
family_23c255f96c4663c8,34,4,4,True
family_23c255f96c4663c8,35,4,4,True
family_23c255f96c4663c8,36,4,4,True
family_23c255f96c4663c8,37,4,4,True
family_23c255f96c4663c8,38,4,4,True
family_23c255f96c4663c8,39,4,4,True
family_23c255f96c4663c8,40,4,4,True
family_23c255f96c4663c8,41,4,4,True
family_23c255f96c4663c8,42,4,4,True
family_23c255f96c4663c8,43,4,4,True
family_23c255f96c4663c8,44,4,4,True
family_23c255f96c4663c8,45,4,4,True
family_23c255f96c4663c8,46,4,4,True
family_23c255f96c4663c8,47,4,4,True
family_23c255f96c4663c8,48,4,4,True
family_23c255f96c4663c8,49,4,4,True
family_22456cf7a0d30747,0,4,3,False
family_22456cf7a0d30747,1,4,3,False
family_22456cf7a0d30747,2,4,3,False
family_22456cf7a0d30747,3,4,3,False
family_22456cf7a0d30747,4,4,3,False
family_22456cf7a0d30747,5,4,3,False
family_22456cf7a0d30747,6,4,3,False
family_22456cf7a0d30747,7,4,3,False
family_22456cf7a0d30747,8,4,3,False
family_22456cf7a0d30747,9,4,3,False
family_22456cf7a0d30747,10,4,3,False
family_22456cf7a0d30747,11,4,3,False
family_22456cf7a0d30747,12,4,3,False
family_22456cf7a0d30747,13,4,3,False
family_22456cf7a0d30747,14,4,4,True
family_22456cf7a0d30747,15,4,3,False
family_22456cf7a0d30747,16,4,4,True
family_22456cf7a0d30747,17,4,3,False
family_22456cf7a0d30747,18,4,3,False
family_22456cf7a0d30747,19,4,3,False
family_22456cf7a0d30747,20,4,3,False
family_22456cf7a0d30747,21,4,3,False
family_22456cf7a0d30747,22,4,3,False
family_22456cf7a0d30747,23,4,3,False
family_22456cf7a0d30747,24,4,3,False
family_22456cf7a0d30747,25,4,4,True
family_22456cf7a0d30747,26,4,3,False
family_22456cf7a0d30747,27,4,3,False
family_22456cf7a0d30747,28,4,3,False
family_22456cf7a0d30747,29,4,3,False
family_22456cf7a0d30747,30,4,3,False
family_22456cf7a0d30747,31,4,4,True
family_22456cf7a0d30747,32,4,3,False
family_22456cf7a0d30747,33,4,3,False
family_22456cf7a0d30747,34,4,3,False
family_22456cf7a0d30747,35,4,3,False
family_22456cf7a0d30747,36,4,3,False
family_22456cf7a0d30747,37,4,3,False
family_22456cf7a0d30747,38,4,3,False
family_22456cf7a0d30747,39,4,3,False
family_22456cf7a0d30747,40,4,3,False
family_22456cf7a0d30747,41,4,3,False
family_22456cf7a0d30747,42,4,3,False
family_22456cf7a0d30747,43,4,3,False
family_22456cf7a0d30747,44,4,3,False
family_22456cf7a0d30747,45,4,3,False
family_22456cf7a0d30747,46,4,3,False
family_22456cf7a0d30747,47,4,3,False
family_22456cf7a0d30747,48,4,3,False
family_22456cf7a0d30747,49,4,3,False
family_454611f93a0e0fc6,0,4,4,True
family_454611f93a0e0fc6,1,4,4,True
family_454611f93a0e0fc6,2,4,5,True
family_454611f93a0e0fc6,3,4,4,True
family_454611f93a0e0fc6,4,4,4,True
family_454611f93a0e0fc6,5,4,4,True
family_454611f93a0e0fc6,6,4,4,True
family_454611f93a0e0fc6,7,4,4,True
family_454611f93a0e0fc6,8,4,4,True
family_454611f93a0e0fc6,9,4,4,True
family_454611f93a0e0fc6,10,4,4,True
family_454611f93a0e0fc6,11,4,4,True
family_454611f93a0e0fc6,12,4,4,True
family_454611f93a0e0fc6,13,4,4,True
family_454611f93a0e0fc6,14,4,4,True
family_454611f93a0e0fc6,15,4,4,True
family_454611f93a0e0fc6,16,4,4,True
family_454611f93a0e0fc6,17,4,4,True
family_454611f93a0e0fc6,18,4,4,True
family_454611f93a0e0fc6,19,4,4,True
family_454611f93a0e0fc6,20,4,4,True
family_454611f93a0e0fc6,21,4,4,True
family_454611f93a0e0fc6,22,4,4,True
family_454611f93a0e0fc6,23,4,4,True
family_454611f93a0e0fc6,24,4,4,True
family_454611f93a0e0fc6,25,4,4,True
family_454611f93a0e0fc6,26,4,4,True
family_454611f93a0e0fc6,27,4,4,True
family_454611f93a0e0fc6,28,4,4,True
family_454611f93a0e0fc6,29,4,4,True
family_454611f93a0e0fc6,30,4,4,True
family_454611f93a0e0fc6,31,4,5,True
family_454611f93a0e0fc6,32,4,4,True
family_454611f93a0e0fc6,33,4,4,True
family_454611f93a0e0fc6,34,4,4,True
family_454611f93a0e0fc6,35,4,4,True
family_454611f93a0e0fc6,36,4,4,True
family_454611f93a0e0fc6,37,4,4,True
family_454611f93a0e0fc6,38,4,4,True
family_454611f93a0e0fc6,39,4,4,True
family_454611f93a0e0fc6,40,4,4,True
family_454611f93a0e0fc6,41,4,4,True
family_454611f93a0e0fc6,42,4,4,True
family_454611f93a0e0fc6,43,4,4,True
family_454611f93a0e0fc6,44,4,4,True
family_454611f93a0e0fc6,45,4,4,True
family_454611f93a0e0fc6,46,4,4,True
family_454611f93a0e0fc6,47,4,4,True
family_454611f93a0e0fc6,48,4,4,True
family_454611f93a0e0fc6,49,4,4,True
family_058f569bfa98fd51,0,4,4,True
family_058f569bfa98fd51,1,4,4,True
family_058f569bfa98fd51,2,4,4,True
family_058f569bfa98fd51,3,4,4,True
family_058f569bfa98fd51,4,4,4,True
family_058f569bfa98fd51,5,4,4,True
family_058f569bfa98fd51,6,4,4,True
family_058f569bfa98fd51,7,4,4,True
family_058f569bfa98fd51,8,4,4,True
family_058f569bfa98fd51,9,4,4,True
family_058f569bfa98fd51,10,4,4,True
family_058f569bfa98fd51,11,4,4,True
family_058f569bfa98fd51,12,4,4,True
family_058f569bfa98fd51,13,4,4,True
family_058f569bfa98fd51,14,4,4,True
family_058f569bfa98fd51,15,4,4,True
family_058f569bfa98fd51,16,4,4,True
family_058f569bfa98fd51,17,4,4,True
family_058f569bfa98fd51,18,4,4,True
family_058f569bfa98fd51,19,4,4,True
family_058f569bfa98fd51,20,4,4,True
family_058f569bfa98fd51,21,4,4,True
family_058f569bfa98fd51,22,4,4,True
family_058f569bfa98fd51,23,4,4,True
family_058f569bfa98fd51,24,4,4,True
family_058f569bfa98fd51,25,4,4,True
family_058f569bfa98fd51,26,4,4,True
family_058f569bfa98fd51,27,4,4,True
family_058f569bfa98fd51,28,4,4,True
family_058f569bfa98fd51,29,4,4,True
family_058f569bfa98fd51,30,4,4,True
family_058f569bfa98fd51,31,4,4,True
family_058f569bfa98fd51,32,4,4,True
family_058f569bfa98fd51,33,4,4,True
family_058f569bfa98fd51,34,4,4,True
family_058f569bfa98fd51,35,4,4,True
family_058f569bfa98fd51,36,4,4,True
family_058f569bfa98fd51,37,4,4,True
family_058f569bfa98fd51,38,4,4,True
family_058f569bfa98fd51,39,4,4,True
family_058f569bfa98fd51,40,4,4,True
family_058f569bfa98fd51,41,4,4,True
family_058f569bfa98fd51,42,4,4,True
family_058f569bfa98fd51,43,4,4,True
family_058f569bfa98fd51,44,4,4,True
family_058f569bfa98fd51,45,4,4,True
family_058f569bfa98fd51,46,4,4,True
family_058f569bfa98fd51,47,4,4,True
family_058f569bfa98fd51,48,4,4,True
family_058f569bfa98fd51,49,4,4,True
family_d28c1f0ca7bbc44a,0,4,4,True
family_d28c1f0ca7bbc44a,1,4,4,True
family_d28c1f0ca7bbc44a,2,4,4,True
family_d28c1f0ca7bbc44a,3,4,4,True
family_d28c1f0ca7bbc44a,4,4,4,True
family_d28c1f0ca7bbc44a,5,4,4,True
family_d28c1f0ca7bbc44a,6,4,4,True
family_d28c1f0ca7bbc44a,7,4,5,True
family_d28c1f0ca7bbc44a,8,4,4,True
family_d28c1f0ca7bbc44a,9,4,4,True
family_d28c1f0ca7bbc44a,10,4,4,True
family_d28c1f0ca7bbc44a,11,4,4,True
family_d28c1f0ca7bbc44a,12,4,4,True
family_d28c1f0ca7bbc44a,13,4,4,True
family_d28c1f0ca7bbc44a,14,4,4,True
family_d28c1f0ca7bbc44a,15,4,4,True
family_d28c1f0ca7bbc44a,16,4,4,True
family_d28c1f0ca7bbc44a,17,4,4,True
family_d28c1f0ca7bbc44a,18,4,4,True
family_d28c1f0ca7bbc44a,19,4,4,True
family_d28c1f0ca7bbc44a,20,4,5,True
family_d28c1f0ca7bbc44a,21,4,4,True
family_d28c1f0ca7bbc44a,22,4,4,True
family_d28c1f0ca7bbc44a,23,4,4,True
family_d28c1f0ca7bbc44a,24,4,4,True
family_d28c1f0ca7bbc44a,25,4,4,True
family_d28c1f0ca7bbc44a,26,4,4,True
family_d28c1f0ca7bbc44a,27,4,4,True
family_d28c1f0ca7bbc44a,28,4,4,True
family_d28c1f0ca7bbc44a,29,4,4,True
family_d28c1f0ca7bbc44a,30,4,4,True
family_d28c1f0ca7bbc44a,31,4,4,True
family_d28c1f0ca7bbc44a,32,4,4,True
family_d28c1f0ca7bbc44a,33,4,4,True
family_d28c1f0ca7bbc44a,34,4,4,True
family_d28c1f0ca7bbc44a,35,4,4,True
family_d28c1f0ca7bbc44a,36,4,4,True
family_d28c1f0ca7bbc44a,37,4,4,True
family_d28c1f0ca7bbc44a,38,4,4,True
family_d28c1f0ca7bbc44a,39,4,4,True
