sign_id,orientation_policy,iteration,impostor_modal_label,impostor_modal_count,impostor_mean_modal_distance,impostor_ge_observed,sample_token_ids
004,visual_ltr_catalog_reverse,24,ra,11,0.453188,true,tok_0b21e1a3f19a9870|tok_83924dedb3602ca3|tok_a7337bebdea74e37|tok_9fe57a915d0861a7|tok_f2b3c27fe524c022|tok_24dc5d46f9a8c7d4|tok_dad1de046d78341a|tok_5c6b81753773163a|tok_611e705e3b0cf406|tok_26ba60d5ad4f9e01|tok_f300050a452f1eb1|tok_7a4fc6bb0daba702
032,visual_ltr_catalog_reverse,0,ca,2,0.240699,false,tok_f76c745c5f111f6a|tok_fbc053b2ebbbf1a9|tok_94425176b3572d64|tok_83b27f548a4f7688|tok_c407a3095641bf61|tok_780698a4cc6d2639|tok_a088ccb1ff93f17a|tok_dbdcc5e9f7902442|tok_edeef2e8d05e7a79|tok_3851867d241533d0|tok_46cac46babb29392|tok_d729fc749e701d9e|tok_d174a63b18aae02d|tok_141ac9170f0a5e95|tok_bf57cbd2fa9f66f7
032,visual_ltr_catalog_reverse,1,a,3,0.366144,false,tok_fbc053b2ebbbf1a9|tok_c407a3095641bf61|tok_9118296159b04964|tok_52780204bca57b48|tok_18fa48233d5e8d50|tok_46cac46babb29392|tok_0f3aae7653e58d20|tok_eb29edb16f3728c6|tok_d174a63b18aae02d|tok_d3d960d8ece03d14|tok_c07c545b8177f43c|tok_5186e787f800451a|tok_141ac9170f0a5e95|tok_791722cd26cc5fb3|tok_ab93b979b82ab975
032,visual_ltr_catalog_reverse,2,o,3,0.345791,false,tok_d729fc749e701d9e|tok_780698a4cc6d2639|tok_0f3aae7653e58d20|tok_ab93b979b82ab975|tok_c07c545b8177f43c|tok_fcac247d550ea990|tok_18fa48233d5e8d50|tok_96bb683aae78deae|tok_52780204bca57b48|tok_cff90e2a88a5490e|tok_c407a3095641bf61|tok_bf57cbd2fa9f66f7|tok_5186e787f800451a|tok_6dc9aaf70f8ee2de|tok_f76c745c5f111f6a
032,visual_ltr_catalog_reverse,3,na,2,0.204503,false,tok_a1133808ff7fc3f8|tok_52780204bca57b48|tok_c407a3095641bf61|tok_fbc053b2ebbbf1a9|tok_83b27f548a4f7688|tok_f76c745c5f111f6a|tok_791722cd26cc5fb3|tok_96bb683aae78deae|tok_8579e1a22c1dc2a8|tok_0f3aae7653e58d20|tok_541fa78d8a222dfd|tok_3851867d241533d0|tok_18fa48233d5e8d50|tok_9e82d9b162a99a7f|tok_c26e3237ca0ba14d
032,visual_ltr_catalog_reverse,4,dha,2,0.233335,false,tok_0f3aae7653e58d20|tok_eb29edb16f3728c6|tok_541fa78d8a222dfd|tok_3670042ed0afe3a8|tok_52780204bca57b48|tok_780698a4cc6d2639|tok_6dc9aaf70f8ee2de|tok_f76c745c5f111f6a|tok_c26e3237ca0ba14d|tok_d174a63b18aae02d|tok_a13410d35ac44956|tok_791722cd26cc5fb3|tok_bf57cbd2fa9f66f7|tok_ab93b979b82ab975|tok_e5055774c0dcfc45
032,visual_ltr_catalog_reverse,5,dha,3,0.277912,false,tok_96bb683aae78deae|tok_541fa78d8a222dfd|tok_f76c745c5f111f6a|tok_6dc9aaf70f8ee2de|tok_d729fc749e701d9e|tok_f5e00945931b369e|tok_5186e787f800451a|tok_c407a3095641bf61|tok_8579e1a22c1dc2a8|tok_a088ccb1ff93f17a|tok_d37f41750e9e2cac|tok_3851867d241533d0|tok_c79d4823ee262a52|tok_b2cb4293f800470b|tok_9118296159b04964
032,visual_ltr_catalog_reverse,6,ja,3,0.380900,false,tok_e5055774c0dcfc45|tok_141ac9170f0a5e95|tok_edeef2e8d05e7a79|tok_ab93b979b82ab975|tok_d729fc749e701d9e|tok_9e82d9b162a99a7f|tok_cff90e2a88a5490e|tok_fbc053b2ebbbf1a9|tok_8579e1a22c1dc2a8|tok_9118296159b04964|tok_c79d4823ee262a52|tok_d174a63b18aae02d|tok_52780204bca57b48|tok_3851867d241533d0|tok_3670042ed0afe3a8
032,visual_ltr_catalog_reverse,7,na,2,0.142407,false,tok_5186e787f800451a|tok_b2cb4293f800470b|tok_541fa78d8a222dfd|tok_141ac9170f0a5e95|tok_dbdcc5e9f7902442|tok_3670042ed0afe3a8|tok_e5055774c0dcfc45|tok_d3d960d8ece03d14|tok_f5e00945931b369e|tok_780698a4cc6d2639|tok_96bb683aae78deae|tok_9e82d9b162a99a7f|tok_fbc053b2ebbbf1a9|tok_26ba60d5ad4f9e01|tok_52780204bca57b48
032,visual_ltr_catalog_reverse,8,ṇa,2,0.295682,false,tok_cff90e2a88a5490e|tok_f5e00945931b369e|tok_83b27f548a4f7688|tok_a13410d35ac44956|tok_d729fc749e701d9e|tok_780698a4cc6d2639|tok_fbc053b2ebbbf1a9|tok_3670042ed0afe3a8|tok_96bb683aae78deae|tok_9118296159b04964|tok_a088ccb1ff93f17a|tok_9e82d9b162a99a7f|tok_c26e3237ca0ba14d|tok_f76c745c5f111f6a|tok_141ac9170f0a5e95
032,visual_ltr_catalog_reverse,9,ja,3,0.380900,false,tok_dbdcc5e9f7902442|tok_141ac9170f0a5e95|tok_cff90e2a88a5490e|tok_c26e3237ca0ba14d|tok_c79d4823ee262a52|tok_ab93b979b82ab975|tok_e5055774c0dcfc45|tok_b2cb4293f800470b|tok_d174a63b18aae02d|tok_a1133808ff7fc3f8|tok_bf57cbd2fa9f66f7|tok_d729fc749e701d9e|tok_edeef2e8d05e7a79|tok_eb29edb16f3728c6|tok_96bb683aae78deae
032,visual_ltr_catalog_reverse,10,bha,2,0.318605,false,tok_c407a3095641bf61|tok_f5e00945931b369e|tok_49834c9d497a2556|tok_fcac247d550ea990|tok_c26e3237ca0ba14d|tok_541fa78d8a222dfd|tok_c07c545b8177f43c|tok_d174a63b18aae02d|tok_141ac9170f0a5e95|tok_0f3aae7653e58d20|tok_cff90e2a88a5490e|tok_c79d4823ee262a52|tok_9118296159b04964|tok_9e82d9b162a99a7f|tok_94425176b3572d64
032,visual_ltr_catalog_reverse,11,dha,4,0.240908,false,tok_fbc053b2ebbbf1a9|tok_6dc9aaf70f8ee2de|tok_d3d960d8ece03d14|tok_bf57cbd2fa9f66f7|tok_46cac46babb29392|tok_791722cd26cc5fb3|tok_3670042ed0afe3a8|tok_b2cb4293f800470b|tok_f76c745c5f111f6a|tok_c07c545b8177f43c|tok_18fa48233d5e8d50|tok_c407a3095641bf61|tok_dbdcc5e9f7902442|tok_83b27f548a4f7688|tok_fcac247d550ea990
032,visual_ltr_catalog_reverse,12,ta,3,0.391903,false,tok_d729fc749e701d9e|tok_46cac46babb29392|tok_0f3aae7653e58d20|tok_9e82d9b162a99a7f|tok_3670042ed0afe3a8|tok_c407a3095641bf61|tok_fbc053b2ebbbf1a9|tok_83b27f548a4f7688|tok_cff90e2a88a5490e|tok_f5e00945931b369e|tok_fcac247d550ea990|tok_d3d960d8ece03d14|tok_6dc9aaf70f8ee2de|tok_c79d4823ee262a52|tok_8579e1a22c1dc2a8
032,visual_ltr_catalog_reverse,13,ca,2,0.240699,false,tok_83b27f548a4f7688|tok_9e82d9b162a99a7f|tok_94425176b3572d64|tok_c407a3095641bf61|tok_49834c9d497a2556|tok_a1133808ff7fc3f8|tok_141ac9170f0a5e95|tok_d37f41750e9e2cac|tok_c26e3237ca0ba14d|tok_dbdcc5e9f7902442|tok_0f3aae7653e58d20|tok_c79d4823ee262a52|tok_ab93b979b82ab975|tok_5186e787f800451a|tok_f5e00945931b369e
032,visual_ltr_catalog_reverse,14,a,3,0.366144,false,tok_dbdcc5e9f7902442|tok_d174a63b18aae02d|tok_34a0f7fe36d6f4a9|tok_791722cd26cc5fb3|tok_8579e1a22c1dc2a8|tok_141ac9170f0a5e95|tok_0f3aae7653e58d20|tok_f76c745c5f111f6a|tok_9118296159b04964|tok_f5e00945931b369e|tok_3851867d241533d0|tok_a1133808ff7fc3f8|tok_fcac247d550ea990|tok_c26e3237ca0ba14d|tok_eb29edb16f3728c6
032,visual_ltr_catalog_reverse,15,dha,3,0.337920,false,tok_9e82d9b162a99a7f|tok_fcac247d550ea990|tok_d174a63b18aae02d|tok_94425176b3572d64|tok_49834c9d497a2556|tok_e5055774c0dcfc45|tok_a1133808ff7fc3f8|tok_46cac46babb29392|tok_c407a3095641bf61|tok_18fa48233d5e8d50|tok_34a0f7fe36d6f4a9|tok_8579e1a22c1dc2a8|tok_0f3aae7653e58d20|tok_b2cb4293f800470b|tok_5186e787f800451a
032,visual_ltr_catalog_reverse,16,dha,4,0.285054,false,tok_52780204bca57b48|tok_3670042ed0afe3a8|tok_dbdcc5e9f7902442|tok_d3d960d8ece03d14|tok_eb29edb16f3728c6|tok_c407a3095641bf61|tok_9118296159b04964|tok_5186e787f800451a|tok_49834c9d497a2556|tok_791722cd26cc5fb3|tok_a088ccb1ff93f17a|tok_26ba60d5ad4f9e01|tok_a1133808ff7fc3f8|tok_a13410d35ac44956|tok_541fa78d8a222dfd
032,visual_ltr_catalog_reverse,17,a,3,0.366144,false,tok_780698a4cc6d2639|tok_fcac247d550ea990|tok_d37f41750e9e2cac|tok_46cac46babb29392|tok_edeef2e8d05e7a79|tok_141ac9170f0a5e95|tok_9e82d9b162a99a7f|tok_fbc053b2ebbbf1a9|tok_eb29edb16f3728c6|tok_9118296159b04964|tok_0f3aae7653e58d20|tok_f5e00945931b369e|tok_a13410d35ac44956|tok_c07c545b8177f43c|tok_83b27f548a4f7688
032,visual_ltr_catalog_reverse,18,dha,4,0.303200,false,tok_34a0f7fe36d6f4a9|tok_dbdcc5e9f7902442|tok_6dc9aaf70f8ee2de|tok_49834c9d497a2556|tok_541fa78d8a222dfd|tok_edeef2e8d05e7a79|tok_bf57cbd2fa9f66f7|tok_cff90e2a88a5490e|tok_3851867d241533d0|tok_9118296159b04964|tok_c26e3237ca0ba14d|tok_a1133808ff7fc3f8|tok_52780204bca57b48|tok_26ba60d5ad4f9e01|tok_96bb683aae78deae
032,visual_ltr_catalog_reverse,19,dha,3,0.290862,false,tok_e5055774c0dcfc45|tok_8579e1a22c1dc2a8|tok_a088ccb1ff93f17a|tok_0f3aae7653e58d20|tok_d174a63b18aae02d|tok_18fa48233d5e8d50|tok_fcac247d550ea990|tok_c07c545b8177f43c|tok_46cac46babb29392|tok_49834c9d497a2556|tok_eb29edb16f3728c6|tok_9e82d9b162a99a7f|tok_d3d960d8ece03d14|tok_5186e787f800451a|tok_83b27f548a4f7688
032,visual_ltr_catalog_reverse,20,dha,3,0.300775,false,tok_0f3aae7653e58d20|tok_49834c9d497a2556|tok_c407a3095641bf61|tok_83b27f548a4f7688|tok_c79d4823ee262a52|tok_eb29edb16f3728c6|tok_b2cb4293f800470b|tok_18fa48233d5e8d50|tok_f76c745c5f111f6a|tok_96bb683aae78deae|tok_791722cd26cc5fb3|tok_541fa78d8a222dfd|tok_f5e00945931b369e|tok_d37f41750e9e2cac|tok_94425176b3572d64
032,visual_ltr_catalog_reverse,21,dha,3,0.277912,false,tok_96bb683aae78deae|tok_fbc053b2ebbbf1a9|tok_d729fc749e701d9e|tok_46cac46babb29392|tok_49834c9d497a2556|tok_9118296159b04964|tok_d174a63b18aae02d|tok_141ac9170f0a5e95|tok_9e82d9b162a99a7f|tok_d3d960d8ece03d14|tok_8579e1a22c1dc2a8|tok_bf57cbd2fa9f66f7|tok_c79d4823ee262a52|tok_eb29edb16f3728c6|tok_b2cb4293f800470b
032,visual_ltr_catalog_reverse,22,ca,3,0.216757,false,tok_9e82d9b162a99a7f|tok_fcac247d550ea990|tok_eb29edb16f3728c6|tok_d729fc749e701d9e|tok_fbc053b2ebbbf1a9|tok_c07c545b8177f43c|tok_141ac9170f0a5e95|tok_f76c745c5f111f6a|tok_c26e3237ca0ba14d|tok_3851867d241533d0|tok_8579e1a22c1dc2a8|tok_94425176b3572d64|tok_9118296159b04964|tok_ab93b979b82ab975|tok_d174a63b18aae02d
032,visual_ltr_catalog_reverse,23,na,3,0.183804,false,tok_a1133808ff7fc3f8|tok_c407a3095641bf61|tok_9118296159b04964|tok_6dc9aaf70f8ee2de|tok_541fa78d8a222dfd|tok_96bb683aae78deae|tok_9e82d9b162a99a7f|tok_34a0f7fe36d6f4a9|tok_f76c745c5f111f6a|tok_cff90e2a88a5490e|tok_b2cb4293f800470b|tok_bf57cbd2fa9f66f7|tok_d729fc749e701d9e|tok_fbc053b2ebbbf1a9|tok_26ba60d5ad4f9e01
032,visual_ltr_catalog_reverse,24,dha,5,0.309915,false,tok_9e82d9b162a99a7f|tok_fbc053b2ebbbf1a9|tok_18fa48233d5e8d50|tok_3851867d241533d0|tok_bf57cbd2fa9f66f7|tok_83b27f548a4f7688|tok_a1133808ff7fc3f8|tok_edeef2e8d05e7a79|tok_cff90e2a88a5490e|tok_5186e787f800451a|tok_6dc9aaf70f8ee2de|tok_34a0f7fe36d6f4a9|tok_a088ccb1ff93f17a|tok_49834c9d497a2556|tok_dbdcc5e9f7902442
220,visual_ltr_catalog_reverse,0,ra,6,0.433270,false,tok_8555b8744f02509a|tok_aafd311c54d78d9c|tok_c3bf2cae7d9e4595|tok_c0f1b24f776e919e|tok_a7cc4727f7da4d7d|tok_d6c91f2a95dba221|tok_f61715aa410c5343
220,visual_ltr_catalog_reverse,1,ra,6,0.562083,false,tok_936f45233a5a6a5b|tok_e589cf2d6a5036be|tok_9bb50e906212c345|tok_03f1adea0e67daa6|tok_f61715aa410c5343|tok_caa6c8c0814fe64a|tok_0b21e1a3f19a9870
220,visual_ltr_catalog_reverse,2,ra,7,0.376742,true,tok_a6eaacd2131dba6e|tok_b3b6ea9005477f74|tok_89e013025cc8f050|tok_198a4552a3b5b3e5|tok_be4f499bd2f18260|tok_d2c2ae4ef1c257ff|tok_1d7734710d7eae4f
220,visual_ltr_catalog_reverse,3,ra,7,0.355569,true,tok_7ccca26462f93e25|tok_8253bebc34a72487|tok_aa4f69d2de4a91c5|tok_efa595c2cf0513bc|tok_afbfcf875fb900e7|tok_1d7734710d7eae4f|tok_ba1575026afe6069
220,visual_ltr_catalog_reverse,4,ra,6,0.316674,false,tok_c3bf2cae7d9e4595|tok_df8fb79c81800566|tok_25f4d326f1eef2f9|tok_0fc8309aa9de05fe|tok_ab06ec82800324cf|tok_c312ec428abdecdb|tok_0aa6c8e6f965dbb7
220,visual_ltr_catalog_reverse,5,ra,5,0.377397,false,tok_16d197ad44b0903c|tok_25f4d326f1eef2f9|tok_0592f07ef35d5dd9|tok_d5d0fb5407a222a7|tok_83924dedb3602ca3|tok_32023d4da3c5bdc2|tok_d6c91f2a95dba221
220,visual_ltr_catalog_reverse,6,ra,5,0.448659,false,tok_9fe57a915d0861a7|tok_eec2b1ba40f70803|tok_d55096841f5f9e9b|tok_ab06ec82800324cf|tok_8253bebc34a72487|tok_caaad3ad566d8f3f|tok_32023d4da3c5bdc2
220,visual_ltr_catalog_reverse,7,ra,5,0.325400,false,tok_0b21e1a3f19a9870|tok_cd73616b1ea6aea2|tok_32023d4da3c5bdc2|tok_6995ede8e01629d6|tok_8fcec550924ae271|tok_8253bebc34a72487|tok_c75c735aacb12923
220,visual_ltr_catalog_reverse,8,ra,6,0.428584,false,tok_9fe57a915d0861a7|tok_2830efba86d318ea|tok_afbfcf875fb900e7|tok_16d197ad44b0903c|tok_a7cc4727f7da4d7d|tok_0592f07ef35d5dd9|tok_0b21e1a3f19a9870
220,visual_ltr_catalog_reverse,9,ra,5,0.372909,false,tok_7101cd940b531a7f|tok_7c05953cbb40a7af|tok_1e6d9a5db5271670|tok_e589cf2d6a5036be|tok_4ee558592895263f|tok_25f4d326f1eef2f9|tok_13bc7d008e8bbba3
220,visual_ltr_catalog_reverse,10,ra,7,0.422567,true,tok_0023e118ebc2467e|tok_9fe57a915d0861a7|tok_b09e30e0df287f67|tok_d55096841f5f9e9b|tok_fb5945d5f76ea338|tok_548cc527d7d958ae|tok_b91c301d1967c92e
220,visual_ltr_catalog_reverse,11,ra,6,0.414550,false,tok_8fcec550924ae271|tok_7d1217043115c01b|tok_d24a0bf40fd3a547|tok_7c05953cbb40a7af|tok_7101cd940b531a7f|tok_c1dfb56e473dd4d4|tok_8e86d306bcc0875a
220,visual_ltr_catalog_reverse,12,ra,6,0.400266,false,tok_d24a0bf40fd3a547|tok_d6c91f2a95dba221|tok_16158e19f7fdad79|tok_caaad3ad566d8f3f|tok_64c941848c4be25e|tok_d5d0fb5407a222a7|tok_936f45233a5a6a5b
220,visual_ltr_catalog_reverse,13,ra,7,0.386075,true,tok_f2b3c27fe524c022|tok_d5d0fb5407a222a7|tok_aafb646e193a00a7|tok_775f183f81226dc3|tok_79de0745a0383574|tok_8253bebc34a72487|tok_ce95a08a06c8b1ed
220,visual_ltr_catalog_reverse,14,ra,6,0.426456,false,tok_b91c301d1967c92e|tok_aa4f69d2de4a91c5|tok_32ff5014cdcfd4f4|tok_79de0745a0383574|tok_7a4fc6bb0daba702|tok_0fc8309aa9de05fe|tok_9d3e8cf4c2889de1
220,visual_ltr_catalog_reverse,15,ra,6,0.447400,false,tok_caaad3ad566d8f3f|tok_1ef8fd9ffb47bb22|tok_13bc7d008e8bbba3|tok_d24a0bf40fd3a547|tok_6995ede8e01629d6|tok_9bb50e906212c345|tok_83924dedb3602ca3
220,visual_ltr_catalog_reverse,16,ra,6,0.464876,false,tok_aafd311c54d78d9c|tok_94542812cf3c3ea3|tok_d5d0fb5407a222a7|tok_548cc527d7d958ae|tok_03f1adea0e67daa6|tok_d24a0bf40fd3a547|tok_f9fd7ade34dcb253
220,visual_ltr_catalog_reverse,17,ra,6,0.428041,false,tok_c0f1b24f776e919e|tok_ff887a1db157f68e|tok_6995ede8e01629d6|tok_7a4fc6bb0daba702|tok_2e073b06a23ce049|tok_03f1adea0e67daa6|tok_d2fb94b57ab167aa
220,visual_ltr_catalog_reverse,18,ra,5,0.340268,false,tok_7101cd940b531a7f|tok_0fc8309aa9de05fe|tok_9d3e8cf4c2889de1|tok_1ef8fd9ffb47bb22|tok_aa61437ba09a3f94|tok_ab06ec82800324cf|tok_ce95a08a06c8b1ed
220,visual_ltr_catalog_reverse,19,ra,7,0.337650,true,tok_936f45233a5a6a5b|tok_9fe57a915d0861a7|tok_e3a4a9c250e6c3d8|tok_078612e2d2b41a77|tok_f2b3c27fe524c022|tok_548cc527d7d958ae|tok_7c05953cbb40a7af
220,visual_ltr_catalog_reverse,20,ra,6,0.465192,false,tok_83924dedb3602ca3|tok_f115809248b30c5c|tok_aafb646e193a00a7|tok_a6eaacd2131dba6e|tok_6e5f213c035d6f83|tok_b8b68ba7536f587d|tok_c75c735aacb12923
220,visual_ltr_catalog_reverse,21,ra,7,0.300685,true,tok_ce95a08a06c8b1ed|tok_df8fb79c81800566|tok_936f45233a5a6a5b|tok_6995ede8e01629d6|tok_303e6aab50e21870|tok_c312ec428abdecdb|tok_d6c91f2a95dba221
220,visual_ltr_catalog_reverse,22,ra,6,0.449042,false,tok_aafb646e193a00a7|tok_cd73616b1ea6aea2|tok_0b21e1a3f19a9870|tok_f114a4957af4a6eb|tok_e8799a6cb5794e64|tok_ce95a08a06c8b1ed|tok_198a4552a3b5b3e5
220,visual_ltr_catalog_reverse,23,ra,4,0.459901,false,tok_0b21e1a3f19a9870|tok_ac72cc733f621dcf|tok_078612e2d2b41a77|tok_61d6de543dd6770f|tok_6dda7b02defb4ac2|tok_ff887a1db157f68e|tok_a824d3b76e6a0fed
220,visual_ltr_catalog_reverse,24,ra,6,0.361337,false,tok_0b21e1a3f19a9870|tok_6995ede8e01629d6|tok_2e2cce53d189364c|tok_078612e2d2b41a77|tok_0aa6c8e6f965dbb7|tok_e1dd5c8b6e3d8483|tok_8fcec550924ae271
220,visual_ltr_catalog_order,0,ra,5,0.476936,false,tok_6ecb02f557abd464|tok_92c6b9f167ca107c|tok_62153d9ef66001c7|tok_42ac8ab0b17597b3|tok_2bfefeec77b619fc|tok_231e7c1f648850a2|tok_d172a2b1559eb0f6
220,visual_ltr_catalog_order,1,ra,6,0.383419,false,tok_de510f0ba2a9b06c|tok_c49549ef1c5862c8|tok_b5ca88e29b612668|tok_c88274e3d61e243f|tok_1e0cdc14be4bf226|tok_3097dcd05e1de8a0|tok_d8bf485315bda6cc
220,visual_ltr_catalog_order,2,ra,4,0.434252,false,tok_487438946b71f5ab|tok_550a503eed197cb1|tok_ac6813e52026b27b|tok_42ac8ab0b17597b3|tok_663cdc07ae8c2b8f|tok_2385f298c3764475|tok_72b8529d918176b6
220,visual_ltr_catalog_order,3,ra,6,0.314314,false,tok_3dcff2c45423a550|tok_f9e363882655387e|tok_550a503eed197cb1|tok_c88274e3d61e243f|tok_231e7c1f648850a2|tok_4ef29b3a99eebbd2|tok_ab3e76e80a57126f
220,visual_ltr_catalog_order,4,ra,7,0.370454,true,tok_39dab42b2d4b1e43|tok_6b518a65d6edc715|tok_de510f0ba2a9b06c|tok_b87973d2d84741eb|tok_959a2f6f7e86135a|tok_30f9a6d9ea02969d|tok_e1699b5bca0c61be
220,visual_ltr_catalog_order,5,ra,7,0.396533,true,tok_5f20baabccf3f369|tok_3ad720ae8c29916f|tok_317f91e465a76357|tok_d2ade8c2da91b6ec|tok_fa3db63930600baa|tok_2308d13430ddd80f|tok_550a503eed197cb1
220,visual_ltr_catalog_order,6,ra,5,0.371689,false,tok_3c1cc1399ce66b5f|tok_9c49cd5451218a49|tok_d8bf485315bda6cc|tok_594400422a7912b6|tok_a8609ac3b823ce46|tok_62153d9ef66001c7|tok_3cb10aca78b746fd
220,visual_ltr_catalog_order,7,ra,5,0.358308,false,tok_a5a83aee5bcc399b|tok_480a81e339009771|tok_3c1cc1399ce66b5f|tok_bcdac3ea9cd33294|tok_df076aa253d7cd44|tok_3dcff2c45423a550|tok_72b8529d918176b6
220,visual_ltr_catalog_order,8,ra,5,0.318118,false,tok_959a2f6f7e86135a|tok_2868f90bde3743d9|tok_64e4221379470b6a|tok_8cd8ac116ba935ca|tok_2a04466ff0b6f722|tok_d8bf485315bda6cc|tok_c4cc1166ebbdf565
220,visual_ltr_catalog_order,9,ra,5,0.254447,false,tok_a5a83aee5bcc399b|tok_487438946b71f5ab|tok_9ecbd60faa684b45|tok_d8bf485315bda6cc|tok_d73cb817b7185382|tok_91e8f1aea76961a7|tok_9f3194df275374db
220,visual_ltr_catalog_order,10,ra,7,0.384091,true,tok_2bfefeec77b619fc|tok_3ad720ae8c29916f|tok_8979013dfefb38d9|tok_28e6e5562ff28f88|tok_d0b65846e90e30f4|tok_d12ccf8ea9729e70|tok_3097dcd05e1de8a0
220,visual_ltr_catalog_order,11,ra,6,0.310213,false,tok_6b518a65d6edc715|tok_07da929ce5c7f7e8|tok_06841619429d6d85|tok_a5a83aee5bcc399b|tok_c88274e3d61e243f|tok_d80c190a86d90339|tok_2385f298c3764475
220,visual_ltr_catalog_order,12,ra,7,0.453048,false,tok_c34f469e3bc15ada|tok_fefe4b397a02509b|tok_61ff08a28030c327|tok_e10ea96078f617b1|tok_959a2f6f7e86135a|tok_8979013dfefb38d9|tok_fa3db63930600baa
220,visual_ltr_catalog_order,13,ra,6,0.256003,false,tok_3c1cc1399ce66b5f|tok_d8bf485315bda6cc|tok_ec6d36352df318a3|tok_550a503eed197cb1|tok_d0b65846e90e30f4|tok_959a2f6f7e86135a|tok_42ac8ab0b17597b3
220,visual_ltr_catalog_order,14,ra,6,0.285504,false,tok_ac829f51e8f9d130|tok_6b6262cd47a53ef3|tok_6bcc4037c15cd850|tok_37b124618a990952|tok_d19adce4ffe29014|tok_99bcd4974c868165|tok_07da929ce5c7f7e8
220,visual_ltr_catalog_order,15,ra,6,0.364831,false,tok_84473bf482725726|tok_3b13f764155f247d|tok_b87973d2d84741eb|tok_07da929ce5c7f7e8|tok_d0b65846e90e30f4|tok_2308d13430ddd80f|tok_ec6d36352df318a3
220,visual_ltr_catalog_order,16,ra,5,0.457160,false,tok_231e8e378de89766|tok_487438946b71f5ab|tok_d172a2b1559eb0f6|tok_6b2af8d85bc20a7c|tok_3f41c7eee9322683|tok_231e7c1f648850a2|tok_bae3f27955f8d8c7
220,visual_ltr_catalog_order,17,ra,6,0.378431,false,tok_d73cb817b7185382|tok_b87973d2d84741eb|tok_30f9a6d9ea02969d|tok_6bcc4037c15cd850|tok_92512055f2730bfc|tok_f4e18219f5a9fb11|tok_0f698d8de79842e8
220,visual_ltr_catalog_order,18,ra,6,0.404051,false,tok_1e0cdc14be4bf226|tok_30f9a6d9ea02969d|tok_91e8f1aea76961a7|tok_788b081964335b9c|tok_6b6262cd47a53ef3|tok_599715c9981e3dd5|tok_6627532dc794d8d8
220,visual_ltr_catalog_order,19,ra,5,0.364026,false,tok_cb733e8ffa30a9da|tok_28e6e5562ff28f88|tok_6b518a65d6edc715|tok_3b13f764155f247d|tok_c98d56833ed87061|tok_3c1cc1399ce66b5f|tok_ab3e76e80a57126f
220,visual_ltr_catalog_order,20,ra,5,0.360486,false,tok_3f819cd5a1d1bb2e|tok_ab3e76e80a57126f|tok_92512055f2730bfc|tok_663cdc07ae8c2b8f|tok_fefe4b397a02509b|tok_4c71292f2c0950a8|tok_6c9be2f4b86d43bf
220,visual_ltr_catalog_order,21,ra,5,0.447450,false,tok_3f819cd5a1d1bb2e|tok_9f3194df275374db|tok_3cb10aca78b746fd|tok_463f87405a0c0d8d|tok_5f1eeb947fcdba71|tok_487438946b71f5ab|tok_6ecb02f557abd464
220,visual_ltr_catalog_order,22,ra,6,0.450348,false,tok_ed12107af8cb6734|tok_704fb1038291483c|tok_2308d13430ddd80f|tok_f9e363882655387e|tok_2a04466ff0b6f722|tok_a8609ac3b823ce46|tok_987020170ea5766c
220,visual_ltr_catalog_order,23,ra,4,0.422809,false,tok_550a503eed197cb1|tok_29c6508565f88a8d|tok_28e6e5562ff28f88|tok_ffc8ba250fb4f22e|tok_487438946b71f5ab|tok_61ff08a28030c327|tok_a8609ac3b823ce46
220,visual_ltr_catalog_order,24,ra,6,0.479067,false,tok_ed12107af8cb6734|tok_987020170ea5766c|tok_9a4fe0fb3e245214|tok_c4cc1166ebbdf565|tok_8979013dfefb38d9|tok_081e92ed44ffc103|tok_788b081964335b9c
002,visual_ltr_catalog_reverse,0,o,4,0.346946,false,tok_c07c545b8177f43c|tok_cff90e2a88a5490e|tok_c79d4823ee262a52|tok_18fa48233d5e8d50|tok_dbdcc5e9f7902442|tok_d729fc749e701d9e|tok_791722cd26cc5fb3|tok_6dc9aaf70f8ee2de|tok_3670042ed0afe3a8|tok_83b27f548a4f7688|tok_94425176b3572d64|tok_c3bf2cae7d9e4595|tok_5186e787f800451a|tok_86f9bfe97511450f|tok_d37f41750e9e2cac|tok_e5055774c0dcfc45|tok_014f9ccc7f8fa3dc|tok_f2ccfc75c0209be8|tok_8579e1a22c1dc2a8|tok_fcac247d550ea990|tok_34a0f7fe36d6f4a9|tok_a13410d35ac44956|tok_46cac46babb29392
002,visual_ltr_catalog_reverse,1,dha,4,0.261193,false,tok_f2ccfc75c0209be8|tok_5186e787f800451a|tok_d3d960d8ece03d14|tok_a13410d35ac44956|tok_cff90e2a88a5490e|tok_c3bf2cae7d9e4595|tok_dbdcc5e9f7902442|tok_780698a4cc6d2639|tok_8579e1a22c1dc2a8|tok_c07c545b8177f43c|tok_46cac46babb29392|tok_d174a63b18aae02d|tok_fcac247d550ea990|tok_d729fc749e701d9e|tok_d37f41750e9e2cac|tok_014f9ccc7f8fa3dc|tok_6dc9aaf70f8ee2de|tok_791722cd26cc5fb3|tok_86f9bfe97511450f|tok_83b27f548a4f7688|tok_34a0f7fe36d6f4a9|tok_94425176b3572d64|tok_18fa48233d5e8d50
