family_id,sign_id,orientation_policy,token_id,iteration,modal_brahmi_label,nearest_label,nearest_distance,modal_distance,observed_family_mean_modal_distance,modal_distance_le_observed_mean
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,2,ra,ḍaṃ,0.586639,0.806109,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,3,ra,ā,0.376863,0.557140,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,4,ra,ga,0.582412,0.768546,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,5,ra,sa,0.497779,0.792726,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,6,ra,vya,0.796383,0.826938,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,7,ra,sva,0.833280,0.860213,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,8,ra,dra,0.456401,0.659681,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,9,ra,sva,0.827413,0.868881,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,10,ra,ḍa,0.437757,0.663507,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,11,ra,ga,0.438341,0.632167,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,12,ra,sta,0.546529,0.693300,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,13,ra,dra,0.829692,0.853876,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,14,ra,ra,0.468220,0.468220,0.506381,True
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,15,ra,kha,0.523981,0.694581,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,16,ra,ra,0.782969,0.782969,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,17,ra,ra,0.677382,0.677382,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,18,ra,ra,0.403357,0.403357,0.506381,True
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_d2ade8c2da91b6ec,19,ra,ra,0.705729,0.705729,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,0,ra,tha,0.320993,0.632176,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,1,ra,tha,0.285723,0.724157,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,2,ra,ā,0.357462,0.561263,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,3,ra,ga,0.397466,0.804976,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,4,ra,ha,0.373324,0.733329,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,5,ra,i,0.596761,0.963651,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,6,ra,i,0.438934,0.657610,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,7,ra,jha,0.263619,0.630301,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,8,ra,tha,0.255148,0.557285,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,9,ra,tha,0.161214,0.585030,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,10,ra,ā,0.315074,0.503340,0.506381,True
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,11,ra,tha,0.175318,0.646179,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,12,ra,e,0.259400,0.679570,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,13,ra,e,0.366891,0.753153,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,14,ra,ga,0.374557,0.675973,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,15,ra,maṃ,0.332889,0.739411,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,16,ra,u,0.380998,0.823376,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,17,ra,tha,0.280231,0.633316,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,18,ra,e,0.444578,0.924042,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_26ffc52e7bbceaeb,19,ra,khaṃ,0.488219,0.687602,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,0,ra,u,0.384440,0.704006,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,1,ra,u,0.464496,0.926412,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,2,ra,da,0.374550,0.474791,0.506381,True
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,3,ra,ḍha,0.274615,0.502439,0.506381,True
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,4,ra,maṃ,0.389662,0.738496,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,5,ra,tha,0.159685,0.611750,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,6,ra,ṭha,0.259389,0.542007,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,7,ra,tha,0.293342,0.626611,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,8,ra,ba,0.281219,0.718857,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,9,ra,tha,0.338256,0.616470,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,10,ra,tha,0.327691,0.676960,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,11,ra,u,0.336243,0.899181,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,12,ra,bha,0.282023,0.540668,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,13,ra,ā,0.295357,0.584037,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,14,ra,tha,0.302024,0.691755,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,15,ra,e,0.308033,0.636626,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,16,ra,u,0.361616,0.858560,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,17,ra,ṭha,0.172862,0.563086,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,18,ra,ṭa,0.180389,0.559657,0.506381,False
family_8b5ca3691edece23,226,visual_ltr_catalog_order,tok_2734f2b7c127dcdd,19,ra,ṭa,0.337419,0.582432,0.506381,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,0,ra,ḍa,0.307571,0.735804,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,1,ra,ra,0.244965,0.244965,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,2,ra,kha,0.346251,0.388749,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,3,ra,kha,0.309546,0.504724,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,4,ra,a,0.286804,0.401857,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,5,ra,kha,0.204775,0.411437,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,6,ra,ra,0.232607,0.232607,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,7,ra,ra,0.202333,0.202333,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,8,ra,khaṃ,0.249082,0.383725,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,9,ra,aṃ,0.296965,0.583324,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,10,ra,o,0.217563,0.258031,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,11,ra,ḍa,0.297577,0.487534,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,12,ra,ā,0.384926,0.523503,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,13,ra,kha,0.269527,0.616327,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,14,ra,a,0.319392,0.559989,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,15,ra,ra,0.270551,0.270551,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,16,ra,o,0.194654,0.219492,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,17,ra,u,0.273734,0.407369,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,18,ra,aṃ,0.328521,0.596475,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9e82d9b162a99a7f,19,ra,i,0.441959,0.745646,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,0,ra,dra,0.816385,0.833908,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,1,ra,ka,0.428834,0.464043,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,2,ra,ra,0.799982,0.799982,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,3,ra,ra,0.411457,0.411457,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,4,ra,ra,0.775376,0.775376,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,5,ra,dra,0.739983,0.754263,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,6,ra,ra,0.389025,0.389025,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,7,ra,tra,0.540902,0.707829,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,8,ra,ta,0.465823,0.490223,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,9,ra,sa,0.749864,0.790303,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,10,ra,ka,0.770262,0.775998,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,11,ra,dra,0.838311,0.852047,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,12,ra,ra,0.394048,0.394048,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,13,ra,pa,0.816427,0.826760,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,14,ra,ca,0.453693,0.504048,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,15,ra,ta,0.592089,0.743375,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,16,ra,ga,0.544822,0.797381,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,17,ra,u,0.625686,0.766414,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,18,ra,ta,0.790663,0.808463,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_936f45233a5a6a5b,19,ra,ta,0.754945,0.759277,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,0,ra,ta,0.499422,0.703830,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,1,ra,ca,0.744160,0.753389,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,2,ra,jha,0.493090,0.641455,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,3,ra,saṃ,0.744447,0.803310,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,4,ra,ra,0.306625,0.306625,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,5,ra,ra,0.235591,0.235591,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,6,ra,ta,0.422531,0.604869,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,7,ra,ta,0.641672,0.764819,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,8,ra,ra,0.362656,0.362656,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,9,ra,dra,0.335530,0.401175,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,10,ra,sa,0.402790,0.574634,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,11,ra,ca,0.489372,0.670351,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,12,ra,ta,0.452534,0.607321,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,13,ra,ā,0.561591,0.687869,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,14,ra,tra,0.374477,0.479744,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,15,ra,o,0.350384,0.399068,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,16,ra,ḍaṃ,0.600065,0.787275,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,17,ra,ra,0.309162,0.309162,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,18,ra,ra,0.501328,0.501328,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_24dc5d46f9a8c7d4,19,ra,jha,0.411146,0.593649,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,0,ra,a,0.809589,0.857486,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,1,ra,dra,0.374550,0.461930,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,2,ra,pra,0.543618,0.786487,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,3,ra,taṃ,0.530421,0.833240,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,4,ra,pra,0.720084,0.779972,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,5,ra,ra,0.721805,0.721805,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,6,ra,ra,0.688028,0.688028,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,7,ra,ra,0.429905,0.429905,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,8,ra,rka,0.481318,0.501845,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,9,ra,ta,0.501714,0.626632,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,10,ra,raṃ,0.307909,0.588574,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,11,ra,ta,0.385620,0.551652,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,12,ra,dra,0.814811,0.824544,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,13,ra,a,1.000000,1.000000,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,14,ra,ta,0.499290,0.692829,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,15,ra,ta,0.539527,0.698494,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,16,ra,ra,0.788564,0.788564,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,17,ra,ḍa,0.488003,0.583266,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,18,ra,ra,0.656120,0.656120,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_303e6aab50e21870,19,ra,dra,0.667205,0.724794,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,0,ra,ra,0.456500,0.456500,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,1,ra,ra,0.348325,0.348325,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,2,ra,ra,0.455786,0.455786,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,3,ra,ta,0.509332,0.561294,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,4,ra,ra,0.831403,0.831403,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,5,ra,ta,0.515452,0.675813,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,6,ra,ta,0.598176,0.669993,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,7,ra,sva,0.548746,0.644617,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,8,ra,a,1.000000,1.000000,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,9,ra,ra,0.700134,0.700134,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,10,ra,ra,0.784932,0.784932,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,11,ra,ra,0.352511,0.352511,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,12,ra,ra,0.376862,0.376862,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,13,ra,a,1.000000,1.000000,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,14,ra,sa,0.521449,0.793808,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,15,ra,ra,0.726718,0.726718,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,16,ra,ra,0.498225,0.498225,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,17,ra,ta,0.515739,0.697628,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,18,ra,ra,0.381733,0.381733,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_0fc8309aa9de05fe,19,ra,a,1.000000,1.000000,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,0,ra,tha,0.366539,0.663425,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,1,ra,sa,0.239742,0.463764,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,2,ra,tha,0.244828,0.578262,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,3,ra,ṭha,0.331792,0.605723,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,4,ra,ṭa,0.182232,0.567805,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,5,ra,e,0.331192,0.699373,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,6,ra,ā,0.247610,0.574539,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,7,ra,tha,0.287915,0.708579,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,8,ra,e,0.212582,0.608687,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,9,ra,i,0.625826,0.939922,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,10,ra,ga,0.437623,0.820673,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,11,ra,da,0.297332,0.388161,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,12,ra,ga,0.517491,0.898473,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,13,ra,tha,0.174676,0.507663,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,14,ra,u,0.209954,0.481872,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,15,ra,aṃ,0.230430,0.601154,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,16,ra,tha,0.216519,0.624861,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,17,ra,ga,0.419129,0.809361,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,18,ra,e,0.449877,0.786429,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_63727c631ec40b93,19,ra,ā,0.287372,0.684730,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,0,ra,ṭha,0.303361,0.624487,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,1,ra,tha,0.352980,0.743837,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,2,ra,tha,0.177571,0.549480,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,3,ra,u,0.547823,0.791666,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,4,ra,sa,0.227568,0.484602,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,5,ra,e,0.281650,0.710698,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,6,ra,ā,0.238036,0.504142,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,7,ra,tha,0.199362,0.617728,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,8,ra,tha,0.242133,0.602389,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,9,ra,jha,0.345376,0.726751,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,10,ra,ṭa,0.491385,0.788205,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,11,ra,ṇa,0.332853,0.415974,0.474732,True
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,12,ra,ga,0.415142,0.679396,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,13,ra,tha,0.206038,0.596548,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,14,ra,ā,0.330980,0.754385,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,15,ra,tha,0.201223,0.587882,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,16,ra,ṭha,0.216981,0.495709,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,17,ra,vaṃ,0.502684,0.909495,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,18,ra,tha,0.365593,0.773624,0.474732,False
family_5c1187909401137b,803,visual_ltr_catalog_reverse,tok_9ce2e4b24e789c05,19,ra,i,0.481171,0.864118,0.474732,False
family_1ec2e8503871d6c7,590,visual_ltr_catalog_order,tok_d1a1b03d5467163d,0,ra,ta,0.504449,0.706114,0.498006,False
family_1ec2e8503871d6c7,590,visual_ltr_catalog_order,tok_d1a1b03d5467163d,1,ra,ra,0.410527,0.410527,0.498006,True
family_1ec2e8503871d6c7,590,visual_ltr_catalog_order,tok_d1a1b03d5467163d,2,ra,ra,0.734873,0.734873,0.498006,False
family_1ec2e8503871d6c7,590,visual_ltr_catalog_order,tok_d1a1b03d5467163d,3,ra,dra,0.716208,0.880306,0.498006,False
