token_id,sign_id,orientation_policy,cisi,token_crop,rank,distance,brahmi_label,brahmi_record_id,brahmi_letter_image_id,brahmi_manuscript_id,brahmi_manuscript_name,brahmi_date,brahmi_place,brahmi_image_url,brahmi_local_image_path
tok_d12ccf8ea9729e70,061,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,7,0.340742,ka,brahmi_v2_391_89543_8f4ed3e9db3eaa7e,89543,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/89543.png,data/brahmi/indoskript_letter_images_v2/89543.png
tok_d12ccf8ea9729e70,061,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,8,0.355143,na,brahmi_v2_391_144630_a64607e89b4b8601,144630,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144630.png,data/brahmi/indoskript_letter_images_v2/144630.png
tok_d12ccf8ea9729e70,061,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,9,0.358859,ka,brahmi_v2_742_20508_8f4ed3e9db3eaa7e,20508,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/20508.png,data/brahmi/indoskript_letter_images_v2/20508.png
tok_d12ccf8ea9729e70,061,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,10,0.360050,ka,brahmi_v2_562_10797_8f4ed3e9db3eaa7e,10797,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10797.png,data/brahmi/indoskript_letter_images_v2/10797.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,1,0.273630,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,2,0.278679,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,3,0.306330,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,4,0.308003,ra,brahmi_v2_370_84301_0ee785c15b265ca7,84301,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/84301.png,data/brahmi/indoskript_letter_images_v2/84301.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,5,0.314816,ka,brahmi_v2_370_61723_8f4ed3e9db3eaa7e,61723,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,data/brahmi/indoskript_letter_images_v2/61723.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,6,0.318453,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,7,0.340742,ka,brahmi_v2_391_89543_8f4ed3e9db3eaa7e,89543,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/89543.png,data/brahmi/indoskript_letter_images_v2/89543.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,8,0.355143,na,brahmi_v2_391_144630_a64607e89b4b8601,144630,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144630.png,data/brahmi/indoskript_letter_images_v2/144630.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,9,0.358859,ka,brahmi_v2_742_20508_8f4ed3e9db3eaa7e,20508,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/20508.png,data/brahmi/indoskript_letter_images_v2/20508.png
tok_8fcec550924ae271,740,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,10,0.360050,ka,brahmi_v2_562_10797_8f4ed3e9db3eaa7e,10797,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10797.png,data/brahmi/indoskript_letter_images_v2/10797.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,1,0.380900,ja,brahmi_v2_85_19418_9e27e5fde0cebc98,19418,85,"Aśoka, PE 1-6 Delhi-Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/19418.png,data/brahmi/indoskript_letter_images_v2/19418.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,2,0.384629,ja,brahmi_v2_403_4743_9e27e5fde0cebc98,4743,403,"Aśoka, PE Delhi-Mirath",-239,Mirath,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/4743.png,data/brahmi/indoskript_letter_images_v2/4743.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,3,0.389996,ja,brahmi_v2_418_102220_ed9dd099fbd6ffc4,102220,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/102220.png,data/brahmi/indoskript_letter_images_v2/102220.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,4,0.392618,da,brahmi_v2_292_120903_7c22ee3dbe48122a,120903,292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/120903.png,data/brahmi/indoskript_letter_images_v2/120903.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,5,0.395388,ja,brahmi_v2_187_139964_9e27e5fde0cebc98,139964,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/139964.png,data/brahmi/indoskript_letter_images_v2/139964.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,6,0.402557,va,brahmi_v2_798_16736_e116feba2a64246f,16736,798,Aśoka MRE Rūpnāth,-256,Rupnath,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/16736.png,data/brahmi/indoskript_letter_images_v2/16736.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,7,0.405621,ā,brahmi_v2_411_121287_a80b06c0e33f216d,121287,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/121287.png,data/brahmi/indoskript_letter_images_v2/121287.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,8,0.414152,ka,brahmi_v2_90_164000_8f4ed3e9db3eaa7e,164000,90,"Aśoka, SepE-2 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/164000.png,data/brahmi/indoskript_letter_images_v2/164000.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,9,0.415678,da,brahmi_v2_623_75024_8fff68a8989f4d36,75024,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/75024.png,data/brahmi/indoskript_letter_images_v2/75024.png
tok_ae8dc0e9ef6868ad,740,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,10,0.416738,kha,brahmi_v2_623_179095_fe78dd0616d608e1,179095,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/179095.png,data/brahmi/indoskript_letter_images_v2/179095.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,1,0.380900,ja,brahmi_v2_85_19418_9e27e5fde0cebc98,19418,85,"Aśoka, PE 1-6 Delhi-Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/19418.png,data/brahmi/indoskript_letter_images_v2/19418.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,2,0.384629,ja,brahmi_v2_403_4743_9e27e5fde0cebc98,4743,403,"Aśoka, PE Delhi-Mirath",-239,Mirath,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/4743.png,data/brahmi/indoskript_letter_images_v2/4743.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,3,0.389996,ja,brahmi_v2_418_102220_ed9dd099fbd6ffc4,102220,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/102220.png,data/brahmi/indoskript_letter_images_v2/102220.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,4,0.392618,da,brahmi_v2_292_120903_7c22ee3dbe48122a,120903,292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/120903.png,data/brahmi/indoskript_letter_images_v2/120903.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,5,0.395388,ja,brahmi_v2_187_139964_9e27e5fde0cebc98,139964,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/139964.png,data/brahmi/indoskript_letter_images_v2/139964.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,6,0.402557,va,brahmi_v2_798_16736_e116feba2a64246f,16736,798,Aśoka MRE Rūpnāth,-256,Rupnath,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/16736.png,data/brahmi/indoskript_letter_images_v2/16736.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,7,0.405621,ā,brahmi_v2_411_121287_a80b06c0e33f216d,121287,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/121287.png,data/brahmi/indoskript_letter_images_v2/121287.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,8,0.414152,ka,brahmi_v2_90_164000_8f4ed3e9db3eaa7e,164000,90,"Aśoka, SepE-2 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/164000.png,data/brahmi/indoskript_letter_images_v2/164000.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,9,0.415678,da,brahmi_v2_623_75024_8fff68a8989f4d36,75024,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/75024.png,data/brahmi/indoskript_letter_images_v2/75024.png
tok_d729fc749e701d9e,061,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,10,0.416738,kha,brahmi_v2_623_179095_fe78dd0616d608e1,179095,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/179095.png,data/brahmi/indoskript_letter_images_v2/179095.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,1,0.350411,o,brahmi_v2_623_121184_7b7ab9f864719c89,121184,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/121184.png,data/brahmi/indoskript_letter_images_v2/121184.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,2,0.364716,khya,brahmi_v2_677_61667_c01a6583abd5702c,61667,677,"Aśoka, PE Allahabad-Kosam",-239,Kosam,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61667.png,data/brahmi/indoskript_letter_images_v2/61667.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,3,0.388074,kha,brahmi_v2_153_26833_fe78dd0616d608e1,26833,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/26833.png,data/brahmi/indoskript_letter_images_v2/26833.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,4,0.388230,kha,brahmi_v2_365_14110_fe78dd0616d608e1,14110,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14110.png,data/brahmi/indoskript_letter_images_v2/14110.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,5,0.389951,ṇa,brahmi_v2_370_178769_3af979b66de70c2d,178769,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/178769.png,data/brahmi/indoskript_letter_images_v2/178769.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,6,0.399923,khya,brahmi_v2_616_50459_c01a6583abd5702c,50459,616,"Aśoka, PE Rāmpūrvā",-239,Rampurva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/50459.png,data/brahmi/indoskript_letter_images_v2/50459.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,7,0.404561,ṇa,brahmi_v2_90_98912_a925dcb9f0b05085,98912,90,"Aśoka, SepE-2 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/98912.png,data/brahmi/indoskript_letter_images_v2/98912.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,8,0.407339,ṇa,brahmi_v2_370_156035_a925dcb9f0b05085,156035,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/156035.png,data/brahmi/indoskript_letter_images_v2/156035.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,9,0.421031,ṇa,brahmi_v2_237_29805_a925dcb9f0b05085,29805,237,"Aśoka, RE 12+14 Sannati",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/29805.png,data/brahmi/indoskript_letter_images_v2/29805.png
tok_68d37e58f17944cf,806,visual_ltr_catalog_order,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,10,0.429146,a,brahmi_v2_370_108359_ead093828c7dc35f,108359,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/108359.png,data/brahmi/indoskript_letter_images_v2/108359.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,1,0.350411,o,brahmi_v2_623_121184_7b7ab9f864719c89,121184,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/121184.png,data/brahmi/indoskript_letter_images_v2/121184.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,2,0.364716,khya,brahmi_v2_677_61667_c01a6583abd5702c,61667,677,"Aśoka, PE Allahabad-Kosam",-239,Kosam,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61667.png,data/brahmi/indoskript_letter_images_v2/61667.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,3,0.388074,kha,brahmi_v2_153_26833_fe78dd0616d608e1,26833,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/26833.png,data/brahmi/indoskript_letter_images_v2/26833.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,4,0.388230,kha,brahmi_v2_365_14110_fe78dd0616d608e1,14110,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14110.png,data/brahmi/indoskript_letter_images_v2/14110.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,5,0.389951,ṇa,brahmi_v2_370_178769_3af979b66de70c2d,178769,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/178769.png,data/brahmi/indoskript_letter_images_v2/178769.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,6,0.399923,khya,brahmi_v2_616_50459_c01a6583abd5702c,50459,616,"Aśoka, PE Rāmpūrvā",-239,Rampurva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/50459.png,data/brahmi/indoskript_letter_images_v2/50459.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,7,0.404561,ṇa,brahmi_v2_90_98912_a925dcb9f0b05085,98912,90,"Aśoka, SepE-2 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/98912.png,data/brahmi/indoskript_letter_images_v2/98912.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,8,0.407339,ṇa,brahmi_v2_370_156035_a925dcb9f0b05085,156035,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/156035.png,data/brahmi/indoskript_letter_images_v2/156035.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,9,0.421031,ṇa,brahmi_v2_237_29805_a925dcb9f0b05085,29805,237,"Aśoka, RE 12+14 Sannati",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/29805.png,data/brahmi/indoskript_letter_images_v2/29805.png
tok_fcac247d550ea990,405,visual_ltr_catalog_reverse,H-654,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,10,0.429146,a,brahmi_v2_370_108359_ead093828c7dc35f,108359,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/108359.png,data/brahmi/indoskript_letter_images_v2/108359.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,1,0.169734,ra,brahmi_v2_187_175320_f6ce60d83cbc17ee,175320,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175320.png,data/brahmi/indoskript_letter_images_v2/175320.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,2,0.206905,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,3,0.210284,na,brahmi_v2_742_8256_a64607e89b4b8601,8256,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8256.png,data/brahmi/indoskript_letter_images_v2/8256.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,4,0.235689,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,5,0.238298,ka,brahmi_v2_391_89543_8f4ed3e9db3eaa7e,89543,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/89543.png,data/brahmi/indoskript_letter_images_v2/89543.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,6,0.254849,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,7,0.255146,sva,brahmi_v2_411_131399_8ef05aae4b57c595,131399,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/131399.png,data/brahmi/indoskript_letter_images_v2/131399.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,8,0.266834,ka,brahmi_v2_292_101741_8f4ed3e9db3eaa7e,101741,292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101741.png,data/brahmi/indoskript_letter_images_v2/101741.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,9,0.273072,ka,brahmi_v2_630_128303_8f4ed3e9db3eaa7e,128303,630,Aśoka MRE Ahraurā,-256,Ahraura,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/128303.png,data/brahmi/indoskript_letter_images_v2/128303.png
tok_dc07d5ed76abb711,527,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,10,0.282550,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_efa595c2cf0513bc,798,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,1,0.169734,ra,brahmi_v2_187_175320_f6ce60d83cbc17ee,175320,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175320.png,data/brahmi/indoskript_letter_images_v2/175320.png
tok_efa595c2cf0513bc,798,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,2,0.206905,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_efa595c2cf0513bc,798,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,3,0.210284,na,brahmi_v2_742_8256_a64607e89b4b8601,8256,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8256.png,data/brahmi/indoskript_letter_images_v2/8256.png
