edge_id,from_sign_uid,to_sign_uid,mapping_state,evidence_types,support_count,counterexample_count,aligned_positions,top_share,example_witnesses,counterexample_witnesses,confidence,review_status,accepted_for_analysis
edge_00468,mayig_p:P114,mayig_parpola_v:V528,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00469,mayig_p:P114,mayig_wells_w:W070,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00470,mayig_p:P114,mayig_wells_w:W072,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00471,mayig_p:P114,mayig_mahadevan_m:M155,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00472,mayig_p:P117,mayig_parpola_v:V215,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00473,mayig_p:P117,mayig_parpola_v:V214,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00474,mayig_p:P117,mayig_parpola_v:V266,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00475,mayig_p:P117,mayig_wells_w:W776,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00476,mayig_p:P117,mayig_wells_w:W783,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00477,mayig_p:P117,mayig_wells_w:W784,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00478,mayig_p:P117,mayig_wells_w:W785,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00479,mayig_p:P117,mayig_wells_w:W786,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00480,mayig_p:P117,mayig_mahadevan_m:M367,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00481,mayig_p:P120,mayig_parpola_v:V154,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00482,mayig_p:P120,mayig_parpola_v:V469,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00483,mayig_p:P120,mayig_wells_w:W060,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00484,mayig_p:P120,mayig_mahadevan_m:M123,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00485,mayig_p:P121,mayig_parpola_v:V001,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00486,mayig_p:P121,mayig_parpola_v:V023,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00487,mayig_p:P121,mayig_parpola_v:V258,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00488,mayig_p:P121,mayig_parpola_v:V423,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00489,mayig_p:P121,mayig_parpola_v:V764,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00490,mayig_p:P121,mayig_parpola_v:V768,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00491,mayig_p:P121,mayig_wells_w:W001,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00492,mayig_p:P121,mayig_mahadevan_m:M097,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00493,mayig_p:P121,mayig_mahadevan_m:M098,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00494,mayig_p:P122,mayig_parpola_v:V002,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00495,mayig_p:P122,mayig_parpola_v:V231,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00496,mayig_p:P122,mayig_parpola_v:V765,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00497,mayig_p:P122,mayig_parpola_v:V769,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00498,mayig_p:P122,mayig_wells_w:W002,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00499,mayig_p:P122,mayig_mahadevan_m:M099,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00500,mayig_p:P122,mayig_mahadevan_m:M100,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00501,mayig_p:P123,mayig_parpola_v:V003,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00502,mayig_p:P123,mayig_parpola_v:V199,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00503,mayig_p:P123,mayig_parpola_v:V766,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00504,mayig_p:P123,mayig_parpola_v:V770,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00505,mayig_p:P123,mayig_wells_w:W003,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00506,mayig_p:P123,mayig_mahadevan_m:M102,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00507,mayig_p:P123,mayig_mahadevan_m:M103,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00508,mayig_p:P124,mayig_parpola_v:V004,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00509,mayig_p:P124,mayig_parpola_v:V016,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00510,mayig_p:P124,mayig_parpola_v:V438,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00511,mayig_p:P124,mayig_parpola_v:V678,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00512,mayig_p:P124,mayig_parpola_v:V767,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00513,mayig_p:P124,mayig_parpola_v:V771,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00514,mayig_p:P124,mayig_wells_w:W004,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00515,mayig_p:P124,mayig_wells_w:W014,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00516,mayig_p:P124,mayig_mahadevan_m:M104,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00517,mayig_p:P124,mayig_mahadevan_m:M105,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00518,mayig_p:P125,mayig_parpola_v:V005,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00519,mayig_p:P125,mayig_parpola_v:V017,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00520,mayig_p:P125,mayig_parpola_v:V715,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00521,mayig_p:P125,mayig_parpola_v:V799,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00522,mayig_p:P125,mayig_wells_w:W005,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00523,mayig_p:P125,mayig_wells_w:W015,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00524,mayig_p:P125,mayig_mahadevan_m:M106,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00525,mayig_p:P125,mayig_mahadevan_m:M107,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00526,mayig_p:P126,mayig_parpola_v:V006,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00527,mayig_p:P126,mayig_parpola_v:V018,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00528,mayig_p:P126,mayig_parpola_v:V670,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00529,mayig_p:P126,mayig_parpola_v:V723,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00530,mayig_p:P126,mayig_wells_w:W006,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00531,mayig_p:P126,mayig_wells_w:W016,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00532,mayig_p:P126,mayig_mahadevan_m:M108,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00533,mayig_p:P126,mayig_mahadevan_m:M109,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00534,mayig_p:P127,mayig_parpola_v:V007,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00535,mayig_p:P127,mayig_parpola_v:V019,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00536,mayig_p:P127,mayig_parpola_v:V690,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00537,mayig_p:P127,mayig_wells_w:W007,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00538,mayig_p:P127,mayig_wells_w:W017,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00539,mayig_p:P127,mayig_mahadevan_m:M110,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00540,mayig_p:P127,mayig_mahadevan_m:M112,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00541,mayig_p:P128,mayig_parpola_v:V020,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00542,mayig_p:P128,mayig_wells_w:W018,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00543,mayig_p:P128,mayig_mahadevan_m:M114,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00544,mayig_p:P136,mayig_parpola_v:V529,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00545,mayig_p:P136,mayig_parpola_v:V397,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00546,mayig_p:P136,mayig_parpola_v:V717,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00547,mayig_p:P136,mayig_parpola_v:V796,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00548,mayig_p:P136,mayig_wells_w:W048,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00549,mayig_p:P136,mayig_wells_w:W049,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00550,mayig_p:P136,mayig_mahadevan_m:M111,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00551,mayig_p:P136,mayig_mahadevan_m:M113,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00552,mayig_p:P139,mayig_parpola_v:V015,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00553,mayig_p:P139,mayig_parpola_v:V292,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00554,mayig_p:P139,mayig_wells_w:W013,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00555,mayig_p:P139,mayig_mahadevan_m:M103,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00556,mayig_p:P142,mayig_parpola_v:V024,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00557,mayig_p:P142,mayig_parpola_v:V280,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00558,mayig_p:P142,mayig_wells_w:W055,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00559,mayig_p:P142,mayig_mahadevan_m:M121,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00560,mayig_p:P144,mayig_parpola_v:V008,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00561,mayig_p:P144,mayig_parpola_v:V501,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00562,mayig_p:P144,mayig_wells_w:W031,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00563,mayig_p:P144,mayig_mahadevan_m:M086,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00564,mayig_p:P145,mayig_parpola_v:V009,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00565,mayig_p:P145,mayig_parpola_v:V543,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00566,mayig_p:P145,mayig_wells_w:W032,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00567,mayig_p:P145,mayig_mahadevan_m:M087,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00568,mayig_p:P147,mayig_parpola_v:V010,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00569,mayig_p:P147,mayig_parpola_v:V424,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00570,mayig_p:P147,mayig_wells_w:W033,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00571,mayig_p:P147,mayig_mahadevan_m:M089,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00572,mayig_p:P151,mayig_parpola_v:V012,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00573,mayig_p:P151,mayig_parpola_v:V784,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00574,mayig_p:P151,mayig_wells_w:W035,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00575,mayig_p:P151,mayig_mahadevan_m:M096,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00576,mayig_p:P154,mayig_parpola_v:V153,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00577,mayig_p:P154,mayig_parpola_v:V265,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00578,mayig_p:P154,mayig_parpola_v:V289,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00579,mayig_p:P154,mayig_parpola_v:V511,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00580,mayig_p:P154,mayig_wells_w:W900,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00581,mayig_p:P154,mayig_mahadevan_m:M287,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00582,mayig_p:P156,mayig_parpola_v:V445,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00583,mayig_p:P156,mayig_parpola_v:V681,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00584,mayig_p:P156,mayig_wells_w:W901,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00585,mayig_p:P156,mayig_mahadevan_m:M288,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00586,mayig_p:P160,mayig_parpola_v:V220,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00587,mayig_p:P160,mayig_parpola_v:V155,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00588,mayig_p:P160,mayig_wells_w:W920,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00589,mayig_p:P160,mayig_mahadevan_m:M293,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00590,mayig_p:P166,mayig_parpola_v:V277,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00591,mayig_p:P170,mayig_parpola_v:V291,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00592,mayig_p:P172,mayig_parpola_v:V242,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00593,mayig_p:P172,mayig_parpola_v:V226,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00594,mayig_p:P172,mayig_parpola_v:V347,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00595,mayig_p:P172,mayig_wells_w:W904,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00596,mayig_p:P172,mayig_wells_w:W927,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00597,mayig_p:P172,mayig_mahadevan_m:M294,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00598,mayig_p:P174,mayig_parpola_v:V553,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00599,mayig_p:P174,mayig_parpola_v:V446,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00600,mayig_p:P174,mayig_wells_w:W906,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00601,mayig_p:P174,mayig_mahadevan_m:M303,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00602,mayig_p:P175,mayig_parpola_v:V218,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00603,mayig_p:P175,mayig_parpola_v:V416,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00604,mayig_p:P175,mayig_wells_w:W923,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00605,mayig_p:P175,mayig_mahadevan_m:M296,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00606,mayig_p:P177,mayig_parpola_v:V243,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00607,mayig_p:P177,mayig_parpola_v:V719,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00608,mayig_p:P177,mayig_wells_w:W908,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00609,mayig_p:P177,mayig_mahadevan_m:M298,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00610,mayig_p:P178,mayig_parpola_v:V327,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00611,mayig_p:P178,mayig_parpola_v:V794,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00612,mayig_p:P178,mayig_wells_w:W890,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00613,mayig_p:P178,mayig_mahadevan_m:M304,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00614,mayig_p:P180,mayig_parpola_v:V346,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00615,mayig_p:P180,mayig_wells_w:W796,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00616,mayig_p:P180,mayig_mahadevan_m:M306,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00617,mayig_p:P181,mayig_parpola_v:V217,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00618,mayig_p:P181,mayig_wells_w:W896,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00619,mayig_p:P181,mayig_mahadevan_m:M311,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00620,mayig_p:P182,mayig_parpola_v:V081,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00621,mayig_p:P182,mayig_parpola_v:V253,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00622,mayig_p:P182,mayig_wells_w:W892,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00623,mayig_p:P182,mayig_mahadevan_m:M307,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00624,mayig_p:P186,mayig_parpola_v:V100,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00625,mayig_p:P186,mayig_parpola_v:V708,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00626,mayig_p:P186,mayig_parpola_v:V782,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00627,mayig_p:P186,mayig_parpola_v:V790,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00628,mayig_p:P186,mayig_wells_w:W465,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00629,mayig_p:P186,mayig_wells_w:W467,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00630,mayig_p:P186,mayig_wells_w:W468,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00631,mayig_p:P186,mayig_wells_w:W469,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00632,mayig_p:P186,mayig_wells_w:W470,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00633,mayig_p:P186,mayig_wells_w:W471,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00634,mayig_p:P186,mayig_wells_w:W472,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00635,mayig_p:P186,mayig_wells_w:W473,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00636,mayig_p:P186,mayig_wells_w:W474,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00637,mayig_p:P186,mayig_wells_w:W475,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00638,mayig_p:P186,mayig_mahadevan_m:M178,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00639,mayig_p:P188,mayig_parpola_v:V101,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00640,mayig_p:P188,mayig_parpola_v:V306,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00641,mayig_p:P188,mayig_wells_w:W435,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00642,mayig_p:P188,mayig_wells_w:W436,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00643,mayig_p:P188,mayig_mahadevan_m:M130,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00644,mayig_p:P193,mayig_parpola_v:V185,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00645,mayig_p:P193,mayig_parpola_v:V676,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00646,mayig_p:P193,mayig_wells_w:W175,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00647,mayig_p:P193,mayig_mahadevan_m:M047,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00648,mayig_p:P194,mayig_parpola_v:V186,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
